,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Accumulated time steps,0.0,1000.0,1510.0,2113.0,2609.0,3340.0,4339.0,5338.0,6337.0,7336.0,8335.0,9334.0,10333.0,11332.0,12331.0,13330.0,14329.0,15328.0,16327.0,17326.0,18325.0,19324.0
Episode reward,0.0,-36.94794732134347,80.80249097047894,78.17263662015414,84.14055354089572,73.71025118717915,-32.3675774795364,-32.052205089422785,-31.101783629608974,-29.76708665156624,-31.6091231379403,-32.70933433837695,-30.16195770819099,-29.919475366794323,-29.476937297725836,-33.34053461938477,-32.04406962925678,-31.156695464553643,-31.484855156621865,-32.76519533284581,-30.56222423937473,-33.43434933931612
Episode feedback,0.8,0.35470941848225507,0.2337917480672068,0.15448504957726736,0.13131313104785225,0.08082191769750423,0.04709418832956494,0.02104208414725242,0.00801603205609616,0.00200400801402404,0.00100200400701202,0.00100200400701202,0.00200400801402404,0.0,0.00100200400701202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,66.60610055923462,98.57297229766846,134.01885986328125,162.3052728176117,200.8096616268158,251.72265195846558,301.0337519645691,349.35477352142334,397.46051931381226,445.55147910118103,494.6113348007202,543.9320557117462,594.3616046905518,643.5160412788391,692.3793578147888,741.1571042537689,789.4378695487976,837.3987395763397,885.5872802734375,933.7498118877411,981.9539349079132
total minutes,0.0,1.1101016759872437,1.6428828716278077,2.233647664388021,2.705087880293528,3.3468276937802632,4.195377532641093,5.017229199409485,5.822579558690389,6.624341988563538,7.425857985019684,8.24352224667867,9.065534261862437,9.90602674484253,10.725267354647318,11.539655963579813,12.352618404229482,13.157297825813293,13.956645659605663,14.759788004557292,15.562496864795685,16.365898915131886
cummulative feedback,0.0,354.0,473.0,566.0,631.0,690.0,737.0,758.0,766.0,768.0,769.0,770.0,772.0,772.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
