,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Accumulated time steps,0.0,779.0,1170.0,1716.0,2696.0,3054.0,3786.0,4293.0,4597.0,5045.0,5890.0,6730.0,7729.0,8504.0,9503.0,10039.0,10650.0,11557.0,11955.0,12431.0,12961.0,13954.0,14887.0,15685.0,16547.0,17546.0,18497.0,19266.0
Episode reward,0.0,60.10552296696562,80.43771716921998,75.97086238292063,62.74264195664224,82.90325261205207,72.26096214498727,81.54397963445756,90.30973235876293,87.56019241648445,78.15793324212399,76.75500423668042,-29.19743065196201,78.51110388443425,-28.956915975595646,87.98904429349486,78.4464298661041,73.09828923514524,83.48901602015371,85.98372124339551,85.70845314476804,69.54562166944919,71.72357460598501,73.08654670687449,72.5358747775305,-27.795785624662322,74.63698841464515,82.18494415447363
Episode feedback,0.8,0.2805662802051914,0.2179487173898751,0.1834862381954381,0.11848825319868411,0.08683473365032288,0.06703146365659171,0.02766798413504351,0.026402640176888977,0.01789709168255684,0.013033175340008087,0.005959475559047109,0.0030060120210360602,0.0,0.00100200400701202,0.0,0.0,0.0011037527581636284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,49.23722982406616,73.76636075973511,105.85057330131531,159.45734119415283,179.16389513015747,217.26985621452332,242.9873170852661,258.65601801872253,281.1018829345703,322.57757091522217,363.7206275463104,412.4173095226288,450.32542276382446,498.62870025634766,525.1998279094696,555.201687335968,599.0298597812653,618.8375914096832,642.4985499382019,668.8314578533173,716.850581407547,762.2172152996063,801.554901599884,843.3218183517456,892.2492959499359,940.7545583248138,981.0678589344025
total minutes,0.0,0.8206204970677694,1.229439345995585,1.7641762216885886,2.6576223532358805,2.986064918835958,3.6211642702420552,4.049788618087769,4.310933633645376,4.685031382242839,5.3762928485870365,6.062010459105173,6.873621825377146,7.5054237127304075,8.310478337605794,8.753330465157827,9.253361455599467,9.98383099635442,10.313959856828054,10.708309165636699,11.147190964221954,11.947509690125782,12.703620254993439,13.359248359998068,14.05536363919576,14.870821599165598,15.679242638746897,16.35113098224004
cummulative feedback,0.0,218.0,303.0,403.0,519.0,550.0,599.0,613.0,621.0,629.0,640.0,645.0,648.0,648.0,649.0,649.0,649.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
