,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Accumulated time steps,0.0,442.0,794.0,1149.0,1570.0,1908.0,2907.0,3339.0,3855.0,4450.0,5090.0,5636.0,6277.0,6813.0,7812.0,8223.0,9031.0,10030.0,11029.0,12028.0,13027.0,14026.0,15025.0,16024.0,17023.0,18022.0,19021.0,19667.0
Episode reward,0.0,79.654225270759,84.79941719302104,85.63752173192138,78.47556414199833,84.62919511918767,-39.86235603753163,84.39408205710191,77.38397138120723,80.64635468001951,81.9725233380138,84.66969255979633,75.54183684502287,86.04080056723988,-29.448508571742504,88.39926271595472,80.84535657177193,-22.212732247312196,-31.631946879295764,-25.680872847069974,-27.90838256067094,-30.408636860942927,-34.5044184952107,-36.505575116676454,-25.023285794842757,-33.22053212223313,-42.668930419404184,77.70178594767904
Episode feedback,0.8,0.41818181723140496,0.38746438636050035,0.24858756991924416,0.17142857102040818,0.1513353111236341,0.10721442875028614,0.07192575389344373,0.05825242707135451,0.028619528571347596,0.02503912359148807,0.01651376143758943,0.01249999998046875,0.005607476625032754,0.00400801602804808,0.0024390243842950625,0.0012391573714508582,0.0,0.00200400801402404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,34.963382720947266,62.970207929611206,86.1848669052124,111.68168663978577,131.35247921943665,185.95629501342773,209.08976769447327,236.14987707138062,266.2732427120209,298.77808570861816,326.53562474250793,358.2656400203705,384.6811270713806,432.922376871109,453.4199676513672,492.5404427051544,540.8442294597626,589.6134078502655,638.6194071769714,687.2245669364929,735.9118990898132,784.3459117412567,833.0911178588867,881.5706951618195,931.062091588974,981.8047819137573,1015.8961322307587
total minutes,0.0,0.5827230453491211,1.04950346549352,1.4364144484202066,1.8613614439964294,2.1892079869906107,3.0992715835571287,3.4848294615745545,3.9358312845230103,4.437887378533682,4.979634761810303,5.442260412375132,5.971094000339508,6.411352117856343,7.215372947851817,7.55699946085612,8.20900737841924,9.014070490996042,9.826890130837759,10.643656786282857,11.453742782274881,12.265198318163554,13.072431862354279,13.884851964314779,14.692844919363658,15.5177015264829,16.363413031895956,16.931602203845976
cummulative feedback,0.0,184.0,320.0,408.0,480.0,531.0,638.0,669.0,699.0,716.0,732.0,741.0,749.0,752.0,756.0,757.0,758.0,758.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0,760.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
