,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Accumulated time steps,0.0,1000.0,1464.0,2025.0,2293.0,2669.0,2941.0,3195.0,3467.0,3727.0,3909.0,4271.0,4528.0,4793.0,5061.0,5499.0,5667.0,5863.0,6018.0,6189.0,6344.0,6506.0,6804.0,7195.0,7553.0,7825.0,7970.0,8216.0,8474.0,8628.0,8779.0,9178.0,9338.0,9603.0,9879.0,10126.0,10377.0,10646.0,10929.0,11080.0,11238.0,11390.0,11540.0,11802.0,11954.0,12204.0,12542.0,12700.0,12865.0,13129.0,13295.0,13557.0,13711.0,13972.0,14232.0,14485.0,14763.0,14927.0,15245.0,15400.0,15776.0,15935.0,16083.0,16342.0,16609.0,17062.0,17336.0,17714.0,17985.0,18141.0,18306.0,18575.0,18727.0,18896.0,19150.0,19409.0,19597.0,19865.0
Episode reward,0.0,-50.54121197385888,68.63548175624393,67.91137819422309,83.98222572003614,81.11448286867929,86.12515179548903,86.78699149292589,83.97591251416222,85.27731963911033,88.19334374283407,79.43212827221166,86.0692764051571,85.00573885468165,83.99091454796597,71.67455204014254,89.04487548559173,86.2438563526626,90.71068090938525,88.93815934663056,90.50958556273491,91.09212095838575,82.32779893761429,79.48098300379873,79.54298856749612,83.28081508092335,91.55476605793301,86.16568185664923,85.07079709332002,91.18287771261723,90.85455660012991,74.28492809625172,89.86736564901612,84.97978709827117,83.91706979585135,85.09184848918754,85.41046607854115,83.69275360905463,82.09433147503063,90.74378398649903,90.12343220212134,90.63769477877004,90.64973999733986,84.01255797085076,90.30525775389636,83.84048259681123,81.59491200093028,90.51565817116706,90.68529487993251,84.37415172877935,90.12027444117149,85.30187749574691,90.47338507257834,84.16054376749774,84.44068207694596,84.22193847368776,83.6068197215784,89.66150050446979,78.01989289409639,90.68146327682314,76.7071084575499,90.17092010815928,90.90224469192836,85.21858357019582,85.04186425237803,72.06046768536477,81.43383757321132,76.49439670420578,83.33356847937623,90.4283586347509,89.31032026141278,83.65861687725058,90.79737421875504,89.5561607594064,84.98231347254911,84.81008018076194,87.24572279875879,83.7831805027854
Episode feedback,0.8,0.3687374745804234,0.11231101487621811,0.09999999982142857,0.05243445673245522,0.03199999991466667,0.05166051641453684,0.047430829852052055,0.02583025820726842,0.019305019230482553,0.01657458554378682,0.019390581663738003,0.019531249923706057,0.007575757547061524,0.007490636676065031,0.002288329514214349,0.0,0.0051282051019066405,0.006493506451340867,0.0,0.0,0.0,0.0033670033556666553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,92.23096632957458,122.57380700111389,158.44714260101318,175.08056235313416,196.99893760681152,213.57199096679688,229.04812049865723,245.02610301971436,260.124719619751,270.94779777526855,291.4432723522186,306.34841537475586,321.45334029197693,336.57696890830994,360.2322976589203,370.0496139526367,381.5541455745697,390.6709589958191,400.47095942497253,409.491902589798,419.0098729133606,435.96421003341675,456.93397331237793,476.43442940711975,491.4369032382965,499.993195772171,513.7859444618225,528.4752466678619,537.9613039493561,546.8039374351501,568.5743024349213,577.789154291153,592.5227944850922,607.8665471076965,621.4956991672516,635.4622621536255,650.7197570800781,666.6093027591705,675.4869565963745,684.9378471374512,693.7739210128784,702.6371073722839,717.2470226287842,726.0834515094757,740.1240134239197,758.9649572372437,768.336608171463,778.1960754394531,792.8556931018829,802.7340230941772,817.6905558109283,827.2245054244995,842.0337145328522,856.837896823883,871.169281244278,886.9406485557556,896.7883038520813,914.5231063365936,923.5484981536865,944.4377300739288,953.7840087413788,962.4997067451477,976.9852192401886,991.6070971488953,1016.4383759498596,1031.9657788276672,1053.366830587387,1069.1507761478424,1078.4320578575134,1088.0535862445831,1103.3760478496552,1112.2915000915527,1122.3754522800446,1136.8305251598358,1151.6836400032043,1162.4307239055634,1177.5313038825989
total minutes,0.0,1.5371827721595763,2.0428967833518983,2.6407857100168863,2.918009372552236,3.283315626780192,3.559533182779948,3.8174686749776203,4.083768383661906,4.335411993662516,4.515796629587809,4.857387872536977,5.105806922912597,5.357555671532949,5.609616148471832,6.003871627648672,6.167493565877279,6.359235759576162,6.511182649930318,6.674515990416209,6.8248650431633,6.983497881889344,7.266070167223613,7.615566221872966,7.940573823451996,8.190615053971609,8.333219929536183,8.56309907436371,8.8079207777977,8.966021732489269,9.113398957252503,9.476238373915354,9.629819238185883,9.87537990808487,10.131109118461609,10.358261652787526,10.591037702560424,10.845329284667969,11.110155045986176,11.258115943272909,11.415630785624186,11.562898683547974,11.710618456204733,11.954117043813069,12.101390858491262,12.335400223731995,12.64941595395406,12.805610136191051,12.969934590657552,13.21426155169805,13.378900384902954,13.62817593018214,13.787075090408326,14.033895242214204,14.280631613731384,14.519488020737965,14.782344142595926,14.946471730868021,15.242051772276561,15.39247496922811,15.74062883456548,15.896400145689647,16.041661779085796,16.28308698733648,16.526784952481588,16.940639599164328,17.199429647127786,17.556113843123118,17.81917960246404,17.97386763095856,18.13422643740972,18.389600797494253,18.538191668192546,18.70625753800074,18.9471754193306,19.19472733338674,19.373845398426056,19.625521731376647
cummulative feedback,0.0,368.0,420.0,476.0,490.0,502.0,516.0,528.0,535.0,540.0,543.0,550.0,555.0,557.0,559.0,560.0,560.0,561.0,562.0,562.0,562.0,562.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
