,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Accumulated time steps,0.0,547.0,1546.0,2054.0,2408.0,3407.0,4406.0,5405.0,6404.0,7403.0,8402.0,9401.0,10400.0,11399.0,12398.0,13397.0,14396.0,15395.0,16394.0,17393.0,18392.0,19391.0
Episode reward,0.0,69.37175531905469,-72.49067807148217,68.72482150160084,79.43375793205013,-77.9378687312163,-99.82375249214076,-98.63398715978433,-54.44077158984242,-63.23963891280467,-86.02138824219114,-98.27818228534385,-99.74142875211074,-99.79488800299289,-99.80417412065228,-99.81944976276968,-73.71729744498867,-99.56561856125408,-86.75030573999729,-80.73085862994529,-39.45981870708561,-90.1234114673667
Episode feedback,0.8,0.2807339444390203,0.1342685369396107,0.1065088755295683,0.08781869663507451,0.06412825644876928,0.05911823641370918,0.03807615226645676,0.012024048084144241,0.0030060120210360602,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,48.19463753700256,119.52877378463745,153.77333235740662,176.70003962516785,242.38324975967407,301.3269190788269,358.3153507709503,412.2994842529297,465.34810185432434,518.6210329532623,571.4776875972748,624.5886487960815,677.6904385089874,731.0074439048767,783.8011815547943,837.4244663715363,890.7705113887787,944.5085229873657,998.3990271091461,1053.7724397182465,1107.3275146484375
total minutes,0.0,0.8032439589500427,1.9921462297439576,2.562888872623444,2.9450006604194643,4.039720829327901,5.0221153179804485,5.971922512849172,6.8716580708821615,7.755801697572072,8.643683882554372,9.524628126621247,10.409810813268026,11.294840641816457,12.183457398414612,13.063353025913239,13.957074439525604,14.846175189812978,15.741808716456095,16.639983785152435,17.56287399530411,18.45545857747396
cummulative feedback,0.0,153.0,287.0,341.0,372.0,436.0,495.0,533.0,545.0,548.0,549.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
