,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Accumulated time steps,0.0,448.0,890.0,1436.0,1987.0,2986.0,3985.0,4921.0,5920.0,6919.0,7869.0,8868.0,9529.0,10390.0,11024.0,12007.0,12936.0,13786.0,14627.0,15626.0,16541.0,17540.0,17925.0,18878.0,19568.0
Episode reward,0.0,78.62130839597515,79.90130824152024,75.59786406365852,75.98657645458898,-36.4102078403479,-36.69371859622522,70.19531617243649,-34.155265435879244,-30.138443008142257,76.91397624027732,-28.248349031825484,78.8542214477697,74.18567393435625,84.53887263043954,75.55150226003092,73.30886144703629,77.41800556849408,76.56963573024194,-33.64290876318792,80.13874217597261,-28.718718279880278,87.08578598951294,73.16928525290834,77.20989723756045
Episode feedback,0.8,0.3475336315077721,0.2653061218473784,0.22935779774429763,0.163636363338843,0.10721442875028614,0.04609218432255292,0.03422459889387743,0.01703406811920434,0.007014028049084141,0.0021074815573156147,0.00100200400701202,0.003030303025711662,0.0023255813926446726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,30.18169331550598,58.94404578208923,92.52861642837524,124.49653363227844,178.73648643493652,229.5705704689026,276.64000701904297,326.1343297958374,375.5419399738312,423.8633713722229,473.11733961105347,505.71550035476685,547.7003383636475,578.731595993042,626.3133218288422,671.2195572853088,712.1649713516235,752.9952487945557,801.4106349945068,846.1640024185181,894.29026222229,913.156408071518,958.4975216388702,991.3979644775391
total minutes,0.0,0.5030282219250997,0.9824007630348206,1.5421436071395873,2.0749422272046405,2.9789414405822754,3.8261761744817098,4.610666783650716,5.435572163263957,6.259032332897187,7.064389522870382,7.885288993517558,8.428591672579447,9.128338972727457,9.645526599884032,10.438555363814036,11.186992621421814,11.869416189193725,12.549920813242595,13.356843916575114,14.102733373641968,14.904837703704834,15.219273467858633,15.97495869398117,16.523299407958984
cummulative feedback,0.0,155.0,272.0,397.0,487.0,594.0,640.0,672.0,689.0,696.0,698.0,699.0,701.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0,703.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
