,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Accumulated time steps,0.0,1000.0,1362.0,1639.0,2144.0,2525.0,2884.0,3415.0,3667.0,3962.0,4403.0,4686.0,4860.0,5608.0,5938.0,6189.0,6342.0,6501.0,6666.0,6924.0,7387.0,7537.0,7703.0,7965.0,8205.0,8458.0,8645.0,8902.0,9079.0,9396.0,9755.0,9996.0,10337.0,10582.0,10828.0,11074.0,11349.0,11601.0,11852.0,12466.0,12629.0,12784.0,12944.0,13120.0,13366.0,13733.0,13909.0,14155.0,14495.0,14666.0,14819.0,15157.0,15449.0,15842.0,16081.0,16417.0,16663.0,16914.0,17102.0,17265.0,17548.0,17794.0,18140.0,18613.0,18885.0,19076.0,19324.0,19574.0,19724.0,19982.0
Episode reward,0.0,-66.5609413693765,80.00384865087418,84.74601489307838,72.12211455171813,81.02216747325383,80.45633002270465,73.26692648888778,88.1319982197877,83.23605554418086,77.20799639256865,85.43707366044205,89.45119407747234,60.98664816367672,85.13144672364518,87.66851236991717,92.10444868095715,91.62332225940278,91.12806280274309,86.2848264510622,75.68929328560722,92.2185629525266,90.07237536856454,85.64060680911751,88.60369630713832,87.64241115014582,89.15353087672129,85.66891518061456,90.15578359115996,85.36934658935338,84.4546777960014,89.13189161206614,84.63246058442317,88.95158630756477,89.05925648281921,88.70185566462064,85.74453791576566,88.78791972842771,88.95718792261641,69.98563587937599,90.73471446600797,91.94610724046815,92.30348195476428,89.83927730175583,88.38835598656269,82.87321441151593,90.37213945151727,88.46257430958217,84.93656673201116,90.10796193645574,92.09508494806019,83.8159201916883,82.98862425293157,83.25774717582823,90.02391361839814,85.03897211384196,88.32105419576057,88.20813918398002,89.23649056030483,92.02286666130132,86.70164288147406,89.62350033240098,83.0815500351601,76.89507937648884,85.39820147094419,88.10400644758438,87.82148631109885,86.9134664298373,92.12608998403998,87.01303822170168
Episode feedback,0.8,0.2304609216127646,0.12188365617206744,0.07971014463873136,0.07142857128684807,0.05526315774930748,0.05027932946849349,0.04339622633321467,0.02390438237488294,0.030612244793835904,0.018181818140495867,0.028368794225642573,0.005780346787396839,0.0053547523355358066,0.003039513668572907,0.003999999984,0.01315789465027701,0.00632911388399295,0.0,0.0,0.0,0.006711409350930139,0.0,0.0,0.0,0.0,0.0,0.007812499969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,79.22478532791138,105.52246069908142,124.18908262252808,156.54410219192505,180.58378672599792,202.00855016708374,232.8818519115448,247.7394495010376,264.8907322883606,289.78531432151794,306.5796866416931,317.00322461128235,357.84901189804077,376.2552046775818,390.8818395137787,400.2308282852173,409.9914872646332,419.611958026886,434.3305034637451,460.1039800643921,469.0342984199524,478.78694891929626,493.5986454486847,507.19203996658325,521.1886165142059,531.9739048480988,546.7042634487152,556.8605282306671,574.1918416023254,593.8872888088226,607.2497065067291,626.0971946716309,639.9318358898163,653.5961396694183,667.7270932197571,683.0413258075714,697.0327289104462,710.9761915206909,743.6045970916748,752.9245767593384,762.0561153888702,771.386224269867,781.4624371528625,795.292551279068,815.2940490245819,825.3011922836304,838.9986424446106,857.677761554718,867.5360488891602,876.3075771331787,895.3637495040894,911.3557116985321,933.0125389099121,946.2410871982574,964.5996508598328,978.3755521774292,992.4702215194702,1003.5636494159698,1013.1091191768646,1028.9600706100464,1042.862368106842,1062.0932977199554,1087.8088245391846,1102.989105939865,1113.9951922893524,1128.308626651764,1142.4127190113068,1151.3340954780579,1166.1155397891998
total minutes,0.0,1.320413088798523,1.7587076783180238,2.069818043708801,2.6090683698654176,3.009729778766632,3.3668091694513955,3.8813641985257465,4.1289908250172935,4.414845538139343,4.829755238691965,5.109661444028219,5.283387076854706,5.96415019830068,6.270920077959697,6.514697325229645,6.670513804753622,6.833191454410553,6.993532633781433,7.238841724395752,7.668399667739868,7.817238306999206,7.979782481988271,8.226644090811412,8.453200666109721,8.686476941903432,8.866231747468312,9.111737724145254,9.281008803844452,9.569864026705424,9.898121480147044,10.12082844177882,10.43495324452718,10.665530598163604,10.893268994490306,11.128784886995952,11.384022096792856,11.617212148507436,11.849603192011516,12.393409951527913,12.548742945988973,12.70093525648117,12.856437071164448,13.024373952547709,13.254875854651134,13.588234150409699,13.75501987139384,13.983310707410176,14.2946293592453,14.45893414815267,14.605126285552979,14.92272915840149,15.189261861642201,15.550208981831869,15.770684786637624,16.07666084766388,16.306259202957154,16.541170358657837,16.726060823599497,16.885151986281077,17.14933451016744,17.381039468447366,17.701554961999257,18.130147075653078,18.38315176566442,18.566586538155875,18.8051437775294,19.04021198352178,19.188901591300965,19.435258996486663
cummulative feedback,0.0,230.0,274.0,296.0,332.0,353.0,371.0,394.0,400.0,409.0,417.0,425.0,426.0,430.0,431.0,432.0,434.0,435.0,435.0,435.0,435.0,436.0,436.0,436.0,436.0,436.0,436.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
