,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Accumulated time steps,0.0,1000.0,1692.0,1865.0,2266.0,2610.0,3110.0,3786.0,4653.0,5082.0,6081.0,6708.0,7707.0,8175.0,8874.0,9873.0,10460.0,11295.0,12294.0,13293.0,14292.0,15291.0,16290.0,17289.0,18288.0,19287.0
Episode reward,0.0,-50.52893332244371,67.32216350215077,89.61939257921848,82.9344369180613,84.38632712369596,79.68853847488651,70.95272203808905,65.05886396200782,79.73839312608553,-41.957030211512055,71.22895972770277,-42.563395635388254,80.29265025620501,68.17437902227717,-43.2478663899101,72.87254358528662,64.49017112886915,-44.999477562809176,-44.231434337525066,-43.182355600609746,-42.37302990083834,-43.71170148776391,-45.36905353994849,-42.67823752692847,-41.78152568118306
Episode feedback,0.8,0.2545090177810531,0.18523878410240407,0.11046511563683073,0.14749999963125,0.10204081602903552,0.09418837656475275,0.06666666656790124,0.024249422604792816,0.02803738311206219,0.0100200400701202,0.009584664521430248,0.00400801602804808,0.0021413276185410545,0.001432664754394463,0.0,0.003412969277452271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,65.60568070411682,106.91021180152893,117.12486100196838,140.55456924438477,159.78638815879822,187.06886625289917,222.37277793884277,265.20605754852295,287.2891809940338,336.1517677307129,367.1797766685486,415.46698236465454,438.89255833625793,473.1388008594513,521.6253097057343,550.3825600147247,591.4069013595581,640.9847242832184,690.9574077129364,740.185632944107,788.9523701667786,837.7739391326904,886.3866081237793,934.9937529563904,983.637389421463
total minutes,0.0,1.0934280117352804,1.7818368633588155,1.952081016699473,2.3425761540730794,2.6631064693133037,3.1178144375483194,3.7062129656473797,4.420100959142049,4.788153016567231,5.602529462178548,6.1196629444758095,6.924449706077576,7.314875972270966,7.885646680990855,8.693755161762237,9.173042666912078,9.856781689325969,10.68307873805364,11.515956795215606,12.336427215735117,13.149206169446309,13.962898985544841,14.77311013539632,15.58322921593984,16.393956490357716
cummulative feedback,0.0,254.0,382.0,401.0,460.0,495.0,542.0,587.0,608.0,620.0,630.0,636.0,640.0,641.0,642.0,642.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
