,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Accumulated time steps,0.0,670.0,1119.0,1355.0,2354.0,3037.0,3749.0,4646.0,5645.0,6644.0,7643.0,8642.0,9641.0,10640.0,11639.0,12638.0,13637.0,14636.0,15635.0,16634.0,17633.0,18632.0,19631.0
Episode reward,0.0,75.49140168812103,80.83455681656093,90.53739756560374,-33.00162883057651,76.24290635096523,73.94985931760847,72.42761008365113,-31.152964962687154,-32.56968355418789,-27.756591913651054,-30.866867624578134,-31.789181238011132,-31.900676373776797,-30.368269560609882,-32.11137630820333,-32.33764285992872,-32.42766771681254,-27.776270288454064,-32.220340056561696,-32.43953766559241,-31.57571705515661,-30.01954526068929
Episode feedback,0.8,0.47904191545053604,0.3035714278938138,0.20851063741059303,0.150300601051803,0.12023460392927478,0.07313642746394314,0.03571428567442602,0.013026052091156261,0.0100200400701202,0.007014028049084141,0.00100200400701202,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,48.87122845649719,82.15072679519653,97.24448800086975,154.24474334716797,192.38966035842896,229.88361644744873,275.09531021118164,323.9260244369507,373.0106258392334,421.4729173183441,470.01877307891846,518.554609298706,567.0619459152222,615.3985452651978,664.3534505367279,713.5888011455536,764.1589722633362,813.3567905426025,861.6727356910706,910.303697347641,958.9034516811371,1007.2557187080383
total minutes,0.0,0.8145204742749532,1.3691787799199422,1.6207414666811626,2.5707457224527994,3.206494339307149,3.831393607457479,4.584921836853027,5.398767073949178,6.216843763987224,7.024548621972402,7.833646217981975,8.6425768216451,9.45103243192037,10.25664242108663,11.072557508945465,11.893146685759227,12.735982871055603,13.555946509043375,14.361212261517842,15.17172828912735,15.981724194685619,16.78759531180064
cummulative feedback,0.0,320.0,456.0,505.0,655.0,737.0,789.0,821.0,834.0,844.0,851.0,852.0,853.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0,854.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
