,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
Accumulated time steps,0.0,945.0,1206.0,1573.0,1930.0,2179.0,2508.0,2939.0,3099.0,3252.0,3869.0,4207.0,4365.0,4705.0,5063.0,5345.0,5595.0,5854.0,6102.0,6372.0,6531.0,6802.0,7048.0,7199.0,7361.0,7723.0,7875.0,8132.0,8373.0,8701.0,8941.0,9092.0,9295.0,9459.0,9618.0,9865.0,10017.0,10170.0,10520.0,10674.0,10826.0,10992.0,11293.0,11549.0,11801.0,11963.0,12208.0,12458.0,12603.0,12746.0,13087.0,13427.0,13689.0,13834.0,14092.0,14436.0,14589.0,14741.0,14926.0,15155.0,15394.0,15652.0,15901.0,16054.0,16302.0,16538.0,17088.0,17318.0,17546.0,17787.0,18025.0,18287.0,18539.0,18803.0,18960.0,19221.0,19510.0,19796.0,19951.0
Episode reward,0.0,56.42046299629492,83.59662294679373,78.1431513636563,78.97737222046575,85.38317948776945,81.7118755951427,75.06215800224444,90.35241727486245,90.96906202498117,61.184524383259216,82.55576154529554,89.38190629311049,82.03271127870681,77.23720240114173,82.2488502226649,85.2992895375977,85.51406843189602,84.78224129189543,81.76325896409188,90.25893692992261,83.20604039081394,87.06918306307759,91.47920345044439,89.03802520930817,77.00717120374281,90.5729871875507,86.45887087178036,86.21119079630577,80.03552276705642,85.45785643127833,91.02428683435183,87.18302462951067,89.88063734008388,90.45651867000058,84.85037522983932,90.5263392603857,89.89407963582721,76.2776446810432,90.96035642763987,90.57161705613623,89.90771874447346,82.36165211080365,86.76009892476492,83.55939478988194,89.5950621290689,83.67586950842443,82.95770026716394,91.60808900552684,92.1813532066031,78.77724912374379,83.56428333639349,85.10818800730608,90.7018941681905,84.06261980129051,82.31304031575567,91.94752266765819,91.32915596020146,86.99915796548761,87.00094127209474,87.41358868740981,84.85474017543318,86.15938928641071,91.3979087885149,85.19869124986451,86.93527566053803,69.22413896344788,86.44822432432247,86.31253360652303,87.17670521185663,85.52973978675922,83.27940186615244,86.00103452468015,81.72231230387756,90.46426101194518,83.64428548213007,81.28303221244559,82.65675717421337,91.07335189792337
Episode feedback,0.8,0.29268292651889405,0.09615384578402367,0.10109289589865329,0.0870786514407903,0.03225806438605619,0.0792682924412552,0.04418604640886966,0.05031446509236186,0.04605263127596953,0.011363636345188902,0.02077151329147919,0.01273885342204552,0.011799409994692006,0.008403361320998988,0.010676156545636454,0.01204819272269802,0.0,0.004048582979560393,0.0,0.0,0.0037037036899862825,0.0,0.0,0.006211180085644845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406338819485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,77.18213844299316,94.28474879264832,118.659104347229,141.93576955795288,157.28945183753967,179.06773900985718,205.0699601173401,215.19242787361145,225.05800914764404,259.06028842926025,278.45904779434204,287.78908133506775,306.6857166290283,326.46346139907837,342.78851866722107,356.9182059764862,371.45519375801086,385.4436957836151,400.6017200946808,409.8558406829834,425.0086166858673,438.6454358100891,447.428738117218,457.09937596321106,477.1712808609009,486.2124283313751,500.5711100101471,514.0147442817688,532.1453192234039,545.6101629734039,554.5441157817841,566.1008973121643,575.5480692386627,585.1562829017639,599.1404166221619,608.0584030151367,617.0128548145294,636.3392391204834,645.4354476928711,654.4832949638367,664.1857800483704,680.986337184906,695.5695469379425,709.810524225235,718.9975419044495,732.4995424747467,746.5297412872314,755.347109079361,763.8267900943756,782.8696956634521,801.7109317779541,816.3430733680725,825.1755616664886,839.7929096221924,858.8982951641083,867.9697859287262,877.2088112831116,887.9573335647583,901.327737569809,914.9371285438538,929.8076179027557,943.8311624526978,952.6571180820465,966.4735741615295,979.8354215621948,1009.5808665752411,1022.8578097820282,1035.6670842170715,1049.1951026916504,1062.4710383415222,1076.838619709015,1090.8240661621094,1105.4286324977875,1114.478086233139,1129.3290848731995,1145.3331880569458,1161.1577472686768,1170.2383029460907
total minutes,0.0,1.286368974049886,1.571412479877472,1.9776517391204833,2.3655961592992147,2.6214908639589947,2.9844623168309528,3.4178326686223346,3.586540464560191,3.7509668191274006,4.3176714738210045,4.640984129905701,4.796484688917796,5.111428610483805,5.44105768998464,5.713141977787018,5.94863676627477,6.190919895966847,6.424061596393585,6.676695334911346,6.830930678049723,7.083476944764455,7.310757263501485,7.457145635286967,7.618322932720185,7.9528546810150145,8.103540472189586,8.342851833502452,8.566912404696147,8.869088653723399,9.0935027162234,9.2424019296964,9.435014955202739,9.592467820644378,9.752604715029399,9.985673610369364,10.134306716918946,10.283547580242157,10.60565398534139,10.757257461547852,10.908054916063945,11.069763000806173,11.3497722864151,11.592825782299041,11.830175403753916,11.983292365074158,12.208325707912445,12.442162354787191,12.589118484656016,12.730446501572926,13.047828261057536,13.361848862965902,13.605717889467876,13.75292602777481,13.996548493703207,14.314971586068472,14.466163098812103,14.620146854718525,14.799288892745972,15.022128959496817,15.248952142397563,15.496793631712595,15.73051937421163,15.877618634700776,16.10789290269216,16.330590359369914,16.826347776254018,17.047630163033805,17.261118070284525,17.48658504486084,17.70785063902537,17.94731032848358,18.180401102701822,18.42381054162979,18.57463477055232,18.822151414553325,19.08888646761576,19.352629121144613,19.503971715768177
cummulative feedback,0.0,276.0,301.0,338.0,369.0,377.0,403.0,422.0,430.0,437.0,444.0,451.0,453.0,457.0,460.0,463.0,466.0,466.0,467.0,467.0,467.0,468.0,468.0,468.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
