,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
Accumulated time steps,0.0,1000.0,1944.0,2590.0,3180.0,3645.0,4001.0,4326.0,4615.0,4784.0,5060.0,5515.0,5671.0,5941.0,6207.0,6571.0,6917.0,7393.0,7556.0,7825.0,7970.0,8126.0,8490.0,8664.0,8821.0,8973.0,9238.0,9394.0,9549.0,9718.0,10086.0,10342.0,10494.0,10746.0,11044.0,11192.0,11336.0,11593.0,11874.0,12049.0,12220.0,12383.0,12625.0,12783.0,12938.0,13087.0,13233.0,13386.0,13643.0,13804.0,13950.0,14110.0,14271.0,14433.0,14583.0,14739.0,14982.0,15316.0,15461.0,15615.0,15764.0,16044.0,16198.0,16463.0,16606.0,16750.0,16994.0,17147.0,17335.0,17475.0,17711.0,17952.0,18211.0,18368.0,18529.0,18682.0,18835.0,18993.0,19149.0,19397.0,19557.0,19713.0,19863.0
Episode reward,0.0,-61.687358735237886,45.34388682742223,61.43492040863651,63.46008563386237,72.81988472792119,77.91580764875138,78.57212895244606,81.92393130680117,90.20082838423748,81.34229467177852,71.28475276184463,91.00842520084832,85.23821003916991,84.74294812121984,76.2497983110579,80.35145701854886,72.6184903266753,88.77317709750824,82.42825371053357,90.93974597792005,90.36801769286197,76.50339832716658,89.31024107584665,89.31818694961797,90.46988725764513,82.96249326845873,90.39472117732689,88.4664607442889,89.53108555926093,77.96343299262799,83.10830025045917,90.01460568020715,85.99103217965265,82.9707265185977,91.68519959828295,91.61695755052828,84.49302968945467,84.39014089605284,89.80570924770237,91.16804210224231,88.88972570566136,83.8761930089943,89.56270597228043,91.66420017921811,91.59009971423271,91.78248617779515,90.68151703660509,83.69484775588082,89.33385734191926,90.58951154442063,90.59134271556265,88.78073491229162,90.27025706369186,90.89834210665443,88.87625994174448,87.471351676562,80.28334212363812,89.35250037686001,89.80867820410916,92.31600319204203,82.06969143513966,91.14111621523553,87.6576968715427,90.97901881739743,90.65546503471298,89.58097469315373,91.68605617928203,91.15909657539267,91.98584629531794,86.11916551918151,85.78069625048688,85.60149951665771,89.1675155403989,89.9796121602065,90.9137207413321,91.23151175252009,90.67051884437487,91.20157943987334,85.10194091403217,89.22824469849998,91.70750397250133,89.11500661066854
Episode feedback,0.8,0.10721442875028614,0.13997879094381888,0.04186046505137912,0.03565365019413642,0.021551724091483353,0.016901408403094623,0.0092592592306813,0.010416666630497685,0.005952380916950114,0.014545454492561984,0.004405286333909061,0.0064516128616024975,0.007434944210279018,0.0,0.0,0.0,0.0,0.0,0.0037313432696591668,0.0,0.0064516128616024975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156861207228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,67.70131373405457,142.38493418693542,185.7891252040863,222.6743540763855,249.75037670135498,270.18199944496155,288.57786107063293,304.92635345458984,315.0352187156677,331.08156299591064,355.9453241825104,365.36229944229126,380.80568075180054,395.6973178386688,416.0449049472809,434.7660856246948,460.62325048446655,470.0503661632538,485.00903725624084,493.2845368385315,502.72345662117004,522.5599579811096,532.9945149421692,542.374843120575,551.250034570694,566.1200475692749,575.1839725971222,584.2668693065643,594.0280478000641,615.659271478653,630.1065366268158,638.8523991107941,652.6638898849487,669.282571554184,677.8840329647064,686.331903219223,700.8392174243927,716.5304160118103,726.4336040019989,736.3505663871765,745.9004290103912,759.4111564159393,768.7965888977051,778.006626367569,786.9436457157135,795.4525234699249,804.1959178447723,818.3676180839539,827.7701373100281,836.2513597011566,845.7560722827911,855.4071071147919,865.1075527667999,873.9961504936218,883.1513156890869,897.0509045124054,915.7673683166504,924.3175053596497,933.1160554885864,941.7860414981842,957.1763014793396,966.1232147216797,980.9470257759094,989.2503249645233,997.8038213253021,1011.7511124610901,1020.6781015396118,1031.6494357585907,1040.0679614543915,1053.4264996051788,1066.8804700374603,1081.446828365326,1090.5802433490753,1099.9088606834412,1108.9124138355255,1118.0457577705383,1127.5354702472687,1136.9793953895569,1151.0820405483246,1160.5150392055511,1169.8006129264832,1178.6775217056274
total minutes,0.0,1.1283552289009093,2.3730822364489237,3.096485420068105,3.711239234606425,4.162506278355917,4.5030333240826925,4.809631017843882,5.082105890909831,5.250586978594462,5.518026049931844,5.932422069708506,6.089371657371521,6.346761345863342,6.594955297311147,6.934081749121348,7.246101427078247,7.67705417474111,7.834172769387563,8.083483954270681,8.221408947308857,8.3787242770195,8.709332633018494,8.88324191570282,9.03958071867625,9.187500576178232,9.435334126154581,9.58639954328537,9.737781155109406,9.900467463334401,10.260987857977549,10.50177561044693,10.6475399851799,10.877731498082479,11.154709525903066,11.29806721607844,11.438865053653718,11.680653623739879,11.942173600196838,12.107226733366648,12.272509439786274,12.431673816839854,12.656852606932322,12.813276481628417,12.96677710612615,13.115727428595225,13.257542057832081,13.403265297412872,13.63946030139923,13.796168955167134,13.937522661685943,14.095934538046519,14.256785118579865,14.418459212779998,14.56660250822703,14.719188594818116,14.95084840854009,15.262789471944172,15.405291755994162,15.551934258143108,15.696434024969736,15.952938357988993,16.10205357869466,16.349117096265157,16.48750541607539,16.630063688755037,16.86251854101817,17.011301692326864,17.194157262643177,17.33446602423986,17.55710832675298,17.781341167291007,18.024113806088767,18.176337389151254,18.33181434472402,18.481873563925426,18.634095962842306,18.79225783745448,18.94965658982595,19.18470067580541,19.34191732009252,19.49667688210805,19.644625361760458
cummulative feedback,0.0,107.0,239.0,266.0,287.0,297.0,303.0,306.0,309.0,310.0,314.0,316.0,317.0,319.0,319.0,319.0,319.0,319.0,319.0,320.0,320.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
