,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
Accumulated time steps,0.0,796.0,1247.0,1611.0,2068.0,2442.0,2594.0,2889.0,3152.0,3305.0,3554.0,3805.0,4096.0,4240.0,4381.0,4529.0,4684.0,5030.0,5275.0,5430.0,5578.0,5818.0,6057.0,6209.0,6361.0,6600.0,6842.0,6987.0,7326.0,7584.0,8021.0,8178.0,8333.0,8514.0,8679.0,8834.0,8979.0,9140.0,9390.0,9549.0,9795.0,9940.0,10086.0,10231.0,10387.0,10536.0,10681.0,10853.0,10997.0,11156.0,11504.0,11746.0,11896.0,12175.0,12327.0,12481.0,12722.0,12869.0,13016.0,13169.0,13319.0,13560.0,13829.0,13974.0,14124.0,14372.0,14536.0,14686.0,14854.0,15108.0,15265.0,15429.0,15580.0,15837.0,15999.0,16149.0,16389.0,16529.0,16894.0,17149.0,17359.0,17514.0,17668.0,17815.0,17963.0,18119.0,18272.0,18440.0,18698.0,18873.0,19055.0,19213.0,19367.0,19617.0,19773.0,19923.0
Episode reward,0.0,59.332736022019354,76.55614642524586,80.25430159189608,75.83979988399048,82.4556914462018,91.44401885018918,83.70779409653468,84.81768393077638,91.70599288886558,86.99796062503884,85.33632457221992,86.49189563925735,90.85117689915168,90.45827431037944,91.08610082300632,89.63321513561078,77.3137849984557,86.47270197120332,90.23797582309247,91.89174972851475,87.16431684472315,86.49232707038202,91.01234992614725,91.00793713795358,84.92435470491829,89.17266572127522,92.21752077515521,79.96750760832245,85.58333533263338,78.8981558447216,91.73523888773263,90.28231535978931,88.77914879809306,88.54734366814168,90.46888352339671,91.16144744045319,89.36033629036565,87.23235586818737,91.47389363495341,87.81163220698926,91.93719739359265,92.21446619634006,92.55309680749119,91.47326885287359,91.5463962178246,90.65546191995756,89.67833503230341,92.68246901631859,90.9720284652672,82.40032038424272,87.25327765860493,91.82735919066886,83.92265968727976,91.20634398081454,91.36193687602403,87.26120926451692,90.5151794391576,91.77844066691327,90.74328859477436,90.84600820144016,86.47370057322595,82.76278139255557,89.95015456116839,91.39825580349995,84.68320417630467,89.35212512272727,91.26218993021116,89.39211709937098,84.68544247566649,90.76649347957594,90.67460209367611,91.4028021337649,82.78028473574469,91.42501407371417,91.3663652642554,87.21659716661783,93.13847767878812,81.65382462029078,85.81295047693142,86.80950350732896,90.15612573365357,91.20559736246314,91.6504285769443,91.25678818707163,88.90407212927047,91.35291816698451,89.671839582957,85.34018978657339,89.49180483353823,91.78967868632157,91.23714350731959,90.70655232187107,85.77972007243787,89.92554715089646,90.8644754335956
Episode feedback,0.8,0.2947103270847477,0.1399999996888889,0.1680440766720549,0.12280701727454602,0.08579088448849628,0.039735099074601994,0.051020407989726506,0.038167938785618555,0.03289473662569252,0.044354838530827265,0.023999999904,0.024137930951248516,0.02097902083231454,0.035714285459183676,0.00680272104215836,0.012987012902681734,0.014492753581180424,0.012295081916823434,0.0,0.02040816312647508,0.008368200801806691,0.004201680654614787,0.006622516512433666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,67.95390152931213,98.72768306732178,124.94871640205383,155.90648746490479,180.22252583503723,190.7849407196045,210.30877590179443,227.43088054656982,237.52063822746277,252.99813842773438,267.7028977870941,284.545538187027,293.2667450904846,302.0713996887207,310.93203020095825,320.231990814209,339.57938027381897,353.6764965057373,362.7391822338104,371.68845677375793,385.3565626144409,398.8197498321533,407.97556829452515,416.9828350543976,430.38298988342285,443.9419798851013,452.49975657463074,471.0006127357483,485.6484091281891,509.6871008872986,518.9410183429718,528.037750005722,538.5527677536011,548.5641918182373,557.74760222435,566.2106595039368,575.5962965488434,589.6101660728455,598.9934704303741,612.9154143333435,621.4298493862152,630.0550422668457,638.5433807373047,647.7367904186249,656.3839521408081,665.1255609989166,674.9061977863312,683.2898571491241,692.4897558689117,711.746134519577,725.0097765922546,733.7321605682373,749.356969833374,758.2045540809631,767.2405326366425,781.1611816883087,789.9999868869781,798.7103548049927,807.9024875164032,816.5803303718567,830.0982794761658,845.2094593048096,854.2650771141052,863.3982441425323,877.6514456272125,887.0967931747437,895.9647805690765,905.7732622623444,920.1759259700775,929.6437976360321,939.8962647914886,949.1337778568268,963.9554626941681,973.5933086872101,982.497880935669,996.3644320964813,1004.932914018631,1025.3662946224213,1039.6128103733063,1051.8333888053894,1060.87202501297,1069.862524986267,1078.6654760837555,1087.4299471378326,1096.4991390705109,1105.7203407287598,1115.560919046402,1129.8633522987366,1139.9518439769745,1150.4544727802277,1159.7346723079681,1168.7344551086426,1182.8257777690887,1192.0944774150848,1200.9914045333862
total minutes,0.0,1.1325650254885355,1.645461384455363,2.082478606700897,2.598441457748413,3.0037087639172872,3.179749011993408,3.5051462650299072,3.790514675776164,3.9586773037910463,4.21663564046224,4.461714963118236,4.74242563645045,4.88777908484141,5.034523328145345,5.182200503349304,5.337199846903483,5.659656337896982,5.894608275095622,6.045653037230173,6.194807612895966,6.4226093769073485,6.6469958305358885,6.799592804908753,6.949713917573293,7.173049831390381,7.399032998085022,7.541662609577179,7.850010212262472,8.094140152136484,8.49478501478831,8.649016972382864,8.800629166762034,8.975879462560018,9.142736530303955,9.295793370405834,9.436844325065612,9.59327160914739,9.826836101214091,9.983224507172903,10.215256905555725,10.35716415643692,10.500917371114095,10.642389678955078,10.795613173643748,10.939732535680134,11.08542601664861,11.248436629772186,11.388164285818736,11.541495931148528,11.862435575326284,12.083496276537577,12.228869342803955,12.489282830556233,12.636742568016052,12.787342210610708,13.019353028138479,13.166666448116302,13.311839246749878,13.46504145860672,13.609672172864277,13.834971324602764,14.086824321746827,14.237751285235086,14.389970735708873,14.627524093786876,14.784946552912395,14.932746342817943,15.096221037705739,15.336265432834626,15.494063293933868,15.66493774652481,15.81889629761378,16.065924378236137,16.226555144786836,16.374964682261147,16.606073868274688,16.748881900310515,17.089438243707022,17.326880172888437,17.530556480089825,17.681200416882835,17.831042083104453,17.977757934729258,18.12383245229721,18.274985651175182,18.42867234547933,18.5926819841067,18.83105587164561,18.999197399616243,19.174241213003793,19.3289112051328,19.478907585144043,19.713762962818144,19.868241290251415,20.01652340888977
cummulative feedback,0.0,234.0,297.0,358.0,414.0,446.0,452.0,467.0,477.0,482.0,493.0,499.0,506.0,509.0,514.0,515.0,517.0,522.0,525.0,525.0,528.0,530.0,531.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
