,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Accumulated time steps,0.0,503.0,1502.0,1837.0,2836.0,3835.0,4834.0,5833.0,6832.0,7831.0,8830.0,9829.0,10828.0,11827.0,12826.0,13825.0,14824.0,15823.0,16822.0,17821.0,18820.0,19819.0
Episode reward,0.0,80.32099324213235,-32.89220696603208,87.3895996013314,-34.97958121529874,-35.77389416668006,-32.112167639991114,-30.58813459073581,-29.59118279557835,-31.9537225424696,-33.98761007886427,-31.033611124153282,-30.69840618664326,-30.580691142472332,-32.175319248474885,-32.53450171226147,-31.28361415882872,-30.810177709803273,-32.370992459758114,-33.73901138434917,-32.599890847768386,-30.637384083006324
Episode feedback,0.8,0.48902195511173263,0.2655310618581853,0.18562874195919538,0.12424849686949048,0.056112224392673125,0.037074148259444745,0.01703406811920434,0.01102204407713222,0.0050100200350601,0.00400801602804808,0.00100200400701202,0.0,0.0,0.0,0.00100200400701202,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,37.11803579330444,100.62461590766907,121.08184003829956,177.2162413597107,228.9471402168274,279.9052264690399,329.81169080734253,379.4829123020172,429.56531739234924,478.83056688308716,527.3973693847656,575.7257554531097,624.2288770675659,672.6959261894226,721.1094052791595,769.2879285812378,817.9223091602325,866.8436629772186,915.3339211940765,963.492128610611,1011.7966649532318
total minutes,0.0,0.6186339298884074,1.6770769317944845,2.0180306673049926,2.9536040226618447,3.8157856702804565,4.665087107817332,5.496861513455709,6.324715205033621,7.159421956539154,7.9805094480514525,8.78995615641276,9.59542925755183,10.403814617792765,11.211598769823711,12.018490087985992,12.821465476353962,13.632038486003875,14.447394382953643,15.255565353234608,16.058202143510183,16.86327774922053
cummulative feedback,0.0,245.0,510.0,572.0,696.0,752.0,789.0,806.0,817.0,822.0,826.0,827.0,827.0,827.0,827.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
