,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Accumulated time steps,0.0,602.0,923.0,1430.0,1899.0,2203.0,2709.0,3148.0,3548.0,3897.0,4896.0,5547.0,6166.0,7165.0,8164.0,9163.0,10055.0,11054.0,12053.0,13052.0,14051.0,15050.0,16049.0,17048.0,17911.0,18877.0,19876.0
Episode reward,0.0,70.25662788122568,84.42009988001402,76.48630347588525,78.64792310612143,87.4713486946665,76.1041155201192,81.19150088717748,83.60430831873256,82.90136394681366,-40.119241174817105,73.788354601553,75.67582284062009,-44.372422609626184,-39.12446395312404,-42.15140758173224,64.21077475318876,-40.509965058696515,-37.53598488393829,-40.274684296420205,-39.11569620108237,-40.78187627905102,-41.16453749213223,-39.830599635973854,62.6822200105643,60.3315249323279,-39.92426423749131
Episode feedback,0.8,0.3716666660472222,0.2999999990625,0.23715414972894436,0.17735042697147343,0.12211221081811152,0.11287128690520537,0.08904109568712079,0.07017543842061294,0.054597700992535345,0.037074148259444745,0.01999999996923077,0.0032362459494559128,0.0060120240420721205,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0,0.00100200400701202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,43.082995653152466,66.29866456985474,100.56356883049011,131.46943998336792,150.88259434700012,180.32304620742798,204.5659921169281,226.44627451896667,245.36526226997375,295.81631994247437,328.36801171302795,363.94311237335205,412.8287470340729,461.50567746162415,510.0483899116516,553.1529512405396,601.715173959732,650.0910997390747,698.4321427345276,746.9712166786194,795.2258718013763,843.3761990070343,891.9011871814728,933.7906138896942,980.6238327026367,1029.611448764801
total minutes,0.0,0.718049927552541,1.1049777428309122,1.6760594805081686,2.191157333056132,2.5147099057833353,3.005384103457133,3.4094332019488016,3.774104575316111,4.089421037832896,4.930271999041239,5.472800195217133,6.065718539555868,6.880479117234548,7.691761291027069,8.500806498527528,9.219215854008992,10.028586232662201,10.834851662317911,11.640535712242126,12.44952027797699,13.25376453002294,14.056269983450571,14.86501978635788,15.56317689816157,16.343730545043947,17.160190812746684
cummulative feedback,0.0,223.0,319.0,439.0,522.0,559.0,616.0,655.0,683.0,702.0,739.0,752.0,754.0,760.0,761.0,762.0,762.0,762.0,762.0,763.0,763.0,763.0,763.0,763.0,763.0,763.0,763.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
