,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3866.0,4152.0,4615.0,5123.0,5285.0,5629.0,5783.0,6047.0,6304.0,6738.0,6986.0,7239.0,7401.0,7760.0,8018.0,8175.0,8412.0,8659.0,8816.0,8968.0,9124.0,9336.0,9586.0,9844.0,9994.0,10237.0,10474.0,10740.0,10901.0,11158.0,11309.0,11559.0,11704.0,11856.0,12021.0,12261.0,12515.0,12853.0,13290.0,13554.0,13862.0,14097.0,14336.0,14484.0,14821.0,14973.0,15130.0,15392.0,15639.0,15892.0,16046.0,16194.0,16345.0,16609.0,16790.0,16940.0,17088.0,17345.0,17587.0,18153.0,18310.0,18660.0,18811.0,18976.0,19129.0,19484.0,19765.0,19994.0
Episode reward,0.0,-67.32467830029583,-80.23606463869969,-56.19301009167138,47.20109346448331,83.12620876676087,73.03753660547821,68.38357552509443,89.9618217555917,80.23727696606485,90.85334725804724,84.07257316513896,85.62990735702083,74.51171002553875,85.2765406602089,85.60371854498301,88.75753754807299,78.2644151074639,83.49213818626768,90.50949319174727,86.67011591761387,86.40713218923136,90.64191050943924,90.95077449507278,90.95131362879783,85.38470331345022,84.87123170861169,82.60717033183931,90.9388581583197,85.14091622991164,85.58841831361975,83.98682191115591,90.35169330446553,85.14545479844807,91.09930003073262,85.54511909378779,91.09664954380712,91.14873613928937,90.48637121260779,86.23803020904131,83.6459909450767,79.83723163966687,72.07704763360113,82.99657775262718,81.52954883387667,87.35786226967478,85.51663136872746,91.3021661713491,82.07591072380856,90.85533587046638,90.7170615292399,83.61763388642348,86.54914604810088,85.46353428073317,89.7846097801381,91.26750117391079,91.1294175733502,83.55151694297598,88.0613932642604,90.70114978316042,91.05079729979315,83.97073665623688,86.64432250746388,62.90293003543737,90.80169770707263,78.11276962348961,91.1569401386195,89.54588553158493,90.53878697070058,78.10799366477046,80.86750841701884,86.48378793509875
Episode feedback,0.8,0.08917835662406978,0.03406813623840868,0.037074148259444745,0.020761245650794413,0.017543859587565405,0.015151515118719665,0.001972386583880894,0.0,0.002915451886543872,0.0,0.011406844063091847,0.003906249984741211,0.004618937633674509,0.008097165959120786,0.007936507905013858,0.0,0.002793296081582972,0.003891050568517313,0.0,0.0,0.0,0.0,0.0,0.0,0.004739336470429685,0.0,0.003891050568517313,0.0,0.004132231387883341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,63.05976700782776,120.67181611061096,179.84843969345093,228.62120056152344,245.18788480758667,271.0909733772278,298.67379903793335,308.2081353664398,327.29173159599304,336.2621946334839,351.3695628643036,365.9729359149933,390.251748085022,404.36392045021057,418.775315284729,428.1875123977661,447.985160112381,462.38858246803284,471.64514446258545,485.15992736816406,498.9215130805969,508.1673901081085,517.2363228797913,526.5382549762726,538.7583079338074,552.9696900844574,567.2239849567413,575.9426021575928,589.766695022583,602.9993114471436,617.6611111164093,627.1810572147369,641.6778719425201,650.6821036338806,664.6884658336639,673.310625076294,682.3677759170532,692.0291895866394,705.6333448886871,720.3424322605133,738.5581338405609,762.3077001571655,777.1294023990631,794.1189956665039,807.3421201705933,820.9186511039734,829.6132199764252,847.9406371116638,856.8391418457031,866.0618019104004,881.2921514511108,895.1364171504974,909.4164879322052,918.7146906852722,927.5286831855774,936.4557838439941,951.5448684692383,962.0893304347992,971.0999479293823,980.1839289665222,994.6480045318604,1008.53630900383,1039.6656334400177,1048.92165517807,1068.2827670574188,1077.2148168087006,1086.7959203720093,1095.6825368404388,1115.0792956352234,1130.6105515956879,1143.6981844902039
total minutes,0.0,1.0509961167971293,2.0111969351768493,2.9974739948908486,3.8103533426920575,4.086464746793111,4.518182889620463,4.977896650632222,5.13680225610733,5.454862193266551,5.604369910558065,5.856159381071726,6.099548931916555,6.5041958014170325,6.739398674170176,6.979588588078816,7.136458539962769,7.46641933520635,7.706476374467214,7.860752407709757,8.085998789469402,8.315358551343282,8.469456501801808,8.620605381329854,8.775637582937877,8.979305132230122,9.216161501407623,9.453733082612356,9.599043369293213,9.82944491704305,10.04998852411906,10.294351851940155,10.453017620245616,10.694631199042002,10.844701727231344,11.078141097227732,11.221843751271566,11.37279626528422,11.53381982644399,11.760555748144785,12.005707204341888,12.309302230676016,12.70512833595276,12.952156706651051,13.235316594441732,13.455702002843221,13.681977518399556,13.826886999607087,14.132343951861063,14.280652364095053,14.43436336517334,14.688202524185181,14.918940285841623,15.156941465536754,15.311911511421204,15.458811386426289,15.607596397399902,15.859081141153972,16.03482217391332,16.18499913215637,16.336398816108705,16.57746674219767,16.808938483397167,17.32776055733363,17.482027586301168,17.804712784290313,17.953580280145008,18.113265339533488,18.261375614007314,18.584654927253723,18.843509193261465,19.061636408170063
cummulative feedback,0.0,89.0,123.0,160.0,178.0,183.0,190.0,191.0,191.0,192.0,192.0,195.0,196.0,198.0,200.0,202.0,202.0,203.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,205.0,206.0,206.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
