,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7595.0,8594.0,9247.0,9687.0,10063.0,10339.0,10597.0,11057.0,11311.0,11781.0,12118.0,12386.0,12658.0,12821.0,13083.0,13338.0,13517.0,13871.0,14031.0,14283.0,14616.0,14777.0,15060.0,15302.0,15727.0,15965.0,16140.0,16420.0,16574.0,16740.0,16906.0,17084.0,17251.0,17411.0,17675.0,17847.0,18105.0,18253.0,18508.0,18670.0,18937.0,19184.0,19449.0,19611.0,19841.0
Episode reward,0.0,-59.5583029876626,-74.58579489900796,-95.74874715820783,-50.313164117628034,-62.354403070364576,-13.559867494141104,-25.045508558425922,68.80370059402924,-43.732487575698414,71.44945849858082,78.37876288158414,80.80089376295375,84.99876570974993,86.4346115253935,75.57297836869157,86.22848583297949,72.36252773312314,81.20264232727162,83.16154815005821,85.75207984985414,89.78215306197826,85.15726814908966,85.75187383916037,88.69840081112815,79.17583795091954,90.54483397141033,85.28664776971746,79.1670400291296,91.28133509102031,82.76709393925694,86.8929689832814,76.77789819253094,85.69391910986283,90.02357073618579,84.66689448262062,89.2272263205371,89.10896470623847,90.1200055747124,86.88440999311811,88.3975992900864,89.34723128038559,84.3977542741878,88.98385523839691,84.71253731478599,91.26105015719632,85.01449774049104,91.54572772079237,85.61218599988469,85.9804025253957,83.35560901972505,90.45897301569003,88.37431351596555
Episode feedback,0.8,0.17334669321307947,0.09919839669418998,0.06412825644876928,0.0551102203856611,0.02204408815426444,0.0150300601051803,0.00901803606310818,0.001666666663888889,0.00200400801402404,0.0015337423289359781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,74.05248665809631,142.6391167640686,204.14321637153625,263.28270387649536,320.95310735702515,376.6729362010956,431.846316576004,465.2584743499756,518.9594552516937,554.7372205257416,578.6083896160126,599.2930145263672,614.6869995594025,629.0219938755035,654.0060527324677,668.2127993106842,693.5204277038574,712.3415820598602,727.0524759292603,742.0587055683136,751.7373390197754,766.5251879692078,780.7280373573303,790.9214715957642,810.369508266449,819.9193682670593,833.9790720939636,852.5342237949371,862.060578584671,877.5243747234344,890.9424116611481,914.094000339508,927.4849350452423,937.7019956111908,953.3076355457306,962.146657705307,971.8278908729553,981.487802028656,991.7122099399567,1001.3786742687225,1010.7139949798584,1025.4619691371918,1035.5130550861359,1050.1235473155975,1058.8686969280243,1073.3429596424103,1082.8859314918518,1097.572018146515,1111.4482526779175,1126.2331457138062,1135.7808201313019,1148.8104784488678
total minutes,0.0,1.2342081109682719,2.3773186127344768,3.4023869395256043,4.388045064608256,5.349218455950419,6.277882270018259,7.197438609600067,7.754307905832927,8.649324254194896,9.245620342095693,9.643473160266876,9.988216908772786,10.24478332599004,10.483699897925058,10.900100878874461,11.136879988511403,11.55867379506429,11.87235970099767,12.11754126548767,12.367645092805226,12.52895565032959,12.775419799486796,13.012133955955505,13.18202452659607,13.506158471107483,13.66532280445099,13.89965120156606,14.208903729915619,14.367676309744517,14.625406245390574,14.849040194352467,15.234900005658467,15.458082250754039,15.628366593519846,15.888460592428844,16.035777628421783,16.197131514549255,16.358130033810934,16.528536832332613,16.689644571145376,16.845233249664307,17.091032818953195,17.258550918102266,17.502059121926624,17.64781161546707,17.889049327373506,18.04809885819753,18.29286696910858,18.52413754463196,18.770552428563438,18.9296803355217,19.14684130748113
cummulative feedback,0.0,173.0,272.0,336.0,391.0,413.0,428.0,437.0,438.0,440.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
