,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3749.0,4479.0,5188.0,5449.0,6396.0,6556.0,6927.0,7275.0,7537.0,7770.0,8021.0,8268.0,8440.0,8682.0,8919.0,9269.0,9420.0,9581.0,9747.0,9898.0,10049.0,10208.0,10549.0,10705.0,10952.0,11101.0,11356.0,11714.0,11955.0,12120.0,12370.0,12522.0,12671.0,12825.0,12976.0,13268.0,13514.0,13680.0,13826.0,14074.0,14231.0,14386.0,14637.0,14978.0,15225.0,15461.0,15748.0,16036.0,16323.0,16734.0,16891.0,17159.0,17402.0,17552.0,17820.0,17974.0,18134.0,18721.0,18886.0,19157.0,19413.0,19567.0,19919.0
Episode reward,0.0,-68.27800001813146,-54.1844227635067,-57.661637466464214,60.04229681595688,61.26040557108104,61.18845891470525,84.27181623093558,45.155181041865816,89.48936512277848,78.86729780898119,79.67052119531256,83.61067085373251,85.52418982117848,85.88314656487185,84.86692573567598,90.09034960685854,87.44187440379461,85.75993795091577,77.96455386440773,90.78374568911654,90.2401715832529,89.94957838089069,90.4778537133586,91.75016984847736,90.46202392199059,80.26957645403022,91.66688837532274,84.50618100349449,90.88423118101637,83.35090754181238,77.51825780750323,83.29794908323161,88.54576742452794,82.79417966042587,89.86618447691602,91.18868857620961,90.74649159935076,90.59168421001165,79.94496384488525,84.28473393923475,88.14633206656318,91.43128393498634,83.41948891112065,89.01061453478435,89.7738777186946,85.8437903001561,81.26024400726872,84.28819360684342,85.66510620278939,82.30472355133188,82.17480717188867,80.65748647227109,70.33891679174423,89.3168992656576,80.82018234513463,84.07890521613095,90.63487586771832,81.59246476462246,90.28100039867509,89.73541093646784,62.3250833027858,90.0528381226064,83.3127340492437,86.57359891633416,90.45532653662633,77.14604761345159
Episode feedback,0.8,0.11422845679937028,0.1292585169045506,0.05110220435761302,0.05333333326222222,0.013717421106011768,0.014124293765361166,0.007692307662721894,0.0021141649026277325,0.0,0.0,0.0,0.0038314176098413117,0.0043103448090071345,0.003999999984,0.0040650406338819485,0.005847953182175712,0.0,0.0,0.0028653295046838696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,64.23584008216858,129.25787162780762,187.72497987747192,233.91132164001465,276.50762605667114,316.03593015670776,330.9756259918213,381.9884874820709,391.3674669265747,411.97395277023315,431.03712344169617,445.6562931537628,458.87970995903015,473.07143473625183,486.8211557865143,496.8813817501068,510.3901960849762,523.7514126300812,542.8798549175262,551.688191652298,561.1142120361328,570.8836162090302,580.0084280967712,588.9685897827148,598.2727496623993,617.0833075046539,626.3291537761688,640.2030844688416,648.988557100296,663.2963871955872,682.8665323257446,696.5014052391052,705.9026319980621,719.6021313667297,728.4514312744141,737.1172771453857,745.9473931789398,754.7535679340363,770.9378716945648,784.1917569637299,793.7893238067627,802.2342410087585,815.9944961071014,825.0380976200104,833.9142110347748,847.4879791736603,865.7268757820129,879.0036997795105,891.8082106113434,907.4203956127167,922.9607985019684,938.5526633262634,960.2132062911987,969.008143901825,983.3094809055328,996.481424331665,1005.0117621421814,1019.497926235199,1028.3182320594788,1037.249038219452,1067.6373178958893,1076.882640361786,1091.5244810581207,1105.5736753940582,1114.515171289444,1133.0000305175781
total minutes,0.0,1.0705973347028097,2.15429786046346,3.128749664624532,3.8985220273335774,4.608460434277853,5.267265502611796,5.516260433197021,6.366474791367849,6.522791115442912,6.8662325461705525,7.183952057361603,7.427604885896047,7.647995165983835,7.884523912270864,8.113685929775238,8.28135636250178,8.506503268082936,8.729190210501352,9.047997581958771,9.194803194204967,9.351903533935547,9.51472693681717,9.666807134946188,9.816143163045247,9.971212494373322,10.284721791744232,10.438819229602814,10.670051407814025,10.8164759516716,11.054939786593119,11.381108872095744,11.608356753985086,11.765043866634368,11.993368856112163,12.140857187906901,12.285287952423095,12.43245655298233,12.579226132233938,12.848964528242748,13.069862616062164,13.229822063446045,13.37057068347931,13.59990826845169,13.750634960333507,13.898570183912913,14.124799652894337,14.42878126303355,14.650061662991842,14.863470176855722,15.123673260211945,15.382679975032806,15.642544388771057,16.003553438186646,16.150135731697084,16.388491348425546,16.608023738861085,16.750196035703024,16.991632103919983,17.13863720099131,17.2874839703242,17.793955298264823,17.948044006029765,18.19207468430201,18.426227923234304,18.575252854824065,18.883333841959637
cummulative feedback,0.0,114.0,243.0,294.0,334.0,344.0,354.0,356.0,358.0,358.0,358.0,358.0,359.0,360.0,361.0,362.0,363.0,363.0,363.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
