,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Accumulated time steps,0.0,570.0,899.0,1831.0,2446.0,3391.0,4390.0,5291.0,6139.0,6546.0,7545.0,8544.0,9173.0,9667.0,10558.0,11353.0,11954.0,12824.0,13823.0,14822.0,15821.0,16767.0,17641.0,18125.0,18904.0,19621.0
Episode reward,0.0,73.58608482368643,82.08477471387398,58.19703487735488,80.65430290974467,60.27934813381525,-37.83748637878588,67.56064279869054,64.81508726851067,83.60212049471696,-34.26505317639259,-33.035030047192144,80.86757649434364,81.14150720894494,70.63174179221627,77.99395228844034,79.33897447118395,73.13222894300829,-36.45096730042097,-32.709406393660316,-35.46926310581159,67.76225421303842,74.63192042056319,83.57945263490541,72.57971512436086,75.09988057299395
Episode feedback,0.8,0.33450704166460027,0.2347560968452558,0.16863587522165857,0.11889250794968646,0.07203389822877765,0.025050100175300502,0.023333333307407406,0.009445100343040023,0.017241379267878377,0.0050100200350601,0.00100200400701202,0.0,0.002028397561808524,0.0011235955043555107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,37.80262041091919,58.796316146850586,112.41497111320496,146.35070610046387,195.3850781917572,244.9755253791809,289.89892172813416,331.4633605480194,352.06675243377686,400.6004059314728,449.3040919303894,480.03728103637695,504.48127341270447,547.8784365653992,586.759624004364,616.2421007156372,658.8505821228027,707.2328886985779,755.7176072597504,804.4324033260345,850.7463445663452,893.8134868144989,917.9726169109344,956.5032567977905,991.9435272216797
total minutes,0.0,0.6300436735153199,0.9799386024475097,1.8735828518867492,2.4391784350077312,3.25641796986262,4.0829254229863485,4.831648695468902,5.52438934246699,5.867779207229614,6.676673432191213,7.488401532173157,8.000621350606282,8.408021223545074,9.131307276089986,9.7793270667394,10.270701678593953,10.980843035380046,11.787214811642965,12.595293454329173,13.407206722100575,14.17910574277242,14.896891446908315,15.299543615182241,15.941720946629841,16.53239212036133
cummulative feedback,0.0,190.0,267.0,424.0,497.0,565.0,590.0,611.0,619.0,626.0,631.0,632.0,632.0,633.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
