,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Accumulated time steps,0.0,996.0,1720.0,1978.0,2346.0,2689.0,2976.0,3139.0,3498.0,3743.0,4252.0,4700.0,5049.0,5205.0,5380.0,5735.0,5900.0,6051.0,6415.0,6771.0,7028.0,7290.0,7555.0,7900.0,8164.0,8510.0,8875.0,9131.0,9306.0,9465.0,9730.0,10151.0,10403.0,10746.0,11156.0,11491.0,11807.0,12044.0,12499.0,12659.0,12911.0,13076.0,13340.0,13619.0,13781.0,14146.0,14400.0,14833.0,15078.0,15409.0,15685.0,15941.0,16393.0,16747.0,16901.0,17139.0,17297.0,17635.0,17967.0,18209.0,18470.0,18722.0,18978.0,19311.0,19557.0,19715.0
Episode reward,0.0,35.71778028654393,57.42430060184901,85.14328532367372,79.17100508100815,83.64896413224557,83.2115632290462,91.31422239396493,82.5910984796552,87.152292826594,77.26484982692094,74.50695416733546,81.08961177372926,90.89211080399316,89.38485607156547,80.8499227388544,89.91994582709954,92.18043434895925,81.34950197250687,79.58257294510736,86.50349592934715,85.60075693061273,88.351612098821,82.73976051920025,85.65177567574797,82.99024754467645,80.79850467176192,86.72461780279707,90.2165822695912,91.37662131816015,86.09122826704007,78.10210491486866,87.98384365362575,82.23965124868056,79.41170895762536,83.20443991105856,84.78011499683836,89.59604874862961,74.31295291303293,90.15998399653036,86.02477748639595,90.09061179032426,86.66288681738833,82.82563224341247,90.39588545000292,80.82980429525338,86.59575199664962,77.82121418164606,87.233713091485,83.12230287817223,82.906561334116,86.2658560337407,75.4275407682544,81.47595318531495,91.35432281596978,87.94218658614861,90.70136638260072,83.59565605890688,83.00502404609361,87.34985485661649,87.25231063319646,87.73584516408916,85.80927114033189,82.47066299095331,87.03065286748418,90.59531775111778
Episode feedback,0.8,0.2615694162358457,0.09543568451530333,0.08171206193886357,0.10081743841739117,0.11695906398549981,0.059440559232725315,0.006172839468068892,0.01675977648949783,0.028688524472588014,0.029527558996992994,0.013422818761917631,0.020114942470934073,0.019354838584807493,0.0,0.00564971749816464,0.01829268281528852,0.0066666666222222224,0.008264462787150241,0.0,0.003906249984741211,0.0,0.003787878773530762,0.0,0.0,0.002898550716236085,0.0,0.00392156861207228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,93.97521829605103,140.41519212722778,157.1837854385376,180.70630049705505,203.2055149078369,220.9265456199646,230.32525491714478,250.89075684547424,265.2675178050995,294.28756499290466,319.1955027580261,339.05280208587646,348.3890960216522,358.601744890213,377.86862874031067,387.78055691719055,396.6280496120453,417.05966353416443,436.5561594963074,450.98958921432495,465.49737644195557,480.59736704826355,500.6180863380432,515.2441194057465,534.0982346534729,554.2813732624054,568.4122338294983,578.5867669582367,587.7941131591797,602.478816986084,625.2345108985901,639.2107315063477,657.9296329021454,680.3441922664642,698.5270383358002,716.005597114563,729.5390918254852,754.2946670055389,763.7608778476715,778.1006524562836,787.686208486557,802.6509132385254,817.9220252037048,827.3935856819153,847.0773088932037,861.1256384849548,884.5256292819977,898.0617787837982,916.2178101539612,931.6974992752075,945.9289104938507,970.5952808856964,989.9503698348999,999.1283583641052,1013.0746524333954,1022.5487644672394,1041.1832740306854,1059.7299194335938,1073.4098036289215,1088.3617038726807,1103.2713532447815,1118.5397436618805,1138.1711113452911,1152.5158369541168,1161.9827761650085
total minutes,0.0,1.5662536382675172,2.340253202120463,2.61972975730896,3.0117716749509174,3.386758581797282,3.6821090936660767,3.8387542486190798,4.181512614091237,4.421125296751658,4.904792749881745,5.319925045967102,5.650880034764608,5.806484933694204,5.976695748170217,6.297810479005178,6.463009281953176,6.610467493534088,6.9509943922360735,7.275935991605123,7.516493153572083,7.758289607365926,8.00995611747106,8.343634772300721,8.587401990095774,8.901637244224549,9.238022887706757,9.473537230491639,9.643112782637278,9.796568552652994,10.041313616434733,10.420575181643168,10.65351219177246,10.965493881702423,11.339069871107737,11.642117305596669,11.93342661857605,12.158984863758088,12.57157778342565,12.729347964127859,12.968344207604726,13.12810347477595,13.37751522064209,13.632033753395081,13.789893094698588,14.117955148220062,14.352093974749247,14.742093821366629,14.967696313063303,15.270296835899353,15.528291654586791,15.765481841564178,16.176588014761606,16.499172830581664,16.65213930606842,16.884577540556588,17.042479407787322,17.35305456717809,17.66216532389323,17.89016339381536,18.139361731211345,18.387855887413025,18.64232906103134,18.96951852242152,19.208597282568615,19.366379602750143
cummulative feedback,0.0,260.0,329.0,350.0,387.0,427.0,444.0,445.0,451.0,458.0,473.0,479.0,486.0,489.0,489.0,491.0,494.0,495.0,498.0,498.0,499.0,499.0,500.0,500.0,500.0,501.0,501.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
