,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Accumulated time steps,0.0,1000.0,1354.0,2091.0,2354.0,2806.0,3062.0,3448.0,3706.0,4041.0,4201.0,4551.0,4807.0,5153.0,5307.0,5552.0,5714.0,5965.0,6257.0,6404.0,6552.0,6703.0,7055.0,7210.0,7362.0,7515.0,7723.0,7998.0,8351.0,8607.0,8964.0,9137.0,9392.0,9563.0,10029.0,10588.0,10842.0,11288.0,11650.0,11850.0,12004.0,12272.0,12712.0,13066.0,13229.0,13396.0,13559.0,13901.0,14240.0,14500.0,14663.0,14925.0,15089.0,15332.0,15486.0,15953.0,16282.0,16441.0,16745.0,17109.0,17468.0,17729.0,17985.0,18247.0,18508.0,18661.0,18813.0,18968.0,19227.0,19656.0,19946.0
Episode reward,0.0,-57.98556133910671,79.01893639008833,55.525577534082984,86.02630645854366,74.1737902233946,86.25958872137558,77.47661362443829,86.2974139445873,80.35176025709124,91.49005334023637,82.58891521784632,85.55491246853198,82.79364780612671,91.11145142719843,87.14716695146535,90.8663961941831,86.5366860677047,82.28675342353998,91.99880538103625,91.91433520424674,92.07615350181402,82.29663902567552,91.31693013452966,91.54404662478109,91.58848427081234,85.99133726135113,83.47473814194682,80.67916366541405,83.69051713143057,78.01658462303088,90.24873214053616,86.78442141534646,90.37476676376978,73.45579959713265,68.35039774138885,86.49020447897318,76.71688436266027,81.22540124198561,86.7596415245558,91.01435471264355,84.12758999169523,75.20060142655953,81.225389921496,90.89655639786244,90.60568332648235,90.7837642843833,82.1419076968452,82.38219067013722,85.59027399858519,90.55406782433178,84.26992979143358,90.63189922603573,87.47220890224594,91.2024048976046,72.6965890291598,81.6938712476281,92.00914217877227,85.54362671710237,78.75639572460926,79.74478450930626,86.72292657466107,86.53420305056564,86.09159857047358,86.5473705899436,91.51973933439697,91.05562810531609,90.00216735971142,86.38750983616018,79.35121018890474,82.98649226093784
Episode feedback,0.8,0.24649298572495693,0.15864022617948945,0.07201086946737653,0.07251908369267525,0.037694013220190656,0.03529411750865052,0.03636363626918536,0.007782101137034626,0.011976047868335187,0.012578616273090464,0.00859598851405161,0.0196078430603614,0.002898550716236085,0.006535947669699688,0.004098360638941145,0.01242236017128969,0.003999999984,0.010309278315088391,0.0,0.00680272104215836,0.0066666666222222224,0.0028490028408860316,0.0,0.0,0.0,0.0048309178510583676,0.0,0.0,0.0,0.002808988756154526,0.0,0.003937007858515717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,78.89801144599915,108.95538067817688,157.43150973320007,175.73311924934387,206.73000836372375,224.70363545417786,250.1844744682312,265.9401228427887,286.3190622329712,296.1767075061798,316.9560239315033,331.9819130897522,351.6826548576355,361.11154294013977,375.619904756546,385.43351459503174,399.9779829978943,417.03816866874695,426.20153045654297,435.07751083374023,444.08810448646545,463.9376654624939,473.1595959663391,482.11384987831116,491.22241711616516,503.2571671009064,518.7166287899017,538.3109886646271,552.6943609714508,572.609635591507,582.7826347351074,597.394681930542,607.3853693008423,633.0230116844177,663.5352487564087,678.2013158798218,703.0083258152008,723.3411929607391,734.914820432663,744.0604002475739,758.9484651088715,783.1142513751984,802.7839784622192,812.2805135250092,822.220803976059,831.7934145927429,851.1102042198181,870.078937292099,884.8457803726196,894.9848883152008,909.9410893917084,919.6755046844482,933.8212821483612,943.0684702396393,968.504513502121,986.6624338626862,995.9257142543793,1013.0062854290009,1033.1126551628113,1052.6447513103485,1067.1378335952759,1081.425731420517,1096.553913116455,1111.8029329776764,1121.182769060135,1130.8393065929413,1140.6163964271545,1155.6230297088623,1181.3980572223663,1199.5071268081665
total minutes,0.0,1.314966857433319,1.815923011302948,2.6238584955533346,2.9288853208223977,3.445500139395396,3.7450605909029644,4.169741241137187,4.432335380713145,4.77198437054952,4.93627845843633,5.2826003988583885,5.533031884829203,5.861377580960592,6.018525715668996,6.260331745942434,6.423891909917196,6.666299716631571,6.950636144479116,7.1033588409423825,7.2512918472290036,7.401468408107758,7.732294424374898,7.885993266105652,8.035230831305187,8.18704028526942,8.387619451681774,8.645277146498362,8.971849811077117,9.211572682857513,9.543493926525116,9.71304391225179,9.9565780321757,10.123089488347372,10.55038352807363,11.05892081260681,11.303355264663697,11.716805430253347,12.055686549345653,12.248580340544382,12.401006670792897,12.649141085147857,13.05190418958664,13.37973297437032,13.538008558750153,13.70368006626765,13.863223576545716,14.185170070330303,14.501315621534983,14.747429672876994,14.916414805253346,15.16568482319514,15.327925078074138,15.56368803580602,15.717807837327321,16.141741891702015,16.444373897711436,16.598761904239655,16.88343809048335,17.21854425271352,17.54407918850581,17.785630559921266,18.023762190341948,18.27589855194092,18.530048882961275,18.686379484335582,18.84732177654902,19.01027327378591,19.26038382848104,19.689967620372773,19.991785446802776
cummulative feedback,0.0,246.0,302.0,355.0,374.0,391.0,400.0,414.0,416.0,420.0,422.0,425.0,430.0,431.0,432.0,433.0,435.0,436.0,439.0,439.0,440.0,441.0,442.0,442.0,442.0,442.0,443.0,443.0,443.0,443.0,444.0,444.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
