,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Accumulated time steps,0.0,1000.0,1257.0,1518.0,1809.0,2089.0,2464.0,2726.0,3185.0,3548.0,3916.0,4274.0,4544.0,4906.0,5163.0,5433.0,5612.0,5778.0,5930.0,6191.0,6543.0,6790.0,6942.0,7095.0,7344.0,7504.0,7682.0,8038.0,8193.0,8456.0,8627.0,8788.0,8943.0,9197.0,9450.0,9608.0,9765.0,9917.0,10074.0,10227.0,10485.0,10759.0,10917.0,11186.0,11359.0,11542.0,11814.0,12001.0,12170.0,12328.0,12484.0,12759.0,12915.0,13068.0,13442.0,13702.0,13853.0,14122.0,14341.0,14495.0,14650.0,14895.0,15059.0,15324.0,15476.0,15643.0,15795.0,16083.0,16341.0,16497.0,16674.0,16922.0,17183.0,17365.0,17629.0,17785.0,17950.0,18101.0,18363.0,18627.0,18783.0,18935.0,19302.0,19453.0,19706.0,19962.0
Episode reward,0.0,-54.82811323174851,86.4399235490922,86.07034246207647,80.08091172279788,84.2078740975331,81.40499305042935,87.43984288238335,76.23192911732656,81.71568639285304,80.68498026029074,80.9846897296235,84.64110674028606,80.28248802306868,86.08297531089214,83.97046590951474,88.91876808753008,90.03408491066655,91.45020910115639,84.6362196787201,80.49101753273919,86.62082020603506,91.13482069603612,90.97383997994184,85.18296856311352,90.60808969841608,89.02470943841615,78.32987531336741,91.03883112634792,85.3479661870234,89.94970137159204,90.0195678066066,90.69035042904974,85.30550996168,85.14506255107452,90.45604638979277,90.46588564345643,90.79401725771167,91.59178849002308,90.55223186053296,84.76378790642062,84.22806332847163,90.63516367371682,84.63535556628982,88.78008239998222,88.61248404017165,84.23816571495368,87.7575058455585,89.4989303820383,89.8930222641305,90.06289037172641,83.83689123193358,90.68612119854524,90.52407455167321,77.68289810355101,84.09955261892632,91.85472079062968,85.57376756594853,84.18971874563076,90.23057610142993,90.4152194676727,85.09087301934163,90.276158671327,83.6498122088978,91.05701962650429,89.13003911686391,90.57825297271525,81.74963829846529,84.8366242805533,91.10939758774602,89.03987550406303,84.65777011735616,84.47914446564286,88.38116861888342,86.39538481647502,90.1796708181433,89.90823222126124,90.40916731555403,83.6326944132586,83.54360135736532,90.97443941791181,90.77382006132952,78.043369290457,91.08383703042036,84.50259175479756,82.90498652275932
Episode feedback,0.8,0.2595190378161132,0.10937499957275391,0.12692307643491124,0.14482758570749107,0.14336917511337213,0.1711229941948583,0.1609195396133351,0.13537117874373106,0.08287292794786484,0.06267029955675668,0.08403361320998988,0.06691449789251117,0.07756232665495201,0.1054687495880127,0.05947955368223214,0.04494381997222573,0.04848484819100092,0.04635761558703566,0.06153846130177515,0.056980056817720635,0.056910568874347284,0.03311258256216833,0.02631578930055402,0.05645161267559834,0.03144654068272616,0.022598869928819945,0.028169014005157707,0.051948051610726936,0.007633587757123711,0.02352941162629758,0.0187499998828125,0.025974025805363468,0.03557312238903904,0.007936507905013858,0.00636942671102276,0.05769230732248521,0.006622516512433666,0.01923076910749507,0.019736841975415514,0.035019455116655815,0.018315018247930335,0.01273885342204552,0.02611940288761417,0.0,0.0054945054643159045,0.011070110660257895,0.010752688114232859,0.023809523667800456,0.01273885342204552,0.0064516128616024975,0.029197080185412116,0.012903225723204995,0.01315789465027701,0.002680965140265509,0.0,0.0,0.0074626865393183335,0.009174311884521506,0.013071895339399377,0.0,0.012295081916823434,0.018404907862546577,0.007575757547061524,0.006622516512433666,0.0,0.006622516512433666,0.0034843205453507996,0.003891050568517313,0.0064516128616024975,0.005681818149535124,0.01214574893868118,0.01153846149408284,0.0055248618479289404,0.011406844063091847,0.0,0.006097560938429507,0.0066666666222222224,0.0,0.0038022813543639494,0.0064516128616024975,0.006622516512433666,0.002732240429693332,0.0066666666222222224,0.0,0.00392156861207228
total seconds,0.0,76.46409583091736,93.67017102241516,111.67879486083984,131.93176698684692,151.53885006904602,178.18662190437317,196.7396912574768,227.28114080429077,249.80515909194946,272.4424545764923,295.0687038898468,311.7602517604828,334.46277952194214,351.3163228034973,367.8186058998108,378.9612982273102,389.25090074539185,398.8645832538605,415.07825112342834,436.1095771789551,450.8506920337677,459.9903826713562,469.2822265625,484.54372215270996,494.2629804611206,505.4166932106018,527.4610595703125,538.15172123909,554.4290196895599,565.9538245201111,576.3095707893372,586.666296005249,603.9679801464081,619.2166819572449,629.6354823112488,641.3438439369202,650.9644808769226,660.615884065628,670.8415861129761,686.9935953617096,703.3525671958923,713.4956412315369,729.5612075328827,739.7323660850525,750.6836252212524,766.392430305481,777.4287002086639,787.5546321868896,797.0987493991852,806.4490723609924,822.5048785209656,832.0322980880737,841.0773780345917,861.8090887069702,876.1965489387512,884.8127455711365,899.8598353862762,912.3772678375244,921.5591323375702,930.610677242279,944.590653181076,954.3749358654022,969.2862911224365,978.4680292606354,988.0370697975159,997.0787110328674,1013.0367472171783,1027.606606721878,1036.78413271904,1047.049061536789,1061.2178585529327,1076.063128232956,1086.5015335083008,1101.416974067688,1110.5480816364288,1120.2659347057343,1129.4371016025543,1144.2143015861511,1158.7114803791046,1167.9124941825867,1176.806658744812,1197.0622177124023,1206.0604512691498,1220.0365812778473,1234.4135303497314
total minutes,0.0,1.274401597181956,1.5611695170402526,1.861313247680664,2.1988627831141154,2.525647501150767,2.969777031739553,3.27899485429128,3.7880190134048464,4.163419318199158,4.540707576274872,4.917811731497447,5.1960041960080465,5.574379658699035,5.855272046724955,6.13031009833018,6.316021637121836,6.487515012423198,6.647743054231008,6.917970852057139,7.268492952982585,7.514178200562795,7.666506377855937,7.821370442708333,8.075728702545167,8.237716341018677,8.42361155351003,8.791017659505208,8.969195353984833,9.240483661492666,9.432563742001852,9.60515951315562,9.777771600087483,10.066133002440134,10.320278032620747,10.49392470518748,10.689064065615336,10.849408014615376,11.010264734427134,11.180693101882934,11.449893256028494,11.722542786598206,11.891594020525615,12.159353458881379,12.328872768084208,12.51139375368754,12.773207171758015,12.957145003477732,13.125910536448162,13.284979156653087,13.440817872683207,13.708414642016093,13.867204968134562,14.017956300576527,14.363484811782836,14.603275815645853,14.746879092852275,14.997663923104604,15.206287797292074,15.359318872292837,15.510177954037983,15.743177553017935,15.906248931090037,16.154771518707275,16.307800487677255,16.467284496625265,16.617978517214457,16.88394578695297,17.126776778697966,17.279735545317333,17.450817692279816,17.686964309215547,17.934385470549266,18.108358891805015,18.3569495677948,18.50913469394048,18.671098911762236,18.823951693375907,19.070238359769185,19.31185800631841,19.465208236376444,19.613444312413534,19.951036961873374,20.101007521152496,20.333943021297454,20.573558839162192
cummulative feedback,0.0,259.0,287.0,320.0,362.0,402.0,466.0,508.0,570.0,600.0,623.0,653.0,671.0,699.0,726.0,742.0,750.0,758.0,765.0,781.0,801.0,815.0,820.0,824.0,838.0,843.0,847.0,857.0,865.0,867.0,871.0,874.0,878.0,887.0,889.0,890.0,899.0,900.0,903.0,906.0,915.0,920.0,922.0,929.0,929.0,930.0,933.0,935.0,939.0,941.0,942.0,950.0,952.0,954.0,955.0,955.0,955.0,957.0,959.0,961.0,961.0,964.0,967.0,969.0,970.0,970.0,971.0,972.0,973.0,974.0,975.0,978.0,981.0,982.0,985.0,985.0,986.0,987.0,987.0,988.0,989.0,990.0,991.0,992.0,992.0,993.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
