,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Accumulated time steps,0.0,371.0,609.0,862.0,1021.0,1371.0,1960.0,2959.0,3279.0,3909.0,4153.0,4522.0,4729.0,5071.0,5306.0,5631.0,6046.0,6581.0,6823.0,7745.0,8407.0,8781.0,9320.0,10168.0,10653.0,11652.0,12329.0,12833.0,13362.0,13889.0,14246.0,15245.0,16244.0,16876.0,17494.0,18288.0,18825.0,19824.0
Episode reward,0.0,80.28716641844983,88.08909821292187,87.45412919796364,91.46794685230154,83.46177591122213,70.19057131209254,-52.187568891464664,84.44372813414881,68.34141501401177,86.87054738818192,82.49541344954517,88.28732397524328,82.19275649131441,88.55700180180261,83.07469422547473,80.33313733510013,74.35048717443786,90.74198469081745,56.853581129789795,70.52362903317038,82.65497882868657,76.09735709754993,67.6304787299593,80.19047145769414,-36.13390005118515,72.5190445274211,77.93555739771111,78.22012173195361,81.67096106107063,86.09329495975159,-39.10316860823726,-39.56544840548595,80.50220981703237,76.63869880676268,70.20113672176993,87.22401330650214,-30.536752326037092
Episode feedback,0.8,0.3902439013814528,0.4092826986950097,0.3134920622480474,0.31645569419964753,0.38108882412295464,0.19557823095990096,0.20541082143746411,0.23197492090289992,0.18759936377170214,0.13991769489745803,0.1820652168965619,0.155339805071166,0.1202346037529777,0.1367521361677259,0.09876543179393385,0.1884057966463628,0.1460674154568026,0.11618257213202253,0.10640608023191522,0.11346444763469826,0.06702412850663772,0.08364312252110943,0.07556080274432019,0.07851239653199918,0.0551102203856611,0.05325443779104373,0.04572564603235458,0.06628787866233356,0.03802281361592621,0.050561797610781466,0.03406813623840868,0.0200400801402404,0.033280507078794756,0.02269043756452117,0.022698612833923566,0.00932835819155157,0.01703406811920434
total seconds,0.0,27.34131383895874,46.61434841156006,65.40279912948608,76.86993265151978,102.44278740882874,139.06589269638062,199.00133752822876,219.69217562675476,256.7693672180176,270.82644629478455,292.6503071784973,305.01012206077576,324.4103181362152,338.0325725078583,355.86643528938293,380.4838898181915,410.57662057876587,424.3376934528351,473.5610828399658,509.43876576423645,529.4100358486176,558.0730328559875,602.1781806945801,627.9748573303223,678.6261677742004,713.73437333107,739.9933779239655,767.9833972454071,794.819108247757,813.4340968132019,863.1501162052155,912.706193447113,944.8299281597137,975.6278412342072,1015.0333993434906,1041.6824309825897,1090.4663050174713
total minutes,0.0,0.4556885639826457,0.7769058068593343,1.0900466521581014,1.2811655441919962,1.7073797901471457,2.3177648782730103,3.316688958803813,3.6615362604459127,4.2794894536336265,4.513774104913076,4.877505119641622,5.083502034346263,5.406838635603587,5.633876208464304,5.931107254823049,6.3413981636365255,6.842943676312765,7.072294890880585,7.89268471399943,8.490646096070607,8.82350059747696,9.30121721426646,10.036303011576335,10.466247622172038,11.310436129570007,11.895572888851166,12.333222965399424,12.799723287423452,13.246985137462616,13.557234946886698,14.385835270086924,15.211769890785217,15.747165469328563,16.26046402057012,16.91722332239151,17.361373849709828,18.174438416957855
cummulative feedback,0.0,144.0,241.0,320.0,370.0,503.0,618.0,823.0,897.0,1015.0,1049.0,1116.0,1148.0,1189.0,1221.0,1253.0,1331.0,1409.0,1437.0,1535.0,1610.0,1635.0,1680.0,1744.0,1782.0,1837.0,1873.0,1896.0,1931.0,1951.0,1969.0,2003.0,2023.0,2044.0,2058.0,2076.0,2081.0,2098.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
