,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
Accumulated time steps,0.0,909.0,1581.0,2134.0,2503.0,2890.0,3061.0,3427.0,3687.0,3949.0,4117.0,4289.0,4741.0,4999.0,5458.0,5615.0,5773.0,6037.0,6192.0,6545.0,6700.0,6960.0,7121.0,7383.0,7754.0,7909.0,8061.0,8307.0,8560.0,8716.0,8867.0,9031.0,9283.0,9437.0,9602.0,9858.0,10215.0,10514.0,10776.0,10928.0,11085.0,11352.0,11511.0,11820.0,11976.0,12239.0,12398.0,12551.0,12811.0,12965.0,13218.0,13471.0,13637.0,13910.0,14066.0,14218.0,14376.0,14528.0,14686.0,14856.0,15113.0,15368.0,15628.0,15786.0,15947.0,16103.0,16497.0,16653.0,16947.0,17097.0,17465.0,17722.0,17978.0,18136.0,18293.0,18548.0,18809.0,18966.0,19133.0,19441.0,19599.0,19870.0
Episode reward,0.0,57.91159542103726,65.38548984495517,69.35834752205201,79.41763894044928,78.24831535640465,89.67856912481643,78.5469732521511,85.61735204250853,85.91655750228357,90.22312915347787,89.21673103525316,73.3733667937347,84.95072619864524,72.55040419587104,91.16196506901558,90.57456159828415,84.77353030917074,90.83869368252235,78.64894377324691,91.16421936966645,84.66661293267508,90.28477518709215,85.4961635182334,79.53872240526047,90.26149761355124,90.9764212379718,84.61587355134762,84.23145259346887,90.88801172213964,91.15455556559698,90.7827831359018,85.13174008932597,90.87433742064867,90.56218388733129,84.46663612413221,78.3891889978492,81.26139753317642,84.32632484359532,91.0224582078441,89.81286145439555,83.39697271336522,90.12774781063321,79.37904359068574,90.24915788378732,84.25205094769538,90.16910645399884,90.50059218419193,84.06443309837668,90.63122350300506,84.79417398233483,84.12245000341655,89.37817890299084,83.3526383227491,90.77058516454068,90.5813895443386,90.33157939584747,90.73212975705381,90.06698572509657,89.01194605563784,84.71169381393418,85.0062181935549,85.01864045884045,90.77332919767511,90.30245869524589,90.65876941259842,75.18173133582329,90.37304961977591,84.34772188353679,90.72773177516012,77.79239724684965,85.19224954556574,85.24256977564363,91.13212888777196,90.42496382136191,83.99150944120558,83.68802645252289,90.511240233172,89.96162599724379,80.83880097834572,90.47540411121686,83.7441062308057
Episode feedback,0.8,0.39691289923162854,0.23397913526977773,0.15760869536665092,0.14945652133299858,0.12953367842089722,0.15294117557093426,0.06849315049727904,0.08494208461412323,0.11494252829523936,0.06586826307863315,0.035087719093054276,0.05321507748732799,0.09727626421293283,0.07423580769817509,0.12179487101413544,0.0636942671102276,0.10646387792219057,0.09740259677011301,0.04545454532541322,0.06493506451340868,0.07722007692193021,0.049999999687500005,0.03448275848857181,0.04324324312636962,0.04545454515938607,0.05960264861190299,0.036734693727613496,0.023809523715041574,0.019354838584807493,0.013333333244444445,0.006134969287515526,0.04780876474976588,0.026143790678798753,0.024390243753718028,0.0392156861207228,0.02808988756154526,0.016778523433629115,0.038314176098413116,0.019867549537300997,0.01923076910749507,0.026315789374752672,0.0253164555359718,0.016233766181059203,0.012903225723204995,0.019083969392809277,0.00632911388399295,0.02631578930055402,0.019305019230482553,0.013071895339399377,0.023809523715041574,0.015873015810027716,0.01212121204775023,0.011029411724156574,0.0064516128616024975,0.006622516512433666,0.02547770684409104,0.006622516512433666,0.00636942671102276,0.01775147918490249,0.003906249984741211,0.007874015717031434,0.01544401538438604,0.01273885342204552,0.006249999960937501,0.0064516128616024975,0.0025445292556118848,0.0064516128616024975,0.013651877086512365,0.020134228052790415,0.0027247956329024643,0.003906249984741211,0.011764705836216839,0.00636942671102276,0.006410256369165024,0.011811023575547152,0.003846153831360947,0.0,0.012048192698504864,0.009771986938853464,0.0,0.0037037036899862825
total seconds,0.0,88.2087230682373,139.91970086097717,178.25453162193298,203.54539847373962,230.01032280921936,242.8825764656067,265.80271339416504,282.8150198459625,300.49831986427307,311.31357288360596,321.7656741142273,348.477890253067,365.27694869041443,393.45191955566406,404.47241473197937,414.43784976005554,431.72329330444336,442.0775194168091,462.85760736465454,472.7730128765106,489.356920003891,499.41890048980713,514.8746225833893,536.2816760540009,545.7817981243134,555.3145227432251,569.7905654907227,584.4494273662567,593.689489364624,602.5588045120239,612.144134759903,627.0644528865814,636.2659425735474,646.1472246646881,661.2446892261505,681.4136068820953,698.2621183395386,713.8738448619843,722.9583933353424,732.3979482650757,747.9073481559753,757.4039604663849,774.825569152832,784.5757281780243,800.4761779308319,811.6022641658783,825.0033798217773,845.8719246387482,857.551905632019,876.0844280719757,892.6527836322784,902.9667754173279,919.0375697612762,929.4485802650452,938.9266242980957,949.5056116580963,958.8319900035858,968.5592875480652,979.4319980144501,994.5756387710571,1009.3587260246277,1024.5884776115417,1034.2487287521362,1043.6913034915924,1053.6520781517029,1075.7985813617706,1085.322672843933,1103.1370289325714,1113.0955307483673,1135.0305922031403,1149.6003563404083,1164.5393619537354,1174.0846965312958,1183.3909358978271,1198.0804171562195,1212.921531677246,1222.2824938297272,1232.3061397075653,1249.840500831604,1259.0882744789124,1274.389832019806
total minutes,0.0,1.4701453844706218,2.3319950143496198,2.9709088603655496,3.3924233078956605,3.833505380153656,4.048042941093445,4.430045223236084,4.713583664099375,5.008305331071218,5.188559548060099,5.362761235237121,5.807964837551117,6.08794914484024,6.557531992594401,6.741206912199656,6.9072974960009255,7.195388221740723,7.367958656946818,7.714293456077575,7.879550214608511,8.155948666731517,8.323648341496785,8.581243709723156,8.938027934233348,9.09636330207189,9.255242045720419,9.496509424845378,9.740823789437611,9.894824822743734,10.042646741867065,10.202402245998382,10.451074214776357,10.60443237622579,10.769120411078136,11.020744820435842,11.356893448034922,11.637701972325642,11.897897414366405,12.04930655558904,12.206632471084594,12.465122469266255,12.623399341106415,12.913759485880535,13.076262136300405,13.341269632180532,13.526704402764638,13.750056330362955,14.097865410645802,14.29253176053365,14.601407134532929,14.877546393871308,15.049446256955465,15.317292829354605,15.490809671084087,15.648777071634928,15.82509352763494,15.98053316672643,16.142654792467752,16.323866633574166,16.576260646184284,16.822645433743794,17.076474626859028,17.237478812535603,17.394855058193208,17.560867969195048,17.92997635602951,18.08871121406555,18.38561714887619,18.551592179139455,18.917176536719005,19.160005939006805,19.40898936589559,19.568078275521597,19.723182264963786,19.96800695260366,20.215358861287434,20.37137489716212,20.538435661792754,20.830675013860066,20.98480457464854,21.239830533663433
cummulative feedback,0.0,360.0,517.0,604.0,659.0,709.0,735.0,760.0,782.0,812.0,823.0,829.0,853.0,878.0,912.0,931.0,941.0,969.0,984.0,1000.0,1010.0,1030.0,1038.0,1047.0,1063.0,1070.0,1079.0,1088.0,1094.0,1097.0,1099.0,1100.0,1112.0,1116.0,1120.0,1130.0,1140.0,1145.0,1155.0,1158.0,1161.0,1168.0,1172.0,1177.0,1179.0,1184.0,1185.0,1189.0,1194.0,1196.0,1202.0,1206.0,1208.0,1211.0,1212.0,1213.0,1217.0,1218.0,1219.0,1222.0,1223.0,1225.0,1229.0,1231.0,1232.0,1233.0,1234.0,1235.0,1239.0,1242.0,1243.0,1244.0,1247.0,1248.0,1249.0,1252.0,1253.0,1253.0,1255.0,1258.0,1258.0,1259.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
