,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
Accumulated time steps,0.0,194.0,496.0,761.0,927.0,1186.0,1451.0,1827.0,2378.0,2730.0,2991.0,3336.0,3687.0,3943.0,4282.0,4762.0,4920.0,5181.0,5439.0,5594.0,5850.0,6136.0,6385.0,6549.0,6806.0,6965.0,7233.0,7483.0,7753.0,7907.0,8383.0,8663.0,8913.0,9476.0,9725.0,10003.0,10256.0,10433.0,10584.0,10836.0,10989.0,11141.0,11412.0,11668.0,12029.0,12384.0,12903.0,13254.0,13413.0,13756.0,13929.0,14202.0,14354.0,14511.0,14857.0,15106.0,15368.0,15716.0,15914.0,16182.0,16344.0,16597.0,16773.0,17032.0,17284.0,17462.0,17712.0,17872.0,18023.0,18177.0,18426.0,18787.0,18940.0,19216.0,19475.0,19646.0,19900.0
Episode reward,0.0,90.2329636448691,82.13387753086093,85.22662800580754,90.48677151362213,85.9185361044076,85.71078369874142,78.99876978106472,70.02654771386904,81.01718282284403,86.06535416983903,82.15460551566977,81.59410090978265,87.21021035820067,83.91811975258332,73.38834188578528,91.62375866581378,86.18590658617767,86.95462613902657,91.57370806097717,87.38248781784307,84.29636612567441,87.34876343450645,91.16237734029038,87.72743000127855,92.38653812649939,87.24297026837829,88.77550998402889,86.3944111544652,92.41870107429047,75.30898510499715,85.10974759880885,88.46458459404593,70.3869578716386,87.76337851852816,84.97624382957522,86.9911244386152,89.62337032961875,91.52737361743338,87.09862250976065,91.28110767593604,91.5576996059225,85.63208941864185,85.71148331156475,80.65946010491967,79.85738195134633,71.68910925284732,80.9395654696115,91.53890742994506,81.69003302158832,90.90614167949761,85.19988257200743,92.08443725164702,91.5917748304949,81.16063136499378,87.30365266847043,86.26955873483138,83.62340911414285,87.24471045295346,85.79934370736069,90.79116870449415,87.35474156147885,90.64009997552085,87.29213848550808,86.26132283446717,89.71500808310263,87.51162200820626,91.22929993458993,92.61740619923664,92.1475215040943,85.89200313407446,81.17281920723251,91.83139896972341,84.61033023680922,87.37699692096935,91.45317189689673,88.09381379553389
Episode feedback,0.8,0.3437499982096354,0.2990033212657697,0.27651515046774566,0.1999999987878788,0.1162790693167478,0.17803030235594583,0.11999999968,0.1272727270413223,0.13960113920341555,0.14999999942307693,0.16279069720118983,0.12571428535510204,0.12156862697424067,0.1183431949161444,0.10229645072589467,0.0636942671102276,0.07692307662721894,0.058365758527759694,0.051948051610726936,0.10588235252595156,0.09122806985534011,0.1008064512064256,0.06134969287515526,0.08203124967956543,0.09493670825989425,0.11610486847900799,0.06827309209528878,0.07434944210279018,0.06535947669699689,0.03368421045540166,0.05734767004534885,0.06024096361349011,0.021352313129266345,0.04838709657908429,0.03610108290216216,0.03174603162005543,0.034090908897210746,0.013333333244444445,0.0,0.006578947325138505,0.039735099074601994,0.022222222139917695,0.0196078430603614,0.019444444390432098,0.00282485874908232,0.009652509633875464,0.008571428546938776,0.0,0.014619882998187476,0.017441860363710114,0.0,0.006622516512433666,0.006410256369165024,0.008695652148708254,0.012096774144771073,0.0038314176098413117,0.014409221860492157,0.005076142106212477,0.022471910028195093,0.0,0.0,0.011428571363265307,0.015503875908899706,0.003984063729147156,0.0,0.0,0.006289308136545232,0.0066666666222222224,0.0,0.004032258048257024,0.005555555540123457,0.0,0.0,0.0038759689772249264,0.017647058719723184,0.007905138308675343
total seconds,0.0,22.975404739379883,56.0996253490448,84.92106199264526,100.78812456130981,122.56458353996277,146.76455521583557,176.89190936088562,220.07317328453064,247.99266290664673,270.0614719390869,297.6270561218262,322.6200132369995,341.59804344177246,365.7846395969391,398.04360938072205,408.7925372123718,425.8453052043915,442.40122866630554,452.5669951438904,469.3320822715759,488.55991077423096,505.37437081336975,516.4627089500427,533.1882438659668,543.9192345142365,561.9650144577026,577.7199811935425,594.5648536682129,604.273829460144,631.5135767459869,648.3671567440033,663.5498201847076,694.3640613555908,709.4538328647614,725.7194244861603,740.3494398593903,750.9670262336731,759.8678386211395,773.6223754882812,782.6179132461548,792.0644917488098,807.5562934875488,822.1607670783997,842.4687683582306,861.524391412735,890.1364760398865,909.5238544940948,918.7635405063629,941.8792867660522,952.0360562801361,967.1292424201965,975.9506893157959,985.1341733932495,1004.1050083637238,1018.1248044967651,1032.773052930832,1051.8299078941345,1063.1701185703278,1078.5042424201965,1087.6481897830963,1101.5860707759857,1112.029779434204,1127.3860051631927,1142.0975499153137,1152.7708933353424,1167.261848449707,1177.1530151367188,1186.0961287021637,1195.270838022232,1210.8666665554047,1233.2729759216309,1243.6869750022888,1261.0292603969574,1277.6723232269287,1289.9048109054565,1307.3792159557343
total minutes,0.0,0.38292341232299804,0.9349937558174133,1.4153510332107544,1.6798020760218302,2.0427430589993794,2.4460759202639264,2.9481984893480937,3.667886221408844,4.133211048444112,4.501024532318115,4.960450935363769,5.377000220616659,5.693300724029541,6.096410659948985,6.634060156345368,6.81320895353953,7.0974217534065245,7.373353811105092,7.542783252398173,7.822201371192932,8.142665179570516,8.42290618022283,8.607711815834046,8.886470731099447,9.065320575237275,9.366083574295043,9.628666353225707,9.909414227803548,10.071230491002401,10.525226279099781,10.806119279066722,11.059163669745127,11.572734355926514,11.824230547746023,12.095323741436005,12.339157330989838,12.516117103894551,12.664463977018992,12.893706258138021,13.043631887435913,13.201074862480164,13.459271558125813,13.702679451306661,14.041146139303843,14.358739856878916,14.835607933998109,15.158730908234913,15.312725675106048,15.697988112767538,15.867267604668935,16.118820707003277,16.26584482192993,16.41890288988749,16.73508347272873,16.96874674161275,17.212884215513863,17.53049846490224,17.71950197617213,17.975070707003276,18.127469829718272,18.35976784626643,18.533829657236733,18.789766752719878,19.034959165255227,19.212848222255708,19.45436414082845,19.619216918945312,19.76826881170273,19.921180633703866,20.181111109256744,20.554549598693846,20.72811625003815,21.01715433994929,21.294538720448813,21.49841351509094,21.789653599262238
cummulative feedback,0.0,66.0,156.0,229.0,262.0,292.0,339.0,384.0,454.0,503.0,542.0,598.0,642.0,673.0,713.0,762.0,772.0,792.0,807.0,815.0,842.0,868.0,893.0,903.0,924.0,939.0,970.0,987.0,1007.0,1017.0,1033.0,1049.0,1064.0,1076.0,1088.0,1098.0,1106.0,1112.0,1114.0,1114.0,1115.0,1121.0,1127.0,1132.0,1139.0,1140.0,1145.0,1148.0,1148.0,1153.0,1156.0,1156.0,1157.0,1158.0,1161.0,1164.0,1165.0,1170.0,1171.0,1177.0,1177.0,1177.0,1179.0,1183.0,1184.0,1184.0,1184.0,1185.0,1186.0,1186.0,1187.0,1189.0,1189.0,1189.0,1190.0,1193.0,1195.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
