,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
Accumulated time steps,0.0,1000.0,1525.0,2007.0,2439.0,2802.0,3252.0,3403.0,3664.0,3918.0,4263.0,4733.0,5168.0,5330.0,5676.0,6245.0,6501.0,6852.0,7005.0,7337.0,7494.0,7642.0,7799.0,8167.0,8505.0,8754.0,8913.0,9063.0,9216.0,9472.0,9721.0,10008.0,10161.0,10329.0,10483.0,10749.0,10909.0,11490.0,11657.0,11813.0,12269.0,12799.0,13056.0,13309.0,13653.0,13800.0,13955.0,14248.0,14597.0,14853.0,15209.0,15457.0,15610.0,15865.0,16110.0,16469.0,16621.0,16787.0,17046.0,17297.0,17664.0,17815.0,18074.0,18327.0,18582.0,18833.0,19006.0,19283.0,19856.0
Episode reward,0.0,-62.248551797983914,68.55626650584799,71.41959992649753,75.49835611810752,79.80752209036842,74.01520717526574,91.35807870480075,85.45225455263224,85.686447887025,81.66090821931037,71.88226047043095,75.37019172701551,91.18590316378159,82.11210287960097,68.18037545200411,86.41266679652531,80.23705010097245,91.71685053202374,82.43619864999673,91.25502471089828,91.75484512808252,91.04325118653466,79.58717150118781,80.54226124200673,86.39314102108575,91.1792881160089,91.4749870491448,91.15520657379174,85.83099815235725,87.26295007441638,81.94367671429472,91.76953053056793,89.95291476428156,91.55057259855649,84.86466811554945,91.48803237842115,66.6724487876651,90.4913761819733,91.37874314866033,74.86721354205383,72.38001938216641,86.23862891660944,86.47813032478243,80.76824300953692,91.44837364475347,90.7752167025398,81.6491741696351,81.16823134063952,87.33306308528668,80.53966881438484,86.76356221892095,91.41292282652019,86.31046053160024,86.94199713594594,79.6911939703614,91.23063392250583,90.11399377315517,85.31855179547178,87.23227914221975,79.57939535694004,91.55840271192702,86.00206350839336,86.71346156000853,85.80949591669514,86.3100868740148,89.54610777002337,83.41860383336792,68.90234791033781
Episode feedback,0.8,0.21242484948654825,0.2690839689521298,0.2182952178413821,0.17865429192887636,0.1519337012377522,0.10690423138774113,0.11333333257777778,0.13076923026627219,0.11067193632145479,0.13372092984383452,0.08955223861502722,0.08986175094501901,0.1118012415416072,0.09275362291955472,0.0792253519731948,0.09411764668973471,0.042857142734693876,0.03289473662569252,0.051359516461149494,0.07051282006081526,0.06122448937942524,0.05769230732248521,0.0381471388606345,0.04747774466623814,0.05645161267559834,0.0506329110719436,0.033557046754650696,0.03947368395083103,0.03529411750865052,0.05645161267559834,0.02797202787422368,0.02631578930055402,0.047904191329915025,0.0588235290272972,0.018867924457102173,0.02515723254618093,0.03965517234542212,0.02409638539700973,0.012903225723204995,0.028571428508634224,0.035916824128701653,0.007812499969482422,0.015873015810027716,0.01749271131926323,0.0068493150215800346,0.0389610387080452,0.010273972567554888,0.011494252840533757,0.01568627444828912,0.016901408403094623,0.028340080856922748,0.006578947325138505,0.011811023575547152,0.0,0.008379888244748916,0.0,0.018181818071625347,0.019379844886124632,0.003999999984,0.013661202148466662,0.013333333244444445,0.01162790693167478,0.019841269762534645,0.011811023575547152,0.0,0.0,0.007246376785339214,0.0052447552355860926
total seconds,0.0,95.46157765388489,163.62041521072388,226.6885371208191,284.577397108078,331.4822084903717,381.97104835510254,399.0974190235138,429.5933132171631,456.0222599506378,486.40592980384827,528.0848820209503,559.0463206768036,572.1273519992828,596.5776677131653,637.060052394867,656.6261253356934,680.3619065284729,691.7169756889343,719.4879357814789,733.688462972641,748.5180201530457,764.2016777992249,797.639449596405,829.3955953121185,852.2714695930481,868.7338984012604,882.356342792511,897.0779294967651,914.5434277057648,930.379177570343,947.9410884380341,959.0492448806763,971.0062980651855,981.3106687068939,997.338445186615,1007.84423995018,1050.12571144104,1062.8390033245087,1074.6886484622955,1111.7140398025513,1154.3626110553741,1174.3440709114075,1194.369174003601,1220.0780642032623,1231.5738031864166,1242.5262911319733,1258.6681282520294,1277.8542203903198,1292.2155425548553,1312.318547487259,1326.6604483127594,1335.6130182743073,1349.9048492908478,1363.3191170692444,1383.0379979610443,1391.925713300705,1401.6772899627686,1416.4491577148438,1430.2849023342133,1450.5933556556702,1459.464597940445,1473.9459402561188,1488.6411926746368,1502.9362978935242,1517.116206407547,1527.319902420044,1545.3536405563354,1580.6220486164093
total minutes,0.0,1.5910262942314148,2.7270069201787313,3.778142285346985,4.742956618467967,5.524703474839528,6.366184139251709,6.651623650391897,7.159888553619385,7.600370999177297,8.106765496730805,8.801414700349172,9.317438677946727,9.535455866654713,9.942961128552755,10.617667539914448,10.94376875559489,11.33936510880788,11.528616261482238,11.991465596357981,12.228141049544016,12.475300335884095,12.736694629987081,13.29399082660675,13.823259921868642,14.204524493217468,14.478898306687674,14.70593904654185,14.951298824946086,15.242390461762746,15.506319626172383,15.799018140633901,15.984154081344604,16.183438301086426,16.355177811781566,16.622307419776917,16.797403999169667,17.502095190684,17.713983388741813,17.91147747437159,18.52856733004252,19.239376850922902,19.57240118185679,19.906152900060018,20.334634403387707,20.526230053106943,20.70877151886622,20.977802137533825,21.297570339838664,21.53692570924759,21.871975791454314,22.111007471879322,22.260216971238453,22.498414154847463,22.721985284487406,23.05063329935074,23.198761888345082,23.361288166046144,23.607485961914062,23.83808170557022,24.176555927594503,24.324409965674082,24.565765670935313,24.81068654457728,25.0489382982254,25.28527010679245,25.45533170700073,25.755894009272257,26.34370081027349
cummulative feedback,0.0,212.0,353.0,458.0,535.0,590.0,638.0,655.0,689.0,717.0,763.0,805.0,844.0,862.0,894.0,939.0,963.0,978.0,983.0,1000.0,1011.0,1020.0,1029.0,1043.0,1059.0,1073.0,1081.0,1086.0,1092.0,1101.0,1115.0,1123.0,1127.0,1135.0,1144.0,1149.0,1153.0,1176.0,1180.0,1182.0,1195.0,1214.0,1216.0,1220.0,1226.0,1227.0,1233.0,1236.0,1240.0,1244.0,1250.0,1257.0,1258.0,1261.0,1261.0,1264.0,1264.0,1267.0,1272.0,1273.0,1278.0,1280.0,1283.0,1288.0,1291.0,1291.0,1291.0,1293.0,1296.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
