,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
Accumulated time steps,0.0,483.0,766.0,1056.0,1436.0,1589.0,1768.0,2140.0,2300.0,2453.0,2813.0,3082.0,3437.0,3786.0,4138.0,4626.0,4879.0,5124.0,5494.0,5753.0,6115.0,6388.0,6639.0,6944.0,7198.0,7557.0,7715.0,8033.0,8198.0,8348.0,8631.0,8809.0,9081.0,9448.0,9746.0,9916.0,10075.0,10239.0,10493.0,10641.0,10803.0,11070.0,11343.0,11509.0,11858.0,12025.0,12299.0,12550.0,12803.0,12960.0,13230.0,13387.0,13675.0,13829.0,13981.0,14137.0,14292.0,14452.0,14740.0,15027.0,15187.0,15357.0,15619.0,15886.0,16142.0,16304.0,16560.0,16921.0,17182.0,17441.0,17601.0,17860.0,18115.0,18368.0,18722.0,19003.0,19164.0,19333.0,19600.0,19754.0,19915.0
Episode reward,0.0,65.58479264958089,83.58466180568232,82.4558998561157,77.49134278975473,91.15457489410824,88.8980456352966,78.65872836270924,90.71052977774771,90.71150879547916,80.29541327737982,83.37111616457995,79.67692137180555,81.11468551642761,79.69458620230606,71.84988518437977,85.66805860138012,86.15065184726302,77.912311584608,85.60485186862508,79.38842457925047,84.39350295913985,85.44125245771788,84.22947382304005,85.83925740687461,79.6688587514549,90.55559986149385,78.35495340931631,89.6437726947073,90.928404839642,82.61050784599794,88.97434765598979,83.63592782975353,76.87544110626223,80.91875193369737,88.95792399207656,90.18512121532012,89.96178909461598,84.22000643973884,91.2955179836601,90.04447330482584,83.68682128893644,83.94726448477445,88.52685399237271,76.91659239001459,89.38050497547438,83.18133117708213,84.12339561738756,84.57046871500332,89.92854491383599,83.30258604264002,91.25765487274057,83.01319667584153,90.91382982978874,90.40964342105475,90.36759824910763,90.33764846257057,89.94379772880723,80.6167897918956,82.05467731786322,89.94816139165626,88.85017878188586,83.99952667983419,84.17664311529464,84.62172641156828,89.82913110728913,84.39785632804852,77.55030447626764,84.17107714208478,84.41621339375882,90.02654252354557,84.11582878154573,84.36134894459715,80.62523853871599,77.39341619521599,82.40881309077496,90.02034446113966,88.67913227483362,85.1349882925418,90.0966783351976,89.06714736084763
Episode feedback,0.8,0.32016631950069374,0.3049645379256577,0.34256055244788736,0.18997361427447595,0.23026315637984765,0.258426964840298,0.18059299142697308,0.1761006278232665,0.11842105185249308,0.15041782687905897,0.1455223875167075,0.10451977371604584,0.13505747087627162,0.13960113920341555,0.10677618047889902,0.12301587252771479,0.11065573725141091,0.10569105662414348,0.06589147261282376,0.12465373926688715,0.12132352896572232,0.063999999744,0.07236842081457756,0.09090909054976644,0.08379888244748916,0.09554140066534139,0.07570977894097862,0.07926829219958359,0.05369127480744111,0.06382978700769579,0.0790960447508698,0.05535055330128947,0.021857923437546656,0.033670033556666555,0.04733727782640664,0.0379746833039577,0.055214723587639736,0.047430829852052055,0.02721088416863344,0.037267080513869066,0.026315789374752672,0.03308823517246973,0.006060606023875115,0.022988505681067514,0.02409638539700973,0.018315018247930335,0.015999999936,0.003968253952506929,0.006410256369165024,0.014869888420558036,0.012820512738330047,0.024390243817455595,0.013071895339399377,0.019867549537300997,0.012903225723204995,0.0194805193540226,0.018867924409635695,0.0034843205453507996,0.01398601393711184,0.006289308136545232,0.01183431945660166,0.0038314176098413117,0.011278195446322574,0.011764705836216839,0.0,0.011764705836216839,0.008333333310185185,0.003846153831360947,0.015503875908899706,0.0,0.0038759689772249264,0.003937007858515717,0.007936507905013858,0.002832861181776597,0.0,0.006249999960937501,0.005952380916950114,0.011278195446322574,0.0,0.0
total seconds,0.0,48.06749486923218,76.514408826828,106.85912871360779,137.9388747215271,151.05366849899292,166.58318901062012,196.6151463985443,208.8164656162262,219.88165140151978,245.95714402198792,265.23935103416443,288.36747765541077,312.6299521923065,336.8201243877411,368.7843072414398,386.0528838634491,402.331316947937,426.2449131011963,442.1793038845062,467.23321771621704,485.6131615638733,501.4141788482666,520.3988854885101,536.9440770149231,559.8715724945068,570.4782681465149,590.6849467754364,601.6536903381348,611.2107365131378,628.3651642799377,639.8541467189789,656.4485173225403,677.297137260437,694.7861478328705,705.416412115097,715.2788650989532,725.6459386348724,741.1201493740082,750.1891357898712,760.3105013370514,775.7812032699585,791.9186692237854,801.5609970092773,821.4616379737854,831.4734909534454,846.9215774536133,861.2277386188507,875.2833616733551,884.4341809749603,899.7188882827759,908.925302028656,925.0884728431702,934.1949164867401,943.1445271968842,952.1186912059784,961.2870151996613,970.5940542221069,986.0202815532684,1001.8354432582855,1010.9612011909485,1020.5588886737823,1034.8827204704285,1049.4624257087708,1063.7535910606384,1073.1031804084778,1087.3004412651062,1106.9393072128296,1120.7779364585876,1134.898553609848,1143.6834208965302,1157.1146819591522,1170.7322659492493,1184.1235587596893,1202.4672527313232,1217.1094765663147,1225.9811217784882,1235.247965812683,1249.4051926136017,1258.010042667389,1266.8537395000458
total minutes,0.0,0.8011249144872029,1.2752401471138,1.7809854785601298,2.298981245358785,2.517561141649882,2.7763864835103353,3.276919106642405,3.480274426937103,3.6646941900253296,4.099285733699799,4.420655850569407,4.806124627590179,5.210499203205108,5.613668739795685,6.146405120690663,6.434214731057485,6.705521949132284,7.104081885019938,7.36965506474177,7.787220295270284,8.09355269273122,8.356902980804444,8.673314758141835,8.949067950248718,9.331192874908448,9.507971135775248,9.84474911292394,10.02756150563558,10.186845608552296,10.472752737998963,10.664235778649648,10.940808622042338,11.288285621007283,11.579769130547842,11.756940201918285,11.921314418315887,12.094098977247874,12.352002489566804,12.50315226316452,12.671841688950856,12.929686721165975,13.19864448706309,13.359349950154622,13.69102729956309,13.857891515890758,14.115359624226889,14.353795643647512,14.588056027889252,14.740569682916005,14.995314804712931,15.148755033810934,15.418141214052836,15.569915274779001,15.719075453281402,15.868644853432974,16.02145025332769,16.176567570368448,16.43367135922114,16.697257387638093,16.849353353182476,17.009314811229707,17.248045341173807,17.49104042847951,17.729226517677308,17.88505300680796,18.121674021085102,18.44898845354716,18.679632274309792,18.914975893497466,19.061390348275502,19.285244699319204,19.512204432487486,19.73539264599482,20.041120878855388,20.28515794277191,20.433018696308135,20.587466096878053,20.82341987689336,20.966834044456483,21.114228991667428
cummulative feedback,0.0,154.0,240.0,339.0,411.0,446.0,492.0,559.0,587.0,605.0,659.0,698.0,735.0,782.0,831.0,883.0,914.0,941.0,980.0,997.0,1042.0,1075.0,1091.0,1113.0,1136.0,1166.0,1181.0,1205.0,1218.0,1226.0,1244.0,1258.0,1273.0,1281.0,1291.0,1299.0,1305.0,1314.0,1326.0,1330.0,1336.0,1343.0,1352.0,1353.0,1361.0,1365.0,1370.0,1374.0,1375.0,1376.0,1380.0,1382.0,1389.0,1391.0,1394.0,1396.0,1399.0,1402.0,1403.0,1407.0,1408.0,1410.0,1411.0,1414.0,1417.0,1417.0,1420.0,1423.0,1424.0,1428.0,1428.0,1429.0,1430.0,1432.0,1433.0,1433.0,1434.0,1435.0,1438.0,1438.0,1438.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
