,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
Accumulated time steps,0.0,346.0,586.0,938.0,1385.0,1535.0,1781.0,1940.0,2199.0,2554.0,3245.0,3641.0,3963.0,4962.0,5961.0,6458.0,6919.0,7171.0,7403.0,8043.0,8295.0,8724.0,8985.0,9717.0,9974.0,10973.0,11302.0,11539.0,12202.0,12618.0,13205.0,13626.0,14336.0,14927.0,15520.0,16256.0,16968.0,17347.0,17868.0,18489.0,19201.0,19524.0
Episode reward,0.0,81.81339630992218,88.41941607483838,82.46996796238997,79.0811008599457,91.75580628125302,87.91916168708248,91.9053403264867,87.0515774873195,85.28390360528266,68.44591496153772,86.20000565802125,85.87338730311271,-46.739826227355294,-38.80479008149588,78.42939916189468,74.6787234601378,88.91281523314343,87.40569997682181,67.3306791500708,88.02794626781824,82.17155368753656,86.1023895253514,67.62818651802104,87.33417010958505,-52.00076500040414,85.17042175727654,91.84862157170801,71.14146328091039,81.64121337484798,77.60748104568185,82.9939087696992,68.37729575726327,74.16110084942247,80.56364673880404,68.73032818434302,74.67822224266828,85.08639138698952,79.56050158027196,77.16578496314786,73.87161627584445,87.51895817488794
Episode feedback,0.8,0.36046511523120606,0.43514644169394795,0.44444444317822096,0.30044842981962233,0.24832214598441513,0.36734693727613493,0.2974683525476687,0.29069767329186946,0.3389830498898784,0.19130434754883427,0.21518987287293703,0.21806853514620395,0.1743486972200915,0.1603206411219232,0.15927419322726977,0.10217391282136105,0.10358565695782607,0.10389610344633722,0.0719874803255282,0.06772908339550165,0.12616822400427985,0.08076923045857988,0.0930232556866987,0.08984374964904786,0.0400801602804808,0.07012195100572576,0.06779660988221775,0.04833836850704174,0.05301204806503121,0.034129692774522706,0.040476190379818595,0.03949224253950318,0.027118644021832807,0.03716216209938824,0.02857142853255588,0.02109704638382975,0.026455026385039614,0.01923076919378698,0.020967741901664932,0.016877637107063803,0.012422360209868446
total seconds,0.0,23.124655961990356,41.721272468566895,72.65299415588379,107.62051963806152,118.87316489219666,137.75677466392517,150.1712188720703,168.95244312286377,196.28976106643677,238.87273120880127,266.2070586681366,287.358158826828,349.21522212028503,409.6158232688904,438.89432740211487,464.6463027000427,478.8597857952118,492.12661051750183,526.1129267215729,540.1200025081635,564.2476196289062,578.5006442070007,617.3496804237366,631.5591642856598,681.440062046051,699.0182061195374,711.8829207420349,745.2378673553467,766.7157995700836,796.235045671463,817.8363299369812,853.5742535591125,882.944329738617,913.0959477424622,949.6421678066254,984.7851960659027,1004.1299843788147,1030.082008600235,1060.9512732028961,1095.736165523529,1111.8244194984436
total minutes,0.0,0.3854109326998393,0.6953545411427816,1.2108832359313966,1.7936753273010253,1.9812194148699442,2.295946244398753,2.5028536478678385,2.8158740520477297,3.2714960177739463,3.9812121868133543,4.43678431113561,4.7893026471138,5.8202537020047505,6.82693038781484,7.314905456701914,7.744105045000712,7.9809964299201965,8.202110175291697,8.768548778692882,9.002000041802724,9.404126993815105,9.641677403450013,10.28916134039561,10.525986071427663,11.357334367434184,11.650303435325622,11.864715345700581,12.42063112258911,12.778596659501394,13.270584094524384,13.630605498949686,14.226237559318543,14.71573882897695,15.218265795707703,15.827369463443755,16.413086601098378,16.73549973964691,17.168033476670583,17.68252122004827,18.26226942539215,18.530406991640728
cummulative feedback,0.0,124.0,228.0,384.0,518.0,555.0,645.0,692.0,767.0,887.0,1019.0,1104.0,1174.0,1348.0,1508.0,1587.0,1634.0,1660.0,1684.0,1730.0,1747.0,1801.0,1822.0,1890.0,1913.0,1953.0,1976.0,1992.0,2024.0,2046.0,2066.0,2083.0,2111.0,2127.0,2149.0,2170.0,2185.0,2195.0,2205.0,2218.0,2230.0,2234.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
