,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
Accumulated time steps,0.0,451.0,699.0,958.0,1214.0,1399.0,1765.0,2530.0,2885.0,3240.0,3599.0,4059.0,4946.0,5489.0,5923.0,6291.0,6537.0,6876.0,7332.0,8102.0,8359.0,9358.0,10219.0,11056.0,11474.0,12206.0,12454.0,12779.0,13104.0,13518.0,13838.0,14204.0,14919.0,15383.0,15703.0,16220.0,16772.0,17415.0,17961.0,18343.0,19226.0,19941.0
Episode reward,0.0,81.2076858925963,88.67095752078085,87.24986642367492,87.78972038130499,89.96387906165532,82.2743162353985,62.25380118963178,81.42889294493955,83.01350839230236,83.30808820107491,77.44563209931668,56.934779456751436,74.43100590618509,79.5646836462483,82.7524822614601,88.70128916734504,85.17821992402833,75.85067826801992,65.54148756552733,87.81624363936166,-42.00770979523072,66.25469111313814,62.275226103383204,81.64337190083305,74.58862807740334,87.07211609565466,86.38440930304809,88.50031833976628,86.64840641214008,89.21221007336578,85.90128921061122,77.25321288479866,83.45510930439804,89.95858032001615,83.9355350495872,81.89937554016966,79.11391097690094,80.00248078494839,85.1158938961062,66.05619347564036,82.54642650030584
Episode feedback,0.8,0.49443207016830276,0.5060728724450491,0.32945736306411877,0.3137254889657824,0.19565217284971645,0.28219178004878964,0.1989528793207423,0.2966101686536436,0.2401129936719972,0.22625698260822072,0.20697167710899417,0.17720090273453623,0.12915129127462863,0.15704387954493332,0.1444141685438306,0.1346938770012495,0.1183431949161444,0.10549450526264945,0.10533159934287178,0.10156249960327149,0.09318637265211786,0.08837209292049757,0.07057416259500698,0.057553956696513295,0.06429548554815939,0.03643724681604354,0.049382715896966925,0.049382715896966925,0.029055690002286465,0.025078369827340533,0.03287671223869394,0.02801120444256134,0.03455723534652865,0.0376175547410108,0.01356589144657773,0.0181488202937408,0.02024922115225978,0.011009174291726286,0.015748031454729576,0.010204081621083808,0.007002801110640335
total seconds,0.0,62.2297797203064,95.72102284431458,124.77554225921631,153.0035424232483,169.18868899345398,196.11963438987732,253.69936227798462,280.66143107414246,304.98343300819397,330.19238567352295,362.3551244735718,426.86507058143616,472.3392508029938,511.1304614543915,542.1464529037476,563.5214648246765,592.5896790027618,622.3550837039948,667.4405817985535,682.8217740058899,744.6676595211029,805.429135799408,865.7472512722015,894.4475674629211,943.6074960231781,956.6862065792084,973.5512802600861,990.3979852199554,1011.4662883281708,1027.8276073932648,1046.5434818267822,1081.9114151000977,1105.3975684642792,1121.8520731925964,1147.3885247707367,1174.6036212444305,1206.388864994049,1234.2659666538239,1255.9994928836823,1303.7980394363403,1343.4407465457916
total minutes,0.0,1.03716299533844,1.5953503807385763,2.0795923709869384,2.5500590403874717,2.819811483224233,3.268660573164622,4.228322704633077,4.6776905179023744,5.083057216803232,5.503206427892049,6.0392520745595295,7.1144178430239355,7.872320846716563,8.518841024239858,9.035774215062458,9.39202441374461,9.87649465004603,10.372584728399913,11.124009696642558,11.380362900098165,12.411127658685048,13.423818929990132,14.429120854536693,14.907459457715353,15.726791600386301,15.944770109653472,16.225854671001436,16.50663308699926,16.85777147213618,17.13046012322108,17.442391363779702,18.03185691833496,18.423292807737987,18.69753455320994,19.123142079512277,19.57672702074051,20.10648108323415,20.5710994442304,20.933324881394704,21.729967323939004,22.390679109096528
cummulative feedback,0.0,222.0,347.0,432.0,512.0,548.0,651.0,803.0,908.0,993.0,1074.0,1169.0,1326.0,1396.0,1464.0,1517.0,1550.0,1590.0,1638.0,1719.0,1745.0,1838.0,1914.0,1973.0,1997.0,2044.0,2053.0,2069.0,2085.0,2097.0,2105.0,2117.0,2137.0,2153.0,2165.0,2172.0,2182.0,2195.0,2201.0,2207.0,2216.0,2221.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
