,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5883.0,6522.0,7018.0,7737.0,8276.0,8542.0,8922.0,9226.0,9493.0,9963.0,10218.0,10497.0,10666.0,10835.0,10993.0,11265.0,11518.0,11785.0,12030.0,12191.0,12618.0,12777.0,13132.0,13382.0,13660.0,13927.0,14177.0,14330.0,14484.0,14641.0,14802.0,15052.0,15210.0,15366.0,15527.0,15782.0,16037.0,16191.0,16365.0,16638.0,16805.0,16962.0,17128.0,17469.0,17714.0,17860.0,18218.0,18373.0,18529.0,18797.0,19047.0,19209.0,19459.0,19617.0,19786.0,19956.0
Episode reward,0.0,-74.16389215413531,-68.86355160337573,-44.549717922719466,-76.24265781981383,-72.55937802604785,66.94927567912714,55.527481139965396,71.4335055346859,61.45487170319925,73.1030233963719,87.24151717197053,82.03176892670388,81.0543284360254,85.90952725960169,76.75524957403181,87.70762514060445,83.37249269062582,90.03462119409234,90.47535547583855,90.55365716947134,84.36217254377883,86.49237493187212,85.65842948114359,86.97725068958646,90.39305178505627,76.23235569787435,90.74472748908656,79.29468490018463,84.68871498464296,82.69126336102539,84.55134975347421,85.39480653981055,91.19700144976804,91.37953721062357,91.00325163400736,89.59635216279922,85.78699099393377,91.09451983473203,90.50666262141846,89.52221817385967,84.38209969305959,85.02789787522968,91.03102841437925,89.50990284939898,83.35423567502247,89.94751728384767,90.66369671593698,90.27342868771026,77.81040622579599,85.39993513960309,91.73064392234407,77.24265038982449,89.97564672468161,91.2591660036239,82.56563759218668,84.70968072936091,90.1736032920132,84.38560758568748,89.84343902555472,87.82828063422826,89.7534633158106
Episode feedback,0.8,0.1753507012271035,0.09418837665912988,0.19138276533929582,0.09619238467315393,0.1302605209115626,0.1670428892019832,0.10031347946659329,0.09696969677379859,0.06128133696200371,0.08364312252110943,0.045283018697045214,0.04485488114814015,0.023102310154777855,0.03383458633896772,0.034115138520010364,0.031496062868125736,0.017985611446094923,0.04761904733560091,0.011904761833900228,0.02547770684409104,0.01845018443376316,0.027777777667548503,0.015037593928430099,0.020491803194705723,0.037499999765625,0.018779342678921732,0.0126582277679859,0.0141242937454116,0.01204819272269802,0.021660649741297295,0.026315789374752672,0.01204819272269802,0.019736841975415514,0.006535947669699688,0.006410256369165024,0.0187499998828125,0.01606425696359736,0.00636942671102276,0.019354838584807493,0.012499999921875001,0.007874015717031434,0.015748031434062868,0.006535947669699688,0.011560693574793678,0.0,0.0,0.01923076910749507,0.0,0.0,0.0,0.006896551676575506,0.011204481761331984,0.006493506451340867,0.0,0.007490636676065031,0.01606425696359736,0.0,0.00401606424089934,0.00636942671102276,0.01785714275085034,0.01183431945660166
total seconds,0.0,68.17050671577454,146.88917994499207,231.63079738616943,297.7058358192444,365.6710274219513,432.7602844238281,474.19132471084595,506.23449778556824,548.7395732402802,582.1400830745697,598.4709458351135,621.6958231925964,639.8077924251556,655.8711123466492,683.1694295406342,698.169891834259,713.9914276599884,724.4171538352966,734.431967496872,743.9883267879486,759.4216206073761,774.2504732608795,789.5419683456421,803.4677748680115,813.3974006175995,837.1961090564728,846.6241018772125,866.6203253269196,880.965714931488,897.0265326499939,912.6124987602234,927.0572559833527,936.3686192035675,945.481231212616,954.7291779518127,964.4680655002594,979.0174834728241,988.388852596283,997.802102804184,1007.3774452209473,1021.7720518112183,1036.040174484253,1045.0024795532227,1054.9458122253418,1070.0132222175598,1079.501161813736,1089.0592439174652,1098.45450258255,1116.8496491909027,1130.6657674312592,1139.1701965332031,1159.431252002716,1168.7088236808777,1177.553677558899,1192.5266499519348,1206.8016102313995,1216.3272137641907,1230.5177538394928,1240.3321974277496,1251.0277178287506,1262.094379901886
total minutes,0.0,1.1361751119295755,2.448152999083201,3.8605132897694907,4.96176393032074,6.094517123699188,7.2126714070638025,7.903188745180766,8.437241629759471,9.14565955400467,9.702334717909496,9.974515763918559,10.361597053209941,10.663463207085927,10.931185205777487,11.386157159010569,11.636164863904318,11.899857127666474,12.073619230588276,12.240532791614532,12.39980544646581,12.657027010122935,12.904174554347993,13.1590328057607,13.391129581133525,13.556623343626658,13.953268484274547,14.110401697953542,14.443672088781993,14.6827619155248,14.950442210833232,15.21020831267039,15.45095426638921,15.606143653392792,15.758020520210266,15.912152965863546,16.074467758337658,16.316958057880402,16.473147543271384,16.6300350467364,16.78962408701579,17.02953419685364,17.267336241404216,17.41670799255371,17.582430203755695,17.833553703626,17.991686030228934,18.15098739862442,18.3075750430425,18.61416081984838,18.84442945718765,18.98616994222005,19.323854200045268,19.478480394681295,19.625894625981648,19.87544416586558,20.113360170523325,20.27212022940318,20.50862923065821,20.672203290462495,20.85046196381251,21.0349063316981
cummulative feedback,0.0,175.0,269.0,460.0,556.0,686.0,834.0,898.0,946.0,990.0,1035.0,1047.0,1064.0,1071.0,1080.0,1096.0,1104.0,1109.0,1117.0,1119.0,1123.0,1128.0,1135.0,1139.0,1144.0,1150.0,1158.0,1160.0,1165.0,1168.0,1174.0,1181.0,1184.0,1187.0,1188.0,1189.0,1192.0,1196.0,1197.0,1200.0,1202.0,1204.0,1208.0,1209.0,1211.0,1211.0,1211.0,1214.0,1214.0,1214.0,1214.0,1215.0,1219.0,1220.0,1220.0,1222.0,1226.0,1226.0,1227.0,1228.0,1231.0,1233.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
