,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Accumulated time steps,0.0,257.0,681.0,1127.0,1461.0,1727.0,2273.0,2616.0,3009.0,4008.0,4273.0,4523.0,4986.0,5242.0,5667.0,6020.0,6278.0,6812.0,7061.0,7513.0,8122.0,8574.0,9038.0,9288.0,9811.0,10810.0,11680.0,12325.0,13154.0,14153.0,14800.0,15391.0,15945.0,16725.0,17576.0,18162.0,19161.0,19784.0
Episode reward,0.0,85.74124385261284,79.0910641607166,77.82350565768093,84.04044506202177,86.91863664417781,75.9664613413463,85.3223837873271,79.39736691253175,-47.336325312190596,85.60357470613782,88.77279616396491,76.45491001484439,87.65453255794569,80.11537348762516,82.5519591521315,88.8437636126978,77.43627723082663,88.39680774997565,83.10912071181026,72.51954166810025,80.26339957952922,79.89159551468673,89.98945531898619,76.23225912104277,-36.571952889915444,63.30963362618827,75.07061516194497,71.93091124536967,-34.374580994976256,77.36536152880723,84.56710235758872,82.26151527289728,72.55337380628522,70.35658291431224,80.88574621953057,-33.59043556935047,80.97742996368378
Episode feedback,0.8,0.40392156704344484,0.3687943253692806,0.31910112287842446,0.3243243233503774,0.26037735750801,0.2770642196751115,0.28654970676447455,0.22193877494403375,0.21242484948654825,0.12499999952651515,0.19277108356316833,0.20129870086298982,0.16862745031910803,0.10613207522138661,0.11931818147920971,0.14396887103514058,0.1425891179313525,0.14112903168899585,0.11973392434648797,0.10361842088220655,0.09756097539343464,0.08639308836632162,0.1004016060224835,0.061302681874899075,0.0651302604557813,0.06789413110714139,0.046583850859341844,0.04468599028419566,0.024048096168288482,0.026315789432947694,0.022033898267739157,0.03074141043265568,0.02824133500867608,0.01999999997647059,0.017094017064796553,0.0150300601051803,0.012861736313727112
total seconds,0.0,19.972198724746704,52.18131184577942,83.90535640716553,108.78970766067505,127.71026706695557,165.84815859794617,190.07332062721252,216.91968655586243,285.51016998291016,302.30548334121704,320.7624547481537,355.0183560848236,373.7538378238678,401.3904118537903,422.5261082649231,439.53670048713684,471.3253273963928,487.5175325870514,513.463604927063,548.7814095020294,573.8161065578461,599.0068347454071,613.2493042945862,640.6418542861938,692.2021577358246,737.209611415863,769.9465923309326,811.517329454422,860.5782725811005,892.6422352790833,921.9072387218475,949.6407861709595,988.0769486427307,1030.0656881332397,1058.9958357810974,1107.386756181717,1138.5957741737366
total minutes,0.0,0.3328699787457784,0.8696885307629904,1.398422606786092,1.8131617943445841,2.128504451115926,2.7641359766324363,3.167888677120209,3.615328109264374,4.758502833048502,5.038424722353617,5.3460409124692285,5.916972601413727,6.2292306303977965,6.689840197563171,7.042101804415385,7.325611674785614,7.855422123273214,8.12529220978419,8.557726748784383,9.146356825033823,9.5636017759641,9.983447245756786,10.220821738243103,10.67736423810323,11.53670262893041,12.28682685693105,12.832443205515544,13.525288824240366,14.342971209685007,14.877370587984721,15.365120645364126,15.827346436182658,16.467949144045512,17.167761468887328,17.649930596351624,18.45644593636195,18.976596236228943
cummulative feedback,0.0,103.0,259.0,401.0,509.0,578.0,729.0,827.0,914.0,1126.0,1159.0,1207.0,1300.0,1343.0,1388.0,1430.0,1467.0,1543.0,1578.0,1632.0,1695.0,1739.0,1779.0,1804.0,1836.0,1901.0,1960.0,1990.0,2027.0,2051.0,2068.0,2081.0,2098.0,2120.0,2137.0,2147.0,2162.0,2170.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
