,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Accumulated time steps,0.0,711.0,1062.0,1406.0,1685.0,2476.0,2725.0,2977.0,3217.0,3582.0,4101.0,4352.0,4919.0,5533.0,5956.0,6491.0,7053.0,7739.0,8433.0,9432.0,10431.0,11430.0,12429.0,13428.0,14427.0,14988.0,15841.0,16840.0,17839.0,18838.0,19603.0
Episode reward,0.0,63.699531300376805,83.18159821615204,83.2511715866354,85.0542061688517,61.41629271355211,88.37995578551285,87.5561871159232,86.77579199618748,82.377047736206,77.33388333508432,88.0413522938421,73.26639245712968,72.55357265907472,81.8388312870672,78.44498722522655,73.72310363250298,73.76616831381934,71.54272202938247,-40.84045797019079,-43.31728792876393,-40.676348611800414,-42.377396083759386,-38.61698869353384,-42.5680909956426,76.9799797125549,63.5379166516817,-41.740672014616294,-41.88138055294743,-41.364934599126514,66.44046026611971
Episode feedback,0.8,0.3822284902930487,0.37428571321632653,0.34110787072563303,0.30575539458361367,0.26708860725684985,0.33870967605359004,0.24302788747797655,0.22594142164878067,0.2390109883543654,0.270270269748513,0.21199999915200002,0.1696113071208281,0.1794453504413616,0.19194312750724377,0.13483146042166394,0.14616755767171558,0.14014598519686716,0.14718614697375737,0.0751503005259015,0.07014028049084141,0.08216432857498564,0.056112224392673125,0.04609218432255292,0.02104208414725242,0.028571428520408164,0.024647887295014218,0.0300601202103606,0.01603206411219232,0.013026052091156261,0.030104712002480744
total seconds,0.0,52.872461557388306,78.43107414245605,102.98580765724182,122.62101912498474,172.76236081123352,190.93173122406006,207.16767978668213,222.2015562057495,245.02947425842285,277.67952036857605,293.2801125049591,325.75040078163147,361.16502618789673,385.94552516937256,415.6028416156769,447.1012153625488,485.44927763938904,524.3384337425232,576.0126559734344,627.6336603164673,679.8735046386719,731.3525061607361,781.8186757564545,830.7458472251892,859.3597733974457,901.7610793113708,951.3431367874146,1000.4440212249756,1049.0835528373718,1087.7615525722504
total minutes,0.0,0.8812076926231385,1.3071845690409343,1.716430127620697,2.0436836520830792,2.8793726801872253,3.182195520401001,3.452794663111369,3.703359270095825,4.083824570973714,4.627992006142934,4.888001875082652,5.429173346360525,6.019417103131612,6.432425419489543,6.926714026927948,7.451686922709147,8.090821293989817,8.73897389570872,9.600210932890574,10.460561005274455,11.331225077311197,12.189208436012269,13.030311262607574,13.84576412041982,14.322662889957428,15.029351321856181,15.855718946456909,16.67406702041626,17.484725880622864,18.129359209537505
cummulative feedback,0.0,271.0,402.0,519.0,604.0,815.0,899.0,960.0,1014.0,1101.0,1241.0,1294.0,1390.0,1500.0,1581.0,1653.0,1735.0,1831.0,1933.0,2008.0,2078.0,2160.0,2216.0,2262.0,2283.0,2299.0,2320.0,2350.0,2366.0,2379.0,2402.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
