,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Accumulated time steps,0.0,1000.0,1999.0,2280.0,2628.0,3450.0,3713.0,4318.0,4948.0,5756.0,6106.0,7105.0,7963.0,8398.0,8837.0,9422.0,10421.0,11420.0,12110.0,13109.0,14108.0,15107.0,16106.0,17105.0,18104.0,19103.0
Episode reward,0.0,-40.67316426457836,-41.14621824751726,86.78389130025329,85.90359098888946,68.18234227435597,88.56477291683007,77.84763495972368,77.82973141840834,69.90027037043544,86.9338852189043,-39.3673169368869,67.40971720858195,82.98426752989059,84.35152623505887,79.51350835314739,-42.640986422217686,-34.580713454779094,78.67400046532018,-36.71768750148899,-36.59288081123633,-38.95425654366014,-34.69473608573724,-31.608558847898685,-31.833539296569942,-35.537463350395335
Episode feedback,0.8,0.4899799594288778,0.3346693383420147,0.29642857036989795,0.30835734781453217,0.265529841333094,0.22519083883514948,0.2698675492220736,0.20031796470537686,0.21189591051809675,0.16332378176698056,0.11823647282741837,0.1481913650546192,0.12903225776720678,0.14383561610996434,0.09417808203051699,0.06312625244175726,0.05911823641370918,0.0653120463493294,0.04709418832956494,0.03607214425243272,0.0300601202103606,0.03406813623840868,0.02304609216127646,0.0200400801402404,0.014028056098168281
total seconds,0.0,80.74327230453491,155.542906999588,176.9446301460266,201.96039628982544,256.10943937301636,273.0757517814636,312.52243185043335,350.54110980033875,401.9535150527954,422.9097273349762,477.55291748046875,525.9315266609192,550.4131450653076,576.1571097373962,608.4427273273468,660.1120893955231,711.7315826416016,747.7667818069458,797.9857425689697,848.0237488746643,897.2640438079834,946.3503189086914,995.3097851276398,1043.7701108455658,1092.6171536445618
total minutes,0.0,1.3457212050755818,2.592381783326467,2.9490771691004434,3.366006604830424,4.268490656216939,4.55126252969106,5.2087071975072226,5.842351830005645,6.699225250879923,7.048495455582937,7.959215291341146,8.765525444348652,9.173552417755127,9.60261849562327,10.140712122122446,11.001868156592051,11.862193044026693,12.46277969678243,13.299762376149495,14.133729147911072,14.954400730133056,15.772505315144857,16.588496418793998,17.396168514092764,18.21028589407603
cummulative feedback,0.0,489.0,823.0,906.0,1013.0,1231.0,1290.0,1453.0,1579.0,1750.0,1807.0,1925.0,2052.0,2108.0,2171.0,2226.0,2289.0,2348.0,2393.0,2440.0,2476.0,2506.0,2540.0,2563.0,2583.0,2597.0
e,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
