,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Accumulated time steps,0.0,753.0,1011.0,1250.0,1608.0,1953.0,2297.0,2665.0,3152.0,3522.0,4072.0,4260.0,4433.0,5002.0,5925.0,6269.0,6642.0,7032.0,8031.0,8598.0,8826.0,9436.0,10435.0,11194.0,11510.0,11911.0,12263.0,12527.0,13516.0,13944.0,14197.0,14684.0,15304.0,16303.0,16747.0,17620.0,18619.0,19003.0,19327.0,19987.0
Episode reward,0.0,59.394588153779615,86.66469671847952,88.72406935369554,83.47615554542624,83.1431952944484,82.78746828961673,82.06727270543031,76.41623644139301,81.4863600023289,73.1666501920441,88.63574463140871,90.81549075040101,71.74249080286516,64.64621770776296,85.40804391299035,82.90216518243089,86.22339490246557,-37.64431287916998,77.79366389548981,91.07526796270699,72.57383269536726,-48.96507070789224,63.923708752417504,88.95597577700066,88.05343443180993,84.39176076190716,87.90533314909919,64.7554932868388,85.77605382748295,89.7817041271938,84.28938970023324,76.35765014805017,-35.09651821479066,85.50801187526056,69.75957348988973,-42.992682174715995,86.15500568570896,86.08225548836006,78.66924940038511
Episode feedback,0.8,0.27563248964629494,0.31517509604990235,0.30252100713226465,0.33333333239962654,0.2877906968378177,0.24198250658314138,0.2752043589231489,0.16872427948822163,0.17073170685438563,0.18943533663126533,0.13903743241156452,0.20930232436452137,0.16549295745511802,0.1616052058984759,0.1253644311213865,0.1639784941828535,0.12853470403975656,0.12324649286247846,0.10247349805216696,0.09691629913252732,0.09688013120380931,0.04909819634358898,0.05936675453909399,0.04444444430335097,0.05749999985625,0.054131053976834605,0.06844106437855109,0.046558704406317104,0.05620608886134405,0.03174603162005543,0.032921810631848125,0.022617124357646002,0.028056112196336563,0.027088036056234683,0.017201834842658446,0.01703406811920434,0.013054830253120547,0.01238390089045232,0.010622154763851055
total seconds,0.0,51.500664949417114,71.991281747818,90.56430554389954,119.37744927406311,145.54396963119507,169.69160199165344,194.8289008140564,225.27063417434692,247.8181447982788,281.7620601654053,293.6995282173157,304.95581459999084,338.80205178260803,391.82953691482544,411.2076983451843,433.2469606399536,455.30206513404846,509.6298236846924,540.1925461292267,552.9346287250519,585.5080599784851,635.5785222053528,674.617104768753,690.9696004390717,712.1032822132111,730.6301078796387,744.8071711063385,794.6839048862457,816.8035473823547,830.1332681179047,854.5712978839874,885.2138650417328,934.2859799861908,956.6711781024933,999.1630115509033,1047.5553176403046,1066.9466483592987,1083.2871372699738,1115.3690719604492
total minutes,0.0,0.8583444158236185,1.1998546957969665,1.5094050923983255,1.9896241545677185,2.4257328271865846,2.8281933665275574,3.24714834690094,3.7545105695724486,4.130302413304647,4.696034336090088,4.894992136955262,5.082596909999848,5.646700863043467,6.530492281913757,6.853461639086405,7.2207826773325605,7.588367752234141,8.493830394744872,9.003209102153779,9.215577145417532,9.758467666308086,10.592975370089214,11.24361841281255,11.516160007317861,11.86838803688685,12.177168464660644,12.413452851772309,13.244731748104096,13.613392456372578,13.835554468631745,14.242854964733123,14.753564417362213,15.571432999769847,15.944519635041555,16.652716859181723,17.459255294005075,17.782444139321644,18.05478562116623,18.589484532674152
cummulative feedback,0.0,207.0,288.0,360.0,479.0,578.0,661.0,762.0,844.0,907.0,1011.0,1037.0,1073.0,1167.0,1316.0,1359.0,1420.0,1470.0,1593.0,1651.0,1673.0,1732.0,1781.0,1826.0,1840.0,1863.0,1882.0,1900.0,1946.0,1970.0,1978.0,1994.0,2008.0,2036.0,2048.0,2063.0,2080.0,2085.0,2089.0,2096.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
