,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Accumulated time steps,0.0,368.0,623.0,1162.0,1442.0,1696.0,1948.0,2647.0,2906.0,3284.0,3625.0,3971.0,4970.0,5234.0,6012.0,6350.0,6605.0,7340.0,7945.0,8263.0,8606.0,9014.0,9730.0,10678.0,11327.0,11834.0,12432.0,12779.0,13662.0,14116.0,14731.0,15147.0,15897.0,16896.0,17146.0,18145.0,19144.0,19452.0
Episode reward,0.0,81.59949325825443,88.60265431849136,75.5562099840383,85.36876916746616,88.9786577439787,88.02750143369026,70.0392400083137,87.19479945105233,81.13805895614199,82.86635904316601,83.98854003719995,-41.28114940904395,88.23906238213586,68.5165582184147,84.53063055020438,88.20640173109965,66.80398824131694,74.76389540926141,85.49730176822737,85.76459761367865,82.76059971115264,72.81110863281421,55.164799279099256,74.02491517221972,77.14048176543358,72.5989751509883,85.66990505939806,66.6399161045605,80.89657302169087,71.49885064267193,82.69866754335666,66.3209106068883,-36.65716138334681,90.35350009665142,-34.370899371469235,-33.610463278740696,89.51162302618086
Episode feedback,0.8,0.4535519113290931,0.4566929115878232,0.3215613376922652,0.3082437264937501,0.3320158089643644,0.31872509833177254,0.2836676213701037,0.24418604556517037,0.2440318295914275,0.1794117641782007,0.22028985443394244,0.17234468920606744,0.19011406771819747,0.15444015424138977,0.11572700262395548,0.11023622003844008,0.11716621237443295,0.08940397336191395,0.15141955788195724,0.11695906398549981,0.08353808333283026,0.07832167821213751,0.05596620902221097,0.07098765421143881,0.04940711452686341,0.040201004957787265,0.04624277443282435,0.03854875279076105,0.03752759373614218,0.03583061883415209,0.031325301129336625,0.025367156174409673,0.024048096168288482,0.01204819272269802,0.01603206411219232,0.012024048084144241,0.013029315918471283
total seconds,0.0,29.284425497055054,51.53149652481079,91.62755107879639,112.86925077438354,132.09632992744446,150.73142218589783,200.26553797721863,217.50699615478516,242.02368569374084,262.77999997138977,284.62200832366943,343.19105887413025,359.7102391719818,403.59902691841125,422.6612915992737,437.1110694408417,477.22032833099365,509.21004152297974,527.5183081626892,546.5174908638,568.3003027439117,605.7814898490906,654.3036892414093,687.8990302085876,713.7919838428497,744.1364169120789,762.160768032074,806.0661525726318,829.230694770813,860.1331479549408,881.4473164081573,918.3958656787872,967.2756786346436,980.3060352802277,1028.7504966259003,1077.3824741840363,1092.9940490722656
total minutes,0.0,0.48807375828425087,0.8588582754135132,1.527125851313273,1.881154179573059,2.201605498790741,2.512190369764964,3.337758966286977,3.6251166025797525,4.033728094895681,4.37966666618983,4.7437001387278235,5.7198509812355045,5.9951706528663635,6.7266504486401875,7.0443548599878945,7.285184490680694,7.953672138849894,8.486834025382995,8.791971802711487,9.10862484773,9.471671712398528,10.096358164151509,10.905061487356821,11.464983836809795,11.896533064047496,12.402273615201315,12.702679467201232,13.43443587621053,13.82051157951355,14.33555246591568,14.690788606802622,15.306597761313121,16.121261310577392,16.338433921337128,17.14584161043167,17.95637456973394,18.21656748453776
cummulative feedback,0.0,166.0,282.0,455.0,541.0,625.0,705.0,903.0,966.0,1058.0,1119.0,1195.0,1367.0,1417.0,1537.0,1576.0,1604.0,1690.0,1744.0,1792.0,1832.0,1866.0,1922.0,1975.0,2021.0,2046.0,2070.0,2086.0,2120.0,2137.0,2159.0,2172.0,2191.0,2215.0,2218.0,2234.0,2246.0,2250.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
