Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,69,0,0,0.8382352817906576,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,2569,0,1792,0.843999998312,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,3318,1,2390,0.9076922937278109,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,4449,0,3245,0.8461538353057201,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,5226,0,3867,0.8421052483841185,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,6559,0,4533,0.771999998456,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,8231,0,5435,0.73999999852,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,9881,0,6643,0.8095237966742255,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,11191,0,7566,0.784615372544379,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,11803,0,7959,0.8070175297014469,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,12110,1,8147,0.7666666538888891,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,12600,1,8458,0.7540983482934698,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,12901,1,8634,0.6981131943752228,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,13282,1,8809,0.7517730443136663,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,13579,1,8973,0.7540983482934698,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,13955,1,9142,0.6762589879405828,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,14256,1,9320,0.7241379185493463,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,14556,1,9505,0.7413792975624259,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,14919,1,9725,0.7868852330018815,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,15221,1,9894,0.5357142761479594,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,15510,1,10068,0.7678571291454085,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,15812,1,10231,0.6774193439125913,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,16099,1,10379,0.7499999875000002,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,16394,1,10555,0.6666666543209879,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,16692,1,10706,0.7049180212308521,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,16987,1,10872,0.7037036906721539,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,17287,1,11045,0.7288135469692619,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,17567,1,11199,0.7377049059392639,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,17863,1,11372,0.5901639247514111,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,18157,1,11523,0.6379310234839479,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
151,18444,1,11676,0.7551020254060812,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
156,18722,1,11815,0.6491227956294247,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
161,19013,1,11974,0.6545454426446283,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
166,19307,1,12133,0.6428571313775513,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
171,19589,1,12283,0.6140350769467531,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
176,19876,1,12436,0.57142856122449,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
181,20166,1,12581,0.6557376941682346,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
186,20467,1,12735,0.5438596395814098,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
191,20751,1,12893,0.74074072702332,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
196,21034,1,13038,0.6557376941682346,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
201,21333,1,13195,0.7142857015306125,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
206,21610,1,13346,0.6551724024970276,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
211,21894,1,13503,0.5799999884000002,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
216,22184,1,13646,0.5862068864447089,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
221,22477,1,13794,0.7454545319008268,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
226,22744,1,13934,0.538461528106509,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
231,23029,1,14078,0.5862068864447089,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
236,23306,1,14217,0.4905660284798863,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
241,23596,1,14361,0.6727272604958681,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
246,23875,1,14496,0.6206896444708683,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
251,24169,1,14627,0.597014916462464,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
256,24455,1,14759,0.5178571336096941,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
261,24737,1,14896,0.6363636247933887,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
266,25022,1,15038,0.6226414976860095,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
271,25289,1,15174,0.6415094218583128,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
276,25577,1,15303,0.6666666560846563,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
281,25873,1,15436,0.5666666572222224,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
286,26163,1,15583,0.5892857037627554,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
291,26429,1,15715,0.5490195970780472,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
296,26717,1,15853,0.5263157802400741,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
301,26984,1,15969,0.7254901818531337,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
306,27262,1,16090,0.4107142783801022,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
311,27537,1,16213,0.6071428463010207,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
316,27833,1,16360,0.5789473582640815,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
321,28107,1,16468,0.5737704823972052,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
326,28374,1,16577,0.55555554526749,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
331,28666,1,16729,0.5789473582640815,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
336,28951,1,16868,0.5399999892000003,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
341,29222,1,17000,0.5576922969674558,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
346,29490,1,17114,0.5178571336096941,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
351,29773,1,17231,0.48148147256515794,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
356,30044,1,17340,0.56363635338843,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
361,30334,1,17471,0.47368420221606666,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
366,30607,1,17575,0.5263157802400741,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
371,30887,1,17697,0.4199999916000002,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
376,31164,1,17807,0.5172413703923902,0.1,50000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
