Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.7,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
1,501,0,0,0.68999999862,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
6,2716,0,1127,0.705999998588,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
11,4348,0,2209,0.6612903119146725,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
16,5202,0,2726,0.7142857015306125,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
21,5531,0,2897,0.8030302908631775,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
26,7011,0,3786,0.5168539267769222,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
31,7773,1,4108,0.628906247543335,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
36,8703,1,4670,0.5438596395814098,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
41,9739,0,5300,0.6794871707758056,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
46,11020,0,5782,0.621999998756,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
51,11490,0,6039,0.5882352854671282,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
56,12481,0,6614,0.7187499887695314,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
61,13988,0,7474,0.6461538362130179,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
66,14943,0,8004,0.6119402893740256,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
71,15747,0,8437,0.6249999902343751,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
76,17123,0,9133,0.5514018640055901,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
81,18136,0,9436,0.563999998872,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
86,19428,1,10114,0.5416666591435186,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
91,19817,1,10308,0.6065573671056169,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
96,20813,0,10620,0.5644171767598831,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
101,21210,0,10824,0.43333332611111125,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
106,21871,0,10976,0.5345268528528725,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
111,22366,0,11217,0.5454545355371903,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
116,22771,1,11379,0.569230760473373,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
121,23199,0,11525,0.5523255781841536,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
126,23915,1,11887,0.6499999891666669,0.01,50000,True,1e-05,0.001,0.001,0.001,True,20
