,0
Accumulated time steps,"[0, 1000, 1337, 1693, 2040, 2406, 2562, 2731, 2990, 3256, 3611, 3768, 4143, 4501, 4658, 5013, 5186, 5341, 5605, 5848, 6137, 6296, 6448, 6719, 6935, 7411, 7579, 7923, 8311, 8584, 8957, 9301, 9564, 9841, 10119, 10289, 10666, 11042, 11265, 11526, 11779, 11931, 12283, 12550, 12814, 13098, 13359, 13611, 13775, 14030, 14181, 14442, 14605, 14862, 15037, 15194, 15448, 15767, 15920, 16277, 16543, 16696, 16848, 17107, 17261, 17527, 17782, 18037, 18302, 18469, 18820, 19191, 19366, 19620, 19783, 20158, 20433, 20588, 20860, 21218, 21490, 21852, 22010, 22169, 22326, 22485, 22672, 22832, 23394, 23670, 24038, 24293, 24631, 24795, 24949, 25205, 25366, 25524, 25703, 25871, 26131, 26391, 26541, 26762, 26924, 27177, 27332, 27485, 27634, 27785, 27943, 28112, 28275, 28435, 28593, 28845, 28993, 29150, 29300, 29460, 29696, 29988]"
Episode reward,"[0, -39.30887057883939, 79.92071601463228, 79.69168538891279, 79.10572302642214, 78.44215991620112, 90.96370639254533, 89.1647243910256, 85.24779791088936, 84.42037522839766, 79.44482480011385, 90.32863060179677, 76.86373049748448, 79.87843168999021, 90.7794926254646, 78.71322166119731, 89.3234520585151, 90.6633792630674, 85.33706506586677, 85.43240774347152, 82.31042096156825, 90.1457418790785, 90.92012328198925, 85.1261659338739, 86.24605889898386, 71.27819116706165, 89.89330680172746, 80.02025263043598, 75.57740640426044, 84.5071543607938, 79.51098590339885, 79.20627793215695, 84.82615777740169, 84.36226613308399, 84.72927223732329, 89.92426551587458, 79.88529845123074, 76.36170037864106, 84.88019632910856, 84.7477031108589, 85.42250879257928, 90.98707312445976, 79.1064471492645, 84.4631559473914, 82.8991920013517, 82.84606762738821, 83.09581975033694, 84.28672166039632, 89.76916827457735, 84.15174571149346, 90.5470708241279, 83.97004960003889, 90.52419732386262, 84.8317197969412, 89.1548085458157, 90.40331696275992, 85.41715527689522, 79.59168625374082, 91.22439228921682, 78.30289834288894, 84.05136347141415, 90.98772113442489, 90.49240905771978, 84.56013461528106, 90.7623709302928, 84.17610585609052, 84.74780930756847, 84.9651753425494, 88.45348346681757, 89.49589936557928, 78.29532293403604, 79.09252655135955, 88.32097033814942, 83.97070233295506, 89.72681640024402, 77.27979604884058, 84.55685591786491, 91.40189714283561, 84.27036366962409, 78.40247256008898, 82.95109289470662, 78.1403522052804, 90.41521192306519, 90.25327979014995, 90.659305326399, 90.5498696877328, 89.30344564470406, 91.07474453997766, 69.01545844643621, 83.1131653968429, 79.84928437410996, 86.87083925034706, 78.81775220132246, 89.70324878910021, 90.37116456193513, 85.82465918208729, 89.47544331195368, 90.32577872911992, 89.78260404573045, 90.82293775111691, 84.31285488402179, 88.39896952938052, 91.7586193996071, 86.74072007493423, 91.24435732183942, 85.26527946692825, 91.15491297309958, 91.42530658042926, 91.46993010989445, 90.77792554828048, 91.08626108156024, 90.03466507106165, 90.08037727363035, 89.753125583355, 90.66889336760953, 85.96630277455425, 91.27531478215387, 90.4204225552812, 92.100496291381, 91.99557076375883, 86.09739009760342, 83.2958678309688]"
Episode feedback,"[0.8, 0.4689378752816254, 0.23511904691928856, 0.27323943585002974, 0.18786127113334894, 0.15616438313379621, 0.21935483729448493, 0.14880952292375285, 0.11240310033952287, 0.15471698054823782, 0.09322033871971656, 0.17307692196745564, 0.07486630996025051, 0.08963585409065587, 0.10256410190664038, 0.07627118622522264, 0.046511627636560304, 0.08441558386743127, 0.06844106437855109, 0.12396694163650024, 0.065972221993152, 0.0632911388399295, 0.039735099074601994, 0.04814814796982168, 0.06511627876690103, 0.06947368406426593, 0.08982035874359066, 0.0524781339577897, 0.018087855250418977, 0.02573529402303201, 0.05376344071568968, 0.03498542263852646, 0.06488549593555154, 0.018115941963348037, 0.028880866321729724, 0.04733727782640664, 0.0265957446101177, 0.021333333276444443, 0.009009008968427887, 0.04615384597633136, 0.015873015810027716, 0.006622516512433666, 0.005698005681772063, 0.026315789374752672, 0.011406844063091847, 0.024734982244752714, 0.01153846149408284, 0.02390438237488294, 0.012269938575031052, 0.011811023575547152, 0.0, 0.026923076819526628, 0.02469135787227557, 0.0, 0.011494252807504294, 0.012820512738330047, 0.0039525691543376715, 0.006289308156322931, 0.006578947325138505, 0.008426966268463579, 0.018867924457102173, 0.006578947325138505, 0.013245033024867332, 0.0, 0.006535947669699688, 0.0, 0.003937007858515717, 0.0, 0.0, 0.006024096349252432, 0.002857142848979592, 0.008108108086194303, 0.005747126403752147, 0.007905138308675343, 0.006172839468068892, 0.013368983921473305, 0.007299270046353029, 0.0, 0.0036900368867526317, 0.002801120440332996, 0.0036900368867526317, 0.0027700830948197146, 0.00636942671102276, 0.0, 0.012820512738330047, 0.00632911388399295, 0.0, 0.0, 0.0035650623822369655, 0.003636363623140496, 0.0, 0.0, 0.0, 0.006134969287515526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00386100384609651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006172839468068892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004255319130828429, 0.0]"
total seconds,"[0, 98.21848726272583, 124.36122155189514, 153.1590232849121, 178.41472053527832, 203.98686122894287, 216.37180519104004, 228.44783234596252, 245.38299298286438, 264.03556394577026, 286.57835149765015, 298.18163323402405, 321.4484302997589, 343.88136053085327, 354.37121748924255, 376.22750449180603, 387.01725006103516, 397.15129828453064, 413.48246455192566, 429.80907917022705, 447.4165279865265, 457.50848603248596, 467.1570267677307, 483.31908559799194, 496.80125188827515, 525.7954344749451, 536.7518672943115, 557.1639890670776, 578.7204291820526, 594.4006922245026, 616.6580970287323, 636.6552126407623, 652.8882873058319, 668.8995864391327, 685.5432388782501, 696.3678956031799, 718.2123219966888, 739.7904334068298, 752.5856335163116, 768.3708038330078, 782.8626055717468, 791.9722123146057, 811.6804270744324, 827.2586472034454, 842.4990780353546, 858.9424827098846, 873.8281805515289, 888.7052862644196, 898.4389359951019, 912.976220369339, 921.9318294525146, 937.1706476211548, 946.9994184970856, 961.311057806015, 971.4548509120941, 980.6443526744843, 995.0865607261658, 1013.3055520057678, 1022.6857571601868, 1042.7461330890656, 1058.2237663269043, 1067.2644460201263, 1076.408974647522, 1091.078988790512, 1100.3005208969116, 1115.465351343155, 1129.951737165451, 1144.3345973491669, 1159.5213994979858, 1169.155781507492, 1188.6499967575073, 1209.6730287075043, 1220.1138305664062, 1234.605370759964, 1244.3192179203033, 1265.1946427822113, 1281.3216037750244, 1290.4379529953003, 1305.6765654087067, 1325.3570816516876, 1340.9070563316345, 1360.5948288440704, 1369.9422240257263, 1379.1590831279755, 1388.5379991531372, 1397.7793321609497, 1408.4048080444336, 1417.8285591602325, 1448.5267424583435, 1464.0090918540955, 1484.1131708621979, 1498.685266494751, 1516.9016942977905, 1526.657520532608, 1535.9495091438293, 1550.3409090042114, 1559.6140372753143, 1568.9324996471405, 1579.1761434078217, 1588.899574995041, 1603.942280292511, 1618.7035903930664, 1627.504343509674, 1640.0911781787872, 1649.524189710617, 1663.7430663108826, 1672.9604587554932, 1681.8117113113403, 1690.5761766433716, 1699.4582180976868, 1708.891548871994, 1719.0440516471863, 1728.5532307624817, 1737.8958690166473, 1747.0258724689484, 1761.0120034217834, 1769.8340682983398, 1778.9728124141693, 1787.7808887958527, 1797.2131197452545, 1810.5091943740845, 1826.4929394721985]"
total minutes,"[0, 1.6369747877120973, 2.072687025864919, 2.5526503880818683, 2.973578675587972, 3.399781020482381, 3.6061967531840007, 3.8074638724327086, 4.089716549714407, 4.400592732429504, 4.776305858294169, 4.969693887233734, 5.357473838329315, 5.731356008847555, 5.906186958154042, 6.270458408196768, 6.450287501017253, 6.619188304742178, 6.891374409198761, 7.163484652837117, 7.456942133108774, 7.625141433874766, 7.785950446128846, 8.055318093299865, 8.280020864804586, 8.763257241249084, 8.945864454905193, 9.286066484451293, 9.645340486367543, 9.90667820374171, 10.277634950478872, 10.610920210679373, 10.881471455097198, 11.14832644065221, 11.425720647970836, 11.606131593386332, 11.97020536661148, 12.329840556780498, 12.543093891938527, 12.806180063883463, 13.047710092862447, 13.199536871910095, 13.528007117907206, 13.787644120057424, 14.041651300589244, 14.315708045164744, 14.56380300919215, 14.811754771073659, 14.973982266585033, 15.216270339488982, 15.365530490875244, 15.619510793685913, 15.783323641618093, 16.021850963433582, 16.190914181868234, 16.344072544574736, 16.58477601210276, 16.888425866762798, 17.044762619336446, 17.379102218151093, 17.637062772115073, 17.787740767002106, 17.9401495774587, 18.184649813175202, 18.338342014948527, 18.591089189052582, 18.832528952757517, 19.07224328915278, 19.325356658299764, 19.485929691791533, 19.81083327929179, 20.16121714512507, 20.335230509440105, 20.576756179332733, 20.738653632005057, 21.08657737970352, 21.355360062917075, 21.50729921658834, 21.76127609014511, 22.089284694194795, 22.348450938860577, 22.676580480734508, 22.832370400428772, 22.985984718799592, 23.14229998588562, 23.296322202682497, 23.473413467407227, 23.630475986003876, 24.142112374305725, 24.400151530901592, 24.735219514369966, 24.978087774912517, 25.281694904963175, 25.4442920088768, 25.599158485730488, 25.83901515007019, 25.993567287921906, 26.14887499411901, 26.31960239013036, 26.481659583250682, 26.732371338208516, 26.978393173217775, 27.125072391827903, 27.334852969646455, 27.492069828510285, 27.729051105181377, 27.882674312591554, 28.030195188522338, 28.17626961072286, 28.324303634961446, 28.481525814533235, 28.65073419411977, 28.809220512708027, 28.964931150277454, 29.11709787448247, 29.350200057029724, 29.497234471638997, 29.649546873569488, 29.796348146597545, 29.953551995754243, 30.175153239568075, 30.44154899120331]"
cummulative feedback,"[0, 468, 547, 644, 709, 766, 800, 825, 854, 895, 928, 955, 983, 1015, 1031, 1058, 1066, 1079, 1097, 1127, 1146, 1156, 1162, 1175, 1189, 1222, 1237, 1255, 1262, 1269, 1289, 1301, 1318, 1323, 1331, 1339, 1349, 1357, 1359, 1371, 1375, 1376, 1378, 1385, 1388, 1395, 1398, 1404, 1406, 1409, 1409, 1416, 1420, 1420, 1422, 1424, 1425, 1427, 1428, 1431, 1436, 1437, 1439, 1439, 1440, 1440, 1441, 1441, 1441, 1442, 1443, 1446, 1447, 1449, 1450, 1455, 1457, 1457, 1458, 1459, 1460, 1461, 1462, 1462, 1464, 1465, 1465, 1465, 1467, 1468, 1468, 1468, 1468, 1469, 1469, 1469, 1469, 1469, 1469, 1469, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1470, 1471, 1471, 1471, 1471, 1471, 1471, 1471, 1471, 1472, 1472]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
