,0
Accumulated time steps,"[0, 430, 1429, 2428, 2830, 3219, 3669, 4092, 4381, 4935, 5197, 5360, 5634, 6000, 6501, 6858, 7141, 7318, 7583, 7766, 8116, 8612, 8788, 9057, 9332, 9492, 9759, 9923, 10083, 10289, 10555, 10807, 11083, 11436, 11808, 11968, 12127, 12400, 12562, 12736, 13202, 13348, 13609, 13770, 13926, 14081, 14240, 14490, 14678, 14929, 15096, 15364, 15512, 15681, 15834, 16116, 16400, 16652, 17001, 17165, 17419, 17685, 17957, 18225, 18495, 18657, 19017, 19169, 19416, 19682, 19832, 20110, 20264, 20423, 20576, 20779, 21166, 21415, 21568, 21859, 22247, 22405, 22671, 22949, 23121, 23295, 23464, 23731, 23881, 24146, 24396, 24548, 24812, 25070, 25343, 25499, 25662, 26041, 26193, 26454, 26731, 26974, 27136, 27310, 27464, 27620, 27776, 28033, 28290, 28443, 28599, 28750, 28899, 29051, 29600]"
Episode reward,"[0, 80.53619702919462, -64.15377207367794, -76.16814881369035, 67.46625383569241, 74.18780190553842, 77.89455473087949, 73.44893076366479, 84.09917527092824, 72.48927646664913, 85.82186759913841, 90.30398490763895, 85.74238281222225, 81.11340686381716, 73.55241102099114, 80.55526469661059, 84.30559810984722, 89.66597914008214, 83.72596691529824, 88.82239094775078, 79.73255407287743, 71.57754992605712, 89.23044712968016, 85.99185601770401, 85.32395237561975, 91.37354631916944, 83.95766522847474, 88.70468347622025, 90.58488867857741, 88.44778285410078, 85.28777907923183, 84.8781252326972, 82.47783107848329, 79.37282062511989, 78.72766628637925, 90.10560424910348, 90.9645574715689, 85.38504316853614, 90.86474157755252, 89.40931832077058, 76.19851225147437, 91.93624811431765, 84.28597667850286, 90.07458252918946, 91.53179207373445, 91.1791221783201, 90.889974884225, 85.67322713171953, 87.37035845267712, 87.37500993035046, 89.01058611773303, 84.79013839887956, 91.12331912697248, 89.39356823111935, 90.41830626225111, 85.56912436266154, 84.05398082831312, 85.26378175134512, 80.76419469405641, 89.96855087044041, 85.1098640080675, 83.45584641112681, 86.13986061995435, 84.21059040422249, 85.11167410528502, 90.95442315284319, 79.12441361070529, 91.93744358889656, 86.22315935769056, 86.48156164373502, 91.68469898693394, 86.77843711832226, 91.1574174865065, 90.7932137386623, 91.12179585024766, 87.6911421278873, 78.45641709413796, 86.3742174714146, 91.01290787795872, 81.6600215305155, 76.80493121012185, 91.15838276180588, 85.34964712515502, 85.9886209132555, 90.40079212018586, 90.3413373027177, 90.74435174827747, 85.37464162201911, 91.30150989498527, 85.40287296223286, 86.24749533967233, 91.51617822004515, 84.29354412481653, 85.35219115116665, 84.0442518052319, 90.34389823121764, 90.42783515077832, 78.8753569646675, 91.33132171799768, 86.00463765884152, 84.62469357109404, 85.75462522819913, 90.77305732224788, 91.25074283743552, 91.93930810804034, 91.68156826734878, 90.94668340498315, 85.67641349339029, 85.80364950261979, 91.3794265316978, 91.77309622852506, 92.17697580600051, 91.8439469165454, 91.2504345873305, 69.19023748367837]"
Episode feedback,"[0.8, 0.3668224290494803, 0.1653306611569833, 0.1352705409466227, 0.08728179529356161, 0.11597938114438304, 0.10022271692600732, 0.0639810425024146, 0.0694444442033179, 0.037974683475633486, 0.04214559370825443, 0.018518518404206676, 0.025641025547102472, 0.010958904079564647, 0.013999999972, 0.01966292129308168, 0.024822694947437253, 0.02840909074767562, 0.011363636320592287, 0.0054945054643159045, 0.0028653295046838696, 0.006060606048362412, 0.011428571363265307, 0.0074626865393183335, 0.0, 0.0, 0.011278195446322574, 0.006134969287515526, 0.0, 0.0, 0.007547169782840869, 0.003984063729147156, 0.0, 0.0, 0.002695417782492135, 0.0, 0.0, 0.0036764705747188583, 0.0, 0.0, 0.00215053762978379, 0.0, 0.0, 0.0, 0.0064516128616024975, 0.0, 0.0, 0.0, 0.005347593554290943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 42.64763569831848, 118.7801923751831, 196.69015169143677, 226.18118953704834, 254.8498227596283, 285.1988317966461, 310.46781611442566, 328.0309555530548, 359.38531136512756, 375.151869058609, 384.84205293655396, 401.22950077056885, 421.7618250846863, 449.1754665374756, 469.8770899772644, 486.32236218452454, 496.70178723335266, 511.7552378177643, 522.5431635379791, 541.880767583847, 569.1234867572784, 579.4986300468445, 594.6866679191589, 609.8525223731995, 619.2568497657776, 634.0957548618317, 643.8854911327362, 653.2925384044647, 664.7732133865356, 680.1997647285461, 694.5541541576385, 710.5322372913361, 729.8640282154083, 750.7135400772095, 760.160120010376, 769.2614433765411, 784.7846550941467, 794.1325905323029, 804.358193397522, 829.3170492649078, 837.8173155784607, 852.1245684623718, 861.1898527145386, 870.4293067455292, 879.9693267345428, 889.2338333129883, 903.245493888855, 914.1495814323425, 928.0446991920471, 937.6196513175964, 952.382696390152, 961.0655438899994, 970.8962442874908, 979.5902607440948, 995.0725996494293, 1010.5603401660919, 1024.4937250614166, 1043.346025466919, 1052.800666809082, 1066.7981617450714, 1081.5422534942627, 1096.6481821537018, 1111.2581250667572, 1126.201604127884, 1135.5257413387299, 1155.092894077301, 1163.870479106903, 1177.5182473659515, 1192.102641582489, 1200.8229985237122, 1215.8390879631042, 1224.9957237243652, 1234.2757012844086, 1243.178718805313, 1254.7590789794922, 1275.8105733394623, 1289.6903047561646, 1298.5116970539093, 1314.689505815506, 1336.222678899765, 1345.4162085056305, 1360.4750528335571, 1375.6842358112335, 1385.6358559131622, 1395.8945405483246, 1405.60981798172, 1420.4924912452698, 1429.3208611011505, 1444.05877327919, 1458.5269165039062, 1467.4387559890747, 1482.2453925609589, 1496.607642173767, 1511.840973854065, 1521.0556690692902, 1530.7084968090057, 1551.6678547859192, 1560.6423797607422, 1575.41921210289, 1590.7720530033112, 1604.8823516368866, 1614.3814480304718, 1624.534720659256, 1633.622361421585, 1642.7888779640198, 1651.9898245334625, 1666.3350956439972, 1680.6565940380096, 1689.612372636795, 1698.7053463459015, 1707.4730665683746, 1716.559233903885, 1725.5585641860962, 1755.0864009857178]"
total minutes,"[0, 0.7107939283053081, 1.9796698729197184, 3.2781691948572793, 3.769686492284139, 4.247497045993805, 4.753313863277436, 5.174463601907094, 5.467182592550913, 5.989755189418792, 6.252531150976817, 6.414034215609233, 6.6871583461761475, 7.029363751411438, 7.486257775624593, 7.831284832954407, 8.105372703075409, 8.278363120555877, 8.529253963629404, 8.709052725632985, 9.03134612639745, 9.48539144595464, 9.658310500780741, 9.911444465319315, 10.164208706219991, 10.320947496096293, 10.568262581030528, 10.73142485221227, 10.888208973407746, 11.07955355644226, 11.336662745475769, 11.575902569293977, 11.8422039548556, 12.164400470256805, 12.511892334620159, 12.669335333506266, 12.821024056275686, 13.079744251569112, 13.23554317553838, 13.4059698899587, 13.821950821081797, 13.963621926307678, 14.20207614103953, 14.353164211908977, 14.507155112425487, 14.666155445575715, 14.820563888549804, 15.05409156481425, 15.235826357205708, 15.467411653200786, 15.626994188626607, 15.873044939835866, 16.017759064833324, 16.18160407145818, 16.326504345734914, 16.58454332749049, 16.842672336101533, 17.07489541769028, 17.38910042444865, 17.546677780151366, 17.779969362417855, 18.025704224904377, 18.277469702561696, 18.52096875111262, 18.770026735464732, 18.925429022312166, 19.251548234621684, 19.397841318448386, 19.625304122765858, 19.868377359708152, 20.01371664206187, 20.26398479938507, 20.416595395406087, 20.571261688073477, 20.719645313421886, 20.91265131632487, 21.263509555657706, 21.494838412602743, 21.641861617565155, 21.911491763591766, 22.27037798166275, 22.42360347509384, 22.67458421389262, 22.928070596853892, 23.09393093188604, 23.264909009138744, 23.426830299695332, 23.67487485408783, 23.82201435168584, 24.067646221319833, 24.30878194173177, 24.45731259981791, 24.70408987601598, 24.943460702896118, 25.197349564234415, 25.350927817821503, 25.511808280150095, 25.861130913098652, 26.0107063293457, 26.2569868683815, 26.512867550055187, 26.74803919394811, 26.90635746717453, 27.075578677654267, 27.227039357026417, 27.379814632733662, 27.533163742224374, 27.77225159406662, 28.010943233966827, 28.16020621061325, 28.31175577243169, 28.457884442806243, 28.60932056506475, 28.759309403101604, 29.251440016428628]"
cummulative feedback,"[0, 157, 322, 457, 492, 537, 582, 609, 629, 650, 661, 664, 671, 675, 682, 689, 696, 701, 704, 705, 706, 709, 711, 713, 713, 713, 716, 717, 717, 717, 719, 720, 720, 720, 721, 721, 721, 722, 722, 722, 723, 723, 723, 723, 724, 724, 724, 724, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
