,0
Accumulated time steps,"[0, 1000, 1715, 1983, 2563, 2837, 3185, 3450, 3722, 3883, 4045, 4208, 4466, 4631, 4784, 5027, 5363, 5512, 5869, 6021, 6181, 6334, 6595, 6862, 7010, 7261, 7423, 7576, 7938, 8286, 8436, 8721, 8990, 9239, 9390, 9543, 9697, 9946, 10113, 10364, 10716, 10981, 11132, 11396, 11556, 11706, 11959, 12111, 12386, 12638, 12996, 13256, 13422, 13678, 13838, 14115, 14265, 14524, 14773, 14963, 15253, 15421, 15732, 16006, 16161, 16409, 16572, 16834, 17102, 17353, 17615, 17880, 18157, 18500, 18675, 19023, 19176, 19344, 19599, 19874, 20133, 20396, 20649, 20994, 21145, 21414, 21673, 21952, 22294, 22558, 22708, 22861, 23120, 23282, 23551, 23726, 23977, 24229, 24383, 24667, 24931, 25095, 25259, 25540, 25799, 25960, 26120, 26376, 26539, 26693, 26945, 27202, 27471, 27648, 27896, 28237, 28389, 28636, 28891, 29060, 29348, 29617, 29954]"
Episode reward,"[0, -73.47245299938132, 56.882659634651574, 84.20285490183386, 69.20225357598355, 85.70346951845744, 83.13938054325448, 86.06513612278253, 84.64442517663767, 90.52525362625356, 90.09687968034441, 89.64143472043584, 85.57594423267825, 91.2596873568101, 90.81110294124446, 86.97599068385729, 81.34686870824703, 91.8727200167434, 79.15646035203602, 91.20249129790702, 90.76275216498088, 91.48094258219271, 86.40745275434557, 83.42184272169365, 91.76314469140202, 85.87748107891866, 90.47610279640391, 91.43064442405083, 79.11076943954336, 82.17302131812777, 91.70401707984628, 81.42747933899174, 84.29704122200698, 87.85248913029947, 91.71906631024139, 91.33237849422545, 90.64660426348483, 86.41800332434806, 89.66929726800318, 84.64309116163241, 79.06355663901601, 84.85484449362295, 91.68975791752615, 84.20380019081404, 91.03489148485954, 91.58385264207911, 85.28878044103904, 91.55540517795919, 82.70653980322042, 86.09117421123133, 78.08731966674975, 86.76382381916483, 90.42978905483601, 82.88132686233277, 90.03966342928624, 83.47367624395872, 90.97568645770154, 87.84863240948518, 86.47788777983766, 88.85150934995494, 80.56572529440912, 89.79330986027935, 78.88025198687924, 85.54241658493743, 90.70367368708881, 85.93778064754991, 89.30364717459705, 85.15292880541378, 83.61220305708363, 85.70684372063175, 85.50829794629898, 84.13903743055363, 84.44143256847867, 78.90801774102933, 89.52475396688175, 78.70746387749134, 91.03812716665233, 89.85336133311655, 88.04437424566434, 83.24297749043089, 84.30186068967647, 85.4802470701184, 86.0026581317053, 80.71136506985691, 90.38813946695272, 83.23908310986121, 85.8546479418372, 82.85978046878655, 79.59799085672448, 84.3614735451621, 91.36387235183558, 91.38865285823506, 83.95726458582828, 89.84253986741692, 83.51587585013124, 89.62781678896368, 84.92659952656994, 85.12754655470204, 90.41317115455696, 81.84339290317857, 84.06646752650313, 89.81125878916924, 90.07050014547248, 82.14758910797988, 85.4870947723088, 90.2979798996568, 90.47711792455085, 84.90446475782653, 90.31650359108778, 90.62963855423997, 85.60706658350847, 86.59989012487151, 82.78702357401016, 89.55620162558104, 84.84647104817678, 80.71536895406348, 91.00244862441663, 86.00448091000138, 85.7352594440066, 89.56256871910021, 83.59630486214382, 83.8552613683217, 77.79242153259722]"
Episode feedback,"[0.8, 0.15430861707985108, 0.08543417354981209, 0.05992509340852025, 0.06390328140949347, 0.032967032846274606, 0.04034582120937804, 0.018939393867653812, 0.01845018443376316, 0.006249999960937501, 0.01242236017128969, 0.006172839468068892, 0.01167315170555194, 0.006097560938429507, 0.006578947325138505, 0.004132231387883341, 0.005970149235910003, 0.006756756711102995, 0.011235955024618103, 0.0, 0.006289308136545232, 0.006578947325138505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035211267481650467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003999999984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 67.8899130821228, 111.78334212303162, 128.4341869354248, 162.61559557914734, 178.59108710289001, 199.12929677963257, 214.41015815734863, 230.04469227790833, 239.33098602294922, 248.93661904335022, 258.51090717315674, 273.4129285812378, 283.1416823863983, 292.177654504776, 305.8721809387207, 324.5848934650421, 333.71666073799133, 353.9748978614807, 363.0450279712677, 372.4087314605713, 381.2575078010559, 396.43154668807983, 411.65197920799255, 420.3177525997162, 434.5616853237152, 443.98098635673523, 452.8194031715393, 472.61399364471436, 491.53359293937683, 500.21491169929504, 517.7190501689911, 536.348340511322, 552.8637516498566, 562.6166651248932, 572.1177515983582, 581.1361153125763, 595.3004097938538, 605.2009766101837, 619.3501279354095, 639.1293985843658, 654.5650160312653, 664.4930715560913, 680.5018689632416, 690.377849817276, 699.2229447364807, 713.5037040710449, 722.3408362865448, 738.1695818901062, 753.1982138156891, 776.5289621353149, 791.648987531662, 801.6741056442261, 816.3888056278229, 826.7054767608643, 842.6942720413208, 851.632609128952, 866.2002828121185, 881.2365045547485, 892.2376165390015, 908.6876130104065, 918.379608631134, 935.2653620243073, 950.9302432537079, 960.1894042491913, 974.2966005802155, 983.7904841899872, 998.8197283744812, 1014.9592115879059, 1030.5944743156433, 1047.3021121025085, 1062.5200135707855, 1078.138917207718, 1097.110282421112, 1108.527062177658, 1130.5107018947601, 1139.9820499420166, 1149.8680770397186, 1164.6115663051605, 1181.4856917858124, 1197.2150342464447, 1213.429071187973, 1229.1128313541412, 1253.6335000991821, 1266.0233895778656, 1286.6721110343933, 1306.3126146793365, 1326.7708446979523, 1346.5628581047058, 1361.3321690559387, 1370.3556945323944, 1379.4980728626251, 1393.7910823822021, 1403.608326435089, 1418.6807363033295, 1428.671638727188, 1442.6244688034058, 1456.6256165504456, 1465.9644272327423, 1481.7646129131317, 1496.721758365631, 1506.1624064445496, 1515.6477777957916, 1530.9653208255768, 1545.3951528072357, 1554.9271395206451, 1564.2422902584076, 1578.957118988037, 1588.3308885097504, 1597.319795370102, 1611.248144865036, 1625.8616163730621, 1640.7259221076965, 1650.726567029953, 1664.3902809619904, 1682.8920674324036, 1691.67302775383, 1705.8065860271454, 1719.9943335056305, 1729.757333278656, 1746.1120164394379, 1761.002487897873, 1779.6302127838135]"
total minutes,"[0, 1.1314985513687135, 1.863055702050527, 2.14056978225708, 2.7102599263191225, 2.9765181183815, 3.3188216129938763, 3.5735026359558106, 3.8340782046318056, 3.9888497670491536, 4.1489436507225035, 4.308515119552612, 4.55688214302063, 4.719028039773305, 4.8696275750796, 5.0978696823120115, 5.409748224417369, 5.561944345633189, 5.899581631024678, 6.050750466187795, 6.206812191009521, 6.354291796684265, 6.60719244480133, 6.860866320133209, 7.005295876661936, 7.242694755395253, 7.399683105945587, 7.546990052858988, 7.876899894078573, 8.192226548989614, 8.33691519498825, 8.628650836149852, 8.939139008522034, 9.214395860830942, 9.37694441874822, 9.535295859972637, 9.685601921876271, 9.92167349656423, 10.086682943503062, 10.322502132256826, 10.652156643072765, 10.909416933854422, 11.074884525934856, 11.341697816054026, 11.5062974969546, 11.653715745608013, 11.891728401184082, 12.03901393810908, 12.302826364835104, 12.553303563594818, 12.942149368921916, 13.194149792194366, 13.361235094070434, 13.606480093797048, 13.778424612681071, 14.044904534022013, 14.193876818815868, 14.436671380201975, 14.687275075912476, 14.870626942316692, 15.144793550173441, 15.3063268105189, 15.587756033738454, 15.848837387561797, 16.00315673748652, 16.238276676336923, 16.39650806983312, 16.64699547290802, 16.91598685979843, 17.17657457192739, 17.455035201708476, 17.708666892846427, 17.968981953461967, 18.285171373685202, 18.475451036294302, 18.841845031579336, 18.999700832366944, 19.164467950661976, 19.410192771752676, 19.691428196430206, 19.95358390410741, 20.223817853132882, 20.485213855902355, 20.893891668319704, 21.10038982629776, 21.444535183906556, 21.771876911322277, 22.112847411632536, 22.442714301745095, 22.688869484265645, 22.839261575539908, 22.99163454771042, 23.229851373036702, 23.393472107251487, 23.644678938388825, 23.81119397878647, 24.04374114672343, 24.27709360917409, 24.43274045387904, 24.696076881885528, 24.945362639427184, 25.102706774075827, 25.260796296596528, 25.51608868042628, 25.756585880120596, 25.915452325344084, 26.070704837640125, 26.315951983133953, 26.472181475162508, 26.6219965895017, 26.8541357477506, 27.097693606217703, 27.345432035128276, 27.512109450499217, 27.739838016033172, 28.048201123873394, 28.194550462563832, 28.430109767119088, 28.66657222509384, 28.8292888879776, 29.1018669406573, 29.350041464964548, 29.660503546396892]"
cummulative feedback,"[0, 154, 215, 231, 268, 277, 291, 296, 301, 302, 304, 305, 308, 309, 310, 311, 313, 314, 318, 318, 319, 320, 320, 320, 320, 320, 320, 320, 320, 320, 320, 321, 321, 321, 321, 321, 321, 321, 321, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322, 322]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
