,0
Accumulated time steps,"[0, 1000, 1999, 2998, 3997, 4996, 5533, 6164, 6507, 6693, 7128, 7495, 7660, 8027, 8282, 8673, 8944, 9189, 9441, 9693, 9973, 10143, 10300, 10764, 10923, 11261, 11517, 11864, 12032, 12286, 12448, 12604, 12755, 12912, 13181, 13540, 13702, 13950, 14244, 14587, 14869, 15143, 15296, 15444, 15894, 16342, 16508, 16758, 16919, 17088, 17431, 17683, 17936, 18092, 18257, 18408, 18849, 19118, 19287, 19638, 19799, 19972, 20314, 20471, 20892, 21052, 21301, 21482, 21738, 21895, 22143, 22402, 22555, 22706, 22969, 23130, 23300, 23449, 23705, 23980, 24243, 24493, 24774, 25036, 25205, 25463, 25723, 25874, 26048, 26202, 26356, 26607, 26764, 26924, 27190, 27342, 27594, 27841, 28098, 28377, 28534, 28798, 29092, 29344, 29618, 29859]"
Episode reward,"[0, -65.1956408921655, -58.57718467677194, -78.30449748767596, -72.73848178712399, -69.11115513374072, 73.6118188641286, 67.82116668306286, 82.14525715549695, 88.24466439571243, 76.21210964898088, 78.84701968234248, 90.53337736013603, 79.11134358496413, 86.38837564069527, 76.12548679550784, 84.6742829434306, 86.20854800767931, 85.23138479589224, 85.62390507590091, 83.42925956148648, 89.88036565482098, 91.04259487833373, 70.87395203221755, 90.59360262755922, 82.09524340219853, 85.5678498462371, 81.02184165040738, 90.36647861704841, 86.00338730787836, 91.07947365408558, 91.14943980055423, 91.41653364709155, 90.7856278455666, 84.67070413465585, 80.13555110744514, 90.15888823282151, 86.39636247000155, 81.27230702884513, 79.85178177612148, 83.70182596026288, 83.77342971959537, 91.40876627171427, 92.28506094891678, 72.42999530858563, 74.6692444070539, 89.63744505773076, 85.51848365704848, 90.49106477900398, 90.33393446527084, 79.94503277429601, 84.98345268825759, 85.05816827465338, 90.8444565889606, 89.91807345616998, 91.15981989344952, 73.49036384545627, 83.2096799227539, 89.87208348833737, 81.00427457514566, 90.976417793102, 89.8282134272729, 81.98743247219645, 90.80830635887521, 76.0037976535022, 90.02905480829801, 85.65137776658386, 87.56253424529618, 85.00205754357921, 91.18007182867939, 86.27068104142307, 86.31114436777335, 91.41322344312762, 90.68766860714157, 84.45288156892984, 90.42096481995982, 89.6977732719713, 91.37704324889609, 84.53904491122948, 83.08953891540267, 84.37343894445895, 86.24960736874621, 84.10490992003409, 85.42322137070883, 90.40805311844291, 85.55191454958225, 86.09123509177537, 91.84428827425549, 89.214452061703, 90.90351576506542, 91.015539197153, 86.19933987163455, 90.83311536564233, 90.9638161935452, 83.96969591136393, 90.80104804734707, 86.66638775467594, 86.76092899393629, 85.50577285694601, 82.9478628694394, 90.8342603222803, 85.89581907376815, 84.99520883573048, 85.6668096963421, 83.92436924866219, 86.25135651068553]"
Episode feedback,"[0.8, 0.1563126250938751, 0.29859719408958196, 0.10320641272223806, 0.10420841672925009, 0.10921843676431019, 0.1473880594265148, 0.10476190459561603, 0.10233918098731233, 0.06486486451424398, 0.07603686618424685, 0.07377049160171997, 0.048780487507436056, 0.05737704902355997, 0.03543307072664145, 0.025641025575279423, 0.05925925903978052, 0.06147540958411717, 0.015936254916588625, 0.04780876474976588, 0.03584229377834303, 0.01775147918490249, 0.025641025476660095, 0.023758099300738446, 0.0379746833039577, 0.03560830849967861, 0.03137254889657824, 0.026011560618463696, 0.005988023916239378, 0.015810276617350686, 0.018633540256934533, 0.019354838584807493, 0.013333333244444445, 0.0, 0.022388059617955, 0.011173184326331888, 0.018633540256934533, 0.028340080856922748, 0.02730375417302473, 0.020467836197462466, 0.014234875394181938, 0.007326007299172135, 0.0, 0.00680272104215836, 0.008908685948978428, 0.002237136460319605, 0.01212121204775023, 0.00803212848179868, 0.006249999960937501, 0.005952380916950114, 0.0029239765996374955, 0.003984063729147156, 0.003968253952506929, 0.019354838584807493, 0.0, 0.013333333244444445, 0.011363636337809917, 0.0037313432696591668, 0.0, 0.0, 0.0, 0.005813953454570038, 0.005865102622096473, 0.0, 0.0, 0.006289308136545232, 0.004032258048257024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006249999960937501, 0.0, 0.0, 0.0, 0.010948905069529544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003891050568517313, 0.0, 0.0066666666222222224, 0.005780346787396839, 0.0, 0.006535947669699688, 0.0, 0.0, 0.0, 0.0037735848914204344, 0.0, 0.0, 0.0, 0.003906249984741211, 0.0, 0.0, 0.0038022813543639494, 0.0, 0.003984063729147156, 0.0, 0.0]"
total seconds,"[0, 67.69746518135071, 150.3502106666565, 212.8369278907776, 276.2912588119507, 339.2671637535095, 375.48370456695557, 416.16897201538086, 438.0263612270355, 449.91836500167847, 476.6073443889618, 499.052871465683, 509.26642322540283, 530.9991137981415, 545.9286119937897, 568.2775642871857, 584.7633409500122, 599.7195575237274, 613.9340250492096, 629.2014546394348, 645.8738391399384, 656.0231318473816, 665.7085795402527, 692.1023139953613, 702.059805393219, 721.7396187782288, 736.6646454334259, 756.5229189395905, 766.2743563652039, 780.8460245132446, 790.4118096828461, 799.808146238327, 808.8564729690552, 817.9412088394165, 833.3739211559296, 853.0805125236511, 862.6332697868347, 877.0874974727631, 894.3134949207306, 913.912015914917, 930.094987154007, 945.5413267612457, 954.4744164943695, 963.2603921890259, 988.4140264987946, 1013.2839345932007, 1023.4914755821228, 1037.7355298995972, 1047.3573303222656, 1057.2006077766418, 1076.5834732055664, 1090.8017761707306, 1105.1984775066376, 1114.5044643878937, 1124.1719977855682, 1133.0800292491913, 1157.7183616161346, 1173.1449830532074, 1183.0212240219116, 1202.3526921272278, 1211.9167470932007, 1222.419218301773, 1241.8284945487976, 1251.126296043396, 1274.4376831054688, 1283.9200983047485, 1298.185882806778, 1308.7189025878906, 1323.590398311615, 1333.0113010406494, 1347.0802826881409, 1361.9871587753296, 1371.1046981811523, 1380.0462584495544, 1395.020352602005, 1404.6294615268707, 1414.689551115036, 1423.5429606437683, 1438.3544902801514, 1454.0036265850067, 1468.8709690570831, 1482.635086774826, 1498.0948741436005, 1512.7271654605865, 1522.6130816936493, 1537.1986939907074, 1552.330714225769, 1561.322841644287, 1571.3834919929504, 1580.4732189178467, 1589.448569059372, 1603.6269626617432, 1613.154189825058, 1622.5712416172028, 1637.6603555679321, 1646.692984342575, 1660.944755077362, 1675.0426766872406, 1689.4190216064453, 1704.8568234443665, 1713.989019870758, 1729.245892047882, 1745.6264266967773, 1759.984100818634, 1775.1769618988037, 1788.649896144867]"
total minutes,"[0, 1.128291086355845, 2.505836844444275, 3.5472821315129597, 4.6048543135325115, 5.6544527292251585, 6.258061742782592, 6.936149533589681, 7.300439353783926, 7.498639416694641, 7.94345573981603, 8.317547857761383, 8.48777372042338, 8.849985229969025, 9.098810199896494, 9.471292738119761, 9.746055682500204, 9.99532595872879, 10.23223375082016, 10.486690910657247, 10.764563985665639, 10.933718864123026, 11.095142992337545, 11.535038566589355, 11.70099675655365, 12.028993646303812, 12.277744090557098, 12.608715315659841, 12.771239272753398, 13.014100408554077, 13.173530161380768, 13.330135770638783, 13.480941216150919, 13.632353480656942, 13.889565352598826, 14.218008542060852, 14.377221163113912, 14.618124957879385, 14.90522491534551, 15.231866931915283, 15.50158311923345, 15.759022112687429, 15.907906941572826, 16.0543398698171, 16.473567108313244, 16.888065576553345, 17.058191259702046, 17.295592164993288, 17.455955505371094, 17.620010129610698, 17.94305788675944, 18.18002960284551, 18.419974625110626, 18.575074406464896, 18.736199963092805, 18.88466715415319, 19.295306026935577, 19.552416384220123, 19.717020400365193, 20.039211535453795, 20.198612451553345, 20.373653638362885, 20.697141575813294, 20.8521049340566, 21.240628051757813, 21.39866830507914, 21.636431380112967, 21.81198170979818, 22.05983997186025, 22.216855017344155, 22.45133804480235, 22.699785979588828, 22.85174496968587, 23.00077097415924, 23.250339210033417, 23.410491025447847, 23.578159185250602, 23.72571601072947, 23.972574838002522, 24.23339377641678, 24.481182817618052, 24.710584779580433, 24.96824790239334, 25.212119424343108, 25.376884694894155, 25.619978233178458, 25.872178570429483, 26.022047360738117, 26.189724866549174, 26.341220315297445, 26.490809484322867, 26.727116044362386, 26.885903163750967, 27.04285402695338, 27.294339259465534, 27.44488307237625, 27.6824125846227, 27.917377944787344, 28.156983693440754, 28.414280390739442, 28.566483664512635, 28.8207648674647, 29.093773778279623, 29.333068346977235, 29.586282698313394, 29.81083160241445]"
cummulative feedback,"[0, 156, 454, 557, 661, 770, 849, 915, 950, 962, 995, 1022, 1030, 1051, 1060, 1070, 1086, 1101, 1105, 1117, 1127, 1130, 1134, 1145, 1151, 1163, 1171, 1180, 1181, 1185, 1188, 1191, 1193, 1193, 1199, 1203, 1206, 1213, 1221, 1228, 1232, 1234, 1234, 1235, 1239, 1240, 1242, 1244, 1245, 1246, 1247, 1248, 1249, 1252, 1252, 1254, 1259, 1260, 1260, 1260, 1260, 1261, 1263, 1263, 1263, 1264, 1265, 1265, 1265, 1265, 1265, 1265, 1265, 1265, 1265, 1266, 1266, 1266, 1266, 1269, 1269, 1269, 1269, 1269, 1269, 1270, 1270, 1271, 1272, 1272, 1273, 1273, 1273, 1273, 1274, 1274, 1274, 1274, 1275, 1275, 1275, 1276, 1276, 1277, 1277, 1277]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
