,0
Accumulated time steps,"[0, 591, 1590, 1751, 2362, 2644, 2911, 3395, 3812, 4086, 4534, 4796, 5053, 5321, 5581, 5742, 5906, 6295, 6570, 6924, 7194, 7352, 7502, 7771, 8050, 8401, 8661, 8836, 9237, 9585, 9939, 10095, 10366, 10531, 10691, 11037, 11214, 11474, 11635, 11904, 12055, 12456, 12894, 13052, 13315, 13461, 13624, 13771, 14034, 14193, 14429, 14588, 14846, 15009, 15171, 15456, 15712, 15869, 16137, 16294, 16558, 16871, 17031, 17367, 17525, 17675, 18035, 18395, 18552, 18706, 18863, 19026, 19274, 19433, 19588, 19935, 20089, 20243, 20399, 20556, 20740, 20903, 21053, 21323, 21605, 21855, 22213, 22479, 22645, 22806, 23073, 23232, 23399, 23561, 23726, 23887, 24255, 24512, 24659, 24824, 25341, 25713, 25877, 26032, 26179, 26521, 26691, 26853, 27024, 27180, 27333, 27484, 27663, 27818, 27973, 28128, 28396, 28662, 28939, 29101, 29256, 29524, 29792, 29945]"
Episode reward,"[0, 65.4191462061485, -63.758337629818605, 90.50874186149063, 66.58338088504433, 83.6575718749655, 85.80533854192387, 74.4832009672216, 75.77565916291557, 85.37600150582492, 75.02155097281221, 85.46692374957524, 87.50033588246045, 85.47684607775844, 86.86363309306124, 91.01201669405783, 90.12668711959462, 78.09721376340391, 83.80805883090619, 80.62243049403403, 86.60974832017989, 91.23405445135768, 91.7658946508573, 84.13043207253445, 86.38545719087027, 79.54412694426635, 85.84851139269027, 89.7310491896827, 77.28391022753276, 80.3699993446799, 81.13522055675024, 91.17365615436607, 82.75788217376801, 90.77298171243967, 90.33797463898979, 80.80730540322342, 89.324311408104, 85.54168880419671, 90.66774612837908, 84.73170587413576, 91.48416236402912, 80.76636598469563, 75.49170980724587, 89.91792061385848, 85.91417165288189, 91.5285059537146, 91.71278645864483, 91.87187864670612, 84.37186071775898, 91.18796172103268, 88.87990748618884, 90.61690615823203, 87.25069435368306, 90.66612978000904, 90.87940722865828, 83.06827859506754, 86.63228918384661, 91.48571924070683, 84.65613913184397, 90.92848232160294, 85.1495973529433, 81.35545373097443, 91.75006021514324, 83.36691572784247, 91.18412465959773, 90.9466444668285, 79.22953693721945, 78.99219788635205, 90.5999442728544, 90.87716276529393, 91.02326409943122, 90.46395901481324, 87.43437004619466, 91.10587676204885, 90.88267023607044, 81.9248497468659, 91.34246280272272, 91.6054502131056, 90.98872676414487, 90.75061439701145, 88.7267811129988, 92.24541399782483, 91.03786680207475, 84.60067068344343, 84.35804171764757, 84.88798419906487, 79.70022510719478, 85.23484746841652, 90.92573668683937, 89.8850979903703, 83.9965814842523, 91.44099617573417, 90.5175751065646, 90.63270216874886, 90.88320635552421, 90.64542917656985, 81.49328725480567, 87.02133552488209, 91.45878223094292, 90.80077605066313, 73.22347106618844, 79.87969164851842, 90.89522092718013, 90.667626065538, 91.83685846788816, 78.98715678632851, 90.976413032159, 90.75457632556574, 89.94059372466135, 91.31282017221676, 91.82090771065214, 91.17430416023566, 88.5597402047156, 90.50328601357218, 90.77373684217727, 91.12709751285604, 86.03364350912017, 85.50042980974425, 83.5612323459065, 90.81434491937839, 91.9335665680394, 83.60781071710188, 86.29156787364494, 91.65008829937679]"
Episode feedback,"[0.8, 0.23938879416063022, 0.09318637265211786, 0.087499999453125, 0.11639344243214189, 0.06405693927381872, 0.08270676660636554, 0.08488612818864155, 0.045673076813285876, 0.05494505474379101, 0.03131991044447447, 0.04214559370825443, 0.02734374989318848, 0.04119850171835767, 0.02702702692267557, 0.0562499996484375, 0.012269938575031052, 0.010309278323945159, 0.010948905069529544, 0.014164305908882987, 0.026022304735976564, 0.00636942671102276, 0.020134228052790415, 0.0074626865393183335, 0.0035971222892189846, 0.005714285697959184, 0.011583011538289532, 0.005747126403752147, 0.01249999996875, 0.0028818443720984312, 0.005665722363553194, 0.0, 0.007407407379972565, 0.0, 0.0, 0.0, 0.0, 0.00386100384609651, 0.0, 0.0, 0.0, 0.0, 0.002288329514214349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00784313722414456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 52.06393313407898, 126.37534856796265, 137.80928444862366, 181.16997933387756, 199.3124659061432, 216.97321128845215, 250.85984420776367, 278.0576026439667, 296.3344159126282, 326.3335199356079, 344.5018136501312, 363.0388762950897, 379.64108300209045, 395.4684760570526, 406.8240783214569, 417.0257656574249, 441.68786001205444, 457.7502496242523, 478.2082750797272, 495.7918634414673, 505.1974251270294, 514.3809885978699, 529.530478477478, 545.560218334198, 565.0937225818634, 579.6883487701416, 589.7011468410492, 612.5142242908478, 632.0337443351746, 651.5076031684875, 660.7485616207123, 676.3693060874939, 685.941942691803, 695.1936943531036, 714.0262291431427, 724.1599349975586, 738.8934779167175, 748.3897037506104, 763.18905377388, 772.2911937236786, 794.2111051082611, 818.0129852294922, 827.5669388771057, 842.1606805324554, 850.9549615383148, 860.3562455177307, 869.0517530441284, 883.5538096427917, 892.6445744037628, 905.659086227417, 915.0548541545868, 929.2536499500275, 938.5323796272278, 947.9557707309723, 963.8442769050598, 978.2202470302582, 987.2802312374115, 1002.6441512107849, 1011.8032424449921, 1026.3844285011292, 1043.5752272605896, 1052.7163858413696, 1070.717252254486, 1080.0531828403473, 1088.9286363124847, 1108.602106809616, 1128.0335590839386, 1137.0330095291138, 1146.1909198760986, 1155.2641160488129, 1164.6670017242432, 1178.4046347141266, 1187.711975812912, 1196.7168917655945, 1215.6265332698822, 1224.6112232208252, 1233.6894881725311, 1242.7103056907654, 1251.8553330898285, 1262.2149674892426, 1271.6603343486786, 1280.5037579536438, 1295.8230249881744, 1311.56396818161, 1325.9663095474243, 1345.6473498344421, 1361.2672057151794, 1371.1694822311401, 1380.619132757187, 1396.1848003864288, 1405.999772310257, 1416.3957142829895, 1427.552128791809, 1438.1018195152283, 1448.1728999614716, 1470.0062568187714, 1485.8997673988342, 1494.325215101242, 1504.0102934837341, 1532.0865442752838, 1552.3514230251312, 1561.871850013733, 1571.187476158142, 1579.9553005695343, 1598.4266021251678, 1608.4657320976257, 1617.645807504654, 1627.5471813678741, 1636.7542579174042, 1645.8111803531647, 1654.4700560569763, 1664.8535742759705, 1675.0773005485535, 1684.8923552036285, 1694.6688480377197, 1710.247188091278, 1726.838124036789, 1745.8868958950043, 1756.8671383857727, 1767.478887796402, 1783.182136774063, 1797.931697845459, 1806.786458492279]"
total minutes,"[0, 0.8677322189013164, 2.106255809466044, 2.296821407477061, 3.019499655564626, 3.321874431769053, 3.6162201881408693, 4.180997403462728, 4.634293377399445, 4.938906931877137, 5.438891998926798, 5.741696894168854, 6.050647938251496, 6.327351383368174, 6.591141267617544, 6.780401305357615, 6.950429427623749, 7.361464333534241, 7.629170827070872, 7.970137917995453, 8.263197724024455, 8.41995708545049, 8.573016476631164, 8.825507974624633, 9.092670305569966, 9.418228709697724, 9.66147247950236, 9.82835244735082, 10.208570404847462, 10.533895738919576, 10.858460052808125, 11.012476027011871, 11.272821768124897, 11.43236571153005, 11.586561572551727, 11.900437152385711, 12.06933224995931, 12.31489129861196, 12.473161729176839, 12.719817562898, 12.871519895394643, 13.236851751804352, 13.63354975382487, 13.792782314618428, 14.03601134220759, 14.182582692305248, 14.339270758628846, 14.484195884068807, 14.725896827379863, 14.877409573396047, 15.094318103790282, 15.25091423590978, 15.487560832500458, 15.642206327120464, 15.799262845516205, 16.064071281750998, 16.303670783837635, 16.454670520623527, 16.710735853513082, 16.8633873740832, 17.106407141685487, 17.39292045434316, 17.545273097356162, 17.84528753757477, 18.000886380672455, 18.14881060520808, 18.47670178016027, 18.800559318065645, 18.95055015881856, 19.10318199793498, 19.25440193414688, 19.411116695404054, 19.640077245235442, 19.795199596881865, 19.945281529426573, 20.260442221164702, 20.41018705368042, 20.561491469542187, 20.711838428179423, 20.86425555149714, 21.03691612482071, 21.19433890581131, 21.341729299227396, 21.597050416469575, 21.859399469693503, 22.09943849245707, 22.427455830574036, 22.687786761919657, 22.852824703852335, 23.010318879286448, 23.269746673107147, 23.43332953850428, 23.606595238049824, 23.792535479863485, 23.968363658587137, 24.136214999357858, 24.500104280312858, 24.764996123313903, 24.905420251687367, 25.0668382247289, 25.534775737921397, 25.87252371708552, 26.03119750022888, 26.186457935969035, 26.33258834282557, 26.6404433687528, 26.807762201627096, 26.9607634584109, 27.125786356131236, 27.279237631956736, 27.43018633921941, 27.574500934282938, 27.747559571266173, 27.917955009142556, 28.08153925339381, 28.24448080062866, 28.504119801521302, 28.78063540061315, 29.098114931583403, 29.281118973096213, 29.457981463273367, 29.71970227956772, 29.965528297424317, 30.113107641537983]"
cummulative feedback,"[0, 141, 234, 248, 319, 337, 359, 400, 419, 434, 448, 459, 466, 477, 484, 493, 495, 499, 502, 507, 514, 515, 518, 520, 521, 523, 526, 527, 532, 533, 535, 535, 537, 537, 537, 537, 537, 538, 538, 538, 538, 538, 539, 539, 539, 539, 539, 539, 539, 539, 539, 539, 539, 539, 539, 539, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541, 541]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
