,0
Accumulated time steps,"[0, 595, 859, 1135, 1404, 1762, 2138, 2430, 2617, 2981, 3250, 3411, 3578, 3740, 4002, 4262, 4417, 4782, 5052, 5306, 5477, 5768, 6034, 6284, 6548, 6909, 7060, 7211, 7474, 7724, 7987, 8155, 8421, 8674, 8939, 9289, 9463, 9724, 10096, 10250, 10512, 10777, 10939, 11216, 11471, 11821, 11977, 12372, 12813, 13071, 13467, 13718, 13892, 14045, 14207, 14359, 14660, 14822, 15111, 15273, 15435, 15708, 15887, 16062, 16218, 16569, 16724, 17001, 17156, 17314, 17481, 17738, 17916, 18179, 18335, 18493, 18758, 18932, 19099, 19377, 19636, 19793, 20009, 20367, 20527, 20900, 21168, 21326, 21481, 21640, 21862, 22133, 22399, 22559, 22713, 22984, 23239, 23399, 23661, 23924, 24184, 24456, 24617, 24895, 25154, 25309, 25463, 25616, 25776, 25937, 26219, 26505, 26660, 26827, 26985, 27155, 27329, 27627, 27884, 28038, 28199, 28457, 28612, 28877, 29032, 29402, 29675, 29835]"
Episode reward,"[0, 69.35338708099172, 85.54207888030678, 84.69274797932496, 84.93582802589225, 80.04285340960385, 79.2831637244255, 82.74582824709232, 88.22317016276384, 79.20450668241715, 85.19030569733056, 91.10646222799181, 90.19255873380311, 90.84884661592754, 86.06017816606548, 86.23136110138903, 91.069634707311, 79.65410750107372, 84.30624412159239, 86.82941868911897, 90.4144681317572, 83.1324056694281, 86.22942729537, 87.30944066606301, 86.96358303375311, 80.58491467656661, 91.46273098268625, 91.410603072611, 86.48431574094464, 86.25881538399186, 86.35375395594117, 90.20313622192181, 85.25710165591576, 87.28838631720366, 85.36135209476848, 79.34378858281723, 89.24400032606141, 84.75711274133543, 79.57942296578686, 90.77258324956402, 85.71971047371953, 84.09458838267696, 91.43661814576463, 85.66968783578557, 85.50859644847677, 79.34185183374993, 90.67841483461854, 76.43843482799723, 74.07568850947938, 84.98009643640306, 78.1106178275015, 85.54917024543573, 88.95124473863788, 91.00073180221406, 90.69043365982155, 90.95630796057523, 81.54652513767999, 90.69996731457599, 82.63435663917376, 90.29601078841212, 90.26783299425699, 84.22153859036675, 88.86631216170436, 88.89156469290911, 90.90985398900168, 78.48136031635696, 90.56367534315825, 83.85694152434263, 90.67431842082708, 90.58385184320011, 90.16427146400261, 86.30830744450067, 89.01631178560095, 84.44871098194798, 90.36381960561702, 90.6527750648722, 85.43436332230466, 88.9364729975008, 89.45142781340935, 83.68466364936047, 85.47289698333019, 91.16166274166069, 85.01425649647405, 78.46755228192302, 90.35934967511469, 75.88519842931768, 84.03561522036448, 90.77061739550217, 90.64261634300789, 90.42318246078615, 84.37501087786396, 84.68189972703595, 83.91674176085559, 90.10342733573684, 90.83724440511381, 84.51910989733274, 84.48067463386245, 90.18211209063428, 83.92080536766487, 82.59345707200762, 83.52541748114659, 82.9150874220646, 90.1084785553644, 83.35093097629624, 85.4759459104852, 90.68155415898799, 91.05598285561744, 90.7560144884042, 90.93831830907553, 90.86347225649499, 84.39613982767256, 82.99311160216791, 90.79381453795531, 89.69535702550891, 91.00070529250281, 90.11621847311662, 89.32700370273888, 84.55273741526557, 84.24560669548879, 90.6704316964485, 90.32236338493566, 84.19025871873382, 90.4810926670504, 84.56958172659023, 91.03315898987857, 77.2053652152639, 83.82134065737878, 90.30442796957244]"
Episode feedback,"[0.8, 0.2478920737809577, 0.17490494230074166, 0.19636363564958678, 0.16791044713466252, 0.16246498553931377, 0.11199999970133334, 0.08934707873076606, 0.05913978462828073, 0.08815426972960257, 0.10447761155045668, 0.07499999953125, 0.09638554158803891, 0.02484472034257938, 0.05363984653777837, 0.08108108076802671, 0.0389610387080452, 0.04120879109558025, 0.044609665261674106, 0.047430829852052055, 0.04117647034602076, 0.031034482651605234, 0.06037735826272695, 0.052208835131691424, 0.030418250834911596, 0.013888888850308641, 0.02666666648888889, 0.02666666648888889, 0.011450381635685566, 0.01204819272269802, 0.007633587757123711, 0.017964071748718134, 0.011320754674261304, 0.003968253952506929, 0.007575757547061524, 0.011461318018735478, 0.01734104036219052, 0.015384615325443787, 0.008086253347476407, 0.019607843009099065, 0.02298850565904787, 0.003787878773530762, 0.0, 0.003623188392669607, 0.003937007858515717, 0.0028653295046838696, 0.02580645144640999, 0.005076142119096086, 0.004545454535123967, 0.003891050568517313, 0.0050632911264220475, 0.0, 0.011560693574793678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006211180085644845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036101082902162155, 0.0, 0.006410256369165024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 52.809122800827026, 73.87851333618164, 95.94376420974731, 116.51921343803406, 143.9772527217865, 169.89611840248108, 188.79946160316467, 200.43563985824585, 223.55117225646973, 241.2624101638794, 252.01180696487427, 262.9497015476227, 272.8667812347412, 288.87091422080994, 305.3005840778351, 314.80830430984497, 335.9638457298279, 351.933997631073, 367.23672127723694, 377.6029236316681, 394.2482466697693, 410.688782453537, 425.96130204200745, 441.4730145931244, 461.52000546455383, 470.71538162231445, 479.87738585472107, 494.58840918540955, 508.71915888786316, 523.2300925254822, 532.9414594173431, 547.8791608810425, 561.9694979190826, 576.6424140930176, 595.9049618244171, 606.2715094089508, 620.9754855632782, 641.2748117446899, 650.4272148609161, 665.3687915802002, 680.3968892097473, 689.6775357723236, 705.1001400947571, 719.2867085933685, 738.5989468097687, 748.1085374355316, 769.5461173057556, 793.8051733970642, 808.3867025375366, 829.5832290649414, 843.5645604133606, 853.8405520915985, 862.6672263145447, 872.2459402084351, 880.9270706176758, 897.2983484268188, 906.7324607372284, 922.6352453231812, 932.0282516479492, 941.4458427429199, 956.902295589447, 967.0192444324493, 976.9302387237549, 985.9028887748718, 1004.7884049415588, 1013.6443588733673, 1028.8740072250366, 1037.6943593025208, 1047.0374734401703, 1056.7992448806763, 1071.0801339149475, 1081.2880113124847, 1095.858054637909, 1104.8790204524994, 1114.0945765972137, 1128.5528111457825, 1138.6324844360352, 1148.0376539230347, 1163.291615486145, 1177.3501462936401, 1186.3942668437958, 1198.3883333206177, 1217.657334804535, 1226.8959438800812, 1247.1074604988098, 1261.954820394516, 1271.1067640781403, 1280.1225488185883, 1289.1439599990845, 1301.5837135314941, 1316.3502955436707, 1331.0062482357025, 1340.150787115097, 1348.9922513961792, 1363.785359621048, 1377.8383767604828, 1387.0129075050354, 1401.7985475063324, 1416.5191087722778, 1431.2350859642029, 1446.7657537460327, 1457.3968179225922, 1473.9724910259247, 1490.0182089805603, 1500.3234601020813, 1509.8897252082825, 1518.9943895339966, 1528.7355270385742, 1538.5777599811554, 1554.7577052116394, 1571.1004655361176, 1580.1805715560913, 1590.1834344863892, 1599.670316696167, 1609.6188690662384, 1619.9479053020477, 1637.0650346279144, 1651.8725335597992, 1661.0314564704895, 1670.484005689621, 1685.2052597999573, 1694.3883805274963, 1709.029242515564, 1717.9013175964355, 1738.3693506717682, 1753.828805923462, 1763.4045269489288]"
total minutes,"[0, 0.8801520466804504, 1.2313085556030274, 1.599062736829122, 1.941986890633901, 2.3996208786964415, 2.8316019733746844, 3.1466576933860777, 3.340593997637431, 3.725852870941162, 4.02104016939799, 4.200196782747905, 4.382495025793712, 4.547779687245687, 4.814515237013499, 5.088343067963918, 5.2468050718307495, 5.599397428830465, 5.86556662718455, 6.1206120212872825, 6.293382060527802, 6.570804111162821, 6.844813040892283, 7.099355034033457, 7.357883576552073, 7.692000091075897, 7.845256360371907, 7.9979564309120175, 8.24314015309016, 8.478652648131053, 8.72050154209137, 8.882357656955719, 9.131319348017374, 9.366158298651378, 9.610706901550293, 9.931749363740286, 10.104525156815846, 10.349591426054637, 10.687913529078166, 10.84045358101527, 11.089479859670003, 11.339948153495788, 11.494625596205394, 11.751669001579284, 11.988111809889476, 12.309982446829478, 12.468475623925526, 12.825768621762593, 13.230086223284404, 13.473111708958944, 13.826387151082356, 14.059409340222677, 14.230675868193309, 14.377787105242412, 14.537432336807251, 14.68211784362793, 14.954972473780314, 15.112207678953807, 15.377254088719686, 15.533804194132488, 15.690764045715332, 15.94837159315745, 16.11698740720749, 16.282170645395915, 16.43171481291453, 16.74647341569265, 16.894072647889455, 17.147900120417276, 17.294905988375344, 17.450624557336173, 17.613320748011272, 17.851335565249126, 18.02146685520808, 18.264300910631814, 18.41465034087499, 18.568242943286897, 18.809213519096375, 18.97720807393392, 19.133960898717245, 19.38819359143575, 19.622502438227336, 19.77323778072993, 19.97313888867696, 20.294288913408916, 20.448265731334686, 20.78512434164683, 21.0325803399086, 21.18511273463567, 21.335375813643136, 21.48573266665141, 21.69306189219157, 21.939171592394512, 22.18343747059504, 22.335846451918282, 22.48320418993632, 22.729755993684133, 22.963972946008045, 23.11688179175059, 23.36330912510554, 23.608651812871297, 23.85391809940338, 24.11276256243388, 24.289946965376537, 24.56620818376541, 24.833636816342672, 25.005391001701355, 25.164828753471376, 25.316573158899942, 25.478925450642905, 25.64296266635259, 25.91262842019399, 26.185007758935292, 26.33634285926819, 26.50305724143982, 26.661171944936118, 26.826981151103972, 26.999131755034128, 27.284417243798575, 27.53120889266332, 27.683857607841492, 27.841400094827016, 28.086754329999287, 28.23980634212494, 28.483820708592734, 28.63168862660726, 28.972822511196135, 29.230480098724364, 29.390075449148814]"
cummulative feedback,"[0, 147, 193, 247, 292, 350, 392, 418, 429, 461, 489, 501, 517, 521, 535, 556, 562, 577, 589, 601, 608, 617, 633, 646, 654, 659, 663, 667, 670, 673, 675, 678, 681, 682, 684, 688, 691, 695, 698, 701, 707, 708, 708, 709, 710, 711, 715, 717, 719, 720, 722, 722, 724, 724, 724, 724, 724, 724, 724, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 725, 726, 726, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727, 727]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
