,0
Accumulated time steps,"[0, 1000, 1999, 2734, 3020, 3831, 4232, 4537, 4729, 4923, 5335, 5507, 5779, 5942, 6292, 6570, 6717, 6866, 7233, 7489, 7787, 7955, 8210, 8362, 8688, 8977, 9252, 9613, 9888, 10051, 10308, 10465, 10726, 10890, 11055, 11261, 11533, 11695, 11967, 12222, 12373, 12524, 12797, 12961, 13218, 13488, 13634, 13786, 14030, 14293, 14449, 14796, 15060, 15254, 15520, 15803, 16274, 16617, 16891, 17169, 17430, 17586, 17751, 18205, 18474, 18755, 18924, 19099, 19364, 19635, 19895, 20153, 20430, 20705, 20962, 21225, 21421, 21585, 22030, 22198, 22364, 22632, 22982, 23352, 23519, 23784, 23946, 24220, 24484, 24759, 25056, 25397, 25560, 25723, 25897, 26076, 26249, 26439, 26596, 26775, 26938, 27097, 27380, 27751, 28012, 28179, 28460, 28731, 29002, 29273, 29432, 29792]"
Episode reward,"[0, -76.57423288764406, -71.20209273054734, 58.16453935331002, 83.11880626894413, 53.81705673865697, 75.15004417827022, 80.78312041705854, 87.21091581697627, 86.94442089074528, 73.89086854708039, 90.23684368558398, 82.82744060304105, 90.23083092781717, 79.82874270143215, 84.71815402876896, 91.31258663349195, 90.71717821511, 77.55256131308094, 85.80601270465539, 82.99805931885255, 89.11396432254172, 84.88378810831402, 90.40587576720866, 80.78063669854782, 83.97299743915531, 82.92244735894717, 75.98410038696477, 84.14483343349318, 89.2930199780817, 82.10412686260837, 90.65584844713904, 83.27094847482606, 89.02744215030597, 89.19437583983193, 87.15525979129592, 81.82740075533653, 89.76090361635889, 84.65893988466297, 85.39728790424806, 90.69654610949121, 90.48383953384698, 82.87675353024935, 89.3739074003295, 83.41615020826437, 85.25195824311956, 91.39898324099688, 90.7782546740659, 85.17241292049292, 84.93013773126683, 90.50178316686328, 78.30992635408353, 84.02258836732315, 86.66979234078492, 83.23326381267283, 81.41180226279596, 69.2074980755671, 78.44744104526862, 83.341382223745, 82.63976643771342, 83.03316676367476, 90.78445248246321, 87.80311342333236, 71.19761452280551, 82.21959182794632, 81.84710702637452, 90.14064098804892, 89.16834908557857, 83.132231049442, 82.39461530183026, 83.50497167287917, 84.28843694807301, 81.33423387612079, 82.97090582673695, 85.38061557340558, 81.40269814593874, 86.6122714108381, 90.09780269484159, 69.89635742958338, 88.61972181538916, 87.9480338845684, 81.75240871798533, 77.01608030458331, 76.50315482082328, 89.32589471238632, 82.82420079705155, 90.01995584463411, 82.47607720395851, 84.25984223127915, 82.88098943182442, 79.7710452258828, 79.7466311383648, 88.86003498561432, 89.16289116376628, 89.19605576023636, 88.4044680073597, 90.03371026101436, 88.31523021490273, 89.93532772369758, 88.1156525163388, 89.7891113941588, 89.5494370485122, 81.34122251970174, 75.68198880389772, 84.31921652786744, 89.4923473344648, 81.53013908558935, 84.34876985089885, 83.0873978922745, 81.70939176798285, 90.2474702853813, 78.55125167519557]"
Episode feedback,"[0.8, 0.08717434861004575, 0.025050100175300502, 0.059945504005523835, 0.05263157876269622, 0.02098765429507697, 0.0149999999625, 0.019736842040339337, 0.015706806200487925, 0.010362694246825418, 0.004866180036821946, 0.017543859546527138, 0.007380073773505263, 0.006172839468068892, 0.005730659009367739, 0.0, 0.0068493150215800346, 0.006756756711102995, 0.002732240429693332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350231765146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 60.79169678688049, 116.19558024406433, 159.5622434616089, 176.88822412490845, 221.65087294578552, 244.32147884368896, 261.49142837524414, 272.5569977760315, 284.13392210006714, 306.8605577945709, 317.26629972457886, 332.5629725456238, 342.1067316532135, 361.3610088825226, 376.3219163417816, 384.88351368904114, 393.6812288761139, 413.88635182380676, 428.45546650886536, 445.1793291568756, 455.04766964912415, 469.29498624801636, 478.006795167923, 496.4510672092438, 512.6957998275757, 528.518415927887, 548.7569785118103, 564.627658367157, 574.0150570869446, 588.4989154338837, 597.5032160282135, 612.194442987442, 621.687334060669, 632.0324733257294, 644.665308713913, 660.4592995643616, 669.8054826259613, 684.9529557228088, 699.2293815612793, 708.0501644611359, 716.9971358776093, 732.2543857097626, 741.8824570178986, 756.0359568595886, 771.1221857070923, 779.7802641391754, 788.9482827186584, 802.5221946239471, 817.3618361949921, 826.3635795116425, 845.6727821826935, 860.4106466770172, 871.2946934700012, 885.8500752449036, 901.8002302646637, 927.6585881710052, 947.0958251953125, 962.6653034687042, 978.5805196762085, 993.4150404930115, 1002.5809788703918, 1012.2261946201324, 1036.9881355762482, 1052.2657930850983, 1067.8268511295319, 1077.5577385425568, 1087.5415914058685, 1102.174135684967, 1117.8284056186676, 1132.378047466278, 1146.6623525619507, 1162.1104323863983, 1177.3552453517914, 1191.9797234535217, 1206.81063914299, 1217.9756863117218, 1227.2944893836975, 1251.18798661232, 1260.7541632652283, 1270.4058120250702, 1285.0123720169067, 1304.2753274440765, 1324.1867167949677, 1333.656557559967, 1348.814176082611, 1358.3895905017853, 1373.7884187698364, 1389.0261189937592, 1404.4477279186249, 1420.9006233215332, 1439.833378791809, 1449.0583188533783, 1458.4732520580292, 1468.507289648056, 1478.6546320915222, 1488.602200269699, 1499.504542350769, 1508.6970160007477, 1519.0113382339478, 1528.5045371055603, 1537.9532766342163, 1553.6208097934723, 1573.8485720157623, 1588.3328387737274, 1597.8616263866425, 1613.4989280700684, 1628.4988067150116, 1643.7539093494415, 1658.78115940094, 1668.0765624046326, 1687.8454096317291]"
total minutes,"[0, 1.0131949464480081, 1.9365930040677388, 2.6593707243601483, 2.948137068748474, 3.694181215763092, 4.072024647394816, 4.358190472920736, 4.542616629600525, 4.735565368334452, 5.114342629909515, 5.287771662076314, 5.542716209093729, 5.701778860886892, 6.022683481375377, 6.272031939029693, 6.414725228150686, 6.561353814601898, 6.8981058637301125, 7.140924441814422, 7.419655485947927, 7.5841278274854025, 7.821583104133606, 7.966779919465383, 8.274184453487397, 8.544929997126262, 8.808640265464783, 9.145949641863504, 9.41046097278595, 9.566917618115744, 9.808315257231394, 9.958386933803558, 10.203240716457367, 10.361455567677815, 10.533874555428822, 10.74442181189855, 11.00765499273936, 11.163424710432688, 11.415882595380147, 11.653823026021321, 11.800836074352265, 11.949952264626821, 12.204239761829376, 12.364707616964976, 12.600599280993144, 12.852036428451537, 12.996337735652924, 13.149138045310973, 13.375369910399119, 13.622697269916534, 13.772726325194041, 14.094546369711558, 14.340177444616954, 14.52157822450002, 14.764167920748394, 15.030003837744395, 15.460976469516755, 15.784930419921874, 16.044421724478404, 16.30967532793681, 16.556917341550193, 16.7096829811732, 16.870436577002206, 17.28313559293747, 17.537763218084972, 17.797114185492198, 17.959295642375945, 18.12569319009781, 18.369568928082785, 18.630473426977794, 18.872967457771303, 19.111039209365845, 19.368507206439972, 19.622587422529858, 19.86632872422536, 20.11351065238317, 20.29959477186203, 20.454908156394957, 20.85313311020533, 21.012569387753803, 21.173430200417837, 21.416872866948445, 21.737922124067943, 22.06977861324946, 22.227609292666116, 22.48023626804352, 22.63982650836309, 22.89647364616394, 23.150435316562653, 23.40746213197708, 23.681677055358886, 23.997222979863484, 24.15097198088964, 24.307887534300487, 24.475121494134267, 24.64424386819204, 24.81003667116165, 24.991742372512817, 25.14495026667913, 25.31685563723246, 25.475075618426004, 25.63255461057027, 25.893680163224538, 26.230809533596037, 26.472213979562124, 26.63102710644404, 26.891648801167808, 27.141646778583528, 27.395898489157357, 27.646352656682332, 27.80127604007721, 28.130756827195487]"
cummulative feedback,"[0, 87, 112, 156, 171, 188, 194, 200, 203, 205, 207, 210, 212, 213, 215, 215, 216, 217, 218, 218, 218, 218, 218, 218, 218, 218, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
