,0
Accumulated time steps,"[0, 1000, 1351, 2042, 2424, 2784, 3042, 3411, 3961, 4252, 4545, 4808, 5061, 5315, 5569, 5734, 6002, 6159, 6319, 6797, 7045, 7206, 7438, 7596, 7756, 7905, 8153, 8301, 8459, 8814, 9067, 9306, 9466, 9622, 9879, 10135, 10482, 10740, 10984, 11133, 11476, 11624, 11769, 11913, 12061, 12206, 12449, 12791, 13041, 13186, 13516, 13662, 13839, 14097, 14247, 14416, 14573, 14729, 14885, 15035, 15186, 15441, 15614, 15759, 15910, 16150, 16297, 16532, 16811, 16961, 17236, 17396, 17650, 17971, 18118, 18365, 18623, 18878, 19154, 19323, 19478, 19738, 20007, 20276, 20528, 20675, 20938, 21092, 21435, 21584, 21916, 22065, 22313, 22460, 22609, 22793, 22938, 23092, 23246, 23491, 23629, 23877, 24128, 24297, 24561, 24799, 25044, 25311, 25469, 25746, 25910, 26161, 26310, 26550, 26690, 26834, 27085, 27233, 27564, 27707, 28071, 28330, 28483, 28634, 28882, 29031, 29275, 29521, 29672, 29832, 29991]"
Episode reward,"[0, -65.6255760328539, 80.20694671845087, 63.49299555331234, 79.21544961182583, 78.98719314629581, 85.32553102829316, 78.12009398475897, 66.93115892936588, 81.56078132882602, 83.72129114350098, 84.88904670245165, 83.88390401081055, 85.11756323592013, 85.9811699047536, 90.69936810309018, 85.77682136985888, 91.56914831086848, 90.74784694187028, 73.2166080530861, 86.04879436229308, 89.8646053633891, 85.9321122127856, 91.4529978097585, 90.82067420997582, 91.01221401170133, 85.53649545055544, 91.13451122252941, 90.19826349878785, 77.00105219903145, 84.58898141959332, 87.47547744161966, 90.07319756704536, 90.05718801624474, 84.36808892864256, 84.22669879157525, 78.13405319167279, 84.31136971606551, 84.31169254171357, 90.77283792541017, 79.78795178603602, 90.94156062207756, 90.89935211780576, 91.19560631904096, 90.66201497034949, 90.83641777678635, 85.13144284114327, 78.77108589475996, 85.1919802620797, 90.98716222245022, 78.75253986874142, 90.42979251646598, 88.8046546248148, 83.913901691438, 90.56708968841697, 89.31122646938627, 89.6146552789777, 90.74935962804034, 90.03902978731146, 90.9116117603871, 90.31587636178311, 84.36841751843136, 88.7638901406585, 90.94007269707038, 89.99927416254621, 86.24750934127415, 91.00025491514478, 85.3144727883077, 81.44112313033504, 90.63803873381437, 84.55720693400028, 89.3047585371, 84.67690439955783, 77.1802922125176, 91.36687697235986, 85.22676298770153, 83.79316907497396, 85.04513964202057, 82.66282606725368, 89.5985423423785, 90.84946727438552, 83.22361248671666, 82.62569392041092, 84.07544334290188, 85.1896194825778, 90.75640323924846, 84.9243067186625, 91.44762255457779, 81.09011798894858, 91.1866105958268, 80.75325087704971, 90.91014908678088, 84.82935392741156, 90.87275384103577, 90.99470093824328, 87.60436955519937, 91.28767634876868, 90.24717017299082, 91.16002457723599, 85.24411164948152, 91.50376180222067, 85.66220183311553, 85.31579078518281, 89.86177660983809, 82.76212710879341, 85.54967218347818, 85.28156919069323, 82.22140566332385, 89.64134987083614, 82.74569628264113, 88.85908572713612, 85.63259530073162, 91.9577222164642, 86.16322436755019, 92.10927111207234, 91.27166095825872, 83.97716244042621, 91.44102966359425, 82.42639968716912, 91.66105691285638, 76.6387468815115, 84.60006900663734, 90.72928027056898, 90.3725405509814, 85.06649661519666, 90.51491830267429, 85.97484844524534, 86.06805327800423, 91.06419756143083, 89.68895111804653, 89.23029529590862]"
Episode feedback,"[0.8, 0.14529058101674291, 0.19142857088163265, 0.10289855057550935, 0.04986876627331033, 0.025069637813176497, 0.035019455116655815, 0.02989130426659972, 0.023679417078908166, 0.0034482758501783593, 0.006849315045036592, 0.007633587757123711, 0.003968253952506929, 0.015810276617350686, 0.015810276617350686, 0.006097560938429507, 0.007490636676065031, 0.006410256369165024, 0.0, 0.0020964360543051655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008097165959120786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019354838584807493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 75.01786470413208, 102.55115509033203, 149.0461905002594, 172.6308479309082, 193.09114122390747, 208.42200183868408, 229.87495279312134, 260.5436749458313, 276.5741891860962, 292.81428956985474, 307.79043555259705, 322.1046299934387, 336.6929636001587, 351.10229086875916, 360.6728630065918, 375.8091149330139, 384.97617173194885, 394.05826783180237, 419.8209035396576, 433.57364153862, 442.8456676006317, 455.82480788230896, 464.9316408634186, 474.17786598205566, 482.74361062049866, 496.74368143081665, 505.4375231266022, 514.6994252204895, 533.880450963974, 547.949227809906, 561.2289810180664, 570.5152134895325, 579.8680512905121, 594.0104928016663, 608.4636127948761, 627.0387444496155, 641.1774232387543, 654.9737758636475, 663.6912913322449, 683.037933588028, 691.7394893169403, 700.1157686710358, 708.4739258289337, 717.1404464244843, 725.5744550228119, 738.9594881534576, 757.7235231399536, 771.4358127117157, 779.8055768013, 797.9174072742462, 806.5477035045624, 816.4062027931213, 830.5282256603241, 839.137811422348, 849.0109760761261, 857.998871088028, 866.8616592884064, 875.8360188007355, 884.4355170726776, 893.1234612464905, 907.3663392066956, 917.1238715648651, 925.6741569042206, 934.5386707782745, 948.186360836029, 956.9632499217987, 969.9590835571289, 985.0557999610901, 993.6233582496643, 1008.7151415348053, 1017.8931796550751, 1031.7521464824677, 1049.4824068546295, 1057.9674763679504, 1071.5687499046326, 1085.759691476822, 1099.9184646606445, 1115.2023162841797, 1124.8009288311005, 1133.6858305931091, 1147.8915610313416, 1162.409942150116, 1177.0473699569702, 1190.886982679367, 1199.4160416126251, 1213.8832304477692, 1222.7782864570618, 1241.3226549625397, 1250.1633598804474, 1268.3784964084625, 1277.123191833496, 1290.7443323135376, 1299.3338663578033, 1307.9361538887024, 1318.246788740158, 1326.7926564216614, 1335.655266046524, 1344.4513711929321, 1358.0989217758179, 1366.074478149414, 1379.8377678394318, 1393.8326590061188, 1403.7757713794708, 1418.349390745163, 1431.9893164634705, 1446.2822008132935, 1463.1213014125824, 1472.9123153686523, 1489.8789961338043, 1500.611201286316, 1514.9713096618652, 1524.1231424808502, 1538.321703195572, 1546.9077711105347, 1555.8535821437836, 1570.6372628211975, 1579.3296070098877, 1597.7882153987885, 1606.2779881954193, 1626.7311522960663, 1641.231193304062, 1650.6140768527985, 1659.501391172409, 1673.5971281528473, 1682.329654932022, 1696.0502879619598, 1709.795138835907, 1718.667038679123, 1728.0335099697113, 1737.7016026973724]"
total minutes,"[0, 1.250297745068868, 1.7091859181722004, 2.484103175004323, 2.87718079884847, 3.2181856870651244, 3.4737000306447348, 3.831249213218689, 4.342394582430521, 4.60956981976827, 4.880238159497579, 5.129840592543284, 5.368410499890645, 5.611549393335978, 5.851704847812653, 6.011214383443197, 6.2634852488835655, 6.416269528865814, 6.567637797196706, 6.997015058994293, 7.226227358977, 7.3807611266771955, 7.597080131371816, 7.748860681056977, 7.902964433034261, 8.045726843674977, 8.279061357180277, 8.423958718776703, 8.578323753674825, 8.898007516066233, 9.1324871301651, 9.353816350301107, 9.508586891492207, 9.664467521508534, 9.900174880027771, 10.141060213247934, 10.450645740826925, 10.686290387312571, 10.916229597727458, 11.061521522204082, 11.383965559800465, 11.528991488615672, 11.668596144517263, 11.807898763815562, 11.952340773741405, 12.092907583713531, 12.315991469224294, 12.628725385665893, 12.857263545195261, 12.996759613355001, 13.29862345457077, 13.44246172507604, 13.606770046552022, 13.842137094338735, 13.985630190372467, 14.150182934602102, 14.299981184800465, 14.44769432147344, 14.597266980012257, 14.740591951211293, 14.885391020774842, 15.122772320111592, 15.285397859414418, 15.427902615070343, 15.575644512971243, 15.803106013933817, 15.949387498696645, 16.16598472595215, 16.417596666018166, 16.56038930416107, 16.81191902558009, 16.964886327584583, 17.195869108041126, 17.491373447577157, 17.632791272799174, 17.85947916507721, 18.09599485794703, 18.33197441101074, 18.586705271402995, 18.74668214718501, 18.894763843218485, 19.131526017189024, 19.373499035835266, 19.617456165949502, 19.848116377989452, 19.990267360210417, 20.231387174129488, 20.379638107617698, 20.68871091604233, 20.836055998007456, 21.139641606807707, 21.285386530558267, 21.51240553855896, 21.65556443929672, 21.79893589814504, 21.97077981233597, 22.11321094036102, 22.260921100775402, 22.407522853215536, 22.634982029596966, 22.7679079691569, 22.997296130657197, 23.230544316768647, 23.396262856324515, 23.639156512419383, 23.86648860772451, 24.104703346888225, 24.38535502354304, 24.548538589477538, 24.83131660223007, 25.010186688105264, 25.249521827697755, 25.40205237468084, 25.638695053259532, 25.781796185175576, 25.930893035729728, 26.177287713686624, 26.322160116831462, 26.629803589979808, 26.771299803256987, 27.112185871601106, 27.353853221734365, 27.510234614213307, 27.658356519540153, 27.89328546921412, 28.03882758220037, 28.267504799365998, 28.496585647265118, 28.64445064465205, 28.80055849949519, 28.961693378289542]"
cummulative feedback,"[0, 145, 212, 283, 302, 311, 320, 331, 344, 345, 347, 349, 350, 354, 358, 359, 361, 362, 362, 363, 363, 363, 363, 363, 363, 363, 365, 365, 365, 365, 365, 365, 365, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368, 368]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
