,0
Accumulated time steps,"[0, 852, 1317, 1473, 1633, 1890, 2245, 2396, 2664, 2911, 3061, 3313, 3462, 3723, 3986, 4142, 4298, 4451, 4693, 4842, 5146, 5418, 5761, 6120, 6281, 6442, 6586, 6744, 7018, 7177, 7438, 7705, 7957, 8221, 8465, 8718, 8911, 9064, 9313, 9562, 9918, 10231, 10619, 10777, 11030, 11294, 11541, 11690, 11841, 12105, 12360, 12513, 12784, 12933, 13292, 13647, 14017, 14434, 14696, 14851, 15012, 15160, 15313, 15609, 15941, 16316, 16591, 16776, 16927, 17193, 17354, 17794, 18054, 18208, 18363, 18523, 18794, 19045, 19205, 19467, 19714, 19980, 20368, 20633, 20892, 21048, 21412, 21701, 21965, 22132, 22396, 22680, 22835, 23094, 23350, 23510, 23779, 24041, 24207, 24482, 24634, 24894, 25190, 25341, 25501, 25663, 25838, 26087, 26435, 26605, 26862, 27019, 27278, 27431, 27683, 27833, 28095, 28438, 28594, 28958, 29362, 29524, 29683, 29933]"
Episode reward,"[0, 51.99934876103692, 73.23050302299067, 90.04051005995045, 90.52097457824374, 85.38231004826191, 80.06318718304126, 91.25820518461393, 84.33077088609986, 85.51971661525411, 92.25972730620562, 84.70060580038965, 92.12393839693516, 84.00335475478472, 83.4749107070633, 90.72853788537978, 90.03487073013225, 91.41498358045271, 85.76488359449255, 90.73526855130208, 80.5688217050357, 84.25975000457305, 81.29612027877195, 78.09828276739587, 89.76479358806323, 90.67981833333644, 92.84260661469344, 90.1684632596961, 85.80163732970767, 89.73394444299919, 83.44956699800684, 83.78301722762848, 87.05106704258995, 86.66391972042587, 87.02445842379402, 85.58908653118792, 86.6265765715406, 91.66268261461033, 85.86181399460757, 85.31453039003364, 79.64424438892259, 85.12066983664752, 79.39478374623937, 91.38620150877288, 85.56850630356331, 87.3561826628632, 85.76425354835342, 90.34768521960984, 90.83211615839667, 87.4940714245457, 84.57386381959259, 92.41627877248992, 85.10603222837018, 91.39841487522939, 77.1659760301851, 79.71498215665095, 81.07418405541631, 77.43809137406535, 85.38737883727471, 90.60156909523853, 91.1437738782066, 91.33919735772267, 91.40329177668247, 81.49913859189644, 83.4226478295116, 81.83691283346656, 84.00670226587745, 89.03549050656561, 91.16917202702078, 85.56958903130243, 90.87605146737265, 73.87665401881607, 83.94056486089434, 91.16966245459648, 90.4730182392617, 90.54177814272529, 84.8001980775104, 85.46625506953025, 91.27728517902142, 85.18269838317529, 84.54326844992747, 84.63156358958042, 77.1148361792959, 85.79295370214109, 86.42399297935717, 91.26691311384835, 78.5776939105223, 81.90397317315067, 87.33615400187784, 89.67352476794659, 84.57960477966142, 83.93786566828706, 90.62428362957387, 85.13055437215459, 85.1499780736293, 90.02085423256426, 83.09168304131796, 83.01991929273055, 90.00395537357863, 85.86006829748911, 90.96040354187664, 87.19699211189838, 82.97254644695943, 90.96671960834622, 89.66058070936162, 90.61051896516844, 89.46839420058579, 84.8472945540015, 79.35447235175221, 89.90526195701025, 85.38499588463566, 90.62339826881613, 84.05750370896496, 90.96391634091904, 87.11876772107233, 91.21541760129604, 85.19978780265151, 78.74583405493746, 91.01996557941692, 77.8855792979821, 75.29546794059051, 89.54188453215015, 90.97275841498126, 85.94610005320344]"
Episode feedback,"[0.8, 0.2529411761730104, 0.16379310309527348, 0.14838709581685744, 0.11949685459435941, 0.08984374964904786, 0.08192090372338728, 0.09333333271111112, 0.056179775070487735, 0.10569105648093066, 0.04697986545651097, 0.05179282847891303, 0.06081081039992696, 0.06153846130177515, 0.038167938785618555, 0.05806451575442248, 0.03225806430801249, 0.05921052592624654, 0.03319502060914929, 0.02702702684441198, 0.009900990066333366, 0.014760147547010527, 0.026315789396737458, 0.019553072571080802, 0.006249999960937501, 0.012499999921875001, 0.02097902083231454, 0.01910828013306828, 0.010989010948758201, 0.00632911388399295, 0.01153846149408284, 0.007518796964215049, 0.027888446104030094, 0.007604562708727899, 0.008230452641026944, 0.0, 0.0, 0.0, 0.008064516096514047, 0.012096774144771073, 0.002816901400515771, 0.0, 0.012919896607442128, 0.00636942671102276, 0.003968253952506929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024038461480676778, 0.0038314176098413117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003021148027126441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002277904322829375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 69.19489979743958, 103.92414546012878, 115.33477449417114, 126.6102659702301, 143.66821312904358, 166.6168828010559, 176.82772850990295, 193.35011219978333, 211.52681064605713, 221.83937072753906, 237.3593192100525, 247.0190830230713, 263.12304639816284, 278.7418532371521, 288.80584955215454, 298.3639597892761, 308.2313709259033, 322.70740818977356, 332.11515522003174, 350.85215759277344, 368.21021032333374, 390.51268005371094, 412.42368507385254, 422.68472385406494, 432.5309247970581, 441.76963210105896, 451.62131428718567, 468.1220190525055, 477.98290514945984, 493.3195345401764, 508.74302434921265, 523.6507022380829, 538.7985193729401, 552.7466702461243, 566.8708004951477, 578.1244394779205, 587.0381240844727, 601.2481637001038, 615.1148300170898, 634.6070876121521, 652.2136380672455, 673.4736611843109, 682.830992937088, 697.0224657058716, 711.5831406116486, 725.0539019107819, 733.747410774231, 742.6551270484924, 757.2082204818726, 771.5934603214264, 780.4553110599518, 795.5349428653717, 804.2510561943054, 823.6125478744507, 842.6534044742584, 862.6095948219299, 885.3178203105927, 899.9872572422028, 908.9820055961609, 918.3138310909271, 927.0102858543396, 936.2119109630585, 952.7698240280151, 971.2363049983978, 991.8233563899994, 1007.4823167324066, 1018.1057438850403, 1026.9071247577667, 1041.6242625713348, 1050.8470058441162, 1074.7360589504242, 1089.1861598491669, 1098.1694104671478, 1107.1087708473206, 1116.6094622612, 1132.121482372284, 1146.0512564182281, 1155.0748307704926, 1169.351610660553, 1183.0415487289429, 1197.5006930828094, 1218.3132674694061, 1232.9880101680756, 1247.2671704292297, 1256.3452973365784, 1276.658915758133, 1292.65709066391, 1306.990534543991, 1316.6314232349396, 1331.0998759269714, 1346.6837651729584, 1355.6219775676727, 1369.7990200519562, 1384.0881204605103, 1393.3265068531036, 1408.1367371082306, 1422.5897686481476, 1432.2060160636902, 1447.3244693279266, 1456.0942544937134, 1470.359913110733, 1486.4044268131256, 1495.0577297210693, 1504.1547045707703, 1513.2483460903168, 1523.3423438072205, 1537.0631272792816, 1556.3013579845428, 1565.9271576404572, 1580.4273953437805, 1589.525880098343, 1603.7135508060455, 1612.7040784358978, 1626.4503765106201, 1635.1606147289276, 1649.5346295833588, 1667.9031209945679, 1676.8940598964691, 1696.37904214859, 1717.985469341278, 1727.753381729126, 1737.3320412635803, 1751.1354224681854]"
total minutes,"[0, 1.1532483299573262, 1.7320690910021463, 1.922246241569519, 2.110171099503835, 2.394470218817393, 2.7769480466842653, 2.9471288084983827, 3.2225018699963885, 3.5254468441009523, 3.6973228454589844, 3.955988653500875, 4.116984717051188, 4.385384106636048, 4.645697553952535, 4.813430825869243, 4.972732663154602, 5.137189515431722, 5.3784568031628925, 5.535252587000529, 5.847535959879557, 6.136836838722229, 6.508544667561849, 6.873728084564209, 7.044745397567749, 7.208848746617635, 7.362827201684316, 7.5270219047864275, 7.802033650875091, 7.966381752490998, 8.221992242336274, 8.47905040582021, 8.727511703968048, 8.979975322882334, 9.212444504102072, 9.447846674919129, 9.635407324632009, 9.783968734741212, 10.020802728335063, 10.251913833618165, 10.576784793535868, 10.870227301120758, 11.224561019738514, 11.380516548951467, 11.617041095097859, 11.859719010194143, 12.084231698513031, 12.229123512903849, 12.377585450808207, 12.62013700803121, 12.859891005357106, 13.007588517665862, 13.258915714422862, 13.404184269905091, 13.726875797907512, 14.044223407904306, 14.376826580365499, 14.755297005176544, 14.99978762070338, 15.149700093269349, 15.30523051818212, 15.45017143090566, 15.603531849384307, 15.879497067133586, 16.1872717499733, 16.530389273166655, 16.79137194554011, 16.968429064750673, 17.11511874596278, 17.360404376188914, 17.514116764068604, 17.912267649173735, 18.15310266415278, 18.302823507785796, 18.451812847455344, 18.610157704353334, 18.8686913728714, 19.100854273637136, 19.25124717950821, 19.489193511009216, 19.71735914548238, 19.95834488471349, 20.305221124490103, 20.549800169467925, 20.787786173820496, 20.939088288942973, 21.27764859596888, 21.544284844398497, 21.783175575733186, 21.94385705391566, 22.18499793211619, 22.444729419549308, 22.59369962612788, 22.829983667532602, 23.068135341008503, 23.222108447551726, 23.46894561847051, 23.709829477469125, 23.87010026772817, 24.122074488798777, 24.268237574895224, 24.50599855184555, 24.773407113552093, 24.91762882868449, 25.069245076179506, 25.220805768171946, 25.389039063453673, 25.61771878798803, 25.93835596640905, 26.098785960674284, 26.34045658906301, 26.492098001639047, 26.72855918010076, 26.878401307264962, 27.107506275177002, 27.252676912148793, 27.492243826389313, 27.798385349909463, 27.948234331607818, 28.272984035809834, 28.633091155687968, 28.79588969548543, 28.955534021059673, 29.185590374469758]"
cummulative feedback,"[0, 215, 291, 314, 333, 356, 385, 399, 414, 440, 447, 460, 469, 485, 495, 504, 509, 518, 526, 530, 533, 537, 546, 553, 554, 556, 559, 562, 565, 566, 569, 571, 578, 580, 582, 582, 582, 582, 584, 587, 588, 588, 593, 594, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 596, 597, 597, 597, 597, 597, 597, 598, 598, 598, 598, 598, 598, 598, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
