,0
Accumulated time steps,"[0, 1000, 1999, 2645, 3338, 3490, 3679, 3958, 4110, 4375, 4642, 4792, 5046, 5209, 5480, 5633, 5784, 6146, 6447, 6724, 6883, 7142, 7400, 7658, 7905, 8157, 8311, 8564, 8725, 8979, 9131, 9393, 9550, 9817, 10074, 10421, 10580, 10739, 10916, 11229, 11543, 11805, 11957, 12226, 12376, 12632, 12898, 13151, 13306, 13593, 13850, 14116, 14382, 14626, 14782, 15044, 15248, 15426, 15640, 15793, 15945, 16200, 16463, 16633, 16889, 17047, 17203, 17368, 17509, 17754, 18001, 18258, 18512, 18671, 18951, 19113, 19275, 19638, 19782, 19941, 20086, 20234, 20388, 20543, 20804, 20973, 21234, 21386, 21817, 22072, 22325, 22478, 22647, 22902, 23240, 23536, 23789, 23942, 24240, 24505, 24856, 25185, 25342, 25501, 25778, 26125, 26589, 26847, 27013, 27186, 27435, 27644, 27800, 28064, 28229, 28382, 28554, 28835, 29093, 29260, 29420, 29577, 29843]"
Episode reward,"[0, -58.320967481636906, -61.08526413902592, 64.74016954529647, 61.62309933257014, 92.02705411899893, 87.89106466190768, 83.82892187678782, 91.4237677400013, 84.95951372631497, 85.84738954270617, 91.97755616611367, 86.15489595210144, 90.52023302982352, 84.19086224577194, 91.47867323208665, 91.24664992928948, 79.4779956455077, 81.46172028199632, 85.26983759356564, 90.55275312262906, 85.61730106480232, 87.08977448909341, 86.19519682600739, 86.75388475359684, 85.71363248684868, 91.3111337060685, 85.61289551553293, 90.92056824732906, 86.12307094851613, 91.03271003412391, 88.22571840941617, 91.40952895221815, 86.4101114151669, 86.2500302009204, 83.56528292197636, 90.94697545166711, 89.68601673866357, 90.98477840143546, 84.79970544538091, 84.35093356862377, 86.30712555615602, 91.49860160206038, 85.20920362711625, 91.5560479679522, 86.89632627854816, 84.3637260838021, 86.4992635354839, 90.91742877449913, 82.43305743477943, 85.91866464997594, 85.17007350105963, 84.30595300392083, 89.3877701623068, 90.7115275488604, 84.58454435325942, 87.9620141678595, 92.26882085724895, 84.99826048525368, 91.36439406564057, 91.75361419168158, 86.63078647883577, 87.12992109895578, 90.84175922185025, 85.97261407495053, 90.15257717840308, 91.415797700366, 90.8448339246423, 92.6081631681213, 88.53640572453617, 87.19872208243144, 86.89326984962358, 88.07678831819737, 91.32068352800464, 84.27285491942278, 90.03817268280662, 91.0450144075261, 83.16911186225514, 92.45035918853702, 92.3751325588364, 91.61776379090082, 91.85379721630106, 91.90322459296074, 92.2631334164588, 86.22959732985663, 90.44553860003845, 85.86923782089443, 92.45597504004789, 78.51083179585096, 86.49394549707274, 87.19109807763284, 91.09011831687937, 90.69893174492088, 87.09089091112266, 82.0719436438625, 87.35309127123442, 84.8094994085734, 91.56627664508682, 87.22349311589869, 83.61418746687632, 82.72826956319682, 81.5146653020841, 91.68087277255307, 91.63946228014954, 84.15771430311901, 80.56775650245056, 75.5941068964622, 85.85268776488832, 91.62244641028425, 89.89999088138514, 85.5149505282952, 86.10498695915064, 90.47860048996691, 85.77107063746388, 90.69715833464292, 90.88523523009943, 89.29533167098066, 83.44359943266225, 85.63821803664048, 90.72492747525267, 90.82783592026539, 90.45129350822631, 87.6285029642496]"
Episode feedback,"[0.8, 0.2755511019283055, 0.1753507012271035, 0.09147286807523586, 0.06936416174947375, 0.07947019814920399, 0.06382978689452241, 0.0683453234951607, 0.039735099074601994, 0.07575757547061525, 0.07142857116004296, 0.06711409350930139, 0.059288537315065074, 0.04938271574455114, 0.05555555534979424, 0.08552631522680056, 0.02666666648888889, 0.05540166189639429, 0.023333333255555557, 0.028985507141356857, 0.044303797187950654, 0.06201550363559882, 0.04669260682220776, 0.04669260682220776, 0.04471544697270143, 0.02390438237488294, 0.013071895339399377, 0.023809523715041574, 0.012499999921875001, 0.015810276617350686, 0.026490066049734664, 0.011494252829523936, 0.006410256369165024, 0.018796992410537623, 0.015624999938964844, 0.023121387216412177, 0.01898734165197885, 0.0126582277679859, 0.0, 0.009615384584566075, 0.006389776337412855, 0.0076628352196826234, 0.0, 0.0074626865393183335, 0.006711409350930139, 0.00392156861207228, 0.015094339565681738, 0.019841269762534645, 0.006493506451340867, 0.0, 0.007812499969482422, 0.007547169782840869, 0.0, 0.004115226320513472, 0.0, 0.0, 0.004926108350117693, 0.0, 0.0046948356587096915, 0.01315789465027701, 0.006622516512433666, 0.003937007858515717, 0.0, 0.0, 0.0, 0.00636942671102276, 0.0, 0.006097560938429507, 0.0, 0.00819672127788229, 0.0, 0.0, 0.0, 0.00632911388399295, 0.0, 0.0, 0.0, 0.0027624309315954945, 0.0, 0.00632911388399295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005952380916950114, 0.003846153831360947, 0.006622516512433666, 0.0, 0.0, 0.0, 0.0, 0.005952380916950114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 81.30374336242676, 153.8657591342926, 193.98058342933655, 235.40344786643982, 245.60078763961792, 257.6539087295532, 274.9112524986267, 284.24295473098755, 300.9897301197052, 317.39293479919434, 326.90452885627747, 342.3113315105438, 352.4025800228119, 368.73499608039856, 378.9095094203949, 388.0678668022156, 409.47020983695984, 426.85893273353577, 443.36178278923035, 453.3463487625122, 469.424756526947, 485.130490064621, 500.9417245388031, 516.1650133132935, 530.7031908035278, 539.936017036438, 554.7596263885498, 564.1142294406891, 578.5154931545258, 587.7504262924194, 602.5599462985992, 611.6907258033752, 626.9632344245911, 641.4956085681915, 661.3466649055481, 670.680424451828, 680.2230575084686, 690.4105975627899, 707.8663053512573, 725.7279059886932, 740.4641478061676, 749.4148805141449, 764.5198695659637, 773.2195873260498, 787.4644660949707, 802.5497109889984, 817.4780042171478, 826.5156955718994, 842.0944187641144, 856.5053873062134, 871.6917617321014, 887.0824108123779, 900.6209743022919, 909.7511520385742, 924.2012026309967, 935.8407306671143, 946.1720776557922, 958.6819489002228, 967.970470905304, 977.0596799850464, 991.6108181476593, 1006.2479038238525, 1016.2022662162781, 1031.0078666210175, 1040.4327037334442, 1049.6918151378632, 1059.6376564502716, 1067.9414794445038, 1081.9598684310913, 1095.8647694587708, 1110.299962759018, 1124.4354085922241, 1133.9322690963745, 1149.335898399353, 1158.701536655426, 1168.0752091407776, 1187.6165523529053, 1196.1938626766205, 1205.6873943805695, 1214.1891486644745, 1223.0193152427673, 1231.924597978592, 1241.0637803077698, 1255.5892164707184, 1265.4508173465729, 1280.2153460979462, 1289.2384059429169, 1312.3533980846405, 1326.390528678894, 1340.2583951950073, 1349.2105166912079, 1359.0194528102875, 1373.3877654075623, 1391.5971386432648, 1407.685741186142, 1421.7488915920258, 1430.78737282753, 1446.9381008148193, 1461.5496299266815, 1480.5313663482666, 1498.3062644004822, 1507.495688199997, 1516.7983622550964, 1532.297652721405, 1551.3394103050232, 1576.5792706012726, 1591.0452740192413, 1600.8153223991394, 1610.6742691993713, 1624.5413489341736, 1636.7007675170898, 1645.95157122612, 1661.1506152153015, 1670.7004659175873, 1679.7247281074524, 1689.8429207801819, 1705.3386301994324, 1719.681634426117, 1729.3997502326965, 1738.651854276657, 1747.6423280239105, 1762.2667982578278]"
total minutes,"[0, 1.3550623893737792, 2.564429318904877, 3.233009723822276, 3.923390797773997, 4.093346460660299, 4.294231812159221, 4.581854208310445, 4.737382578849792, 5.016495501995086, 5.289882246653239, 5.448408814271291, 5.7051888585090635, 5.873376333713532, 6.145583268006643, 6.315158490339915, 6.467797780036927, 6.824503497282664, 7.114315545558929, 7.389363046487173, 7.555772479375204, 7.823745942115783, 8.085508167743683, 8.349028742313385, 8.602750221888224, 8.845053180058796, 8.998933617273966, 9.245993773142496, 9.401903824011486, 9.641924885908763, 9.79584043820699, 10.042665771643321, 10.194845430056255, 10.449387240409852, 10.691593476136525, 11.022444415092469, 11.178007074197133, 11.337050958474476, 11.506843292713166, 11.797771755854289, 12.095465099811554, 12.341069130102793, 12.49024800856908, 12.741997826099396, 12.88699312210083, 13.124407768249512, 13.375828516483306, 13.62463340361913, 13.77526159286499, 14.034906979401907, 14.27508978843689, 14.528196028868358, 14.784706846872966, 15.010349571704865, 15.162519200642903, 15.403353377183278, 15.59734551111857, 15.769534627596537, 15.978032481670379, 16.132841181755065, 16.284327999750772, 16.526846969127654, 16.77079839706421, 16.93670443693797, 17.183464443683626, 17.34054506222407, 17.49486358563105, 17.660627607504527, 17.799024657408395, 18.032664473851522, 18.264412824312846, 18.504999379316967, 18.740590143203736, 18.89887115160624, 19.155598306655882, 19.311692277590435, 19.46792015234629, 19.793609205881754, 19.936564377943675, 20.094789906342825, 20.236485811074576, 20.383655254046122, 20.532076632976533, 20.68439633846283, 20.92648694117864, 21.090846955776215, 21.336922434965768, 21.48730676571528, 21.872556634744008, 22.1065088113149, 22.33763991991679, 22.486841944853463, 22.650324213504792, 22.889796090126037, 23.193285644054413, 23.46142901976903, 23.695814859867095, 23.846456213792166, 24.115635013580324, 24.359160498778024, 24.67552277247111, 24.97177107334137, 25.124928136666615, 25.27997270425161, 25.538294212023416, 25.855656838417055, 26.276321176687876, 26.517421233654023, 26.68025537331899, 26.844571153322857, 27.075689148902892, 27.27834612528483, 27.432526187102, 27.685843586921692, 27.845007765293122, 27.995412135124205, 28.164048679669698, 28.422310503323875, 28.661360573768615, 28.82332917054494, 28.97753090461095, 29.127372133731843, 29.37111330429713]"
cummulative feedback,"[0, 275, 450, 509, 557, 569, 581, 600, 606, 626, 645, 655, 670, 678, 693, 706, 710, 730, 737, 745, 752, 768, 780, 792, 803, 809, 811, 817, 819, 823, 827, 830, 831, 836, 840, 848, 851, 853, 853, 856, 858, 860, 860, 862, 863, 864, 868, 873, 874, 874, 876, 878, 878, 879, 879, 879, 880, 880, 881, 883, 884, 885, 885, 885, 885, 886, 886, 887, 887, 889, 889, 889, 889, 890, 890, 890, 890, 891, 891, 892, 892, 892, 892, 892, 892, 893, 894, 895, 895, 895, 895, 895, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896, 896]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
