,0
Accumulated time steps,"[0, 1000, 1373, 1766, 2052, 2225, 2674, 2929, 3212, 3557, 3813, 4080, 4353, 4537, 4703, 4855, 5011, 5199, 5352, 5503, 5978, 6248, 6693, 6863, 7121, 7276, 7433, 7711, 8179, 8437, 8703, 8860, 9306, 9577, 9763, 9916, 10073, 10424, 10689, 10849, 11106, 11362, 11626, 11876, 12048, 12407, 12570, 12727, 12983, 13241, 13513, 13667, 13833, 14004, 14160, 14335, 14589, 14752, 14908, 15065, 15412, 15673, 15828, 16081, 16452, 16616, 16962, 17230, 17679, 17863, 18025, 18178, 18461, 18723, 19070, 19432, 19686, 19973, 20129, 20476, 20835, 21001, 21281, 21562, 21717, 21975, 22141, 22296, 22446, 22598, 22859, 23205, 23491, 23967, 24156, 24501, 24756, 24913, 25064, 25320, 25681, 25839, 25998, 26241, 26407, 26556, 26836, 27100, 27260, 27515, 27695, 27853, 28005, 28164, 28421, 28580, 28848, 29003, 29270, 29424, 29680, 29833, 29996]"
Episode reward,"[0, -71.31124165224583, 80.04884466315728, 79.84805770436807, 83.71866146119322, 89.94296667938185, 73.59751739034215, 85.9557914413728, 82.83499155614311, 80.80953522399511, 85.56077430640488, 84.94983891084115, 85.18073662584385, 88.09798338007042, 90.33955325761319, 91.47038274912745, 91.20603040073725, 87.36246991171203, 91.32485658288532, 91.42807961727028, 72.30887326979918, 84.26033323160581, 73.92101924315678, 89.65155255999372, 84.88472537694985, 90.53741881342035, 90.81292757795744, 83.74952081922545, 72.48277413398701, 85.64733784963796, 84.74586150361836, 91.05765606763663, 73.53417993885643, 84.01118413870408, 87.61771521669232, 91.22564039302391, 90.69153660030058, 79.58851501401244, 85.04923626758917, 90.48762372379782, 85.29451646442627, 85.1522017701913, 85.51851025261027, 86.73143186630335, 88.8324366019424, 79.88593980854554, 90.31325414882602, 91.01943365818113, 84.88548667085055, 83.78374318216927, 84.1439608171786, 91.2904055002924, 89.95263765071158, 89.79658715515481, 91.01507687814369, 89.43605404765339, 85.13319565941768, 90.8467312670836, 91.19973541406618, 90.9992495543508, 80.305588224885, 84.5389320799253, 91.74220906480264, 85.5682419882697, 78.79363870817784, 90.6877200800308, 80.15536711195122, 84.87396524541525, 73.71631829453632, 89.91682947658259, 90.50456414327509, 91.14500680059895, 82.33511603330464, 86.95140887617691, 79.33276317105783, 79.4297204757177, 86.20164793213475, 83.71985368801484, 91.09329176705768, 80.98509568218039, 79.21009503346511, 90.14602363812371, 83.60142259296711, 83.93827783461754, 91.29180400698668, 86.59378850683413, 90.61381456539685, 91.31008768399315, 91.5794408868772, 91.32492446789735, 85.04920675557312, 78.38064650648325, 82.95170547305379, 73.67678708266082, 87.98620125135118, 80.74214302213315, 85.78059387121013, 91.35905911469618, 90.91336606255932, 86.8828690136416, 79.82868920712768, 91.26163462016262, 91.06484821787815, 85.68317043584416, 90.23437983128629, 91.77829162617725, 84.0820911103429, 85.21483141409621, 90.87751189779723, 85.8608019044992, 89.2719044911754, 90.82209565087501, 91.2570673617177, 90.83324373289801, 85.1150451234842, 90.37137976894023, 85.28713071946282, 91.3802401429688, 84.99444025919968, 90.82319133313126, 84.87575928918695, 90.79858138233192, 90.92029007023437]"
Episode feedback,"[0.8, 0.1292585169045506, 0.13709677382500868, 0.2244897953456893, 0.18245613971068023, 0.18023255709167119, 0.1540178567990673, 0.11023622003844008, 0.10283687906795433, 0.09593023227927258, 0.08627450946559016, 0.10902255598111821, 0.10294117609212804, 0.043715846755651114, 0.060606060238751154, 0.07284768163677033, 0.07741935433922997, 0.04278074843432755, 0.09210526255193906, 0.06666666622222223, 0.05696202519628265, 0.06319702578737166, 0.049549549437951465, 0.06508875701130913, 0.06225680909627701, 0.0389610387080452, 0.03846153821499014, 0.03971119119237837, 0.025695931422492654, 0.031128404548138505, 0.03396226402278391, 0.05769230732248521, 0.02921348308041914, 0.018518518449931413, 0.005405405376186998, 0.01315789465027701, 0.03846153821499014, 0.017142857093877552, 0.026515151414715336, 0.03144654068272616, 0.02734374989318848, 0.03137254889657824, 0.022813688126183694, 0.01606425696359736, 0.017543859546527138, 0.019553072571080802, 0.02469135787227557, 0.01923076910749507, 0.00784313722414456, 0.003891050568517313, 0.0036900368867526317, 0.013071895339399377, 0.01212121204775023, 0.0, 0.03225806430801249, 0.0, 0.007905138308675343, 0.018518518404206676, 0.0064516128616024975, 0.006410256369165024, 0.008670520206154567, 0.007692307662721894, 0.0, 0.015873015810027716, 0.008108108086194303, 0.0, 0.00579710143247217, 0.0, 0.004464285704320791, 0.0, 0.006211180085644845, 0.0, 0.0, 0.0, 0.002890173402051522, 0.008310249284459142, 0.0039525691543376715, 0.00349650348427796, 0.0, 0.005780346804103044, 0.005586592163165944, 0.0, 0.0, 0.010714285676020409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003508771917513081, 0.0, 0.0, 0.0, 0.003937007858515717, 0.0, 0.0, 0.0, 0.0027777777700617283, 0.0, 0.00632911388399295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 64.1020884513855, 89.71431684494019, 120.42917513847351, 142.2711033821106, 156.76015400886536, 189.32650470733643, 206.46766233444214, 224.86579418182373, 247.4691083431244, 263.8898537158966, 281.4502184391022, 299.4256556034088, 310.58982276916504, 321.2345952987671, 331.2992901802063, 341.83028411865234, 353.2843475341797, 363.6501796245575, 373.253217458725, 401.3761148452759, 417.7405560016632, 444.55528378486633, 455.5294933319092, 471.70535254478455, 481.4708683490753, 491.3311414718628, 508.2679672241211, 534.599812746048, 549.7233924865723, 565.7756617069244, 576.0422427654266, 602.7291662693024, 619.3032019138336, 630.7787001132965, 640.3995327949524, 650.5578436851501, 671.214209318161, 687.0238213539124, 696.9330906867981, 712.1025786399841, 727.4492282867432, 742.8717646598816, 757.3153643608093, 767.5049221515656, 787.9968070983887, 798.01229596138, 807.5986950397491, 822.1872048377991, 836.834760427475, 851.8731589317322, 861.2561492919922, 871.0328478813171, 880.8458178043365, 890.4383661746979, 900.6438300609589, 915.2025051116943, 925.0240302085876, 934.2423052787781, 943.4699459075928, 962.9438469409943, 977.7154538631439, 986.5358254909515, 1001.0297014713287, 1021.7288179397583, 1031.1679871082306, 1050.4041531085968, 1065.1909334659576, 1089.9550964832306, 1100.7963581085205, 1110.453488111496, 1119.390325307846, 1135.0396699905396, 1149.3076827526093, 1167.8682017326355, 1187.94034409523, 1202.1538813114166, 1218.1362509727478, 1226.9827842712402, 1246.2390298843384, 1266.2121756076813, 1275.7371201515198, 1291.073742389679, 1307.0489876270294, 1316.0404677391052, 1330.1967356204987, 1339.7335691452026, 1348.7805445194244, 1357.6400909423828, 1366.2956428527832, 1380.653603553772, 1399.590969324112, 1415.3029024600983, 1440.7358450889587, 1451.5532393455505, 1470.0690894126892, 1484.258956193924, 1493.5081861019135, 1502.393059015274, 1516.6531729698181, 1536.149698972702, 1545.1973497867584, 1554.5254533290863, 1568.2587387561798, 1577.549164533615, 1586.279923915863, 1601.6734726428986, 1616.3039264678955, 1625.5582444667816, 1639.6829273700714, 1649.864887714386, 1658.9380745887756, 1667.494649887085, 1676.6885266304016, 1690.8546121120453, 1699.8605887889862, 1714.6384692192078, 1723.6018176078796, 1738.242117881775, 1747.172453403473, 1761.411738395691, 1770.512493610382, 1779.9079673290253]"
total minutes,"[0, 1.068368140856425, 1.4952386140823364, 2.0071529189745587, 2.37118505636851, 2.6126692334810895, 3.155441745122274, 3.4411277055740355, 3.747763236363729, 4.124485139052073, 4.398164228598277, 4.690836973985037, 4.990427593390147, 5.17649704615275, 5.353909921646118, 5.521654836336771, 5.697171401977539, 5.888072458902995, 6.060836327075958, 6.220886957645416, 6.689601914087931, 6.96234260002772, 7.409254729747772, 7.592158222198487, 7.861755875746409, 8.024514472484588, 8.18885235786438, 8.471132787068685, 8.909996879100799, 9.16205654144287, 9.429594361782074, 9.600704046090444, 10.045486104488372, 10.321720031897227, 10.512978335221609, 10.67332554658254, 10.842630728085835, 11.186903488636016, 11.450397022565205, 11.615551511446634, 11.868376310666402, 12.124153804779052, 12.381196077664693, 12.621922739346822, 12.791748702526093, 13.133280118306478, 13.300204932689667, 13.459978250662486, 13.703120080629985, 13.947246007124583, 14.197885982195537, 14.354269154866536, 14.517214131355285, 14.680763630072276, 14.840639436244965, 15.010730501015981, 15.253375085194905, 15.417067170143127, 15.570705087979634, 15.72449909845988, 16.049064115683237, 16.295257564385732, 16.442263758182527, 16.68382835785548, 17.028813632329307, 17.18613311847051, 17.50673588514328, 17.753182224432628, 18.16591827472051, 18.34660596847534, 18.507558135191598, 18.656505421797434, 18.91732783317566, 19.155128045876822, 19.46447002887726, 19.799005734920502, 20.035898021856944, 20.302270849545796, 20.449713071187336, 20.770650498072307, 21.10353626012802, 21.262285335858664, 21.51789570649465, 21.784149793783822, 21.934007795651755, 22.169945593674978, 22.32889281908671, 22.47967574199041, 22.627334849039713, 22.771594047546387, 23.010893392562867, 23.326516155401865, 23.588381707668304, 24.01226408481598, 24.19255398909251, 24.501151490211488, 24.737649269898732, 24.891803101698557, 25.039884316921235, 25.277552882830303, 25.602494982878365, 25.75328916311264, 25.908757555484772, 26.13764564593633, 26.29248607556025, 26.43799873193105, 26.694557877381644, 26.938398774464925, 27.092637407779694, 27.32804878950119, 27.4977481285731, 27.648967909812928, 27.791577498118084, 27.94480877717336, 28.180910201867423, 28.33100981314977, 28.57730782032013, 28.726696960131328, 28.97070196469625, 29.11954089005788, 29.35686230659485, 29.508541560173036, 29.665132788817086]"
cummulative feedback,"[0, 129, 180, 268, 320, 351, 420, 448, 477, 510, 532, 561, 589, 597, 607, 618, 630, 638, 652, 662, 689, 706, 728, 739, 755, 761, 767, 778, 790, 798, 807, 816, 829, 834, 835, 837, 843, 849, 856, 861, 868, 876, 882, 886, 889, 896, 900, 903, 905, 906, 907, 909, 911, 911, 916, 916, 918, 921, 922, 923, 926, 928, 928, 932, 935, 935, 937, 937, 939, 939, 940, 940, 940, 940, 941, 944, 945, 946, 946, 948, 950, 950, 950, 953, 953, 953, 953, 953, 953, 953, 953, 953, 954, 954, 954, 954, 955, 955, 955, 955, 956, 956, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
