,0
Accumulated time steps,"[0, 1000, 1494, 1756, 2309, 2663, 3033, 3395, 3559, 3828, 4085, 4338, 4497, 4656, 4914, 5280, 5444, 5706, 6167, 6324, 6579, 6832, 7146, 7432, 7594, 7753, 8021, 8176, 8346, 8501, 8652, 8923, 9180, 9451, 9711, 9868, 10029, 10195, 10557, 10715, 10874, 11145, 11304, 11574, 11840, 12101, 12468, 12623, 13004, 13270, 13527, 13797, 13953, 14105, 14373, 14646, 14805, 15068, 15222, 15493, 15867, 16029, 16300, 16573, 16744, 16903, 17063, 17444, 17715, 17914, 18299, 18456, 18719, 18977, 19145, 19403, 19678, 19941, 20221, 20476, 20748, 21003, 21167, 21322, 21493, 21660, 21920, 22171, 22332, 22598, 22754, 23028, 23199, 23361, 23513, 23669, 23935, 24193, 24350, 24508, 24769, 24932, 25213, 25394, 25679, 25838, 26103, 26285, 26469, 26737, 27016, 27286, 27443, 27607, 27879, 28034, 28297, 28558, 28847, 29008, 29197, 29462, 29645, 29802]"
Episode reward,"[0, -70.05957661132834, 71.32926409772632, 85.65044973412704, 68.81934897721277, 80.66851321979831, 81.14408925625183, 81.30567142306096, 91.12007803469112, 84.15210506715749, 86.65111937418015, 86.6329381074365, 91.38369368611045, 91.21533415561791, 86.40260815243994, 79.4739802472242, 91.02445830712648, 85.93768364831283, 74.49520151858589, 91.09817078060718, 86.6463994626902, 86.73568695818096, 79.8320145904758, 83.5659178247276, 90.96782415737616, 91.18076128478118, 86.18443854111266, 91.71698246544773, 90.22582734035595, 91.50069054969713, 91.82493078677314, 85.32312129436853, 86.13444042816887, 85.6532338173326, 86.8568323113676, 91.66205000425643, 91.67298063036452, 91.08753285174734, 80.01037792692702, 91.45690903202156, 91.31980785581925, 84.64972348726425, 91.06331698620356, 84.62708202659188, 84.67097792470483, 86.05291521199402, 79.10379494411866, 91.38191491461804, 79.17767159896803, 85.72626638814353, 86.55676065207408, 84.85253656825209, 90.9137200061648, 91.65807082741861, 84.59489318792302, 83.18115601799552, 90.57222321872443, 85.39419648955075, 91.48287048854837, 84.68534205841522, 78.85952401089527, 90.88785795849897, 85.37361330014754, 84.35911221051448, 90.116681545825, 91.15198762577099, 90.8642389507112, 77.95328192531434, 83.94665658904627, 87.034822448513, 78.37128652881344, 90.75935346180195, 86.00382567071837, 85.62735895487394, 89.78516745251231, 85.20798667590986, 84.87749092538637, 85.24735714253427, 83.55322018431961, 84.87398025232314, 83.17108979653273, 84.93126523222125, 89.83041922520532, 90.43650136038764, 89.55265199586448, 90.14328334296974, 85.28900187335384, 85.09136886574316, 89.97015730784175, 83.881396549871, 90.91704541021853, 83.50551065185674, 89.7967977079565, 90.84571420693855, 91.49519108829003, 90.82684225097245, 85.39285283696614, 85.34226367620776, 90.81864905970936, 90.68455588827638, 85.29863919255871, 90.63170589548781, 83.10527225188198, 89.01296153576429, 83.11024060674774, 90.48396954904219, 85.27555314563004, 88.94014694327586, 88.3407986206233, 85.40985741270762, 83.68553812594715, 84.09441694664787, 90.69114651070907, 90.05045324794153, 83.80367993406568, 90.89282878230718, 85.01728565347321, 84.5520521020334, 82.576928989677, 91.18873926535196, 88.07839833229173, 84.83422828121985, 88.47257048423299, 90.69646035209576]"
Episode feedback,"[0.8, 0.13326653293259866, 0.166328600068299, 0.13409961634444592, 0.09420289838006721, 0.09348441899862771, 0.13821138173926456, 0.08310249284459144, 0.11042944717527947, 0.08208955193250167, 0.08203124967956543, 0.09126984090765937, 0.044303797187950654, 0.0632911388399295, 0.07003891023331163, 0.09863013671608181, 0.06748466216267078, 0.06896551697714362, 0.04565217381379962, 0.05769230732248521, 0.04724409430218861, 0.027777777667548503, 0.054313098868009266, 0.04210526301015697, 0.03105590042822422, 0.0379746833039577, 0.06741573008458528, 0.04545454515938607, 0.03550295836980498, 0.025974025805363468, 0.05333333297777778, 0.051851851659807956, 0.015624999938964844, 0.04444444427983539, 0.02702702692267557, 0.03846153821499014, 0.012499999921875001, 0.018181818071625347, 0.008310249284459142, 0.05095541368818208, 0.0126582277679859, 0.04074074058984911, 0.0126582277679859, 0.03345724894625558, 0.03773584891420435, 0.015384615325443787, 0.002732240429693332, 0.0194805193540226, 0.021052631523545706, 0.018867924457102173, 0.007812499969482422, 0.007434944210279018, 0.0064516128616024975, 0.019867549537300997, 0.007490636676065031, 0.0036764705747188583, 0.00632911388399295, 0.015267175514247422, 0.019607843009099065, 0.01481481475994513, 0.010723860561062035, 0.0, 0.018518518449931413, 0.0036764705747188583, 0.0, 0.0253164555359718, 0.006289308136545232, 0.013157894702216066, 0.01481481475994513, 0.0, 0.005208333319769966, 0.0, 0.011450381635685566, 0.01167315170555194, 0.011976047832478756, 0.015564202274069253, 0.0, 0.0, 0.0035842293778343033, 0.0, 0.0036900368867526317, 0.003937007858515717, 0.012269938575031052, 0.006493506451340867, 0.0, 0.006024096349252432, 0.011583011538289532, 0.003999999984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003891050568517313, 0.006410256369165024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0055248618479289404, 0.0, 0.0, 0.0035971222892189846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0054945054643159045, 0.0]"
total seconds,"[0, 64.97984290122986, 98.98480749130249, 116.6554057598114, 151.13276433944702, 173.3928587436676, 197.88784265518188, 219.96849060058594, 231.1092140674591, 248.08218574523926, 264.3650462627411, 280.33061933517456, 290.069105386734, 300.15793919563293, 316.2252655029297, 339.43723034858704, 350.16695952415466, 366.3109881877899, 393.0525941848755, 403.08470273017883, 418.5353548526764, 433.24372386932373, 452.19676065444946, 469.18690824508667, 479.1810984611511, 489.2173867225647, 505.8922939300537, 515.7073781490326, 526.0042562484741, 535.6014721393585, 545.2249300479889, 561.6934807300568, 576.138247013092, 592.1357650756836, 607.1927859783173, 616.5825154781342, 626.1075835227966, 636.1327939033508, 655.9752418994904, 666.0240879058838, 675.4540450572968, 691.5273690223694, 700.7309420108795, 716.4124419689178, 732.1472980976105, 747.0573027133942, 766.8854684829712, 776.2772281169891, 797.5980911254883, 812.692046880722, 827.3663249015808, 842.3356549739838, 851.4198670387268, 860.5562915802002, 875.5070066452026, 890.8791418075562, 900.3192386627197, 915.4645464420319, 924.836314201355, 940.5378525257111, 961.0572214126587, 970.4582159519196, 986.1488921642303, 1001.3610234260559, 1011.0227117538452, 1020.5566694736481, 1029.925898551941, 1051.6266777515411, 1067.1755361557007, 1078.6033227443695, 1100.2467007637024, 1109.4118824005127, 1124.4020619392395, 1139.3033287525177, 1149.1960062980652, 1163.8749151229858, 1179.2093362808228, 1194.0694818496704, 1210.0685865879059, 1224.3886651992798, 1240.3582463264465, 1255.5538067817688, 1265.7151279449463, 1275.4986145496368, 1285.5511264801025, 1295.4233992099762, 1310.5804665088654, 1325.382116317749, 1334.9915943145752, 1350.0439891815186, 1359.284910440445, 1374.3507459163666, 1384.1068768501282, 1393.6299126148224, 1402.5807716846466, 1411.6935765743256, 1426.7022440433502, 1441.599678993225, 1451.086036682129, 1460.3132891654968, 1474.9969696998596, 1484.3209369182587, 1499.625960111618, 1509.919065952301, 1525.747512102127, 1534.8750019073486, 1549.4886891841888, 1559.8388135433197, 1570.3887903690338, 1585.5734720230103, 1601.0307898521423, 1616.642798423767, 1625.781816482544, 1635.2458064556122, 1650.6959238052368, 1660.210193157196, 1675.2331883907318, 1689.869938135147, 1705.7680323123932, 1715.077998161316, 1726.4962756633759, 1741.1350059509277, 1751.6400566101074, 1760.8714489936829]"
total minutes,"[0, 1.0829973816871643, 1.6497467915217081, 1.9442567626635234, 2.5188794056574504, 2.8898809790611266, 3.2981307109196982, 3.6661415100097656, 3.851820234457652, 4.134703095753988, 4.406084104379018, 4.672176988919576, 4.8344850897789, 5.002632319927216, 5.2704210917154946, 5.65728717247645, 5.836115992069244, 6.1051831364631655, 6.550876569747925, 6.718078378836314, 6.975589247544606, 7.220728731155395, 7.5366126775741575, 7.819781804084778, 7.986351641019185, 8.153623112042744, 8.431538232167561, 8.595122969150543, 8.766737604141236, 8.926691202322642, 9.087082167466482, 9.361558012167613, 9.602304116884868, 9.86892941792806, 10.119879766305287, 10.276375257968903, 10.43512639204661, 10.602213231722514, 10.932920698324839, 11.100401465098063, 11.257567417621612, 11.525456150372824, 11.678849033514659, 11.94020736614863, 12.202454968293507, 12.450955045223235, 12.781424474716186, 12.937953801949819, 13.293301518758138, 13.544867448012035, 13.78943874835968, 14.03892758289973, 14.190331117312114, 14.342604859670002, 14.59178344408671, 14.847985696792602, 15.005320644378662, 15.25774244070053, 15.413938570022584, 15.675630875428517, 16.017620356877647, 16.17430359919866, 16.43581486940384, 16.689350390434264, 16.850378529230753, 17.0092778245608, 17.165431642532347, 17.52711129585902, 17.786258935928345, 17.976722045739493, 18.337445012728374, 18.490198040008544, 18.74003436565399, 18.988388812541963, 19.15326677163442, 19.397915252049764, 19.653488938013712, 19.90115803082784, 20.1678097764651, 20.40647775332133, 20.67263743877411, 20.925896779696146, 21.095252132415773, 21.25831024249395, 21.42585210800171, 21.590389986832935, 21.843007775147758, 22.08970193862915, 22.24985990524292, 22.50073315302531, 22.65474850734075, 22.905845765272776, 23.068447947502136, 23.22716521024704, 23.37634619474411, 23.528226276238758, 23.778370734055837, 24.026661316553753, 24.184767278035483, 24.338554819424946, 24.583282828330994, 24.738682281970977, 24.9937660018603, 25.165317765871684, 25.429125201702117, 25.581250031789143, 25.824811486403146, 25.99731355905533, 26.173146506150562, 26.426224533716837, 26.683846497535704, 26.944046640396117, 27.0963636080424, 27.2540967742602, 27.51159873008728, 27.670169885953268, 27.92055313984553, 28.16449896891912, 28.429467205206553, 28.584633302688598, 28.77493792772293, 29.018916765848797, 29.19400094350179, 29.347857483228047]"
cummulative feedback,"[0, 133, 215, 250, 302, 335, 386, 416, 434, 456, 477, 500, 507, 517, 535, 571, 582, 600, 621, 630, 642, 649, 666, 678, 683, 689, 707, 714, 720, 724, 732, 746, 750, 762, 769, 775, 777, 780, 783, 791, 793, 804, 806, 815, 825, 829, 830, 833, 841, 846, 848, 850, 851, 854, 856, 857, 858, 862, 865, 869, 873, 873, 878, 879, 879, 883, 884, 889, 893, 893, 895, 895, 898, 901, 903, 907, 907, 907, 908, 908, 909, 910, 912, 913, 913, 914, 917, 918, 918, 918, 918, 918, 918, 918, 918, 918, 918, 919, 920, 920, 920, 920, 920, 920, 920, 920, 920, 921, 921, 921, 922, 922, 922, 922, 922, 922, 922, 922, 922, 922, 922, 922, 923, 923]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
