,0
Accumulated time steps,"[0, 1000, 1438, 1705, 2147, 2302, 2567, 2922, 3187, 3431, 3804, 3956, 4109, 4370, 4640, 4799, 4952, 5196, 5354, 5609, 5761, 6025, 6190, 6483, 6833, 6985, 7416, 7869, 8015, 8342, 8600, 8858, 9112, 9458, 9621, 9896, 10231, 10498, 10850, 11011, 11161, 11424, 11719, 12085, 12240, 12494, 12763, 13027, 13288, 13440, 13697, 13946, 14303, 14462, 14717, 14875, 15128, 15287, 15541, 15695, 15848, 16108, 16264, 16422, 16575, 16841, 16991, 17146, 17416, 17566, 17716, 17968, 18124, 18419, 18695, 19077, 19422, 19569, 19809, 20075, 20225, 20484, 20635, 20905, 21185, 21444, 21599, 21869, 22018, 22381, 22646, 23018, 23276, 23430, 23680, 24031, 24184, 24338, 24602, 24861, 25017, 25271, 25542, 25701, 25875, 26041, 26302, 26478, 26632, 26784, 27047, 27201, 27358, 27615, 27769, 27920, 28070, 28521, 28671, 28824, 28979, 29183, 29569, 29723]"
Episode reward,"[0, -50.50447785606555, 73.71223558280472, 84.68363968362638, 75.58863155916109, 91.00135617034897, 84.05802460854522, 79.69192560473566, 84.88280347672209, 86.62272017809435, 78.17319764822783, 91.32899475902347, 91.44111729451947, 85.17464944259879, 82.75612070682061, 90.82062814705742, 90.76330359201944, 85.13001067897886, 90.85081998554631, 85.88197082999797, 91.93346988076777, 84.77700249904156, 90.16558688967649, 82.0554820552635, 79.62321268343635, 91.11703552820882, 74.70978149657725, 71.44133999193417, 91.20689228880093, 82.15553007923681, 85.19561923945918, 85.71596536349794, 85.18282110906674, 80.70541117945353, 89.86213837689962, 83.42817228707459, 82.40737007262459, 84.42616689827128, 80.52998184560488, 90.37113511733513, 91.07590877957895, 85.23343895722586, 81.23605184726183, 79.31777604991007, 90.69425544988717, 86.14612274232056, 83.63746464309551, 83.85497507303074, 84.65991253031088, 90.67406050152842, 84.57780274166643, 86.46646953875646, 79.34434158385832, 90.23457141269408, 85.88794724127942, 91.36048985467481, 85.88743648036791, 90.56394098418188, 85.78343347762099, 90.83208342295106, 90.56928831732269, 85.43668970735864, 90.82808249575275, 90.56315237621982, 90.38964473986141, 84.88789617831924, 91.00259258210363, 90.5825620520409, 83.18793156551327, 90.81187208559935, 90.98550274265537, 84.81192064300903, 90.55676955023692, 81.51335876058397, 83.16635776261904, 75.38610793912558, 78.84398795490434, 91.43535157607923, 86.04165735656925, 83.59735264655416, 91.42931768272501, 84.52362343729189, 90.66441002426174, 81.85015637336468, 82.62402450211613, 84.34662192205354, 89.92059430332806, 84.49128849541614, 91.01722443128685, 76.04847106916245, 82.81865223211959, 76.4062871741436, 84.54193687961029, 91.43066118494171, 83.87944849672446, 77.73733982307347, 90.43208469395837, 90.52577654605867, 84.29386412606314, 82.97502080464508, 90.46641804022227, 84.57420198856092, 83.2866492865407, 90.44698353236383, 90.30336343457986, 89.63195246307819, 83.59453139752928, 88.18118649912421, 90.44823349120382, 90.65064941242217, 84.26388790332102, 91.04190588180491, 90.12487081853942, 83.18860539536803, 90.89634120143324, 91.09779345625061, 90.97095061250839, 71.73766104602346, 90.82618461261555, 90.57714472532251, 90.67854596291707, 85.5535353809798, 75.61702394345383, 90.25795203440698]"
Episode feedback,"[0.8, 0.3046092181316541, 0.1647597250234331, 0.10902255598111821, 0.10430838978614877, 0.05844155806206781, 0.07575757547061525, 0.070621468727058, 0.08712121179120753, 0.05349794216667514, 0.03763440850098277, 0.04635761558703566, 0.019736841975415514, 0.026923076819526628, 0.003717472105139509, 0.01898734165197885, 0.01315789465027701, 0.028806584243594304, 0.01910828013306828, 0.011811023575547152, 0.026490066049734664, 0.026615969480547643, 0.0, 0.0, 0.011461318018735478, 0.013245033024867332, 0.011627906949702543, 0.0, 0.013793103353151011, 0.003067484653167225, 0.007782101137034626, 0.007782101137034626, 0.007905138308675343, 0.0, 0.0, 0.0036496350231765146, 0.0029940119670837967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034013605326484336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006535947669699688, 0.0, 0.0, 0.0, 0.0, 0.01315789465027701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 82.20817995071411, 113.08780217170715, 131.10435843467712, 159.41513061523438, 169.2790195941925, 185.65886735916138, 207.34351253509521, 224.08908987045288, 238.9151816368103, 260.29569959640503, 269.74557304382324, 278.8552188873291, 294.2015767097473, 309.4854881763458, 319.05190920829773, 328.27966499328613, 343.0346419811249, 352.6200566291809, 367.3395321369171, 376.6742217540741, 391.8434212207794, 401.1459834575653, 417.34436774253845, 436.9415271282196, 445.939297914505, 470.3449285030365, 494.6393096446991, 503.44458532333374, 522.0516934394836, 536.4189953804016, 551.1759481430054, 565.4366207122803, 583.9864726066589, 593.6925857067108, 609.3704056739807, 628.2996332645416, 643.419029712677, 662.7373602390289, 672.3371143341064, 681.3284687995911, 696.5003249645233, 712.9488022327423, 732.9614462852478, 742.0255641937256, 756.4919147491455, 771.4444391727448, 786.3384211063385, 800.9312055110931, 809.9064519405365, 824.3838403224945, 838.4076697826385, 857.9203391075134, 867.042402267456, 881.1727428436279, 890.5250635147095, 904.686630487442, 913.9329752922058, 927.9824013710022, 937.0914742946625, 945.862381696701, 960.1471316814423, 969.3936247825623, 978.6285743713379, 987.6287007331848, 1002.2846376895905, 1011.07475233078, 1019.8676609992981, 1034.5975770950317, 1043.5141897201538, 1052.296511888504, 1066.2424154281616, 1075.300936460495, 1091.4658889770508, 1106.6481764316559, 1127.3861966133118, 1146.2798743247986, 1154.7922480106354, 1168.153742313385, 1182.6769633293152, 1191.383799791336, 1205.6327664852142, 1214.6774682998657, 1229.6405453681946, 1245.2403390407562, 1259.8752527236938, 1269.0833718776703, 1284.3194408416748, 1293.2405126094818, 1313.2997612953186, 1328.2521092891693, 1348.7111535072327, 1363.1555399894714, 1372.1739902496338, 1386.410024881363, 1405.667340517044, 1414.5805265903473, 1423.4323222637177, 1438.1593878269196, 1452.8565340042114, 1461.9343197345734, 1476.4998154640198, 1491.489426612854, 1500.6361541748047, 1510.6817326545715, 1520.4853796958923, 1535.1126856803894, 1545.3585715293884, 1554.2274100780487, 1563.0734841823578, 1578.0967864990234, 1587.2905342578888, 1596.5222735404968, 1611.011088848114, 1620.046984910965, 1628.923151731491, 1638.1189033985138, 1662.793636083603, 1671.6726081371307, 1680.7188296318054, 1689.7463660240173, 1701.5950589179993, 1722.9009907245636, 1732.1111397743225]"
total minutes,"[0, 1.3701363325119018, 1.8847967028617858, 2.185072640577952, 2.6569188435872397, 2.821316993236542, 3.094314455986023, 3.4557252089182535, 3.734818164507548, 3.981919693946838, 4.338261659940084, 4.495759550730387, 4.647586981455485, 4.903359611829122, 5.158091469605764, 5.317531820138296, 5.471327749888102, 5.717244033018748, 5.877000943819682, 6.1223255356152855, 6.277903695901235, 6.5307236870129906, 6.685766390959421, 6.955739462375641, 7.2823587854703264, 7.432321631908417, 7.839082141717275, 8.243988494078318, 8.390743088722228, 8.700861557324727, 8.94031658967336, 9.186265802383422, 9.423943678538004, 9.733107876777648, 9.89487642844518, 10.15617342789968, 10.471660554409027, 10.723650495211283, 11.045622670650483, 11.205618572235107, 11.355474479993184, 11.608338749408722, 11.882480037212371, 12.21602410475413, 12.367092736562093, 12.608198579152425, 12.857407319545747, 13.105640351772308, 13.348853425184886, 13.498440865675608, 13.739730672041576, 13.973461163043975, 14.298672318458557, 14.4507067044576, 14.686212380727133, 14.842084391911824, 15.078110508124034, 15.232216254870098, 15.46637335618337, 15.618191238244375, 15.764373028278351, 16.002452194690704, 16.156560413042705, 16.3104762395223, 16.46047834555308, 16.704743961493175, 16.851245872179668, 16.9977943499883, 17.24329295158386, 17.391903162002563, 17.538275198141733, 17.770706923802695, 17.921682274341585, 18.191098149617513, 18.44413627386093, 18.789769943555196, 19.104664572079976, 19.24653746684392, 19.469229038556417, 19.711282722155254, 19.856396663188935, 20.09387944142024, 20.24462447166443, 20.49400908946991, 20.75400565067927, 20.99792087872823, 21.151389531294505, 21.405324014027915, 21.554008543491364, 21.888329354921975, 22.13753515481949, 22.478519225120543, 22.719258999824525, 22.869566504160563, 23.106833748022716, 23.427789008617403, 23.57634210983912, 23.72387203772863, 23.96932313044866, 24.214275566736855, 24.36557199557622, 24.608330257733662, 24.858157110214233, 25.01060256958008, 25.178028877576192, 25.341422994931538, 25.58521142800649, 25.755976192156474, 25.90379016796748, 26.051224736372628, 26.301613108317056, 26.45484223763148, 26.60870455900828, 26.850184814135233, 27.000783081849416, 27.14871919552485, 27.301981723308565, 27.71322726806005, 27.861210135618844, 28.011980493863422, 28.16243943373362, 28.35991764863332, 28.71501651207606, 28.86851899623871]"
cummulative feedback,"[0, 304, 376, 405, 451, 460, 480, 505, 528, 541, 555, 562, 565, 572, 573, 576, 578, 585, 588, 591, 595, 602, 602, 602, 606, 608, 613, 613, 615, 616, 618, 620, 622, 622, 622, 623, 624, 624, 624, 624, 624, 624, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 626, 626, 626, 626, 626, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
