,0
Accumulated time steps,"[0, 1000, 1999, 2998, 3997, 4655, 4914, 5825, 6179, 6341, 6700, 6958, 7525, 7685, 7854, 8011, 8363, 8706, 8865, 9299, 9654, 10102, 10463, 10615, 10772, 10922, 11289, 11534, 11693, 11952, 12104, 12350, 12504, 12656, 12900, 13163, 13316, 13469, 13739, 13891, 14042, 14405, 14578, 14825, 14978, 15221, 15496, 15666, 15932, 16098, 16254, 16503, 16750, 17213, 17460, 17717, 17964, 18231, 18526, 18802, 19164, 19361, 19511, 19669, 19825, 19982, 20137, 20386, 20541, 20892, 21148, 21414, 21671, 21932, 22084, 22236, 22396, 22638, 22886, 23230, 23390, 23541, 23688, 23944, 24099, 24352, 24729, 25074, 25264, 25420, 25695, 25847, 26217, 26381, 26619, 26770, 26926, 27179, 27335, 27495, 27760, 28007, 28299, 28566, 28733, 28877, 29130, 29322, 29475, 29731, 29884]"
Episode reward,"[0, -66.09717110069016, -75.16484800901604, -83.56787236271667, -57.379116636943046, 65.73103382356997, 86.33342466323168, 47.98248983206748, 81.0873149966938, 90.3506533616152, 80.80134437367101, 86.16106077405601, 68.32041703374236, 91.2224997633294, 90.21251555203416, 91.3186117836421, 80.39375162571162, 80.46196282566602, 91.30726751058037, 76.81100940578747, 80.22243370722978, 74.22161057509221, 79.31388535214292, 91.4798578333977, 91.2092603059375, 91.46409932837102, 79.68988686322928, 87.05332982526429, 90.71791293875395, 85.11747808769721, 91.75722645485757, 86.3086919983362, 90.8359714233368, 91.1627136625578, 87.06849836048205, 84.06267142982767, 91.95222112014135, 90.97606244623127, 84.74565432097828, 91.48397433749379, 91.12850371574075, 79.71179557501553, 90.27869129113552, 85.63768578855529, 90.93994808863162, 86.7365396022162, 82.7293221559348, 90.25327094845004, 84.5554554799233, 90.0267872283896, 90.76591574976598, 85.68693095291316, 85.11649564600167, 71.36415751018474, 86.25735971777513, 86.16895874838639, 86.13391615456442, 85.52547056395348, 80.74246428681292, 83.2563534380769, 78.98718577650243, 87.6279867217789, 90.92277764529526, 90.80518375724041, 91.00600576301194, 90.70646186545653, 90.30457484869405, 86.42433662387701, 91.20678111433536, 80.80736052560688, 85.62904292248656, 85.9078113111762, 84.48862127703003, 86.09136835841886, 91.52052290722418, 90.8623624174868, 90.69051741315096, 84.86021782408422, 85.56871703362089, 79.91350596644318, 90.67171210258829, 91.3884189082223, 91.34645808030503, 84.86291096378609, 91.15115065558004, 84.22072516943925, 77.5777933112045, 83.07632739342105, 87.98648948857944, 90.35740823335148, 82.57943529332479, 90.5968870548368, 77.35540854527316, 90.13343085131693, 85.33551057271687, 90.84684848462582, 89.08202687314147, 85.0352980034112, 90.87945322168781, 90.19414617309013, 82.98658213612504, 85.15143840730057, 80.17274630215657, 85.01031786107961, 90.32548461627678, 91.09176005986295, 85.37420948426639, 88.21250376236728, 91.33182173995614, 84.44576536811972, 89.95738912874995]"
Episode feedback,"[0.8, 0.07314629251187746, 0.11923847683443038, 0.14629258502375492, 0.11823647282741837, 0.12480974105812825, 0.14728682113454722, 0.048351648298514675, 0.06798866836263834, 0.0559006207708036, 0.05865921771324241, 0.04280155625369044, 0.05477031792443407, 0.03773584881927139, 0.04761904733560091, 0.04487179458415516, 0.042735042613290475, 0.017543859597824972, 0.0379746833039577, 0.04849884515358235, 0.01694915249449392, 0.02460850106351566, 0.024999999930555555, 0.026490066049734664, 0.012820512738330047, 0.006711409350930139, 0.030054644726626653, 0.02459016383364687, 0.0253164555359718, 0.01162790693167478, 0.006622516512433666, 0.008163265272802998, 0.006535947669699688, 0.0, 0.008230452641026944, 0.011450381635685566, 0.0, 0.019736841975415514, 0.014869888420558036, 0.006622516512433666, 0.013333333244444445, 0.01933701652116846, 0.005813953454570038, 0.008130081267763897, 0.006578947325138505, 0.0, 0.0036496350231765146, 0.0, 0.0, 0.0, 0.0, 0.008064516096514047, 0.008130081267763897, 0.006493506479451285, 0.0, 0.0, 0.0040650406338819485, 0.0, 0.0034013605326484336, 0.0, 0.005540166189639429, 0.0, 0.006711409350930139, 0.0, 0.0, 0.0, 0.006493506451340867, 0.0, 0.0, 0.005714285697959184, 0.0, 0.0037735848914204344, 0.003906249984741211, 0.0, 0.0, 0.013245033024867332, 0.006289308136545232, 0.0041493775761436615, 0.008097165959120786, 0.0, 0.0, 0.0066666666222222224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350231765146, 0.0, 0.0, 0.0, 0.0042194092648970075, 0.0, 0.0, 0.0, 0.0, 0.006289308136545232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006993006944104847, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 58.6668381690979, 122.55079126358032, 188.69409942626953, 252.1998348236084, 295.15099239349365, 312.9120099544525, 365.7177550792694, 387.59436893463135, 398.042533159256, 419.8304500579834, 435.4927542209625, 469.24909377098083, 479.29420137405396, 489.90903997421265, 499.7774930000305, 520.8217883110046, 540.2110087871552, 549.9295282363892, 575.2193729877472, 595.1675808429718, 620.756343126297, 641.4093263149261, 650.6337509155273, 660.02232670784, 668.8808431625366, 689.7148537635803, 703.7414770126343, 713.1702201366425, 727.7792685031891, 736.6118593215942, 750.3256042003632, 759.31853556633, 768.15944480896, 781.8363106250763, 796.5234427452087, 805.3998761177063, 814.515105009079, 829.6285216808319, 838.7763783931732, 847.531171798706, 867.7325835227966, 877.6822459697723, 891.4643888473511, 900.4342105388641, 914.1104028224945, 929.2351379394531, 939.2191369533539, 954.3274054527283, 963.8839700222015, 973.4122688770294, 987.5586700439453, 1001.5408327579498, 1027.1479861736298, 1041.294682264328, 1055.8037281036377, 1069.7642185688019, 1084.743509054184, 1101.137555360794, 1116.528058052063, 1136.6428527832031, 1147.640692949295, 1156.4113771915436, 1165.3922638893127, 1174.5103521347046, 1183.675083398819, 1193.2501344680786, 1207.703523159027, 1216.8300786018372, 1236.3706986904144, 1250.9280264377594, 1266.1150920391083, 1280.8572387695312, 1295.6305634975433, 1304.6798794269562, 1314.2951378822327, 1324.0270447731018, 1337.9423332214355, 1351.960618019104, 1371.118510723114, 1380.4114212989807, 1389.303676366806, 1397.9841477870941, 1412.479792356491, 1421.5409920215607, 1435.697622537613, 1456.5122463703156, 1475.5554416179657, 1486.530696630478, 1495.662199497223, 1510.7690923213959, 1519.6848661899567, 1540.0675320625305, 1549.5520231723785, 1562.8562088012695, 1571.632661819458, 1580.8472745418549, 1595.0862727165222, 1604.272453069687, 1613.812579870224, 1628.7703266143799, 1642.5474307537079, 1658.9378769397736, 1673.9299819469452, 1683.931790113449, 1692.5394237041473, 1706.4704468250275, 1717.4197316169739, 1726.2994158267975, 1740.5687527656555, 1749.4727573394775]"
total minutes,"[0, 0.9777806361516317, 2.0425131877263385, 3.144901657104492, 4.203330580393473, 4.919183206558228, 5.215200165907542, 6.095295917987824, 6.459906148910522, 6.634042219320933, 6.997174167633057, 7.258212570349375, 7.820818229516347, 7.988236689567566, 8.165150666236878, 8.329624883333842, 8.680363138516745, 9.003516813119253, 9.165492137273153, 9.586989549795787, 9.919459680716196, 10.34593905210495, 10.690155438582103, 10.843895848592123, 11.000372111797333, 11.148014052708943, 11.49524756272634, 11.729024616877238, 11.886170335610707, 12.129654475053151, 12.27686432202657, 12.50542673667272, 12.6553089261055, 12.802657413482667, 13.030605177084604, 13.275390712420146, 13.423331268628438, 13.575251750151317, 13.827142028013865, 13.979606306552887, 14.125519529978435, 14.462209725379944, 14.628037432829538, 14.857739814122517, 15.007236842314402, 15.235173380374908, 15.487252298990885, 15.653652282555898, 15.90545675754547, 16.06473283370336, 16.223537814617156, 16.45931116739909, 16.692347212632498, 17.11913310289383, 17.354911371072134, 17.596728801727295, 17.829403642813364, 18.0790584842364, 18.35229258934657, 18.608800967534382, 18.94404754638672, 19.127344882488252, 19.273522953192394, 19.423204398155214, 19.57517253557841, 19.72791805664698, 19.887502241134644, 20.12839205265045, 20.28050131003062, 20.606178311506905, 20.848800440629322, 21.101918200651806, 21.347620646158855, 21.593842724959057, 21.744664657115937, 21.904918964703878, 22.06711741288503, 22.299038887023926, 22.53267696698507, 22.85197517871857, 23.00685702164968, 23.1550612727801, 23.299735796451568, 23.541329872608184, 23.69234986702601, 23.928293708960215, 24.275204106171927, 24.59259069363276, 24.775511610507966, 24.927703324953715, 25.179484872023263, 25.328081103165946, 25.667792201042175, 25.825867052872976, 26.04760348002116, 26.193877696990967, 26.34745457569758, 26.584771211942037, 26.737874217828114, 26.8968763311704, 27.146172110239664, 27.3757905125618, 27.648964615662894, 27.898833032449087, 28.06552983522415, 28.208990395069122, 28.441174113750456, 28.62366219361623, 28.771656930446625, 29.009479212760926, 29.157879288991293]"
cummulative feedback,"[0, 73, 192, 338, 456, 538, 576, 620, 644, 653, 674, 685, 716, 722, 730, 737, 752, 758, 764, 785, 791, 802, 811, 815, 817, 818, 829, 835, 839, 842, 843, 845, 846, 846, 848, 851, 851, 854, 858, 859, 861, 868, 869, 871, 872, 872, 873, 873, 873, 873, 873, 875, 877, 880, 880, 880, 881, 881, 882, 882, 884, 884, 885, 885, 885, 885, 886, 886, 886, 888, 888, 889, 890, 890, 890, 892, 893, 894, 896, 896, 896, 897, 897, 897, 897, 897, 897, 897, 897, 897, 898, 898, 898, 898, 899, 899, 899, 899, 899, 900, 900, 900, 900, 900, 900, 901, 901, 901, 901, 901, 901]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
