,0
Accumulated time steps,"[0, 1000, 1999, 2521, 3520, 4150, 4503, 4867, 5434, 5794, 6130, 6513, 6774, 6937, 7100, 7354, 7817, 8078, 8235, 8574, 8831, 9078, 9227, 9380, 9530, 9906, 10160, 10316, 10471, 10720, 10979, 11155, 11317, 11663, 11831, 11995, 12256, 12442, 12600, 12868, 13230, 13383, 13729, 14085, 14236, 14411, 14577, 14851, 15014, 15172, 15337, 15505, 15669, 15827, 15985, 16343, 16499, 16657, 16963, 17123, 17476, 17645, 17801, 17953, 18123, 18278, 18431, 18776, 19114, 19278, 19549, 19702, 19963, 20218, 20373, 20617, 20867, 21027, 21187, 21538, 21802, 21966, 22131, 22281, 22528, 22682, 22835, 22980, 23316, 23579, 23746, 23904, 24257, 24531, 24887, 25258, 25549, 25796, 26138, 26386, 26530, 26679, 26927, 27181, 27342, 27525, 27773, 28134, 28399, 28660, 28815, 28977, 29158, 29412, 29584, 29828]"
Episode reward,"[0, -71.20028143955867, -64.92809409102216, 69.82093944075662, -47.537536251008355, 65.05024320318017, 81.03464890014406, 79.84655299420106, 69.30522444934543, 80.31383736585205, 82.22107969567858, 77.25554009670725, 85.55615224524439, 90.47744656409257, 90.523631756245, 85.20424120853029, 73.61839666696238, 84.1611884070925, 90.68275898717647, 81.11281943977546, 85.72227739069803, 85.88340085533387, 91.2386512402513, 91.32210400660351, 91.31556521634143, 77.51387037154932, 84.79830869353792, 90.96821534281803, 91.2622744742246, 85.46508610269791, 83.46447100061503, 88.38858125299903, 89.16298556469913, 79.67579916712819, 90.19939187987316, 90.92135834162407, 83.52629222397628, 88.31472232454497, 89.76296719445746, 82.80584473340672, 76.98907658415385, 90.69995224861418, 79.16630308051838, 76.465565043383, 91.78945388611598, 88.87385699039058, 90.31137712296957, 83.37291047263417, 88.35706988875341, 89.31340324104431, 91.5122114571951, 90.2055518222704, 88.26767215189773, 89.93279498038723, 89.51570279738871, 75.65292799530413, 91.83126892018173, 92.1095887486985, 78.82629427975967, 89.37527028503229, 77.91908176063376, 90.10643495339366, 90.09461608866157, 91.51407920329962, 90.1915974141956, 90.16827084951399, 90.63536609881217, 78.24790525992604, 78.1560797515393, 89.75217290171871, 87.63244866041202, 90.25509019703073, 82.97402732150024, 83.0095782925577, 90.9298133947011, 85.69328152651704, 83.924396957955, 90.9579568554939, 90.01694818031037, 80.35489903248381, 82.89053099434723, 90.22123595790197, 88.86967669613776, 91.69842851637276, 86.23163136116065, 91.68140113930674, 90.96309540978694, 91.13302152383675, 79.7055014382676, 83.14082020712303, 89.84238018745484, 89.08919052346346, 79.7037287894234, 82.77387853861896, 78.7701574555202, 80.46861796929564, 82.37485929261754, 85.17878896126867, 82.09972421792023, 86.10406531842003, 91.37423663677372, 91.80234858471863, 84.50540721410466, 84.01577621665712, 90.95430910746258, 88.9920534968889, 85.47404267851985, 78.93997839422677, 84.8395916056586, 84.52819631059187, 90.83243394813161, 90.25017844571357, 88.25697570480621, 83.46996606737633, 88.7488918219357, 85.73029907784539]"
Episode feedback,"[0.8, 0.19839679338837996, 0.1753507012271035, 0.2763915541719932, 0.2244488975706925, 0.10015898235268843, 0.11647727239637139, 0.052341597651951524, 0.04063604233103173, 0.04456824500120266, 0.04477611926932502, 0.036649214563745515, 0.034615384482248525, 0.03703703680841335, 0.03703703680841335, 0.023715414926026027, 0.02597402591780514, 0.030769230650887575, 0.025641025476660095, 0.01775147923742166, 0.019531249923706057, 0.020325203169409743, 0.01351351342220599, 0.019736841975415514, 0.006711409350930139, 0.013333333297777777, 0.015810276617350686, 0.0064516128616024975, 0.006493506451340867, 0.02016129024128512, 0.01162790693167478, 0.0057142856816326535, 0.006211180085644845, 0.00579710143247217, 0.0, 0.006134969287515526, 0.01153846149408284, 0.005405405376186998, 0.00636942671102276, 0.011235955014097547, 0.0027700830948197146, 0.006578947325138505, 0.008695652148708254, 0.002816901400515771, 0.0066666666222222224, 0.0, 0.01212121204775023, 0.007326007299172135, 0.0, 0.0, 0.0, 0.005988023916239378, 0.006134969287515526, 0.0, 0.0, 0.002801120440332996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006578947325138505, 0.0, 0.002967359041639884, 0.006134969287515526, 0.0037037036899862825, 0.0, 0.0, 0.003937007858515717, 0.0, 0.0, 0.0, 0.006289308136545232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 71.09202480316162, 140.61093378067017, 182.23349833488464, 257.0157778263092, 296.2966351509094, 319.72150897979736, 341.4082205295563, 374.02688431739807, 395.20557618141174, 414.76882886886597, 436.83340787887573, 451.9362931251526, 461.6501352787018, 471.79849648475647, 486.523099899292, 512.5161445140839, 527.8250615596771, 537.4469163417816, 556.6732473373413, 571.4377217292786, 585.8472700119019, 594.9661619663239, 604.131758928299, 612.9475655555725, 634.1027519702911, 648.6335325241089, 657.8865234851837, 667.1538953781128, 681.4480104446411, 696.2465994358063, 706.6753118038177, 716.3299648761749, 735.8156957626343, 745.6665267944336, 755.3997929096222, 770.1633732318878, 780.9958755970001, 790.1929678916931, 805.5145750045776, 825.2491216659546, 834.1759662628174, 853.5396001338959, 873.210031747818, 882.1279909610748, 892.3605983257294, 902.2516174316406, 918.0244686603546, 927.6631412506104, 937.0638089179993, 946.5902271270752, 956.3459348678589, 965.9392669200897, 975.4481565952301, 984.8007626533508, 1004.5841865539551, 1013.6754312515259, 1022.9013936519623, 1039.9606478214264, 1049.296011209488, 1068.6952829360962, 1078.571400642395, 1087.5846552848816, 1096.4609816074371, 1106.626936674118, 1115.6836740970612, 1124.6309101581573, 1143.4343502521515, 1161.8237969875336, 1171.3031635284424, 1186.312635421753, 1195.457647562027, 1210.1302301883698, 1224.2191531658173, 1233.2450244426727, 1246.7210247516632, 1260.4215514659882, 1269.6048214435577, 1279.049362897873, 1298.0413448810577, 1312.796607017517, 1322.3404533863068, 1331.7861955165863, 1340.6723897457123, 1354.362425327301, 1363.325288772583, 1372.1383121013641, 1380.685331106186, 1399.4131877422333, 1414.0847508907318, 1423.707121372223, 1432.937492132187, 1452.274846315384, 1467.7973062992096, 1487.60959815979, 1507.6222805976868, 1523.8229405879974, 1537.68763422966, 1556.436496257782, 1570.4722011089325, 1578.9031836986542, 1587.7196278572083, 1601.4068591594696, 1615.3968770503998, 1624.7142610549927, 1635.0535700321198, 1648.6617076396942, 1668.2611572742462, 1682.8901233673096, 1697.2998299598694, 1706.311270236969, 1715.7083547115326, 1725.8453183174133, 1739.813372850418, 1749.6087801456451, 1763.2126984596252]"
total minutes,"[0, 1.1848670800526937, 2.3435155630111693, 3.0372249722480773, 4.283596297105153, 4.9382772525151575, 5.328691816329956, 5.690137008825938, 6.233781405289968, 6.586759603023529, 6.912813814481099, 7.280556797981262, 7.532271552085876, 7.694168921311697, 7.8633082747459415, 8.108718331654867, 8.541935741901398, 8.797084359327952, 8.95744860569636, 9.277887455622356, 9.523962028821309, 9.764121166865031, 9.916102699438731, 10.068862648804982, 10.215792759259541, 10.568379199504852, 10.810558875401815, 10.964775391419728, 11.119231589635213, 11.357466840744019, 11.604109990596772, 11.777921863396962, 11.93883274793625, 12.263594929377238, 12.427775446573893, 12.589996548493703, 12.836056220531464, 13.016597926616669, 13.169882798194886, 13.425242916742961, 13.75415202776591, 13.902932771046956, 14.225660002231598, 14.5535005291303, 14.70213318268458, 14.872676638762156, 15.037526957194011, 15.30040781100591, 15.46105235417684, 15.61773014863332, 15.776503785451252, 15.939098914464315, 16.098987782001494, 16.25746927658717, 16.413346044222514, 16.74306977589925, 16.894590520858763, 17.048356560866036, 17.33267746369044, 17.488266853491464, 17.811588048934937, 17.976190010706585, 18.126410921414692, 18.274349693457285, 18.443782277901967, 18.594727901617684, 18.743848502635956, 19.05723917086919, 19.363729949792226, 19.521719392140707, 19.771877257029214, 19.924294126033782, 20.168837169806164, 20.40365255276362, 20.554083740711214, 20.778683745861052, 21.007025857766468, 21.16008035739263, 21.317489381631216, 21.634022414684296, 21.87994345029195, 22.039007556438445, 22.196436591943105, 22.344539829095204, 22.572707088788352, 22.722088146209718, 22.86897186835607, 23.011422185103097, 23.323553129037222, 23.568079181512196, 23.728452022870382, 23.88229153553645, 24.204580771923066, 24.46328843832016, 24.79349330266317, 25.127038009961446, 25.397049009799957, 25.628127237161, 25.940608270963033, 26.174536685148876, 26.315053061644235, 26.46199379762014, 26.690114319324493, 26.92328128417333, 27.07857101758321, 27.25089283386866, 27.477695127328236, 27.804352621237438, 28.048168722788493, 28.288330499331156, 28.43852117061615, 28.59513924519221, 28.764088638623555, 28.996889547506967, 29.160146335760754, 29.38687830766042]"
cummulative feedback,"[0, 198, 373, 517, 741, 804, 845, 864, 887, 903, 918, 932, 941, 947, 953, 959, 971, 979, 983, 989, 994, 999, 1001, 1004, 1005, 1010, 1014, 1015, 1016, 1021, 1024, 1025, 1026, 1028, 1028, 1029, 1032, 1033, 1034, 1037, 1038, 1039, 1042, 1043, 1044, 1044, 1046, 1048, 1048, 1048, 1048, 1049, 1050, 1050, 1050, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1051, 1052, 1052, 1053, 1054, 1055, 1055, 1055, 1056, 1056, 1056, 1056, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
