,0
Accumulated time steps,"[0, 1000, 1463, 2137, 2398, 2760, 3145, 3430, 3687, 3847, 4126, 4281, 4656, 4815, 5070, 5228, 5495, 5775, 6028, 6189, 6350, 6503, 6775, 7032, 7399, 7563, 7718, 7974, 8230, 8581, 8744, 8902, 9189, 9346, 9610, 9773, 9928, 10185, 10444, 10698, 10853, 11107, 11391, 11558, 11715, 11872, 12145, 12299, 12704, 12972, 13347, 13611, 13869, 14150, 14305, 14461, 14720, 14879, 15257, 15524, 15785, 16040, 16307, 16459, 16615, 16877, 17047, 17310, 17578, 17836, 18091, 18246, 18502, 18709, 18980, 19143, 19301, 19466, 19734, 20004, 20175, 20445, 20604, 20879, 21132, 21394, 21560, 21828, 21988, 22261, 22512, 22665, 22936, 23100, 23257, 23528, 23694, 23857, 24123, 24381, 24536, 24694, 24953, 25109, 25267, 25428, 25703, 25969, 26126, 26386, 26544, 26710, 26865, 27046, 27309, 27465, 27734, 27890, 28140, 28298, 28453, 28618, 28872, 29033, 29204, 29377, 29532, 29690, 29844]"
Episode reward,"[0, -64.59826158026645, 73.13166764685369, 61.12370275877308, 85.14480903070691, 78.91511759032852, 77.83712246085265, 83.14064487682151, 84.27253505839106, 90.87428384397366, 83.2233199616974, 90.97522623739387, 78.56573621719735, 90.58821303917567, 85.30434799240544, 90.82146086158664, 85.50355253775477, 82.73395286060911, 86.11698747064983, 90.64698874281169, 90.46755193579914, 91.10564464472128, 84.20962254070285, 84.94789848106612, 78.89005119057593, 90.22947322528933, 90.75451532362496, 85.79022498180777, 85.56736680166439, 79.32555984289277, 90.19527900172314, 90.54110384832478, 82.77524233716191, 91.07247562489098, 85.22348712234924, 90.53418967432174, 91.12822983657476, 85.57195799541006, 84.36150778753671, 86.44007591605182, 90.95671912526731, 85.65545391055305, 82.11385500913946, 90.16201036453997, 90.84610476439931, 90.68444044681831, 84.76651836142922, 91.09053081743045, 75.31286772125891, 85.4758728872809, 77.6064516453833, 84.28281571733854, 85.00911555517631, 82.98584835282765, 90.77315786698134, 91.11941342403289, 83.75947707417677, 90.47772852965171, 76.05282566163993, 85.57921890603158, 85.0283823272517, 86.27354688760533, 84.89428845142872, 90.6464975475991, 90.87485419829376, 86.1194434435325, 89.96199275034425, 85.55002586704622, 87.18764708674479, 85.14387568372662, 85.9003008002822, 91.32620512897302, 85.83467193651165, 87.03581218947383, 84.34183850377829, 90.5543118788528, 90.77765320717859, 89.70433132214804, 84.57940646482251, 83.80347288331163, 89.26690161897791, 83.33247044120868, 90.25638219360087, 83.72861144921313, 85.40980130910845, 85.65711460430131, 89.67639610468977, 85.6280304130454, 90.80795111756225, 84.01566580059205, 84.34988340593853, 90.56008706529167, 85.25123899870593, 90.15805608766364, 90.57227002465564, 84.81079314919401, 90.45931916583964, 90.52341760265725, 84.44305949499426, 84.77564813749689, 91.05194955082337, 90.83908908424225, 85.00990826136149, 90.70216396499669, 90.69653918366181, 90.17931673057134, 84.71075829875092, 83.60518089863922, 91.21607631793765, 85.10613270429891, 90.70830635290397, 90.36567995200737, 90.57718305230375, 88.63445396595117, 85.09452193136747, 90.7788990778379, 85.01247937565768, 90.80920633017708, 85.30656410714384, 90.13338068222788, 90.72385226869694, 90.59068708960676, 84.5916741263073, 91.2543133446338, 89.78455092580307, 88.79924094933558, 91.11490490045564, 90.72838606226118, 91.27838853941537]"
Episode feedback,"[0.8, 0.1252505008765025, 0.20129870086298982, 0.15156017808089126, 0.15769230708579882, 0.12465373926688715, 0.09635416641574436, 0.12676056293394167, 0.11718749954223633, 0.06918238950199755, 0.08633093494125563, 0.08441558386743127, 0.07754010674454517, 0.06962025272392246, 0.0708661414532829, 0.07643312053227312, 0.07894736812425801, 0.06093189942318316, 0.043650793477576215, 0.049999999687500005, 0.0812499994921875, 0.03947368395083103, 0.04797047952778421, 0.062499999755859376, 0.05191256816417331, 0.018404907862546577, 0.051948051610726936, 0.023529411672433678, 0.0392156861207228, 0.017142857093877552, 0.018518518404206676, 0.0318471335551138, 0.02447552438994572, 0.03846153821499014, 0.026615969480547643, 0.02469135787227557, 0.006493506451340867, 0.02734374989318848, 0.02325581386334956, 0.023715414926026027, 0.025974025805363468, 0.019762845771688357, 0.014134275568430122, 0.018072289047757296, 0.006410256369165024, 0.03205128184582512, 0.02205882344831315, 0.032679738348498445, 0.019801980149005, 0.011235955014097547, 0.013368983921473305, 0.007604562708727899, 0.007782101137034626, 0.014285714234693879, 0.012987012902681734, 0.02580645144640999, 0.015503875908899706, 0.00632911388399295, 0.0026525198868633426, 0.018796992410537623, 0.02307692298816568, 0.007874015717031434, 0.0037593984821075246, 0.0, 0.012903225723204995, 0.0076628352196826234, 0.00591715972830083, 0.007633587757123711, 0.0037453183380325157, 0.01167315170555194, 0.003937007858515717, 0.006493506451340867, 0.00784313722414456, 0.0, 0.007407407379972565, 0.006172839468068892, 0.01910828013306828, 0.0, 0.0, 0.0, 0.0, 0.003717472105139509, 0.0, 0.007299270046353029, 0.003968253952506929, 0.0038314176098413117, 0.0, 0.0037453183380325157, 0.006289308136545232, 0.0, 0.007999999968, 0.0, 0.0037037036899862825, 0.0, 0.0, 0.0, 0.0, 0.006172839468068892, 0.0037735848914204344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00636942671102276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006493506451340867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006097560938429507, 0.0, 0.0, 0.005882352906574395, 0.0, 0.0, 0.0, 0.006535947669699688]"
total seconds,"[0, 63.059539794921875, 97.3274257183075, 143.78568696975708, 162.2765085697174, 186.64501428604126, 211.15131878852844, 230.42826199531555, 247.65023756027222, 257.9961037635803, 275.83930492401123, 286.0151672363281, 308.9436023235321, 319.2845950126648, 335.4526627063751, 346.169784784317, 363.4454507827759, 380.78231477737427, 396.29545640945435, 406.6787703037262, 417.54600644111633, 427.2044987678528, 443.95780539512634, 460.4435439109802, 482.3825442790985, 492.4360110759735, 502.380982875824, 517.4924330711365, 532.6695024967194, 552.729163646698, 562.4487340450287, 572.324948310852, 589.098361492157, 599.1572976112366, 614.6009666919708, 624.5326716899872, 633.5447318553925, 648.5081901550293, 663.4222273826599, 678.0246863365173, 687.4989829063416, 702.1812736988068, 718.5396726131439, 728.6818654537201, 738.0973150730133, 747.8600010871887, 763.8766844272614, 773.4267790317535, 796.2382395267487, 811.858567237854, 832.9928133487701, 847.8304679393768, 862.4184565544128, 878.2113606929779, 887.2660670280457, 896.7618951797485, 911.797468662262, 921.1453545093536, 942.6174428462982, 958.5997395515442, 974.1373193264008, 988.7337906360626, 1003.7404139041901, 1013.196929693222, 1022.5654940605164, 1037.8411226272583, 1047.973287820816, 1062.7087018489838, 1077.7277739048004, 1092.6730132102966, 1107.0662581920624, 1116.3606114387512, 1130.9173119068146, 1142.8882524967194, 1158.0942783355713, 1167.6618068218231, 1177.1395862102509, 1186.6466805934906, 1201.7064757347107, 1216.8451888561249, 1227.097396850586, 1242.4963030815125, 1252.0591969490051, 1267.4923527240753, 1281.940369606018, 1297.1912109851837, 1306.8267109394073, 1322.5788757801056, 1332.3521220684052, 1347.9646563529968, 1362.717144727707, 1371.6253638267517, 1387.0873923301697, 1396.5779774188995, 1406.021425485611, 1421.300710439682, 1431.184772014618, 1440.8811082839966, 1455.9995758533478, 1470.756939649582, 1479.9107632637024, 1489.3059878349304, 1504.3565962314606, 1513.5838024616241, 1523.872915506363, 1533.4848802089691, 1549.4756405353546, 1567.145336151123, 1576.6231064796448, 1591.187710762024, 1600.6341779232025, 1610.86319065094, 1621.9394092559814, 1634.337444782257, 1652.5015277862549, 1662.144385099411, 1677.1314661502838, 1686.3562760353088, 1701.2144029140472, 1711.4115478992462, 1720.432371377945, 1730.4130237102509, 1745.4266254901886, 1755.2815117835999, 1766.2044930458069, 1778.2572765350342, 1787.4381637573242, 1796.7570307254791, 1806.4453523159027]"
total minutes,"[0, 1.0509923299153645, 1.6221237619717916, 2.396428116162618, 2.704608476161957, 3.1107502381006875, 3.5191886464754742, 3.8404710332552594, 4.12750395933787, 4.299935062726338, 4.5973217487335205, 4.766919453938802, 5.149060038725535, 5.321409916877746, 5.590877711772919, 5.76949641307195, 6.057424179712931, 6.346371912956238, 6.604924273490906, 6.7779795050621034, 6.959100107351939, 7.120074979464213, 7.399296756585439, 7.674059065183004, 8.039709071318308, 8.207266851266224, 8.373016381263733, 8.62487388451894, 8.87782504161199, 9.212152727444966, 9.374145567417145, 9.5387491385142, 9.818306024869283, 9.985954960187277, 10.24334944486618, 10.408877861499786, 10.559078864256541, 10.808469835917155, 11.057037123044331, 11.300411438941955, 11.45831638177236, 11.703021228313446, 11.975661210219066, 12.144697757562001, 12.301621917883555, 12.464333351453146, 12.731278073787688, 12.890446317195892, 13.270637325445811, 13.5309761206309, 13.883213555812835, 14.130507798989614, 14.373640942573548, 14.636856011549632, 14.787767783800762, 14.946031586329143, 15.196624477704367, 15.352422575155893, 15.71029071410497, 15.97666232585907, 16.235621988773346, 16.478896510601043, 16.729006898403167, 16.886615494887035, 17.04275823434194, 17.297352043787637, 17.466221463680267, 17.711811697483064, 17.96212956508001, 18.211216886838276, 18.45110430320104, 18.606010190645854, 18.848621865113575, 19.04813754161199, 19.301571305592855, 19.461030113697053, 19.61899310350418, 19.777444676558176, 20.028441262245178, 20.28075314760208, 20.451623280843098, 20.70827171802521, 20.86765328248342, 21.124872545401256, 21.365672826766968, 21.619853516419727, 21.780445182323454, 22.04298126300176, 22.205868701140087, 22.46607760588328, 22.711952412128447, 22.860422730445862, 23.11812320550283, 23.276299623648324, 23.433690424760183, 23.6883451739947, 23.853079533576967, 24.01468513806661, 24.266659597555797, 24.512615660826366, 24.665179387728372, 24.821766463915505, 25.07260993719101, 25.226396707693734, 25.39788192510605, 25.55808133681615, 25.824594008922578, 26.11908893585205, 26.277051774660745, 26.519795179367065, 26.677236298720043, 26.847719844182333, 27.03232348759969, 27.238957413037618, 27.541692129770915, 27.702406418323516, 27.95219110250473, 28.105937933921815, 28.353573381900787, 28.52352579832077, 28.67387285629908, 28.840217061837514, 29.09044375816981, 29.254691863059996, 29.436741550763447, 29.637621275583903, 29.79063606262207, 29.94595051209132, 30.107422538598378]"
cummulative feedback,"[0, 125, 218, 320, 361, 406, 443, 479, 509, 520, 544, 557, 586, 597, 615, 627, 648, 665, 676, 684, 697, 703, 716, 732, 751, 754, 762, 768, 778, 784, 787, 792, 799, 805, 812, 816, 817, 824, 830, 836, 840, 845, 849, 852, 853, 858, 864, 869, 877, 880, 885, 887, 889, 893, 895, 899, 903, 904, 905, 910, 916, 918, 919, 919, 921, 923, 924, 926, 927, 930, 931, 932, 934, 934, 936, 937, 940, 940, 940, 940, 940, 941, 941, 943, 944, 945, 945, 946, 947, 947, 949, 949, 950, 950, 950, 950, 950, 951, 952, 952, 952, 952, 952, 952, 953, 953, 953, 953, 953, 953, 953, 953, 954, 954, 954, 954, 954, 954, 954, 954, 954, 955, 955, 955, 956, 956, 956, 956, 957]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
