,0
Accumulated time steps,"[0, 529, 777, 1321, 1586, 1947, 2421, 2689, 2967, 3227, 3485, 3659, 4019, 4268, 4520, 4675, 4834, 5102, 5381, 5819, 5976, 6240, 6393, 6549, 6996, 7147, 7299, 7638, 7892, 8056, 8209, 8473, 8725, 8891, 9043, 9198, 9356, 9809, 10143, 10296, 10466, 10618, 10771, 11110, 11267, 11525, 11694, 12045, 12292, 12644, 12795, 13053, 13221, 13492, 13645, 13803, 13960, 14107, 14262, 14636, 14807, 15059, 15431, 15753, 15912, 16062, 16322, 16578, 16731, 16880, 17027, 17179, 17424, 17589, 17857, 18104, 18383, 18630, 19199, 19364, 19606, 19768, 20022, 20183, 20337, 20706, 21137, 21390, 21737, 21988, 22134, 22383, 22642, 22918, 23101, 23266, 23439, 23777, 24137, 24485, 24748, 24907, 25058, 25302, 25643, 25976, 26247, 26587, 26834, 26981, 27324, 27783, 27953, 28220, 28375, 28542, 28807, 28962, 29120, 29366, 29609, 29764]"
Episode reward,"[0, 75.3405438750364, 85.02696721780141, 68.04463994386794, 85.0067196535451, 79.20575332929559, 71.96099727300042, 84.75152464159372, 82.95455944158302, 86.05674993130381, 85.59310962002996, 89.21291198475743, 79.80281743272738, 86.40865213159425, 87.61662504593865, 90.88709480624186, 89.76517775344303, 83.4076451163349, 82.04982745160886, 73.3622578680767, 90.6955168771653, 83.35633623256628, 90.8759408762242, 90.20667278411771, 72.1227476634574, 91.26505791160149, 90.38428727721302, 79.88394660532705, 85.0284489648063, 88.53447880293027, 90.86071844086796, 84.24692423452882, 85.74359358416152, 90.84260311422965, 91.11034783099376, 91.10588993192954, 89.93410886948188, 71.76716541603824, 79.87277241883741, 91.49819003111472, 90.11118958399412, 91.06265696608168, 90.71232833202727, 79.41250854284613, 90.01327098118183, 85.99762392701524, 89.7688324049875, 78.79942126125923, 86.11375706204177, 79.9451018268857, 91.01276447092427, 84.4316930742795, 88.29718859543291, 83.14165502482328, 90.07685397033835, 89.82283711413665, 89.59143151725661, 91.18535675801314, 89.78897057520282, 79.26737743934827, 90.52961373472303, 85.82837276555004, 78.3373415961431, 84.28824115323467, 89.8056019093155, 90.05527360829238, 84.31684402314086, 83.51400100330542, 90.91943263040672, 91.22736920426134, 90.76642142175396, 89.79774696457966, 84.72909812195658, 89.73852352312348, 83.02595014737679, 86.81797857954052, 83.31771235926195, 85.9936391173758, 66.57000524125081, 90.34007359741173, 83.9512740774554, 89.44797345757905, 84.93512937563344, 89.6186968663455, 90.52788950758972, 77.38440055713814, 73.16884482276068, 85.11137338005648, 78.32617521122593, 85.67815847655359, 90.66585109956691, 84.45006017211603, 85.12221982695853, 82.29004529828129, 88.77148008227466, 90.20849095735593, 88.38236419892341, 80.96718162774653, 77.7180369642074, 83.34845983056047, 82.89835863456688, 90.5093063014039, 91.14835892679379, 85.26945863103694, 78.51136441710534, 79.9592627981649, 82.6556349911288, 78.71646934078504, 84.22996720039434, 91.45688683264756, 79.15240805774434, 71.05681633519706, 87.93820402912964, 82.7607581996145, 90.3335387861598, 88.7897722649677, 82.42499164421352, 91.14852822469496, 89.51270067759619, 83.33588695278229, 84.71752920410778, 90.0912192157693]"
Episode feedback,"[0.8, 0.3282732441588743, 0.15789473620285532, 0.11049723736556678, 0.08333333301767677, 0.06388888871141975, 0.05919661721100081, 0.037453183380325154, 0.04332129948259459, 0.019305019230482553, 0.01167315170555194, 0.011560693574793678, 0.013927576562875832, 0.012096774144771073, 0.01195219118744147, 0.012987012902681734, 0.00632911388399295, 0.007490636676065031, 0.007194244578437969, 0.002288329514214349, 0.0, 0.0, 0.0, 0.0064516128616024975, 0.0, 0.0066666666222222224, 0.0, 0.00591715974580722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003891050568517313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 44.31811881065369, 61.974326610565186, 96.86053538322449, 113.5822913646698, 135.4218716621399, 164.27215027809143, 179.8780279159546, 196.274334192276, 211.3450210094452, 226.22435879707336, 236.3960464000702, 257.0689332485199, 271.07936334609985, 285.6641094684601, 295.00599455833435, 304.3729672431946, 319.4923894405365, 335.04603481292725, 359.2134051322937, 368.6293239593506, 383.0825023651123, 392.0444030761719, 401.30299520492554, 425.85549211502075, 434.89430832862854, 443.7510106563568, 462.66047763824463, 476.804940700531, 486.3893656730652, 495.4435658454895, 510.4711215496063, 524.7448117733002, 534.4176571369171, 543.2005438804626, 552.1837000846863, 561.5558257102966, 585.8291010856628, 603.9439108371735, 612.9828288555145, 622.6865901947021, 631.4012098312378, 640.1187291145325, 659.3719367980957, 668.5139374732971, 683.5293600559235, 693.3410398960114, 712.7061223983765, 726.5050618648529, 746.3614611625671, 755.3903679847717, 769.7368814945221, 779.7316334247589, 794.5764019489288, 803.7584743499756, 812.9934732913971, 822.3093349933624, 831.0995132923126, 840.2170844078064, 861.0525681972504, 870.8250238895416, 885.1233448982239, 905.5130760669708, 923.1926107406616, 932.4431850910187, 940.944991350174, 955.777622461319, 969.9240097999573, 978.8791472911835, 987.4867341518402, 996.151141166687, 1004.7723150253296, 1018.6141755580902, 1028.044421195984, 1042.9806838035583, 1056.9371259212494, 1072.3288910388947, 1086.3265862464905, 1117.5389804840088, 1127.502243757248, 1141.5676243305206, 1151.1127490997314, 1166.1133489608765, 1175.6206517219543, 1184.7196516990662, 1204.6729021072388, 1228.115804195404, 1242.1787519454956, 1261.5296394824982, 1275.6054284572601, 1284.3498010635376, 1298.1771936416626, 1312.558756351471, 1327.6939413547516, 1338.4414415359497, 1348.003433227539, 1357.8944988250732, 1376.4091322422028, 1396.4180047512054, 1415.7897639274597, 1430.6211473941803, 1439.8235743045807, 1448.6406598091125, 1462.1540081501007, 1481.0451946258545, 1499.4821908473969, 1514.5448002815247, 1533.1730592250824, 1547.1622757911682, 1555.8450303077698, 1574.5544879436493, 1599.7676644325256, 1609.4696481227875, 1624.4281549453735, 1633.6722617149353, 1643.659285068512, 1658.3753354549408, 1667.6379880905151, 1676.785002708435, 1690.5838310718536, 1704.7570865154266, 1713.9132223129272]"
total minutes,"[0, 0.7386353135108947, 1.0329054435094198, 1.6143422563870748, 1.8930381894111634, 2.2570311943689982, 2.737869171301524, 2.9979671319325765, 3.2712389032046, 3.5224170168240865, 3.7704059799512226, 3.9399341066678364, 4.284482220808665, 4.517989389101664, 4.7610684911410015, 4.916766575972239, 5.072882787386576, 5.324873157342275, 5.584100580215454, 5.986890085538229, 6.143822065989176, 6.384708372751872, 6.5340733846028645, 6.6883832534154255, 7.097591535250346, 7.248238472143809, 7.395850177605947, 7.711007960637411, 7.946749011675517, 8.10648942788442, 8.257392764091492, 8.507852025826772, 8.745746862888335, 8.906960952281953, 9.053342398007711, 9.203061668078105, 9.359263761838276, 9.763818351427714, 10.065731847286225, 10.216380480925242, 10.37810983657837, 10.523353497187296, 10.668645485242207, 10.989532279968262, 11.141898957888285, 11.392156000932058, 11.555683998266856, 11.878435373306274, 12.108417697747548, 12.439357686042786, 12.589839466412862, 12.828948024908701, 12.995527223745983, 13.242940032482148, 13.395974572499593, 13.549891221523286, 13.705155583222707, 13.851658554871877, 14.00361807346344, 14.350876136620839, 14.513750398159027, 14.75205574830373, 15.091884601116181, 15.38654351234436, 15.540719751516978, 15.6824165225029, 15.929627041021982, 16.16540016333262, 16.314652454853057, 16.458112235864004, 16.602519019444784, 16.74620525042216, 16.97690292596817, 17.13407368659973, 17.383011396725973, 17.615618765354156, 17.872148183981576, 18.105443104108176, 18.62564967473348, 18.7917040626208, 19.026127072175345, 19.185212484995525, 19.435222482681276, 19.59367752869924, 19.74532752831777, 20.077881701787312, 20.46859673659007, 20.702979199091594, 21.02549399137497, 21.26009047428767, 21.405830017725627, 21.636286560694376, 21.875979272524514, 22.128232355912527, 22.307357358932496, 22.46672388712565, 22.631574980417888, 22.940152204036714, 23.27363341252009, 23.59649606545766, 23.843685789903006, 23.997059571743012, 24.144010996818544, 24.369233469168346, 24.684086577097574, 24.991369847456614, 25.24241333802541, 25.55288432041804, 25.786037929852803, 25.930750505129495, 26.242574799060822, 26.66279440720876, 26.82449413537979, 27.073802582422893, 27.227871028582253, 27.394321417808534, 27.639588924249015, 27.793966468175253, 27.946416711807252, 28.176397184530895, 28.412618108590443, 28.56522037188212]"
cummulative feedback,"[0, 173, 212, 272, 294, 317, 345, 355, 367, 372, 375, 377, 382, 385, 388, 390, 391, 393, 395, 396, 396, 396, 396, 397, 397, 398, 398, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401, 401]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
