,0
Accumulated time steps,"[0, 1000, 1532, 1887, 2445, 2823, 3075, 3233, 3393, 3657, 3813, 4262, 4609, 4764, 5019, 5267, 5527, 5675, 6038, 6190, 6439, 6693, 6953, 7115, 7404, 7766, 8028, 8304, 8657, 8813, 8986, 9251, 9404, 9665, 9828, 9988, 10326, 10482, 10929, 11097, 11519, 11676, 11931, 12113, 12364, 12524, 12681, 13145, 13313, 13488, 13741, 13894, 14158, 14426, 14683, 14832, 15101, 15361, 15702, 15950, 16309, 16466, 16631, 16795, 17044, 17307, 17490, 17754, 18106, 18263, 18510, 18780, 18937, 19105, 19366, 19618, 19787, 20056, 20213, 20474, 20633, 20889, 21144, 21420, 21918, 22182, 22336, 22488, 22745, 22906, 23060, 23444, 23703, 23983, 24372, 24533, 24818, 25083, 25234, 25403, 25595, 25755, 26114, 26269, 26429, 26776, 27031, 27391, 27550, 27704, 27981, 28347, 28612, 28773, 29246, 29402, 29766, 29920]"
Episode reward,"[0, -77.0245827169332, 67.08055028582824, 81.22137185270442, 67.40417621107066, 78.66879963033665, 86.04450294542828, 91.74429300901603, 90.89139072942955, 85.40012932470303, 91.39870648094741, 74.25059359680814, 81.40414302099457, 90.67790354771753, 85.57078289045594, 86.18722603206089, 85.09239646510642, 91.81467508520397, 79.55774643427009, 91.15990019971144, 86.51851480733856, 84.55932915507603, 84.93536318476697, 90.596395270193, 82.98888424056707, 78.98804185892902, 86.99986518881819, 83.22128454460184, 80.29208647219939, 91.57129623965157, 89.98704016987568, 85.97772295063838, 90.40040834868178, 85.54199006090064, 90.59397101368687, 90.8257763392084, 82.30832465063887, 90.63234505855864, 72.65625937394638, 88.99619285327942, 76.68330780667414, 90.83340065618663, 84.88807119185228, 88.65253128531083, 86.87479805199378, 90.44145418338564, 89.97932074500771, 74.7192582713191, 88.29807389291172, 89.94449862285884, 84.91046058966123, 91.2841285929654, 85.57069403120104, 86.34204914518084, 85.5162413489056, 91.36127750842292, 86.24686972393248, 85.5358057219073, 79.15424009854128, 85.31443238856586, 81.0061580159906, 90.98589957303732, 89.5456685876483, 91.12761574185696, 83.90101046949023, 86.81069975176484, 88.24105584548855, 84.51409052356249, 78.95882489174787, 91.08940149214406, 85.41629300946961, 85.18997005324485, 90.93059564330426, 90.22209178229376, 85.70080283583052, 86.82978845245, 90.17451035600034, 84.31295420374158, 91.27732832810399, 85.37305461469225, 89.63909382303792, 85.03992291376183, 86.53469481450796, 85.60564045903492, 72.16885325823614, 84.51889694567393, 91.01916428651457, 91.61134560865625, 85.15704712741008, 91.04911288670834, 91.20492550705613, 75.62378524586238, 86.18940682994494, 85.22594602851767, 76.24482255545874, 90.46353129511931, 83.24750353624611, 85.42698352807982, 91.59485411195384, 90.6291601542197, 87.7695713526463, 90.57911774995725, 79.2609278261436, 90.22588145690126, 89.87312008041219, 77.7588169461947, 84.31518992042164, 77.65857152621577, 91.90512440148623, 91.17285939818464, 84.79892676970303, 76.59054354540532, 84.76266785018704, 89.85558953528808, 72.1850093870009, 90.64609510022298, 79.257757984641, 90.36416683296665]"
Episode feedback,"[0.8, 0.1292585169045506, 0.21280602596458376, 0.13276836120686902, 0.07360861746210302, 0.07692307671903693, 0.10358565695782607, 0.07643312053227312, 0.05660377322890709, 0.06844106437855109, 0.05806451575442248, 0.037946428486726726, 0.03179190742256674, 0.04545454515938607, 0.031496062868125736, 0.02429149787736236, 0.02702702692267557, 0.02040816312647508, 0.011049723726381978, 0.0, 0.03225806438605619, 0.011857707463013014, 0.011583011538289532, 0.006211180085644845, 0.00694444442033179, 0.0, 0.0038314176098413117, 0.003636363623140496, 0.011363636331353306, 0.0064516128616024975, 0.0, 0.007575757547061524, 0.006578947325138505, 0.007692307662721894, 0.0, 0.006289308136545232, 0.008902077124919652, 0.0064516128616024975, 0.0022421524613404653, 0.0, 0.002375296906471979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023916239378, 0.0, 0.0, 0.0, 0.0, 0.0037453183380325157, 0.003906249984741211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 63.62898898124695, 102.93296909332275, 126.4427421092987, 160.24814820289612, 183.26297903060913, 199.4440438747406, 209.69188165664673, 219.6223497390747, 235.68795776367188, 245.75118565559387, 271.6151671409607, 291.8571734428406, 301.6558446884155, 316.53721046447754, 330.95967721939087, 346.0486545562744, 354.85256028175354, 375.4527316093445, 384.32373213768005, 399.255117893219, 413.8395195007324, 428.65614557266235, 437.9714951515198, 453.9672408103943, 473.6095995903015, 488.2535607814789, 503.67941641807556, 523.0826654434204, 532.3810563087463, 542.4018149375916, 557.2252972126007, 566.7016725540161, 581.3859188556671, 591.0981028079987, 600.7039561271667, 620.1227746009827, 629.5109658241272, 654.8430383205414, 665.1730008125305, 689.4811446666718, 698.9039254188538, 715.9851231575012, 727.3234415054321, 743.2673544883728, 753.4381737709045, 763.7167949676514, 788.7988889217377, 798.7283544540405, 808.8028569221497, 822.8502357006073, 831.8961005210876, 846.3102631568909, 861.5508971214294, 875.7541692256927, 884.4570748806, 899.2327189445496, 913.5432231426239, 932.0967719554901, 945.6731503009796, 966.9290945529938, 976.6007759571075, 986.8742828369141, 996.5443391799927, 1011.9415471553802, 1029.7800974845886, 1042.1142530441284, 1058.8873636722565, 1077.9925088882446, 1087.0014038085938, 1100.404355764389, 1115.4985253810883, 1125.106549024582, 1135.2406105995178, 1151.1323807239532, 1165.9103617668152, 1176.0089967250824, 1193.1026937961578, 1204.2056431770325, 1222.70134806633, 1234.4543273448944, 1251.570088148117, 1268.409687280655, 1284.3540728092194, 1314.907660484314, 1332.5268602371216, 1342.2484214305878, 1351.6822273731232, 1366.8964874744415, 1376.5255236625671, 1386.4569256305695, 1408.328040599823, 1423.0762610435486, 1438.680591583252, 1460.5238313674927, 1470.1430258750916, 1486.3450870513916, 1501.9448997974396, 1510.889758348465, 1520.80792593956, 1531.9546275138855, 1541.317842245102, 1561.3073062896729, 1570.292293548584, 1579.5530941486359, 1598.3813421726227, 1612.8695089817047, 1632.4999504089355, 1641.6283972263336, 1650.6567194461823, 1666.1326689720154, 1686.418271780014, 1701.138691663742, 1710.6990768909454, 1736.1303131580353, 1745.1172893047333, 1765.2251107692719, 1774.0411174297333]"
total minutes,"[0, 1.0604831496874492, 1.7155494848887125, 2.1073790351549784, 2.6708024700482684, 3.0543829838434857, 3.3240673979123434, 3.4948646942774455, 3.660372495651245, 3.9281326293945313, 4.095853094259898, 4.526919452349345, 4.864286224047343, 5.027597411473592, 5.275620174407959, 5.515994620323181, 5.767477575937907, 5.9142093380292255, 6.257545526822408, 6.405395535628001, 6.654251964886983, 6.897325325012207, 7.144269092877706, 7.299524919191996, 7.566120680173238, 7.893493326505025, 8.137559346357982, 8.394656940301259, 8.718044424057007, 8.873017605145773, 9.040030248959859, 9.287088286876678, 9.44502787590027, 9.689765314261118, 9.851635046799977, 10.011732602119446, 10.335379576683044, 10.49184943040212, 10.91405063867569, 11.086216680208842, 11.491352411111196, 11.648398756980896, 11.933085385958353, 12.122057358423868, 12.38778924147288, 12.557302896181742, 12.728613249460857, 13.146648148695627, 13.312139240900676, 13.48004761536916, 13.714170595010122, 13.864935008684794, 14.105171052614848, 14.35918161869049, 14.595902820428213, 14.74095124801, 14.987211982409159, 15.225720385710398, 15.534946199258169, 15.761219171682994, 16.115484909216562, 16.276679599285124, 16.447904713948567, 16.609072319666545, 16.86569245258967, 17.163001624743142, 17.368570884068806, 17.64812272787094, 17.966541814804078, 18.11669006347656, 18.34007259607315, 18.591642089684804, 18.751775817076364, 18.920676843325296, 19.185539678732553, 19.431839362780252, 19.60014994541804, 19.88504489660263, 20.07009405295054, 20.3783558011055, 20.574238789081573, 20.859501469135285, 21.140161454677582, 21.405901213486988, 21.915127674738567, 22.208781003952026, 22.37080702384313, 22.528037122885387, 22.781608124574024, 22.942092061042786, 23.107615427176157, 23.47213400999705, 23.717937684059144, 23.978009859720867, 24.342063856124877, 24.50238376458486, 24.772418117523195, 25.03241499662399, 25.181495972474416, 25.346798765659333, 25.532577125231423, 25.688630704085032, 26.021788438161213, 26.171538225809734, 26.325884902477263, 26.639689036210378, 26.88115848302841, 27.20833250681559, 27.36047328710556, 27.510945324103037, 27.768877816200256, 28.106971196333568, 28.352311527729036, 28.511651281515757, 28.935505219300587, 29.08528815507889, 29.420418512821197, 29.56735195716222]"
cummulative feedback,"[0, 129, 242, 289, 330, 359, 385, 397, 406, 424, 433, 450, 461, 468, 476, 482, 489, 492, 496, 496, 504, 507, 510, 511, 513, 513, 514, 515, 519, 520, 520, 522, 523, 525, 525, 526, 529, 530, 531, 531, 532, 532, 532, 532, 532, 532, 532, 532, 533, 533, 533, 533, 533, 534, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535, 535]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
