,0
Accumulated time steps,"[0, 1000, 1999, 2998, 3997, 4364, 4948, 5208, 5371, 5604, 5762, 6024, 6273, 6522, 6687, 7328, 7678, 7931, 8171, 8320, 8567, 8728, 9071, 9325, 9568, 9725, 10071, 10408, 10565, 10731, 11037, 11278, 11425, 11596, 11745, 12078, 12322, 12568, 12719, 12970, 13336, 13580, 13846, 14025, 14366, 14640, 14794, 15064, 15346, 15726, 16176, 16339, 16590, 16746, 16989, 17234, 17512, 17677, 17959, 18110, 18278, 18620, 18968, 19122, 19379, 19539, 20000, 20259, 20727, 20973, 21227, 21474, 21748, 21918, 22267, 22546, 22813, 23069, 23446, 23608, 23767, 24135, 24603, 24986, 25251, 25598, 25749, 26035, 26292, 26450, 26708, 26862, 27027, 27389, 27635, 27794, 28153, 28404, 28835, 29090, 29258, 29502, 29966]"
Episode reward,"[0, -85.64089591676539, -56.353975493812094, -57.04415018274082, -57.22026253525672, 78.27825467918319, 69.97518061340548, 84.7866384184506, 89.91985055262313, 87.05526976886712, 91.39083842230147, 86.51979788996748, 86.81719565516782, 86.56087541575593, 91.26786059702114, 69.54417346665085, 81.09844536573024, 86.71743633385283, 86.63499426116528, 92.01548455563048, 84.99089251685155, 90.32890822752168, 79.74982483242329, 85.06858975135103, 87.43164166356638, 91.37408188338671, 80.00287627021774, 80.38945358517766, 90.74187316893386, 90.75547448079428, 78.70059771444411, 86.98790459551876, 91.09376715569452, 89.79705061488222, 91.41471186616153, 82.61333464194591, 87.04210731880713, 86.15714301132941, 92.09196587420473, 85.10604178297596, 80.23944369546132, 85.35284844196492, 83.50397972084052, 88.75243536360868, 79.34163716186742, 83.83776658352605, 91.06898704250177, 84.05287400599568, 81.52196212956092, 76.25637735658844, 72.21385640865134, 90.70998944105627, 85.55581572221539, 90.65274254003438, 86.24422683784107, 85.68175695446652, 81.93667479770508, 90.22620156811813, 83.42341902970789, 91.77556425239995, 88.56089636339877, 80.36288669497463, 78.29927443742693, 91.2164403647969, 84.97208498498863, 91.4943372826421, 73.6329777805026, 86.76826281111786, 70.29190462169952, 85.99722509274991, 85.98793260768895, 86.13343925531393, 85.47534380491405, 90.06270247155047, 80.2381871840109, 84.18569654921566, 84.22620453674911, 85.26172145809821, 79.30796216816107, 91.02633951589425, 90.20041732527233, 78.99443551198145, 70.46406434285592, 78.41539040708471, 87.79560712209172, 79.18957573456929, 91.77774735901752, 81.45460218056644, 84.36037099849042, 90.83085681891686, 86.79336218938039, 90.5704859675638, 90.53760224392668, 78.93475930775593, 85.54580764425057, 89.30824981220758, 81.18921688429754, 85.88223477081438, 76.19229451369452, 85.12314793930616, 89.51459156635508, 87.27013624069986, 74.97335927509626]"
Episode feedback,"[0.8, 0.07314629251187746, 0.13326653293259866, 0.05911823641370918, 0.037074148259444745, 0.027322404296933323, 0.008576329316335627, 0.01544401538438604, 0.006172839468068892, 0.0043103448090071345, 0.0318471335551138, 0.0038314176098413117, 0.012096774144771073, 0.008064516096514047, 0.0, 0.0015624999975585939, 0.0, 0.003968253952506929, 0.004184100400903346, 0.0, 0.0, 0.0, 0.0029239765996374955, 0.0, 0.0, 0.006410256369165024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 57.96317148208618, 124.55329656600952, 183.2210886478424, 240.18220567703247, 261.0778408050537, 293.3128662109375, 308.10852217674255, 317.7151448726654, 330.79227018356323, 340.42570638656616, 355.05088782310486, 369.1831932067871, 383.52739572525024, 393.0588548183441, 426.77464628219604, 445.8488574028015, 459.8774993419647, 473.2444772720337, 482.05059599876404, 495.77977871894836, 504.85756373405457, 523.6423351764679, 538.0682291984558, 551.5238738059998, 560.6874091625214, 579.7945201396942, 598.2768752574921, 607.9751224517822, 617.6284346580505, 634.0860476493835, 647.634583234787, 656.2961370944977, 666.0112414360046, 674.7689547538757, 693.1907813549042, 706.7178165912628, 720.3359305858612, 729.1963803768158, 743.4374580383301, 764.103563785553, 778.9968848228455, 795.234007358551, 806.4337568283081, 828.2944710254669, 845.5145721435547, 854.9174566268921, 872.6794202327728, 891.5437796115875, 915.8577365875244, 941.5071513652802, 952.2416505813599, 970.0725693702698, 981.0256657600403, 995.1813015937805, 1009.6116321086884, 1025.5754232406616, 1035.4502816200256, 1052.5291278362274, 1062.6546437740326, 1072.3737711906433, 1091.89546084404, 1112.9783327579498, 1122.377670288086, 1136.8532238006592, 1146.467895746231, 1174.1538252830505, 1189.4702215194702, 1217.6665077209473, 1231.6172187328339, 1246.4768562316895, 1261.979058265686, 1278.5512115955353, 1288.5355124473572, 1308.5008034706116, 1324.71790599823, 1341.952660560608, 1357.8577244281769, 1381.2907071113586, 1392.8868925571442, 1404.24413728714, 1427.1861836910248, 1456.7380287647247, 1481.858071088791, 1496.6348822116852, 1516.4905228614807, 1526.240433216095, 1541.8831660747528, 1556.2529561519623, 1565.3068296909332, 1579.5871934890747, 1588.8432669639587, 1598.4934725761414, 1618.3344197273254, 1632.2056238651276, 1641.73096036911, 1661.4496297836304, 1675.4516172409058, 1699.8099772930145, 1714.301156759262, 1724.0258491039276, 1737.4932012557983, 1762.9477624893188]"
total minutes,"[0, 0.9660528580347697, 2.0758882761001587, 3.0536848107973733, 4.003036761283875, 4.351297346750895, 4.888547770182291, 5.135142036279043, 5.295252414544423, 5.513204503059387, 5.673761773109436, 5.917514797051748, 6.153053220113119, 6.392123262087504, 6.550980913639068, 7.112910771369934, 7.430814290046692, 7.664624989032745, 7.887407954533895, 8.0341765999794, 8.262996311982473, 8.414292728900909, 8.727372252941132, 8.967803819974263, 9.192064563433329, 9.34479015270869, 9.663242002328237, 9.971281254291535, 10.132918707529704, 10.293807244300842, 10.568100794156392, 10.793909720579784, 10.938268951574962, 11.100187357266744, 11.246149245897929, 11.553179689248402, 11.778630276521048, 12.005598843097687, 12.153273006280264, 12.390624300638835, 12.735059396425884, 12.98328141371409, 13.253900122642516, 13.440562613805135, 13.80490785042445, 14.091909535725911, 14.248624277114867, 14.544657003879546, 14.859062993526459, 15.264295609792073, 15.691785856088002, 15.870694176355999, 16.167876156171165, 16.350427762667337, 16.58635502656301, 16.826860535144807, 17.092923720677693, 17.257504693667094, 17.54215213060379, 17.71091072956721, 17.872896186510722, 18.198257680734, 18.549638879299163, 18.70629450480143, 18.947553730010988, 19.107798262437186, 19.569230421384177, 19.824503691991172, 20.294441795349123, 20.52695364554723, 20.774614270528158, 21.0329843044281, 21.30918685992559, 21.47559187412262, 21.808346724510194, 22.078631766637166, 22.365877676010133, 22.630962073802948, 23.02151178518931, 23.21478154261907, 23.404068954785664, 23.786436394850412, 24.278967146078745, 24.697634518146515, 24.943914703528087, 25.274842047691344, 25.437340553601583, 25.698052767912547, 25.937549269199373, 26.088447161515553, 26.32645322481791, 26.48072111606598, 26.641557876269022, 26.972240328788757, 27.203427064418793, 27.362182672818502, 27.690827163060508, 27.924193620681763, 28.33016628821691, 28.571685945987703, 28.733764151732128, 28.95822002092997, 29.382462708155312]"
cummulative feedback,"[0, 73, 206, 265, 302, 312, 317, 321, 322, 323, 328, 329, 332, 334, 334, 335, 335, 336, 337, 337, 337, 337, 338, 338, 338, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339, 339]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
