,0
Accumulated time steps,"[0, 1000, 1999, 2998, 3457, 3711, 4070, 4251, 4410, 4855, 5098, 5365, 5517, 5673, 5824, 6174, 6440, 6696, 6859, 7026, 7183, 7534, 7806, 7960, 8131, 8397, 8563, 8819, 9073, 9439, 9695, 10158, 10437, 10597, 10857, 11056, 11237, 11392, 11657, 12043, 12407, 12696, 13165, 13425, 13790, 13940, 14113, 14464, 14627, 14792, 15232, 15386, 15554, 15814, 16075, 16350, 16509, 16682, 16842, 17118, 17378, 17644, 18102, 18383, 18534, 18700, 18892, 19051, 19300, 19459, 19725, 19895, 20163, 20349, 20735, 21033, 21286, 21545, 21801, 21962, 22236, 22512, 22767, 23028, 23275, 23442, 23722, 23883, 24138, 24293, 24449, 24625, 24790, 25144, 25406, 25566, 26259, 26506, 26672, 26838, 27282, 27724, 27885, 28173, 28346, 28500, 28655, 29000, 29148, 29317, 29692, 29855]"
Episode reward,"[0, -85.02220745026654, -32.719480718462584, -61.47882389351532, 75.12107385189688, 86.85959267446235, 81.31939805964294, 89.19946274187744, 91.10068093013042, 78.42743148751795, 86.4108770954815, 85.17238473265454, 91.7828477313058, 90.82236112788195, 91.49605901317886, 81.04290294654638, 85.77898327052117, 86.17293538722828, 90.70269752024684, 90.51804827917863, 91.29376507206096, 79.64215919219225, 83.89732703848091, 91.74252763193448, 90.0298739435228, 84.6036662426227, 89.63163085783255, 85.2446398509037, 85.77515061762452, 80.44896494482661, 85.04685954042755, 73.42335386991661, 85.51685357304156, 91.379598557539, 86.25449226366263, 87.15936298944261, 88.93958808947224, 90.61279835933377, 84.89046185304478, 76.95298307566817, 81.18167075751057, 82.82363713325987, 73.55093523247113, 85.20684300450702, 79.89925315474736, 90.74943443728702, 88.68790935182687, 78.8775359222983, 91.30493349485884, 91.20511045259946, 72.06411270718355, 90.41092339037338, 90.82878262598491, 86.43909548175841, 85.94719529862265, 83.81343611002225, 90.35434172010818, 90.57649980966548, 90.29648361742115, 84.3955227310731, 85.49199298311963, 85.42244785666237, 74.7889079305867, 85.30376927269972, 90.880043105309, 90.08459752624596, 87.65755798399499, 90.90601807459278, 85.014878511865, 90.67226698549844, 85.73050779048776, 90.12176086327197, 83.66474016863464, 88.76625155851028, 77.3239662852203, 82.53842861913793, 84.41488220145308, 84.1937777399586, 84.47635389857929, 90.80994239229274, 85.00354883217574, 84.46957806814454, 85.31198609111395, 85.84380979668467, 85.37411511990469, 91.22680412997143, 83.39957679090884, 90.28136388015277, 85.10321384138065, 90.64127079859301, 90.7741900763871, 90.4323321116417, 90.50376572679346, 79.13263476001691, 85.61243883803613, 90.52289000607043, 56.70644783282473, 84.8638425632859, 89.95787986078705, 89.57162767891712, 72.28986470457323, 71.61894906979356, 91.28216992735983, 81.78446991115032, 88.90313481892028, 91.59831543570976, 91.31962617274101, 77.92421305591036, 90.8467954296676, 90.03637843101676, 77.70587610916377, 90.69470168619164]"
Episode feedback,"[0.8, 0.17334669321307947, 0.32765531029293055, 0.19539078136734392, 0.16157205204896932, 0.13043478209314316, 0.09776536285540402, 0.05555555524691358, 0.08860759437590131, 0.10135135112308254, 0.07438016498190014, 0.06390977419582791, 0.05298013209946933, 0.02580645144640999, 0.04666666635555556, 0.04011461306557417, 0.045283018697045214, 0.04313725473279508, 0.04320987627648225, 0.042168674444767025, 0.05769230732248521, 0.025714285640816327, 0.03321033198077368, 0.04575163368789782, 0.04117647034602076, 0.02641509423994304, 0.04242424216712581, 0.023529411672433678, 0.019762845771688357, 0.008219178059673485, 0.02745098028450596, 0.010822510799085475, 0.014388489156875938, 0.018867924409635695, 0.023166023076579063, 0.00505050502499745, 0.005555555524691358, 0.012987012902681734, 0.026515151414715336, 0.005194805181312195, 0.008264462787150241, 0.0, 0.008547008528745709, 0.0, 0.0, 0.0, 0.0, 0.005714285697959184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00386100384609651, 0.0, 0.007299270046353029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006060606023875115, 0.0, 0.0, 0.0, 0.0, 0.0037735848914204344, 0.0, 0.0, 0.0, 0.0, 0.006734006711333311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014450867031140366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 69.82881188392639, 154.24581909179688, 225.0334300994873, 256.5579357147217, 273.4902091026306, 296.030348777771, 307.34503698349, 317.8677923679352, 346.0584547519684, 361.377804517746, 377.8699688911438, 387.77241230010986, 397.3293228149414, 406.55557084083557, 427.06910705566406, 442.91929936408997, 458.5232484340668, 468.7285866737366, 479.1199691295624, 489.2529306411743, 509.5600049495697, 525.5326025485992, 535.1105561256409, 545.9561822414398, 561.6303224563599, 571.7784512042999, 587.2369072437286, 602.3247168064117, 622.984114408493, 638.0300507545471, 663.627007484436, 679.3689520359039, 689.0166330337524, 704.295220375061, 715.7477216720581, 726.5781345367432, 735.8909738063812, 751.4463331699371, 773.1884670257568, 793.1034529209137, 808.808753490448, 834.5877633094788, 849.2733938694, 869.1297624111176, 878.1303548812866, 888.097291469574, 907.6296360492706, 917.2531733512878, 926.9604058265686, 951.1756358146667, 960.1256635189056, 969.8324494361877, 984.230997800827, 999.1054699420929, 1014.641984462738, 1023.9169998168945, 1033.8245306015015, 1043.1399488449097, 1058.4273591041565, 1073.101744890213, 1087.7153279781342, 1112.7161900997162, 1128.1084733009338, 1137.0963139533997, 1146.8177938461304, 1157.9809074401855, 1167.2644295692444, 1181.1659502983093, 1190.3773441314697, 1205.955453634262, 1215.9587514400482, 1230.9568660259247, 1241.5661790370941, 1262.7322883605957, 1279.2797513008118, 1293.6456923484802, 1308.2336540222168, 1322.4888842105865, 1332.0814938545227, 1347.70618724823, 1363.0055131912231, 1376.8795893192291, 1391.4167068004608, 1405.2179317474365, 1414.9817562103271, 1430.8096919059753, 1440.2512397766113, 1454.6811430454254, 1464.331948518753, 1473.6792838573456, 1483.9174394607544, 1493.494621515274, 1513.0963895320892, 1527.8397657871246, 1537.0950164794922, 1574.368201971054, 1588.3173208236694, 1597.9661765098572, 1607.728511095047, 1631.714569568634, 1655.9532089233398, 1665.2845680713654, 1681.3445348739624, 1691.3341534137726, 1700.2363514900208, 1709.267276763916, 1728.4057049751282, 1736.96532869339, 1746.6208605766296, 1767.214548587799, 1776.593775510788]"
total minutes,"[0, 1.1638135313987732, 2.570763651529948, 3.7505571683247885, 4.275965595245362, 4.55817015171051, 4.933839146296183, 5.122417283058167, 5.297796539465586, 5.767640912532807, 6.022963408629099, 6.297832814852397, 6.462873538335164, 6.622155380249024, 6.775926180680593, 7.117818450927734, 7.381988322734832, 7.6420541405677795, 7.812143111228943, 7.9853328188260395, 8.154215510686239, 8.492666749159495, 8.75887670914332, 8.918509268760682, 9.099269704023998, 9.360505374272664, 9.529640853404999, 9.787281787395477, 10.038745280106863, 10.383068573474883, 10.633834179242452, 11.060450124740601, 11.322815867265065, 11.48361055056254, 11.738253672917685, 11.929128694534302, 12.109635575612385, 12.264849563439688, 12.524105552832285, 12.886474450429281, 13.218390882015228, 13.480145891507467, 13.90979605515798, 14.15455656449, 14.485496040185293, 14.63550591468811, 14.8016215244929, 15.127160600821178, 15.287552889188131, 15.449340097109477, 15.85292726357778, 16.00209439198176, 16.163874157269795, 16.403849963347117, 16.651757832368215, 16.910699741045633, 17.065283330281577, 17.230408843358358, 17.38566581408183, 17.640455985069273, 17.88502908150355, 18.12858879963557, 18.54526983499527, 18.801807888348897, 18.951605232556663, 19.113629897435505, 19.29968179066976, 19.454407159487406, 19.68609917163849, 19.83962240219116, 20.099257560571036, 20.26597919066747, 20.515947767098744, 20.692769650618235, 21.04553813934326, 21.321329188346862, 21.560761539141335, 21.803894233703613, 22.041481403509774, 22.201358230908713, 22.461769787470498, 22.716758553187052, 22.947993155320486, 23.19027844667435, 23.420298862457276, 23.58302927017212, 23.846828198432924, 24.00418732961019, 24.244685717423756, 24.40553247531255, 24.561321397622425, 24.731957324345906, 24.891577025254566, 25.218273158868154, 25.463996096452078, 25.6182502746582, 26.2394700328509, 26.471955347061158, 26.632769608497618, 26.79547518491745, 27.1952428261439, 27.59922014872233, 27.754742801189423, 28.02240891456604, 28.18890255689621, 28.33727252483368, 28.487787946065268, 28.80676174958547, 28.94942214488983, 29.11034767627716, 29.45357580979665, 29.609896258513132]"
cummulative feedback,"[0, 173, 500, 695, 769, 802, 837, 847, 861, 906, 924, 941, 949, 953, 960, 974, 986, 997, 1004, 1011, 1020, 1029, 1038, 1045, 1052, 1059, 1066, 1072, 1077, 1080, 1087, 1092, 1096, 1099, 1105, 1106, 1107, 1109, 1116, 1118, 1121, 1121, 1125, 1125, 1125, 1125, 1125, 1127, 1127, 1127, 1127, 1127, 1127, 1128, 1128, 1130, 1130, 1130, 1130, 1130, 1130, 1130, 1130, 1130, 1130, 1131, 1131, 1131, 1131, 1131, 1132, 1132, 1132, 1132, 1132, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1134, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135, 1135]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
