,0
Accumulated time steps,"[0, 1000, 1999, 2998, 3997, 4455, 5454, 6453, 7452, 8451, 9020, 9574, 9738, 9993, 10398, 10577, 10907, 11060, 11330, 11476, 11642, 11798, 11949, 12138, 12399, 12563, 12819, 13070, 13236, 13382, 13653, 13807, 13954, 14121, 14372, 14534, 14773, 15054, 15387, 15544, 15697, 15855, 16002, 16152, 16383, 16530, 16717, 16872, 17030, 17281, 17527, 17671, 17829, 17978, 18257, 18414, 18574, 18730, 18887, 19044, 19186, 19622, 19777, 19930, 20079, 20226, 20382, 20553, 20711, 20988, 21156, 21323, 21499, 21657, 21820, 22065, 22241, 22425, 22577, 22761, 23015, 23166, 23346, 23509, 23773, 23933, 24091, 24339, 24495, 24659, 24921, 25080, 25243, 25441, 25594, 25859, 26021, 26184, 26336, 26496, 26703, 26855, 27000, 27165, 27334, 27492, 27647, 27802, 27953, 28147, 28304, 28579, 28731, 28883, 29043, 29197, 29362, 29528, 29689, 29845, 29995]"
Episode reward,"[0, -52.123916695859805, -68.04787813181163, -67.22621973517883, -59.48861793263048, 82.2498985471989, -2.2725911551463347, -87.967382057945, -69.46069918094005, -55.861964557701945, 70.19460009766064, 69.9102041055131, 90.29866562351484, 86.73186168522861, 79.40009513104569, 91.89472341968832, 82.63840541296112, 91.62717227952483, 85.51000263069606, 92.26165200919958, 89.45995319836545, 91.839001839342, 91.52104734517977, 88.9669784203852, 83.48016784322827, 90.78025039556371, 84.84270790139382, 86.24989380817698, 91.81589424128214, 92.36007283284877, 87.64445618494554, 91.87224461184118, 92.90223586131387, 92.03651833758757, 85.13498680331651, 91.63756917677713, 87.47982645232702, 82.89212539317415, 86.26163122992166, 91.88808968488675, 89.76347040759481, 89.97393636106233, 90.57470782837984, 90.50663060622102, 87.55615300871455, 89.40751918168272, 88.60502343783114, 90.88321815489734, 88.71710419643165, 84.5475696384651, 84.02476668189948, 91.11217315709614, 88.5149177083914, 89.35767690342729, 83.28051164164211, 90.35215807490006, 88.9690858170497, 89.05117334497527, 90.07879327950879, 90.40446909074541, 89.802587862682, 73.57540448293166, 89.47088679178027, 89.19131591993512, 91.71170597590182, 91.03822044892476, 88.47259772758767, 87.46202318710033, 89.17405068814566, 82.2960996621478, 89.75301786582507, 88.19342237739485, 88.99772390293427, 92.27601418599288, 88.83730792161994, 83.33560895618834, 88.808287585248, 88.00559247226138, 89.38150274819176, 88.6259589260295, 82.45086349904415, 89.17084378464013, 90.27322406506147, 88.22187313005612, 84.88552462637189, 88.40561822757289, 88.80573140941388, 86.64485628534976, 89.09095971409911, 88.15040030128392, 84.0834248827794, 88.52918833225797, 88.6265125642613, 89.45011436284213, 90.70125140074192, 83.86826721827057, 88.50971795171252, 89.4082773911833, 88.60302147103774, 88.43650475553844, 86.6962004913837, 89.29567607964007, 88.88444582358238, 90.59718857593074, 90.16419475570429, 88.62153185935063, 88.7439012162103, 90.53666608254139, 89.4896052894139, 89.03875206011558, 91.5063078429287, 81.43576928258621, 88.6421670466046, 88.30477214424828, 90.4596226036314, 87.74845823481289, 88.0573661999786, 88.97331520835388, 88.57947245341228, 88.20159043416209, 87.86366640187137]"
Episode feedback,"[0.8, 0.2595190378161132, 0.14529058101674291, 0.10120240470821402, 0.1052104207362621, 0.08752735210606706, 0.07114228449785343, 0.03206412822438464, 0.02304609216127646, 0.014028056098168281, 0.007042253508728427, 0.010849909564466709, 0.0, 0.0, 0.002475247518625625, 0.005617977496528217, 0.0, 0.0, 0.0, 0.013793103353151011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0068493150215800346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 72.2503604888916, 138.94028091430664, 197.08142137527466, 255.98716282844543, 287.27106499671936, 354.81211948394775, 421.16997170448303, 484.2522428035736, 543.4605457782745, 577.7560799121857, 615.7012357711792, 625.2322833538055, 639.9777743816376, 663.6831865310669, 674.6987280845642, 695.3491508960724, 705.0919897556305, 720.0766758918762, 728.9854440689087, 739.1568958759308, 749.274138212204, 759.2073605060577, 771.3613095283508, 788.2568261623383, 799.8475387096405, 817.4048118591309, 832.5470037460327, 842.9429998397827, 852.5992565155029, 870.3075215816498, 880.4267780780792, 890.967612028122, 901.6229288578033, 917.3157992362976, 927.8395345211029, 945.1051428318024, 961.8797261714935, 982.2441999912262, 993.2490694522858, 1002.5458524227142, 1013.3286368846893, 1021.9142696857452, 1030.5852308273315, 1043.615050792694, 1052.6788113117218, 1065.3242030143738, 1075.499391078949, 1086.4033052921295, 1100.5901067256927, 1114.1961481571198, 1122.9412536621094, 1133.0904211997986, 1142.2568509578705, 1160.8664495944977, 1170.0075159072876, 1179.4810283184052, 1188.354562997818, 1197.395474910736, 1206.547040939331, 1215.1128511428833, 1241.544456243515, 1251.9586744308472, 1261.8696179389954, 1270.749841928482, 1280.0765087604523, 1290.7371380329132, 1301.228971004486, 1310.8476467132568, 1327.3144435882568, 1338.7069063186646, 1348.1491270065308, 1358.1085278987885, 1367.1726121902466, 1376.476751089096, 1390.1529123783112, 1400.06884598732, 1410.3924837112427, 1419.1563193798065, 1429.758647441864, 1443.6749370098114, 1452.3739368915558, 1462.4989547729492, 1471.8147792816162, 1487.2483758926392, 1496.3646926879883, 1505.6291980743408, 1519.5949127674103, 1528.6979336738586, 1538.1878011226654, 1552.4634070396423, 1561.4885094165802, 1570.805598974228, 1581.7233662605286, 1590.5510420799255, 1604.970885515213, 1614.2705373764038, 1623.73961520195, 1632.3526663780212, 1641.7125072479248, 1653.6717536449432, 1662.5724565982819, 1670.9652435779572, 1680.5480613708496, 1690.5980360507965, 1699.7623598575592, 1708.8919250965118, 1717.9265723228455, 1726.6196818351746, 1737.5847611427307, 1746.486843585968, 1761.4011435508728, 1770.3876588344574, 1779.2707653045654, 1788.7461094856262, 1797.6415815353394, 1807.1775374412537, 1816.7049374580383, 1825.9761109352112, 1835.0841031074524, 1843.8836567401886]"
total minutes,"[0, 1.20417267481486, 2.3156713485717773, 3.2846903562545777, 4.266452713807424, 4.787851083278656, 5.913535324732463, 7.01949952840805, 8.070870713392894, 9.057675762971241, 9.629267998536427, 10.261687262852986, 10.42053805589676, 10.66629623969396, 11.061386442184448, 11.244978801409404, 11.58915251493454, 11.75153316259384, 12.00127793153127, 12.149757401148479, 12.31928159793218, 12.487902303536734, 12.653456008434295, 12.856021825472514, 13.137613769372305, 13.330792311827341, 13.623413530985514, 13.875783395767211, 14.049049997329712, 14.209987608591716, 14.505125359694164, 14.673779634634654, 14.8494602004687, 15.027048814296723, 15.288596653938294, 15.463992242018382, 15.75175238053004, 16.031328769524894, 16.370736666520436, 16.554151157538097, 16.709097540378572, 16.888810614744823, 17.031904494762422, 17.17642051378886, 17.393584179878236, 17.544646855195364, 17.755403383572897, 17.924989851315818, 18.106721754868826, 18.343168445428212, 18.569935802618662, 18.715687561035157, 18.884840353329977, 19.037614182631174, 19.347774159908294, 19.50012526512146, 19.658017138640087, 19.805909383296967, 19.956591248512268, 20.10911734898885, 20.251880852381387, 20.692407604058584, 20.865977907180785, 21.031160298983256, 21.17916403214137, 21.334608479340872, 21.512285633881888, 21.687149516741435, 21.847460778554282, 22.121907393137615, 22.311781771977742, 22.46915211677551, 22.635142131646475, 22.786210203170775, 22.941279184818267, 23.169215206305186, 23.334480766455332, 23.506541395187377, 23.652605322996774, 23.829310790697733, 24.061248950163524, 24.20623228152593, 24.374982579549155, 24.53024632136027, 24.787472931543984, 24.939411544799803, 25.09381996790568, 25.32658187945684, 25.47829889456431, 25.636463352044423, 25.874390117327373, 26.024808490276335, 26.18009331623713, 26.36205610434214, 26.509184034665427, 26.749514758586884, 26.904508956273396, 27.0623269200325, 27.20587777296702, 27.361875120798747, 27.56119589408239, 27.7095409433047, 27.849420726299286, 28.009134356180827, 28.176633934179943, 28.329372664292652, 28.481532084941865, 28.63210953871409, 28.77699469725291, 28.95974601904551, 29.108114059766134, 29.35668572584788, 29.50646098057429, 29.65451275507609, 29.81243515809377, 29.960693025588988, 30.119625624020895, 30.27841562430064, 30.43293518225352, 30.584735051790872, 30.731394279003144]"
cummulative feedback,"[0, 259, 404, 505, 610, 650, 721, 753, 776, 790, 794, 800, 800, 800, 801, 802, 802, 802, 802, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 804, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805, 805]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
