,0
Accumulated time steps,"[0, 1000, 1357, 1720, 1875, 2059, 2216, 2486, 2751, 2912, 3163, 3429, 3593, 3750, 3902, 4107, 4261, 4526, 4816, 5178, 5333, 5505, 5658, 5818, 6074, 6251, 6518, 6674, 6863, 7124, 7404, 7569, 7823, 7982, 8235, 8388, 8549, 8714, 8975, 9128, 9493, 9761, 10029, 10189, 10344, 10609, 10775, 10929, 11082, 11234, 11519, 11872, 12024, 12297, 12567, 12726, 12887, 13041, 13202, 13478, 13745, 13903, 14186, 14444, 14712, 14962, 15127, 15428, 15581, 15864, 16124, 16336, 16493, 16648, 16914, 17078, 17339, 17505, 17678, 17943, 18213, 18368, 18534, 18700, 18862, 19211, 19370, 19525, 19776, 20065, 20322, 20474, 20769, 20919, 21072, 21233, 21504, 21656, 21818, 22103, 22255, 22411, 22603, 22769, 22927, 23321, 23485, 23644, 23909, 24073, 24344, 24616, 24783, 25069, 25322, 25578, 25930, 26182, 26446, 26604, 26863, 27022, 27291, 27543, 27794, 28048, 28207, 28360, 28533, 28687, 28959, 29126, 29288, 29570, 29724]"
Episode reward,"[0, -65.52476483595466, 82.91927263851251, 78.73590539111925, 90.98166924324539, 88.87005920506608, 90.91493072069794, 83.86102062569105, 84.30359701154758, 90.46322744968863, 86.05694708924649, 84.56063227689359, 90.73974141538032, 90.97618289214688, 91.45694667721737, 86.20776596262732, 91.38621257350403, 85.21032259337231, 82.724336268053, 80.89826910435389, 90.58509860400548, 89.50915441710994, 91.28653198576772, 90.62192246154451, 84.18126835916243, 89.59542325770597, 84.64061598029198, 90.770021312821, 87.26842335298045, 84.81694687284059, 83.46481308928021, 89.6807865556242, 85.11927150295188, 89.72851320329094, 84.85482716499867, 90.95763114232459, 90.29926026916122, 90.05853601247208, 84.85835872683795, 90.78742227979045, 79.22186787636683, 85.53290345293246, 85.11719581151021, 89.88675608047552, 90.64554260256249, 83.19879740548464, 89.78715023629807, 90.44871002530543, 90.3111436205866, 90.67353790544264, 83.90504412778411, 78.79653044271197, 90.55753422431235, 83.18530350349931, 84.66951478012128, 90.57440698269681, 89.70227087773405, 90.40460754107495, 89.83231347944026, 82.91514155061216, 84.61083974220912, 89.87801127309838, 82.79188109854499, 85.01434132579266, 82.07683656764453, 84.69269307143405, 89.93781992184603, 82.63807511587119, 90.42852726588146, 82.58173203028274, 85.11373545494118, 85.48667838796244, 90.29173869008414, 90.55400953903916, 84.90134929208114, 89.7909853944469, 84.19053837532766, 89.3156996317849, 89.72140534026738, 84.42999905745044, 82.91718922659453, 90.1665171955084, 90.80309097673205, 89.53739050063687, 90.98103424168897, 75.78634475427097, 90.99289137556543, 90.17513001416175, 83.1462117637528, 82.8671768918541, 84.37528478122205, 90.4929790440973, 81.14782061584098, 90.89923021271194, 91.19985360363262, 90.77509757792504, 84.52961799717045, 90.87066289201394, 89.15793722950316, 84.48959249703633, 90.64878303066934, 89.86729434955868, 89.01881447469488, 89.56031846154325, 90.30654239108969, 78.2100696352662, 90.37211653140622, 90.08160317822552, 83.99609493775294, 89.50034132680618, 84.47190267219445, 82.29127034383376, 90.56975162352587, 84.78988017354631, 83.82699121050281, 83.37223133587057, 77.1777203639474, 85.45948353637391, 83.58237530853953, 90.14774672752682, 84.50381433013465, 90.27885894598316, 85.84723007248205, 84.1589438517761, 83.37748387582198, 83.64825253447742, 89.82807879990534, 90.49804597069557, 87.24224842251243, 90.523184622909, 83.31570811615723, 89.80595034464788, 89.9412562703534, 84.29370474153691, 90.51141373835881]"
Episode feedback,"[0.8, 0.1693386771850314, 0.26404494307852544, 0.14088397751137022, 0.11688311612413561, 0.08743169351130223, 0.17307692196745564, 0.13382899578502233, 0.14393939339416897, 0.09374999941406251, 0.10799999956800001, 0.06037735826272695, 0.07975460073770184, 0.09615384553747536, 0.11920529722380598, 0.04901960760284506, 0.09150326737579564, 0.05681818160296143, 0.062283736808706795, 0.06648199427567314, 0.0389610387080452, 0.05847953182175712, 0.11184210452735457, 0.06289308136545232, 0.03529411750865052, 0.02840909074767562, 0.06766917267793544, 0.03870967716961499, 0.037234042355138074, 0.04615384597633136, 0.03942652315617734, 0.024390243753718028, 0.011857707463013014, 0.0253164555359718, 0.023809523715041574, 0.006578947325138505, 0.024999999843750002, 0.012195121876859014, 0.015384615325443787, 0.0, 0.016483516438232097, 0.007490636676065031, 0.022471910028195093, 0.012578616273090464, 0.0, 0.003787878773530762, 0.01212121204775023, 0.019607843009099065, 0.006578947325138505, 0.0, 0.017605633740825233, 0.005681818165676653, 0.006622516512433666, 0.0036764705747188583, 0.0, 0.0126582277679859, 0.0, 0.0, 0.006249999960937501, 0.0, 0.0037593984821075246, 0.01273885342204552, 0.007092198556410643, 0.0, 0.0, 0.00803212848179868, 0.012195121876859014, 0.006666666644444445, 0.0, 0.0, 0.00386100384609651, 0.0, 0.006410256369165024, 0.0, 0.0037735848914204344, 0.0, 0.0, 0.0, 0.005813953454570038, 0.003787878773530762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034013605326484336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003984063729147156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 67.58465790748596, 95.86900615692139, 120.38669085502625, 131.37427854537964, 143.61524486541748, 155.58340716362, 174.012433052063, 192.5327889919281, 203.39466285705566, 220.19420909881592, 236.4139838218689, 247.12210941314697, 257.5586211681366, 268.0535318851471, 280.4197871685028, 290.82364106178284, 306.8627667427063, 324.5028500556946, 346.2586441040039, 355.9494118690491, 366.66414284706116, 377.0865614414215, 387.2165448665619, 402.46582770347595, 413.127601146698, 429.59333062171936, 439.15808939933777, 450.6226873397827, 466.03952503204346, 482.29522252082825, 492.17793130874634, 506.4209420681, 515.9785833358765, 530.5358321666718, 539.6503493785858, 549.5724184513092, 559.384782075882, 574.346075296402, 583.7274322509766, 604.1669263839722, 619.5041291713715, 634.9077112674713, 644.5814514160156, 653.9091832637787, 668.4220769405365, 678.1023497581482, 687.2780516147614, 696.523411989212, 705.4477717876434, 721.6315066814423, 741.4300618171692, 750.3311450481415, 765.67893409729, 780.5966753959656, 790.4628319740295, 799.8548517227173, 809.0543787479401, 818.637512922287, 833.6520502567291, 848.7982070446014, 858.3474218845367, 874.8761446475983, 889.4672207832336, 905.108469247818, 919.7200880050659, 929.9860045909882, 947.728221654892, 956.8913877010345, 972.8144817352295, 987.9658195972443, 1000.7506973743439, 1010.078268289566, 1019.5478851795197, 1034.5784740447998, 1043.9194538593292, 1058.5057172775269, 1068.3684356212616, 1078.3064587116241, 1093.3235235214233, 1108.334189414978, 1117.4511592388153, 1127.0342063903809, 1136.5801424980164, 1146.3170125484467, 1165.2064952850342, 1174.3680799007416, 1183.2403144836426, 1197.3058643341064, 1213.216102361679, 1227.333014011383, 1236.307534456253, 1252.5990557670593, 1261.5929250717163, 1270.74413728714, 1280.2736995220184, 1295.5816912651062, 1304.6285872459412, 1314.3624844551086, 1330.7013955116272, 1340.0901601314545, 1349.04660987854, 1360.1739389896393, 1369.8148138523102, 1378.9587457180023, 1400.8636639118195, 1410.1516556739807, 1419.373130083084, 1433.9209997653961, 1443.3924553394318, 1458.4635093212128, 1473.6169064044952, 1483.2006142139435, 1499.1582169532776, 1513.26948428154, 1527.3139436244965, 1546.869014263153, 1560.919540643692, 1575.7393426895142, 1584.9281830787659, 1599.3890838623047, 1608.6867356300354, 1623.6417047977448, 1637.8043665885925, 1652.0221827030182, 1666.2250657081604, 1675.4371616840363, 1684.416655778885, 1694.2275671958923, 1703.23046708107, 1718.490650653839, 1728.289792060852, 1737.9791526794434, 1753.5229954719543, 1762.5234684944153]"
total minutes,"[0, 1.126410965124766, 1.597816769282023, 2.006444847583771, 2.1895713090896605, 2.393587414423625, 2.593056786060333, 2.900207217534383, 3.208879816532135, 3.3899110476175944, 3.6699034849802654, 3.940233063697815, 4.11870182355245, 4.29264368613561, 4.467558864752451, 4.673663119475047, 4.847060684363047, 5.114379445711772, 5.4083808342615765, 5.770977401733399, 5.932490197817485, 6.11106904745102, 6.284776024023691, 6.453609081109365, 6.707763795057932, 6.885460019111633, 7.159888843695323, 7.319301489988963, 7.510378122329712, 7.767325417200724, 8.03825370868047, 8.20296552181244, 8.440349034468333, 8.59964305559794, 8.84226386944453, 8.994172489643097, 9.15954030752182, 9.3230797012647, 9.572434588273365, 9.728790537516277, 10.069448773066203, 10.325068819522858, 10.581795187791188, 10.743024190266928, 10.898486387729644, 11.140367949008942, 11.30170582930247, 11.454634193579356, 11.608723533153533, 11.75746286312739, 12.027191778024038, 12.35716769695282, 12.505519084135692, 12.761315568288166, 13.00994458993276, 13.174380532900493, 13.330914195378622, 13.484239645799, 13.643958548704783, 13.894200837612152, 14.14663678407669, 14.305790364742279, 14.581269077459972, 14.82445367972056, 15.0851411541303, 15.328668133417766, 15.499766743183136, 15.795470360914866, 15.948189795017242, 16.21357469558716, 16.466096993287405, 16.6791782895724, 16.8346378048261, 16.992464752991996, 17.24297456741333, 17.398657564322153, 17.641761954625448, 17.806140593687694, 17.971774311860404, 18.222058725357055, 18.472236490249635, 18.624185987313588, 18.78390343983968, 18.94300237496694, 19.105283542474112, 19.42010825475057, 19.572801331679027, 19.72067190806071, 19.955097738901774, 20.22026837269465, 20.455550233523052, 20.605125574270883, 20.87665092945099, 21.02654875119527, 21.179068954785667, 21.33789499203364, 21.59302818775177, 21.74380978743235, 21.906041407585143, 22.178356591860453, 22.334836002190908, 22.484110164642335, 22.669565649827323, 22.830246897538505, 22.982645761966705, 23.347727731863657, 23.502527594566345, 23.656218834718068, 23.898683329423267, 24.05654092232386, 24.307725155353545, 24.560281773408253, 24.720010236899057, 24.985970282554625, 25.221158071359, 25.455232393741607, 25.781150237719217, 26.015325677394866, 26.26232237815857, 26.41546971797943, 26.65648473103841, 26.811445593833923, 27.06069507996241, 27.29673944314321, 27.533703045050302, 27.770417761802673, 27.923952694733938, 28.07361092964808, 28.23712611993154, 28.387174451351164, 28.641510844230652, 28.80482986768087, 28.966319211324056, 29.225383257865907, 29.375391141573587]"
cummulative feedback,"[0, 169, 263, 314, 332, 348, 375, 411, 449, 464, 491, 507, 520, 535, 553, 563, 577, 592, 610, 634, 640, 650, 667, 677, 686, 691, 709, 715, 722, 734, 745, 749, 752, 756, 762, 763, 767, 769, 773, 773, 779, 781, 787, 789, 789, 790, 792, 795, 796, 796, 801, 803, 804, 805, 805, 807, 807, 807, 808, 808, 809, 811, 813, 813, 813, 815, 817, 819, 819, 819, 820, 820, 821, 821, 822, 822, 822, 822, 823, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 824, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 825, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
