,0
Accumulated time steps,"[0, 1000, 1904, 2903, 3175, 3470, 4232, 4506, 4789, 5070, 5357, 5945, 6909, 7169, 7437, 7594, 7867, 8151, 8410, 8778, 9029, 9288, 9607, 9763, 9919, 10173, 10323, 10478, 10742, 11015, 11176, 11417, 11569, 11840, 11994, 12169, 12444, 12608, 12761, 13082, 13232, 13489, 13741, 13896, 14146, 14305, 14468, 14727, 14983, 15248, 15405, 15662, 15825, 16091, 16342, 16635, 16791, 16951, 17223, 17414, 17567, 17726, 18004, 18159, 18323, 18505, 18660, 18918, 19193, 19467, 19636, 19805, 20069, 20223, 20415, 20676, 20833, 20992, 21156, 21311, 21573, 21736, 21935, 22097, 22253, 22410, 22836, 22992, 23160, 23438, 23711, 23866, 24131, 24286, 24439, 24637, 24910, 25096, 25287, 25441, 25798, 26063, 26323, 26482, 26736, 26898, 27068, 27324, 27584, 27745, 28040, 28325, 28603, 28772, 28936, 29094, 29366, 29520, 29780, 29939]"
Episode reward,"[0, -18.92004073053314, 48.318836776793276, -65.65226060384414, 84.93122116246089, 82.1338612725709, 54.186005671167194, 83.92021092061029, 83.34909182530406, 83.10873725283, 83.53172536308853, 68.15653929202358, 41.241987054907725, 85.486101527686, 85.56879566033834, 91.35309741632959, 85.2883291106721, 85.25991661106734, 85.9384790482935, 79.0970980477098, 86.2163559642658, 85.19941101667612, 80.62388480231448, 91.09754440858154, 90.07852254092339, 86.86974386631101, 91.60051674195347, 91.37283146587683, 85.99328724702364, 84.35389655920953, 90.69028107491269, 85.7569976467828, 91.13910237553989, 84.05934808510975, 90.86570408986728, 89.74520459869898, 83.77556954247783, 89.96193780188759, 90.70464760999792, 78.52841399767496, 91.12926970564438, 85.60585230581526, 86.68699603219915, 91.08570075410603, 85.96137722382909, 90.55537524619417, 90.15938961756287, 84.94093466149828, 85.1375393028834, 85.7465742224084, 90.86836271742733, 86.6674975625105, 90.59963967457385, 85.3647652717141, 85.64194857236554, 82.68502147271656, 90.94038671707034, 90.70321861384052, 84.94919452375751, 87.04876213560182, 90.80644331350295, 90.44670725371552, 83.69311902708519, 91.28543786480533, 90.14186486364069, 88.5882134505854, 90.72329958971913, 85.32261123481213, 84.70199470384175, 84.43068451601224, 89.33831489703942, 90.23193814150609, 85.31019831080175, 90.87023182713793, 86.97582625345709, 84.53127798770196, 90.4541946599403, 90.4304563182328, 89.83869024931055, 90.89651924998094, 84.49465479327432, 89.7398191435906, 86.86690592184674, 90.2859187285374, 90.65060397521994, 90.65846950874128, 75.54218976252221, 90.80478516542145, 90.11605811686964, 84.0946974707837, 85.42641266259307, 90.9435209790768, 84.77390031545457, 90.52878290549934, 90.5555091627171, 87.2376363159594, 83.62746255295286, 88.48997175176021, 88.49200585842866, 90.6051418522546, 79.46688996447106, 85.84941143208187, 84.69503664274713, 90.43725994646204, 85.27436735632298, 90.41050192298894, 89.65927432439793, 84.81834498790319, 85.11360089753464, 90.08685379291703, 80.82255065830901, 83.31272734260408, 83.99429775814872, 89.48310479829732, 89.91664048969224, 90.58685591062333, 83.9881522441941, 90.7123154280519, 84.6712902352252, 90.90531854779172]"
Episode feedback,"[0.8, 0.497995991484974, 0.31893687672321497, 0.07915831655394959, 0.1771217705641263, 0.13605442130593734, 0.08278580803838921, 0.07326007299172134, 0.10283687906795433, 0.09285714252551021, 0.09440559407550492, 0.10732538312210327, 0.049844236708365276, 0.06563706538364067, 0.06741573008458528, 0.025641025476660095, 0.036764705747188584, 0.042402826705290365, 0.038759689772249264, 0.03542234322773204, 0.047999999808, 0.03100775181779941, 0.025157232625291723, 0.05161290289281998, 0.019354838584807493, 0.051383399006389725, 0.020134228052790415, 0.0389610387080452, 0.022813688126183694, 0.03308823517246973, 0.0187499998828125, 0.016666666597222223, 0.039735099074601994, 0.01481481475994513, 0.013071895339399377, 0.005747126403752147, 0.029197080185412116, 0.024539877150062103, 0.01315789465027701, 0.009374999970703126, 0.006711409350930139, 0.019531249923706057, 0.003984063729147156, 0.012987012902681734, 0.00803212848179868, 0.0, 0.03703703680841335, 0.01162790693167478, 0.011764705836216839, 0.011363636320592287, 0.0, 0.007812499969482422, 0.018518518404206676, 0.0, 0.015999999936, 0.003424657522518296, 0.0, 0.02515723254618093, 0.014760147547010527, 0.010526315734072023, 0.0, 0.00632911388399295, 0.007220216580432431, 0.006493506451340867, 0.012269938575031052, 0.0, 0.006493506451340867, 0.0, 0.0, 0.010989010948758201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003846153831360947, 0.0, 0.0, 0.012269938575031052, 0.006493506451340867, 0.0038314176098413117, 0.0, 0.015151515074992348, 0.0, 0.0, 0.0, 0.0023529411709342562, 0.0, 0.0, 0.0036101082902162155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0073529411494377165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00386100384609651, 0.0, 0.0039525691543376715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036101082902162155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 126.52141571044922, 210.73212575912476, 272.4434566497803, 293.39053559303284, 314.2115550041199, 361.3613352775574, 378.4451014995575, 396.66534423828125, 415.08706188201904, 433.72551131248474, 471.59750747680664, 527.5953273773193, 543.4732151031494, 560.1804962158203, 569.7232847213745, 585.8029718399048, 602.8959412574768, 618.2375864982605, 639.8317315578461, 654.9195072650909, 670.4613184928894, 689.0315325260162, 698.9058682918549, 708.0565049648285, 723.437780380249, 732.8056292533875, 742.5476746559143, 758.1520488262177, 774.1943006515503, 783.9428791999817, 797.9224076271057, 807.4752516746521, 822.8611481189728, 832.2843713760376, 842.7759845256805, 859.4463338851929, 869.4869120121002, 878.9044926166534, 896.8561725616455, 905.9709630012512, 921.0325021743774, 935.2990465164185, 944.4848666191101, 958.5402626991272, 967.7263214588165, 977.9223046302795, 992.4187815189362, 1006.8545722961426, 1021.8844408988953, 1030.9419577121735, 1045.5215246677399, 1055.155288219452, 1069.8655841350555, 1084.521861076355, 1100.5978937149048, 1109.7307476997375, 1119.6238067150116, 1135.3971269130707, 1146.4489862918854, 1155.2742462158203, 1164.5438871383667, 1180.123414516449, 1189.2787306308746, 1199.343504667282, 1210.1677732467651, 1219.4744634628296, 1234.333422422409, 1250.3121991157532, 1266.174620628357, 1276.0279476642609, 1285.7668335437775, 1300.355895280838, 1309.4600265026093, 1320.4556183815002, 1335.2663974761963, 1344.3796527385712, 1353.8821685314178, 1363.6547117233276, 1372.9522824287415, 1387.6394593715668, 1397.0462062358856, 1408.679702281952, 1418.202656030655, 1427.2516152858734, 1436.426898241043, 1459.8443071842194, 1468.9337689876556, 1478.6377470493317, 1494.0444593429565, 1509.5242121219635, 1518.555165529251, 1533.1922852993011, 1542.1332194805145, 1551.0001516342163, 1562.2953898906708, 1577.521695613861, 1588.225912809372, 1598.9424438476562, 1608.358239889145, 1627.6489441394806, 1642.3859119415283, 1657.207757472992, 1666.428806066513, 1680.4478271007538, 1689.9648406505585, 1700.0306086540222, 1714.288417816162, 1729.33895277977, 1738.9167394638062, 1754.9775390625, 1770.6765747070312, 1786.0520479679108, 1795.7478778362274, 1805.180881023407, 1814.5003926753998, 1829.653858423233, 1838.6751494407654, 1853.5052349567413, 1862.8785421848297]"
total minutes,"[0, 2.1086902618408203, 3.5122020959854128, 4.540724277496338, 4.88984225988388, 5.236859250068664, 6.022688921292623, 6.307418358325958, 6.6110890706380205, 6.918117698033651, 7.228758521874746, 7.859958457946777, 8.793255456288655, 9.057886918385824, 9.336341603597004, 9.495388078689576, 9.763382863998412, 10.048265687624614, 10.303959774971009, 10.663862192630768, 10.91532512108485, 11.174355308214823, 11.483858875433604, 11.648431138197582, 11.800941749413807, 12.057296339670817, 12.213427154223124, 12.375794577598572, 12.63586748043696, 12.903238344192506, 13.065714653333028, 13.298706793785096, 13.457920861244201, 13.714352468649546, 13.871406189600627, 14.046266408761342, 14.324105564753214, 14.491448533535003, 14.648408210277557, 14.947602876027425, 15.099516050020855, 15.350541702906291, 15.588317441940308, 15.741414443651836, 15.975671044985454, 16.12877202431361, 16.298705077171327, 16.5403130253156, 16.780909538269043, 17.03140734831492, 17.182365961869557, 17.425358744462333, 17.585921470324198, 17.831093068917593, 18.075364351272583, 18.343298228581748, 18.495512461662294, 18.660396778583525, 18.923285448551177, 19.107483104864755, 19.254570770263673, 19.409064785639444, 19.66872357527415, 19.821312177181245, 19.98905841112137, 20.169462887446084, 20.32457439104716, 20.572223707040152, 20.83853665192922, 21.10291034380595, 21.267132461071014, 21.429447225729625, 21.672598254680633, 21.82433377504349, 22.00759363969167, 22.254439957936604, 22.406327545642853, 22.564702808856964, 22.727578528722127, 22.882538040479023, 23.127324322859447, 23.28410343726476, 23.47799503803253, 23.63671093384425, 23.787526921431223, 23.940448304017384, 24.33073845307032, 24.482229483127593, 24.643962450822194, 24.900740989049275, 25.158736868699393, 25.30925275882085, 25.553204754988354, 25.702220324675242, 25.85000252723694, 26.038256498177848, 26.292028260231017, 26.470431880156198, 26.649040730794272, 26.805970664819082, 27.127482402324677, 27.373098532358807, 27.620129291216532, 27.773813434441884, 28.007463785012565, 28.166080677509306, 28.333843477567036, 28.57147363026937, 28.82231587966283, 28.9819456577301, 29.249625651041665, 29.511276245117188, 29.767534132798513, 29.929131297270455, 30.086348017056782, 30.241673211256664, 30.49423097372055, 30.644585824012758, 30.89175391594569, 31.047975703080496]"
cummulative feedback,"[0, 497, 785, 864, 912, 952, 1015, 1035, 1064, 1090, 1117, 1180, 1228, 1245, 1263, 1267, 1277, 1289, 1299, 1312, 1324, 1332, 1340, 1348, 1351, 1364, 1367, 1373, 1379, 1388, 1391, 1395, 1401, 1405, 1407, 1408, 1416, 1420, 1422, 1425, 1426, 1431, 1432, 1434, 1436, 1436, 1442, 1445, 1448, 1451, 1451, 1453, 1456, 1456, 1460, 1461, 1461, 1465, 1469, 1471, 1471, 1472, 1474, 1475, 1477, 1477, 1478, 1478, 1478, 1481, 1481, 1481, 1481, 1481, 1481, 1482, 1482, 1482, 1484, 1485, 1486, 1486, 1489, 1489, 1489, 1489, 1490, 1490, 1490, 1491, 1491, 1491, 1491, 1491, 1491, 1491, 1493, 1493, 1493, 1493, 1493, 1493, 1494, 1494, 1495, 1495, 1495, 1495, 1495, 1495, 1495, 1495, 1496, 1496, 1496, 1496, 1496, 1496, 1496, 1496]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
