,0
Accumulated time steps,"[0, 385, 880, 1066, 1596, 1849, 2053, 2315, 2790, 3527, 3881, 4041, 4316, 4765, 4926, 5085, 5244, 5499, 5751, 6088, 6236, 6393, 6552, 6826, 7085, 7350, 7601, 7759, 7906, 8063, 8249, 8719, 8909, 9172, 9323, 9571, 9732, 10011, 10263, 10620, 10863, 11005, 11160, 11328, 11489, 11754, 12002, 12270, 12428, 12698, 12857, 13014, 13265, 13430, 13894, 14156, 14409, 14574, 14834, 15095, 15258, 15522, 15764, 16015, 16173, 16341, 16837, 17095, 17442, 17606, 18078, 18232, 18491, 18864, 19149, 19529, 19891, 20244, 20405, 20566, 20845, 21108, 21278, 21435, 21609, 21870, 22044, 22224, 22384, 22553, 22914, 23176, 23333, 23622, 23896, 24059, 24318, 24481, 24638, 24805, 24964, 25282, 25492, 25674, 25945, 26229, 26604, 26768, 27036, 27199, 27362, 27624, 27790, 27952, 28115, 28278, 28445, 28596, 28748, 28920, 29174, 29341, 29495, 29759, 29914]"
Episode reward,"[0, 77.68515455915285, 71.90737703379497, 86.75668471406868, 68.50406669428722, 85.63284243701995, 86.23791352368943, 86.3030759459725, 74.99761894621712, 59.34944908842296, 82.09583787911518, 91.46365742872246, 84.58309793118447, 77.82690885011651, 90.89554944003613, 91.2053974981952, 91.21958833762557, 85.99595574286992, 86.90707363848097, 83.3533538981119, 91.8649468499808, 91.35906670119701, 90.95149053236176, 83.79183213618643, 85.85804870166095, 84.77924746982627, 86.4912350848581, 89.94527269873235, 91.57823500426186, 91.61088493321392, 89.26002865048267, 74.18791182134338, 87.2410121775696, 84.60831610690035, 92.23029659323647, 87.10322188701147, 91.01160663084592, 82.99437304537398, 87.95990180529903, 81.23493852186806, 87.97007697411568, 92.81814474910556, 92.45768906049733, 91.47414206577356, 91.52522647076397, 85.22080606128706, 88.65044549476761, 84.89735132776133, 91.11305766226349, 83.94921714038877, 91.54589898747956, 91.14923848396786, 87.26261793521145, 88.92018645765393, 73.53441403579683, 86.57186512670319, 87.43457448247645, 91.21498264637312, 86.33984797850917, 85.3105748374393, 90.76344528047545, 84.97464970523427, 86.64797285952562, 85.16578021205038, 90.60938385736833, 91.47549044377935, 74.07064655858142, 85.5875236543411, 79.54482300746166, 89.60373195372196, 74.69475278484299, 91.04764967615822, 85.70406325280089, 76.59055858211934, 84.77723461889299, 74.91330124702782, 79.13184270259823, 79.12824569706487, 91.01357611741203, 91.71122326419442, 83.87692054746276, 85.81856170206805, 89.11546967960565, 90.7882571893228, 88.97309813523532, 83.4686750742641, 89.19586019553485, 89.86629164641721, 90.72594691110595, 90.17518636248198, 79.03158017145735, 84.31759514780668, 90.34963578091941, 83.92301529841646, 84.57712362785192, 90.36725195513027, 85.12294054304311, 90.84722304514862, 90.90819500020356, 90.29041255690096, 90.79889755899531, 79.121767688424, 85.68030453579631, 88.90529377884481, 84.53210032519274, 84.04761894394323, 77.71968037899126, 89.86696725045508, 84.14182339289397, 90.20164232158989, 90.01222098216016, 84.39434288165911, 89.35022529384747, 89.93251559868705, 89.99897465251996, 89.61376128986436, 90.62163117034255, 90.9947909552873, 90.90614400803929, 90.71380374797485, 84.29935382655056, 89.25773435939426, 90.58922324685066, 83.0053378595551, 90.3908635678405]"
Episode feedback,"[0.8, 0.25587467296116273, 0.2530364367347441, 0.21081080967129293, 0.21172022644287292, 0.1785714278628118, 0.07389162525176539, 0.1302681987346046, 0.13713080139845824, 0.07065217381704868, 0.06798866836263834, 0.06289308136545232, 0.07299270046353029, 0.05803571415617028, 0.0562499996484375, 0.05696202495593655, 0.044303797187950654, 0.011811023575547152, 0.035856573562324405, 0.026785714205994897, 0.0340136052107918, 0.03205128184582512, 0.0253164555359718, 0.02930402919668854, 0.03100775181779941, 0.022727272641184574, 0.011999999952, 0.0, 0.0, 0.01923076910749507, 0.005405405376186998, 0.008528784630002591, 0.0, 0.0038167938785618554, 0.0, 0.008097165959120786, 0.006249999960937501, 0.0035971222892189846, 0.01195219118744147, 0.002808988756154526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003717472105139509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0038314176098413117, 0.003968253952506929, 0.0, 0.0, 0.003846153831360947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021231422460230524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 29.571960926055908, 67.46776270866394, 81.39780306816101, 120.09840846061707, 138.6561152935028, 151.90317392349243, 170.0775182247162, 202.01965379714966, 246.3889353275299, 268.15552973747253, 278.2404499053955, 295.39977860450745, 322.13648653030396, 332.0629334449768, 342.04673051834106, 352.0941376686096, 366.48562264442444, 381.26632475852966, 400.7345771789551, 409.803284406662, 419.5976061820984, 429.23810625076294, 445.3273558616638, 460.51300978660583, 475.70593523979187, 490.10830640792847, 499.6110165119171, 508.2420470714569, 517.7642729282379, 528.4441270828247, 554.5227046012878, 565.3335707187653, 580.2157430648804, 588.9162352085114, 602.8503696918488, 612.3546054363251, 627.8214313983917, 642.0601718425751, 661.7427363395691, 675.4375352859497, 684.0150547027588, 693.1441504955292, 703.128764629364, 712.5106780529022, 727.3015735149384, 741.2244381904602, 756.2879815101624, 765.4455089569092, 780.5237939357758, 789.7037272453308, 798.8355977535248, 812.885472536087, 822.3011021614075, 847.3709895610809, 861.7634346485138, 875.9711437225342, 885.4585359096527, 899.7385239601135, 914.2189743518829, 923.50377368927, 937.9186632633209, 951.6982567310333, 965.4597117900848, 974.683247089386, 984.1719841957092, 1010.9859635829926, 1025.3636591434479, 1044.4644215106964, 1053.9809098243713, 1079.6114723682404, 1088.6605610847473, 1103.006318807602, 1123.3321504592896, 1138.907303571701, 1159.9201035499573, 1180.019165277481, 1199.4403014183044, 1208.940973997116, 1218.4319756031036, 1233.8496351242065, 1248.546793460846, 1258.2014546394348, 1267.3933038711548, 1277.5172691345215, 1291.9347076416016, 1301.895344734192, 1312.0713398456573, 1321.4602982997894, 1331.2612857818604, 1351.0934677124023, 1366.025776386261, 1375.277755498886, 1391.5792472362518, 1406.8353703022003, 1416.532196521759, 1430.9876644611359, 1440.5256123542786, 1449.7649402618408, 1459.6559789180756, 1468.8497002124786, 1486.6945216655731, 1498.7544770240784, 1509.4016349315643, 1524.3313994407654, 1540.3524377346039, 1560.6690499782562, 1570.1112868785858, 1585.1953780651093, 1594.717297077179, 1604.1213111877441, 1618.5872135162354, 1628.1418437957764, 1637.6540598869324, 1647.064143896103, 1656.2642979621887, 1665.8494687080383, 1674.7996492385864, 1683.8629024028778, 1693.6130442619324, 1707.9214036464691, 1717.426765203476, 1726.5103993415833, 1740.8003177642822, 1749.7727603912354]"
total minutes,"[0, 0.4928660154342651, 1.1244627118110657, 1.3566300511360168, 2.0016401410102844, 2.3109352548917133, 2.5317195653915405, 2.8346253037452698, 3.3669942299524944, 4.106482255458832, 4.469258828957876, 4.637340831756592, 4.923329643408457, 5.3689414421717325, 5.534382224082947, 5.700778841972351, 5.868235627810161, 6.108093710740407, 6.354438745975495, 6.678909619649251, 6.830054740111033, 6.993293436368306, 7.153968437512716, 7.422122597694397, 7.675216829776764, 7.928432253996531, 8.168471773465475, 8.326850275198618, 8.470700784524281, 8.629404548803965, 8.807402118047078, 9.24204507668813, 9.422226178646088, 9.670262384414674, 9.815270586808522, 10.047506161530812, 10.205910090605418, 10.463690523306528, 10.701002864042918, 11.029045605659485, 11.257292254765828, 11.400250911712646, 11.552402508258819, 11.718812743822733, 11.875177967548371, 12.12169289191564, 12.35374063650767, 12.604799691836039, 12.75742514928182, 13.008729898929596, 13.16172878742218, 13.313926629225413, 13.548091208934784, 13.705018369356791, 14.122849826018015, 14.362723910808564, 14.599519062042237, 14.757642265160879, 14.995642066001892, 15.236982905864716, 15.391729561487834, 15.631977721055348, 15.86163761218389, 16.090995196501414, 16.244720784823098, 16.40286640326182, 16.849766059716544, 17.089394319057465, 17.407740358511607, 17.566348497072855, 17.993524539470673, 18.144342684745787, 18.383438646793365, 18.722202507654824, 18.981788392861684, 19.332001725832622, 19.66698608795802, 19.990671690305074, 20.14901623328527, 20.30719959338506, 20.564160585403442, 20.80911322434743, 20.97002424399058, 21.123221731185915, 21.291954485575356, 21.532245127360024, 21.698255745569863, 21.86785566409429, 22.02433830499649, 22.18768809636434, 22.518224461873373, 22.76709627310435, 22.921295924981436, 23.19298745393753, 23.447256171703337, 23.60886994202932, 23.849794407685597, 24.008760205904643, 24.162749004364013, 24.327599648634592, 24.480828336874644, 24.778242027759553, 24.97924128373464, 25.156693915526073, 25.405523324012755, 25.672540628910063, 26.011150832970937, 26.16852144797643, 26.41992296775182, 26.578621617952983, 26.735355186462403, 26.97645355860392, 27.135697396596274, 27.294234331448873, 27.451069064935048, 27.60440496603648, 27.76415781180064, 27.913327487309775, 28.06438170671463, 28.226884071032206, 28.46535672744115, 28.623779420057932, 28.77517332235972, 29.013338629404704, 29.162879339853923]"
cummulative feedback,"[0, 98, 223, 262, 374, 419, 434, 468, 533, 585, 609, 619, 639, 665, 674, 683, 690, 693, 702, 711, 716, 721, 725, 733, 741, 747, 750, 750, 750, 753, 754, 758, 758, 759, 759, 761, 762, 763, 766, 767, 767, 767, 767, 767, 767, 767, 767, 767, 767, 768, 768, 768, 768, 768, 768, 769, 770, 770, 770, 771, 771, 771, 771, 771, 771, 771, 771, 771, 771, 771, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
