,0
Accumulated time steps,"[0, 1000, 1361, 1615, 1976, 2144, 2396, 2548, 2921, 3168, 3417, 3674, 3953, 4208, 4582, 4847, 5004, 5274, 5431, 5709, 5982, 6333, 6696, 6863, 7026, 7181, 7347, 7504, 7664, 7924, 8200, 8372, 8525, 8681, 8939, 9111, 9398, 9555, 9823, 9981, 10240, 10392, 10561, 10835, 11109, 11273, 11431, 11687, 11955, 12222, 12395, 12681, 12943, 13103, 13387, 13740, 14050, 14221, 14375, 14637, 14899, 15072, 15348, 15504, 15855, 16222, 16394, 16648, 17010, 17166, 17417, 17779, 18081, 18236, 18394, 18666, 18845, 18998, 19162, 19323, 19492, 19648, 20017, 20174, 20340, 20696, 20954, 21110, 21377, 21534, 21687, 21840, 22001, 22181, 22440, 22720, 22880, 23054, 23208, 23389, 23549, 23705, 23856, 24011, 24261, 24604, 24781, 25053, 25226, 25380, 25646, 25808, 26095, 26249, 26405, 26748, 26936, 27223, 27481, 27737, 27983, 28257, 28526, 28681, 28840, 28991, 29162, 29450, 29611, 29792, 29976]"
Episode reward,"[0, -57.446338661887005, 81.34693418498179, 85.81843191674622, 80.80078778742407, 89.94721660051407, 87.2530899688223, 91.58990985796441, 80.17429578200782, 86.28338980287586, 87.02319840058529, 86.0968659501267, 84.74542950808656, 85.07439933846608, 79.45710554301957, 84.92762223736557, 90.40766783940971, 84.20045487863815, 90.66350399515892, 83.2725438395154, 84.05940911262783, 78.18171397414982, 78.76843687082277, 89.60243595323766, 89.98993439606873, 90.75893210624147, 89.21502461749651, 90.22516302434182, 90.20532777971758, 85.08068527653137, 82.67348249528115, 90.42615677168978, 91.03415951046158, 90.33485009639635, 84.46927749153105, 89.41097560883568, 82.57783322024697, 90.87055049036975, 84.33515292884641, 91.18470140686796, 85.19255218209574, 90.85361273510627, 89.37602684600105, 83.9083741940772, 80.31475742332181, 90.40349627493404, 90.32184627841774, 84.87741244471238, 84.31788457267241, 83.65373681664482, 89.30554790258603, 83.50863373487354, 83.96196144223244, 90.93541632911058, 82.44288161873695, 76.59676175058189, 79.40540930684804, 88.78707885562964, 90.72634282162562, 83.8738533634598, 83.46498937497506, 89.3677396456016, 82.26653076808203, 90.33701311033421, 77.02105844933453, 75.4293461039479, 89.70318784915483, 83.6682660997953, 77.25791436523468, 90.68466303913294, 83.69303393484626, 76.68753257687423, 80.38693888478709, 90.19979723261964, 90.15841848057612, 83.7654228213063, 87.47386585378196, 90.31492875188243, 89.42302694204503, 90.93370411720826, 89.01892736675686, 90.25843178005825, 76.63707597919404, 90.92830294195082, 89.81196039069701, 76.69658915231429, 83.68964958931545, 89.71128261098244, 83.977432947549, 89.80214632701133, 90.17741945675995, 90.39674612213433, 89.24373618806236, 87.70848899863431, 84.12232297515219, 82.91607280660217, 89.71057032529923, 89.45856121154456, 89.99564521490119, 88.3600941992416, 90.31383341336294, 89.94898710439641, 90.58996007212667, 90.12645630761327, 83.74426248092112, 76.3423564389719, 88.45129509439377, 84.04427079010419, 88.72263549549338, 90.43831393167648, 84.38604725414677, 89.99046852285171, 82.48738556330697, 90.43073137872439, 90.16905166175376, 77.26060409278703, 87.40811641729746, 85.0683752640356, 82.98061435849407, 83.84513977407018, 83.43230583522543, 85.00427887002424, 83.49745727954894, 90.52478207320401, 90.11650164120731, 91.06358706556831, 89.42785961198025, 83.19532804168016, 89.23511437787764, 87.7138728237242, 87.43917579938386]"
Episode feedback,"[0.8, 0.22845691359874057, 0.22222222160493826, 0.1264822129388055, 0.11111111080246913, 0.14371257398974507, 0.17131474035332772, 0.08609271466163765, 0.0994623653240259, 0.13821138155198626, 0.09274193510991155, 0.08203124967956543, 0.07553956807359867, 0.09055118074586149, 0.09115281476902731, 0.07575757547061525, 0.12179487101413544, 0.04832713736681361, 0.10256410190664038, 0.06137184093367567, 0.06617647034493945, 0.05999999982857143, 0.05801104956350539, 0.07228915619102919, 0.0740740736168267, 0.07142857096474954, 0.054545454214876034, 0.01923076910749507, 0.03773584881927139, 0.050193049999254634, 0.025454545361983473, 0.07602339136828426, 0.03947368395083103, 0.05806451575442248, 0.035019455116655815, 0.02923976591087856, 0.02447552438994572, 0.04487179458415516, 0.022471910028195093, 0.0318471335551138, 0.019379844886124632, 0.039735099074601994, 0.023809523667800456, 0.010989010948758201, 0.01465201459834427, 0.036809815725093155, 0.01910828013306828, 0.023529411672433678, 0.0037453183380325157, 0.015037593928430099, 0.023255813818280152, 0.021052631505078485, 0.019157088049206558, 0.012578616273090464, 0.007067137784215061, 0.005681818165676653, 0.0064724918884385375, 0.0, 0.013071895339399377, 0.0076628352196826234, 0.0076628352196826234, 0.005813953454570038, 0.010909090869421488, 0.0064516128616024975, 0.008571428546938776, 0.002732240429693332, 0.005847953182175712, 0.0, 0.008310249284459142, 0.0, 0.0, 0.0027700830948197146, 0.003322259125175219, 0.0, 0.0, 0.011070110660257895, 0.0, 0.0, 0.018404907862546577, 0.0, 0.0, 0.0, 0.005434782593927222, 0.0, 0.0, 0.002816901400515771, 0.0, 0.0, 0.0037593984821075246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035842293778343033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0064516128616024975, 0.0, 0.006493506451340867, 0.0, 0.0, 0.0, 0.0, 0.005813953454570038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005847953199274991, 0.0, 0.0, 0.003891050568517313, 0.0, 0.004081632636401499, 0.0, 0.0, 0.0, 0.0, 0.0066666666222222224, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 83.58377456665039, 113.57535243034363, 132.00378155708313, 157.13515496253967, 169.72962498664856, 189.1310374736786, 199.15399861335754, 223.72572493553162, 240.8957827091217, 257.18140983581543, 273.6477255821228, 291.12495017051697, 307.2762851715088, 331.1603305339813, 347.73201751708984, 358.51471757888794, 374.67931485176086, 385.28426575660706, 402.134446144104, 418.87393832206726, 440.15829586982727, 461.7717123031616, 472.5279130935669, 483.1128177642822, 493.15466809272766, 503.6196789741516, 512.941299200058, 522.7562460899353, 538.3019003868103, 554.0174918174744, 565.2777233123779, 574.5218787193298, 584.5070970058441, 599.5273938179016, 609.9253914356232, 626.3853871822357, 636.1335728168488, 651.4570519924164, 661.0907227993011, 675.7868568897247, 685.3823058605194, 695.6466379165649, 711.0287024974823, 726.3813409805298, 736.4589283466339, 745.7239663600922, 760.5580885410309, 775.569667339325, 790.843759059906, 800.9144153594971, 817.3134644031525, 832.4069085121155, 841.7876608371735, 857.4342257976532, 876.5569176673889, 893.8362057209015, 903.45783162117, 912.7215492725372, 927.3982884883881, 942.1057846546173, 952.2773609161377, 968.3037438392639, 977.8015351295471, 996.8978219032288, 1016.7297141551971, 1026.6284127235413, 1040.4413585662842, 1060.2452173233032, 1069.5302646160126, 1083.3872337341309, 1103.1270771026611, 1119.7139375209808, 1128.8020658493042, 1138.0919570922852, 1153.2223100662231, 1163.2706985473633, 1172.0535290241241, 1181.485817193985, 1190.547209739685, 1200.0965065956116, 1209.1475024223328, 1229.3772060871124, 1238.434847354889, 1247.974041223526, 1267.7802658081055, 1282.0545904636383, 1291.1341724395752, 1305.9756934642792, 1315.1547169685364, 1323.954154253006, 1332.730699300766, 1342.3184776306152, 1352.4865791797638, 1366.681293964386, 1382.0375845432281, 1391.27374792099, 1401.247300863266, 1410.3485269546509, 1420.9365084171295, 1430.5754134654999, 1439.7792150974274, 1448.8706681728363, 1458.2693948745728, 1473.5523874759674, 1493.9841644763947, 1505.1258671283722, 1521.70246052742, 1532.0920414924622, 1541.6376013755798, 1557.0193502902985, 1566.6019079685211, 1583.3235094547272, 1592.3383433818817, 1601.651585817337, 1621.0811116695404, 1631.9569160938263, 1648.1351580619812, 1663.1134614944458, 1677.5646874904633, 1691.7246165275574, 1707.0261671543121, 1721.9973323345184, 1730.9875514507294, 1740.4432876110077, 1749.4809696674347, 1759.4442315101624, 1775.9171459674835, 1785.937016248703, 1796.7741112709045, 1808.0713794231415]"
total minutes,"[0, 1.393062909444173, 1.892922540505727, 2.2000630259513856, 2.618919249375661, 2.8288270831108093, 3.152183957894643, 3.319233310222626, 3.7287620822588603, 4.014929711818695, 4.286356830596924, 4.560795426368713, 4.85208250284195, 5.121271419525146, 5.519338842233022, 5.795533625284831, 5.975245292981466, 6.244655247529348, 6.421404429276785, 6.7022407690684, 6.981232305367787, 7.335971597830454, 7.696195205052693, 7.875465218226115, 8.05188029607137, 8.219244468212128, 8.39366131623586, 8.5490216533343, 8.712604101498922, 8.971698339780172, 9.233624863624573, 9.421295388539631, 9.575364645322164, 9.741784950097403, 9.99212323029836, 10.16542319059372, 10.439756453037262, 10.602226213614147, 10.85761753320694, 11.018178713321685, 11.263114281495412, 11.423038431008656, 11.59411063194275, 11.850478374958039, 12.10635568300883, 12.274315472443899, 12.428732772668203, 12.675968142350515, 12.926161122322082, 13.1807293176651, 13.348573589324952, 13.621891073385875, 13.873448475201924, 14.029794347286224, 14.290570429960887, 14.609281961123148, 14.897270095348357, 15.057630527019501, 15.212025821208954, 15.456638141473134, 15.701763077576954, 15.871289348602295, 16.1383957306544, 16.29669225215912, 16.614963698387147, 16.945495235919953, 17.110473545392356, 17.34068930943807, 17.670753622055052, 17.825504410266877, 18.056453895568847, 18.38545128504435, 18.661898958683015, 18.81336776415507, 18.96819928487142, 19.220371834437053, 19.38784497578939, 19.5342254837354, 19.691430286566415, 19.842453495661417, 20.001608443260192, 20.152458373705546, 20.489620101451873, 20.640580789248148, 20.799567353725433, 21.129671096801758, 21.367576507727303, 21.51890287399292, 21.766261557737987, 21.91924528280894, 22.065902570883434, 22.212178321679435, 22.37197462717692, 22.541442986329397, 22.7780215660731, 23.033959742387136, 23.187895798683165, 23.354121681054433, 23.505808782577514, 23.68227514028549, 23.842923557758333, 23.99632025162379, 24.147844469547273, 24.304489914576212, 24.559206457932792, 24.899736074606576, 25.085431118806202, 25.361707675457, 25.534867358207702, 25.69396002292633, 25.950322504838308, 26.11003179947535, 26.388725157578786, 26.538972389698028, 26.69419309695562, 27.018018527825674, 27.199281934897105, 27.46891930103302, 27.718557691574098, 27.959411458174387, 28.195410275459288, 28.450436119238535, 28.69995553890864, 28.849792524178824, 29.007388126850127, 29.15801616112391, 29.324070525169372, 29.59861909945806, 29.765616937478384, 29.94623518784841, 30.13452299038569]"
cummulative feedback,"[0, 228, 308, 340, 380, 404, 447, 460, 497, 531, 554, 575, 596, 619, 653, 673, 692, 705, 721, 738, 756, 777, 798, 810, 822, 833, 842, 845, 851, 864, 871, 884, 890, 899, 908, 913, 920, 927, 933, 938, 943, 949, 953, 956, 960, 966, 969, 975, 976, 980, 984, 990, 995, 997, 999, 1001, 1003, 1003, 1005, 1007, 1009, 1010, 1013, 1014, 1017, 1018, 1019, 1019, 1022, 1022, 1022, 1023, 1024, 1024, 1024, 1027, 1027, 1027, 1030, 1030, 1030, 1030, 1032, 1032, 1032, 1033, 1033, 1033, 1034, 1034, 1034, 1034, 1034, 1034, 1034, 1035, 1035, 1035, 1035, 1035, 1035, 1036, 1036, 1037, 1037, 1037, 1037, 1037, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1040, 1040, 1040, 1041, 1041, 1042, 1042, 1042, 1042, 1042, 1043, 1043, 1043, 1043, 1043, 1043]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
