,0
Accumulated time steps,"[0, 601, 878, 1243, 1511, 1779, 2063, 2326, 2723, 2992, 3154, 3419, 3677, 3948, 4199, 4359, 4515, 4769, 5057, 5309, 5668, 5815, 5974, 6129, 6319, 6473, 6733, 7084, 7339, 7495, 7744, 8023, 8215, 8582, 8751, 8935, 9100, 9254, 9414, 9686, 9956, 10214, 10471, 10621, 10903, 11171, 11449, 11806, 11962, 12124, 12281, 12555, 12708, 12961, 13237, 13492, 13863, 14030, 14183, 14547, 14822, 14982, 15243, 15511, 15777, 15933, 16214, 16594, 16749, 17010, 17182, 17453, 17609, 17885, 18047, 18214, 18391, 18551, 18807, 18975, 19235, 19413, 19667, 19819, 20086, 20343, 20512, 20679, 20837, 20992, 21250, 21400, 21556, 21810, 21976, 22130, 22313, 22571, 22850, 23006, 23263, 23564, 23722, 23876, 24141, 24296, 24652, 24804, 24959, 25112, 25368, 25647, 25803, 26059, 26319, 26474, 26826, 27197, 27455, 27709, 27862, 28131, 28393, 28580, 28847, 29193, 29345, 29600, 29868]"
Episode reward,"[0, 68.8354610095722, 85.53624949052534, 80.82379912439984, 84.13252389367698, 86.23134787077467, 84.08123696312524, 86.09293949959095, 76.79025846872915, 85.32788195748647, 91.04148813067984, 85.17839792098354, 86.82554337965678, 84.9069115904485, 87.54114869890981, 91.54161443318458, 91.67238816875572, 86.9562978160671, 82.65100653674568, 86.10575131110525, 80.05938428822529, 91.87242721548463, 91.2226100550097, 90.96080414810126, 88.32841675654512, 91.37548281659147, 84.9103528251771, 79.89468273851169, 85.7231020942639, 91.13396708987001, 86.97983130027819, 83.58842188536514, 87.44530286939602, 79.697641993593, 90.93093028201031, 88.53798716393769, 90.11068467024808, 91.08641136805569, 90.53714938583494, 83.87727483298873, 84.5415383407316, 86.07983451680559, 84.58738457177499, 91.21052489096859, 83.19202170311601, 83.54000928474326, 83.47505556224202, 78.99227898514745, 90.87307148937488, 90.07522083914209, 91.27254239700503, 84.79582938057267, 90.93465797041236, 85.89054389791778, 83.82993042849264, 85.70452852881775, 78.48248700267816, 90.10991736969731, 90.93512519090874, 77.91968901639362, 84.65971242044347, 90.20621751718814, 85.19467682974957, 85.30011227546522, 84.65821619508063, 90.50526094955086, 83.12663014525955, 76.67758474745351, 90.92939029570995, 85.36670299187054, 90.29608725349428, 83.68546750026135, 90.98736273965572, 82.83580838055396, 90.45713332588102, 90.13956812006593, 88.72945711792133, 89.95749726449165, 84.79566613539417, 90.40896062550956, 84.19265763291205, 88.09788760512562, 84.55178126607153, 90.56368824180731, 83.59575935847406, 84.9500041848479, 90.05184254508146, 89.07688630341667, 90.21928778995809, 90.70654819389614, 84.64832349393518, 90.82110768056921, 91.00455195145008, 85.2049488361492, 89.92548385363081, 90.13137577386658, 87.74560632416994, 84.69466003084024, 82.0307143530703, 90.72599835232293, 84.62865871253088, 80.65517728919443, 89.85763773249396, 90.37594464124061, 84.82162516059897, 90.86646713049176, 75.6717237938278, 90.386113888889, 91.0466788998177, 90.91151553341035, 84.45034246139222, 83.3067844573145, 90.58212146806694, 85.28570106338609, 85.24675016946306, 90.44693888450041, 77.84368061716161, 77.64340401688787, 84.95133123545114, 84.32263988073228, 90.88745255441168, 84.19174127466468, 84.65698314304035, 87.81449010239106, 84.37223501844176, 77.47845302511337, 90.66706562688226, 83.9756044168107, 82.98772177591614]"
Episode feedback,"[0.8, 0.25542570908943957, 0.17028985445547154, 0.18956043903966913, 0.13483146016917055, 0.15355805185933313, 0.1272084801158711, 0.11450381635685566, 0.13383838350040814, 0.09328358174147917, 0.04968944068515876, 0.030303030188246097, 0.10894941591848477, 0.051851851659807956, 0.083999999664, 0.04402515695581662, 0.03225806430801249, 0.055335968160727396, 0.027874564362806397, 0.04382470102061872, 0.019553072571080802, 0.020547945064740104, 0.044303797187950654, 0.025974025805363468, 0.03174603157806333, 0.019607843009099065, 0.01544401538438604, 0.01428571424489796, 0.015748031434062868, 0.019354838584807493, 0.016129032193028095, 0.025179856024532894, 0.010471204133658617, 0.013661202148466662, 0.005952380916950114, 0.016393442533369166, 0.01829268281528852, 0.019607843009099065, 0.02515723254618093, 0.0, 0.011152416315418526, 0.007782101137034626, 0.007812499969482422, 0.0, 0.007117437697090969, 0.007490636676065031, 0.0, 0.005617977512309052, 0.0, 0.006211180085644845, 0.0, 0.0, 0.006578947325138505, 0.003968253952506929, 0.003636363623140496, 0.0, 0.0, 0.006024096349252432, 0.0, 0.00550964185810016, 0.0, 0.0, 0.0, 0.0, 0.0037735848914204344, 0.0, 0.0, 0.0026385224204788327, 0.0, 0.0, 0.0, 0.0, 0.0064516128616024975, 0.0, 0.0, 0.0, 0.005681818149535124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006535947669699688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 46.36713886260986, 66.32233047485352, 93.47759532928467, 111.610027551651, 130.75760889053345, 150.1459276676178, 167.67184138298035, 194.18765234947205, 211.18865084648132, 221.35123777389526, 236.81475973129272, 253.77255511283875, 270.15538811683655, 286.000825881958, 295.9292845726013, 305.52436447143555, 321.052606344223, 337.47082328796387, 352.6456801891327, 372.6717972755432, 381.66722893714905, 391.33732175827026, 400.5248124599457, 411.88443088531494, 421.2637851238251, 435.9219663143158, 455.22195076942444, 469.5370717048645, 478.86327385902405, 492.8722219467163, 508.83941197395325, 519.816976070404, 540.3115563392639, 550.0097751617432, 560.7506945133209, 570.4492392539978, 579.7993261814117, 589.461270570755, 604.5795791149139, 620.1004936695099, 635.2639391422272, 649.9013855457306, 658.7133092880249, 674.7882323265076, 690.0082705020905, 705.4160895347595, 725.509801864624, 734.6580817699432, 744.1299049854279, 753.4640665054321, 768.5447516441345, 777.7476570606232, 791.8276453018188, 807.3517029285431, 821.335853099823, 841.2559621334076, 851.0716595649719, 860.2617146968842, 880.5339550971985, 896.1823387145996, 905.7173883914948, 920.5313136577606, 935.9977498054504, 950.900942325592, 960.3045408725739, 976.6196703910828, 998.0205068588257, 1007.1500227451324, 1021.5746746063232, 1031.7164041996002, 1046.760981798172, 1055.9601488113403, 1071.397948026657, 1080.6951937675476, 1090.429892539978, 1100.8208591938019, 1110.0521337985992, 1124.5928733348846, 1134.719957113266, 1149.259815454483, 1159.559400320053, 1173.709941148758, 1182.5026111602783, 1197.7065787315369, 1211.9615738391876, 1221.824700832367, 1231.4501526355743, 1240.5397696495056, 1249.777600288391, 1264.472867488861, 1273.2692980766296, 1282.4813046455383, 1296.591658115387, 1306.2792613506317, 1315.341061115265, 1325.8018922805786, 1340.7851676940918, 1356.308744430542, 1365.5174260139465, 1379.8362019062042, 1396.5284883975983, 1405.5778205394745, 1414.5444433689117, 1429.3891139030457, 1438.6768548488617, 1458.8352944850922, 1467.9396588802338, 1477.1668601036072, 1486.5888097286224, 1501.1819496154785, 1516.8238246440887, 1525.9486274719238, 1540.6774871349335, 1555.5299758911133, 1564.640335559845, 1584.1002600193024, 1604.5571866035461, 1619.3789339065552, 1633.6134250164032, 1642.8379356861115, 1658.1347033977509, 1673.0194194316864, 1683.6751050949097, 1698.3393199443817, 1717.3510434627533, 1726.3693821430206, 1740.7013940811157, 1755.8931262493134]"
total minutes,"[0, 0.7727856477101643, 1.105372174580892, 1.5579599221547444, 1.86016712586085, 2.179293481508891, 2.50243212779363, 2.794530689716339, 3.2364608724912007, 3.5198108474413554, 3.6891872962315877, 3.946912662188212, 4.229542585213979, 4.502589801947276, 4.766680431365967, 4.932154742876689, 5.092072741190592, 5.350876772403717, 5.624513721466064, 5.877428003152212, 6.211196621259053, 6.361120482285817, 6.522288695971171, 6.675413540999094, 6.864740514755249, 7.021063085397085, 7.265366105238597, 7.587032512823741, 7.825617861747742, 7.981054564317067, 8.214537032445271, 8.480656866232554, 8.663616267840068, 9.005192605654399, 9.166829586029053, 9.345844908555348, 9.507487320899964, 9.663322103023528, 9.824354509512583, 10.076326318581899, 10.335008227825165, 10.58773231903712, 10.831689759095509, 10.978555154800414, 11.246470538775126, 11.500137841701507, 11.756934825579325, 12.091830031077068, 12.244301362832386, 12.402165083090464, 12.557734441757201, 12.809079194068909, 12.962460951010387, 13.197127421696981, 13.455861715475718, 13.68893088499705, 14.02093270222346, 14.184527659416199, 14.337695244948069, 14.675565918286642, 14.936372311909993, 15.095289806524912, 15.342188560962677, 15.599962496757508, 15.848349038759867, 16.005075681209565, 16.276994506518047, 16.63367511431376, 16.785833712418874, 17.026244576772054, 17.19527340332667, 17.446016363302867, 17.599335813522337, 17.856632467110952, 18.01158656279246, 18.173831542332966, 18.347014319896697, 18.500868896643322, 18.74321455558141, 18.9119992852211, 19.154330257574717, 19.32599000533422, 19.5618323524793, 19.708376852671304, 19.96177631219228, 20.19935956398646, 20.363745013872784, 20.524169210592905, 20.67566282749176, 20.829626671473186, 21.074547791481017, 21.22115496794383, 21.37468841075897, 21.609860968589782, 21.771321022510527, 21.922351018587747, 22.09669820467631, 22.346419461568196, 22.605145740509034, 22.75862376689911, 22.99727003177007, 23.275474806626637, 23.42629700899124, 23.575740722815194, 23.823151898384094, 23.977947580814362, 24.313921574751536, 24.46566098133723, 24.619447668393452, 24.776480162143706, 25.019699160257975, 25.280397077401478, 25.432477124532063, 25.67795811891556, 25.925499598185223, 26.077338925997417, 26.401671000321706, 26.742619776725768, 26.989648898442585, 27.226890416940055, 27.380632261435192, 27.635578389962514, 27.883656990528106, 28.06125175158183, 28.305655332406364, 28.62251739104589, 28.77282303571701, 29.01168990135193, 29.264885437488555]"
cummulative feedback,"[0, 153, 200, 269, 305, 346, 382, 412, 465, 490, 498, 506, 534, 548, 569, 576, 581, 595, 603, 614, 621, 624, 631, 635, 641, 644, 648, 653, 657, 660, 664, 671, 673, 678, 679, 682, 685, 688, 692, 692, 695, 697, 699, 699, 701, 703, 703, 705, 705, 706, 706, 706, 707, 708, 709, 709, 709, 710, 710, 712, 712, 712, 712, 712, 713, 713, 713, 714, 714, 714, 714, 714, 715, 715, 715, 715, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 716, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
