,0
Accumulated time steps,"[0, 1000, 1999, 2998, 3997, 4794, 5164, 5635, 6014, 6478, 7222, 7498, 7856, 8731, 9075, 9544, 9797, 10053, 10629, 10782, 10940, 11187, 11638, 11896, 12050, 12205, 12566, 12823, 13004, 13251, 13403, 13563, 13720, 13972, 14127, 14400, 14752, 15003, 15170, 15312, 15460, 15695, 16104, 16400, 16650, 17012, 17360, 17699, 17956, 18255, 18520, 19159, 19423, 19580, 19734, 20003, 20348, 20782, 20946, 21391, 21649, 22007, 22257, 22516, 22791, 23045, 23298, 23453, 23610, 23876, 24127, 24483, 24635, 24896, 25148, 25503, 25771, 26118, 26313, 26668, 26926, 27102, 27495, 27652, 27799, 28108, 28355, 28617, 28981, 29260, 29542, 29806]"
Episode reward,"[0, -64.39755320185361, -66.52430963742664, -60.567445568385445, -60.5604051145007, 54.732945111672386, 79.1787096546132, 76.53007631254378, 80.11905785495108, 75.88174894645012, 58.060213819145254, 83.91408211985696, 81.34898345325364, 47.8983284475043, 80.94205227640026, 74.1593836950995, 86.17263428503895, 85.94350841988476, 66.07412116437649, 90.83286481267393, 90.77393752390245, 85.0699983578111, 73.1671815173741, 86.63001686477728, 92.0649641770506, 90.21177174324033, 78.7942960006144, 81.60256640585716, 88.75618470012887, 85.43572042441491, 90.85228902263248, 90.48569411432189, 90.13908102521407, 86.22276332507306, 91.37849801582642, 85.04318627743781, 82.32441539874546, 85.11047775050578, 89.21910238939118, 91.22999042146063, 91.68612622609108, 86.41554055092666, 73.81565198668875, 80.53109679632422, 86.68880909910412, 79.39333365322767, 78.8766473778457, 79.47341897966491, 83.85798712036049, 81.39548893826328, 83.51520931839092, 63.570569599166106, 84.1876649714556, 91.49463590985573, 91.12845645343879, 85.20671243010034, 79.75933736090974, 73.0974269805648, 90.2567280081871, 74.57993524866151, 83.60049125553306, 77.43064153820384, 84.13290690192628, 85.0413111187255, 83.29410056152497, 84.76493802826106, 84.78653468237175, 90.94907181813007, 90.15519617591563, 84.81183085646602, 84.91808564781306, 78.45329079696675, 91.36426213675102, 83.8284472403166, 85.00443123335782, 79.1363526229898, 82.18503228098993, 78.66913388715358, 87.33851288971596, 78.11574886045224, 85.16083349068262, 88.03737232172745, 74.80498747899624, 90.78229046080156, 91.19348532246629, 78.87441373577357, 85.08524482818407, 84.93290161662358, 77.9823586558484, 82.86888871072512, 82.01554325125068, 83.85304727633877]"
Episode feedback,"[0.8, 0.13627254495363472, 0.1653306611569833, 0.12124248484845443, 0.09919839669418998, 0.08165829135470064, 0.03523035220804783, 0.07234042537799909, 0.047619047493071304, 0.04103671697400277, 0.024226110330785856, 0.03272727260826446, 0.03361344528399595, 0.013729977100995449, 0.008746355659631616, 0.021367521321864272, 0.003968253952506929, 0.01568627444828912, 0.006956521727032136, 0.01315789465027701, 0.01273885342204552, 0.012195121901645846, 0.0, 0.003891050568517313, 0.006535947669699688, 0.0, 0.0027777777700617283, 0.0, 0.005555555524691358, 0.0040650406338819485, 0.0, 0.0, 0.0, 0.007968127458294312, 0.0, 0.011029411724156574, 0.0, 0.003999999984, 0.0, 0.0, 0.0, 0.004273504255241435, 0.0, 0.0033898304969836256, 0.0, 0.0027700830948197146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002252252247179612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 67.82029008865356, 140.6648337841034, 206.56397557258606, 271.29822754859924, 319.71418380737305, 341.04483556747437, 372.6569097042084, 398.4369173049927, 427.54852294921875, 471.33639550209045, 489.04535031318665, 510.8033516407013, 559.0956344604492, 578.2138061523438, 604.7517004013062, 618.8698215484619, 633.4554088115692, 664.4809918403625, 673.7865927219391, 683.0433678627014, 697.1515130996704, 721.3059887886047, 735.4657275676727, 744.488166809082, 753.5006833076477, 773.0100660324097, 787.2175443172455, 797.5321111679077, 811.4565985202789, 820.1969790458679, 829.3976752758026, 838.3937511444092, 852.4886198043823, 861.4840564727783, 876.7707393169403, 895.6952600479126, 909.7218356132507, 919.2319848537445, 927.4983115196228, 936.0885708332062, 949.6327133178711, 971.9663305282593, 988.3654744625092, 1002.1512761116028, 1022.1618900299072, 1040.930245399475, 1059.429489850998, 1073.602326631546, 1089.9460997581482, 1104.6638731956482, 1138.8380007743835, 1153.5949971675873, 1162.4031445980072, 1171.2407052516937, 1185.9052851200104, 1204.3856921195984, 1227.4493288993835, 1236.8151211738586, 1260.7562282085419, 1274.978731393814, 1294.5298655033112, 1308.414419412613, 1322.3538806438446, 1337.435385465622, 1351.4780495166779, 1365.23605966568, 1374.1756150722504, 1383.2337906360626, 1397.943353652954, 1411.8530921936035, 1431.200757741928, 1439.9576115608215, 1454.5574848651886, 1468.520581483841, 1487.6885504722595, 1502.415090084076, 1520.810802936554, 1531.6986875534058, 1550.774706363678, 1565.0691287517548, 1575.068549156189, 1596.3530700206757, 1605.6486213207245, 1614.1912114620209, 1631.0361347198486, 1644.7152173519135, 1659.0342886447906, 1678.6390042304993, 1693.8724224567413, 1709.2854714393616, 1723.7496528625488]"
total minutes,"[0, 1.1303381681442262, 2.3444138964017234, 3.4427329262097675, 4.5216371258099874, 5.328569730122884, 5.684080592791239, 6.21094849507014, 6.640615288416544, 7.1258087158203125, 7.855606591701507, 8.150755838553112, 8.513389194011689, 9.31826057434082, 9.636896769205729, 10.079195006688435, 10.314497025807698, 10.557590146859487, 11.074683197339375, 11.22977654536565, 11.384056131045023, 11.619191884994507, 12.02176647981008, 12.25776212612788, 12.4081361134847, 12.558344721794128, 12.883501100540162, 13.120292405287424, 13.292201852798462, 13.524276642004649, 13.669949650764465, 13.823294587930043, 13.973229185740154, 14.208143663406371, 14.358067607879638, 14.612845655282339, 14.928254334131877, 15.16203059355418, 15.320533080895741, 15.458305191993713, 15.601476180553437, 15.827211888631185, 16.199438842137656, 16.472757907708488, 16.702521268526713, 17.036031500498453, 17.348837423324586, 17.657158164183297, 17.893372110525767, 18.16576832930247, 18.411064553260804, 18.980633346239724, 19.226583286126456, 19.37338574330012, 19.52067842086156, 19.765088085333506, 20.07309486865997, 20.457488814989727, 20.613585352897644, 21.0126038034757, 21.249645523230235, 21.57549775838852, 21.806906990210216, 22.039231344064078, 22.290589757760365, 22.5246341586113, 22.753934327761332, 22.90292691787084, 23.053896510601042, 23.2990558942159, 23.53088486989339, 23.85334596236547, 23.99929352601369, 24.242624747753144, 24.475343024730684, 24.794809174537658, 25.040251501401265, 25.34684671560923, 25.528311459223428, 25.8462451060613, 26.084485479195912, 26.251142485936484, 26.605884500344594, 26.76081035534541, 26.903186857700348, 27.183935578664144, 27.41192028919856, 27.650571477413177, 27.977316737174988, 28.231207040945687, 28.488091190656025, 28.729160881042482]"
cummulative feedback,"[0, 136, 301, 422, 521, 586, 599, 633, 651, 670, 688, 697, 709, 721, 724, 734, 735, 739, 743, 745, 747, 750, 750, 751, 752, 752, 753, 753, 754, 755, 755, 755, 755, 757, 757, 760, 760, 761, 761, 761, 761, 762, 762, 763, 763, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
