,0
Accumulated time steps,"[0, 846, 1149, 1444, 1696, 1964, 2590, 2855, 3110, 3266, 3547, 3833, 3995, 4387, 4545, 4813, 4981, 5336, 5485, 5647, 5794, 5948, 6103, 6254, 6612, 6765, 7023, 7181, 7330, 7483, 7823, 8086, 8240, 8392, 8654, 8916, 9280, 9530, 9712, 9863, 10116, 10267, 10418, 10665, 10916, 11167, 11349, 11615, 11869, 12021, 12294, 12550, 12833, 12990, 13147, 13322, 13682, 13845, 14192, 14446, 14702, 14969, 15124, 15336, 15501, 15770, 16047, 16206, 16363, 16620, 16776, 16932, 17309, 17571, 17719, 17977, 18132, 18292, 18449, 18714, 18870, 19031, 19295, 19449, 19601, 19763, 20111, 20269, 20533, 20702, 20848, 21010, 21184, 21426, 21582, 21827, 21991, 22247, 22517, 22675, 23041, 23211, 23508, 23671, 23840, 23995, 24153, 24313, 24606, 24761, 25020, 25188, 25564, 25927, 26079, 26240, 26402, 26696, 26961, 27114, 27376, 27544, 27798, 27952, 28211, 28367, 28520, 28673, 28831, 29091, 29246, 29402, 29652, 29828]"
Episode reward,"[0, 63.32902707593071, 83.88291706796166, 82.95965842618162, 86.9624626764617, 84.74627418884464, 65.02193243011862, 85.10084355341475, 85.88602191565145, 90.44433802628944, 82.00162080827526, 86.07397138942322, 90.9751710194809, 76.76061172933125, 90.72725805307896, 83.95945893750951, 89.20831724842805, 78.05254045796988, 91.07817894755921, 92.0625378821009, 92.4070871130252, 90.82208002009594, 91.92677782023095, 91.48828029580277, 82.10510504992448, 91.45274397060189, 84.97170048839132, 90.42675420122227, 90.84082376390276, 91.00783296535138, 80.55902422171647, 84.9703242736974, 89.8520355871725, 90.48438009989884, 83.83289633813996, 85.21468758675174, 78.6899621591264, 85.61334290448349, 89.22719005497798, 90.3544089959797, 84.5762709552074, 90.78630784863665, 90.99598391994363, 85.1908180584066, 84.7408314332183, 84.73918821897624, 88.56129475886411, 83.24573463320192, 84.81205651428552, 90.24146130976072, 82.334772375973, 83.88147219587151, 81.76199973526475, 90.50550054283391, 90.43948518447264, 88.90314817436494, 77.5225894739063, 91.11597196013706, 80.01886305686325, 84.61579674875868, 83.05258562871771, 82.9014438330821, 89.8535606701785, 86.94688549064048, 90.19674323691224, 83.84981413248389, 85.11074601760384, 90.79558866798887, 90.71407607910726, 85.46087833703422, 90.72230611683749, 90.67544570781648, 76.09694093781134, 84.06822394276341, 91.42268381949438, 83.05936727647563, 90.9491259076497, 91.08814270611344, 90.73806616437354, 84.56145781110824, 90.63980624165082, 90.13690214861772, 84.28059792095179, 90.6663818579349, 91.01940183431729, 90.0707379006632, 78.85116657216359, 90.95369107376212, 84.4723716220418, 88.94830130308303, 91.4093065587546, 90.43023516678834, 88.02220098465483, 85.3698990150174, 90.35897835527267, 85.03372343602216, 90.57855361047326, 84.64298417772707, 84.2608606951137, 91.15832941915603, 79.29997815756165, 90.10837196151267, 83.52779671127593, 90.50516979053498, 90.22373176466029, 90.5091757612689, 90.32669905425249, 90.40820859912711, 81.58612232765812, 90.61189359927052, 84.52036064955414, 89.12980184700956, 77.34780300584615, 77.77616159314542, 90.0897770241134, 91.5859624711399, 89.6469754247018, 83.57306119698164, 84.77606105112528, 90.81576998671814, 84.90720912562469, 89.23760575869781, 84.88111416888238, 90.58534185613135, 84.41224743698722, 90.67975253126939, 90.72540974792454, 90.5367403538998, 90.24638001280098, 83.51316731689164, 90.56388277198819, 90.24169601562397, 84.38010206290562, 88.2139740459207]"
Episode feedback,"[0.8, 0.31398104228201296, 0.16887417162624446, 0.13945578183858579, 0.0916334657703846, 0.0973782767888454, 0.0879999998592, 0.041666666508838386, 0.09055118074586149, 0.02580645144640999, 0.06071428549744898, 0.03508771917513081, 0.018633540256934533, 0.012787723752461065, 0.0, 0.0037453183380325157, 0.011976047832478756, 0.00282485874908232, 0.006756756711102995, 0.0, 0.0, 0.006535947669699688, 0.006493506451340867, 0.0, 0.011204481761331984, 0.006578947325138505, 0.003891050568517313, 0.0, 0.01351351342220599, 0.0, 0.0029498524986730015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 70.41973829269409, 91.85222482681274, 112.10817193984985, 128.68945789337158, 146.53277778625488, 185.56299567222595, 201.38510513305664, 217.81910467147827, 227.1311812400818, 244.30421781539917, 261.0617799758911, 270.84288024902344, 293.3910582065582, 302.89064836502075, 318.197053194046, 328.49911308288574, 348.22381138801575, 357.25390911102295, 366.9936420917511, 375.8503153324127, 384.9928894042969, 394.26470828056335, 403.16656041145325, 423.40770626068115, 432.64776039123535, 447.96397066116333, 457.55494809150696, 466.7375898361206, 475.9809958934784, 494.815190076828, 509.6230733394623, 518.6689999103546, 527.6649436950684, 542.3635580539703, 556.9973726272583, 577.0220158100128, 591.6279373168945, 602.3478267192841, 611.2088384628296, 625.5352938175201, 634.2334251403809, 643.1004402637482, 657.5587611198425, 671.7397420406342, 685.6843893527985, 696.820276260376, 711.9862198829651, 726.2758634090424, 735.2455906867981, 750.595255613327, 764.7431845664978, 780.2146973609924, 789.3638927936554, 798.7994678020477, 808.9241783618927, 828.3474118709564, 837.9177808761597, 856.6834781169891, 870.7945146560669, 884.9322333335876, 899.8139791488647, 908.8172905445099, 921.0191366672516, 930.8131413459778, 945.6408135890961, 960.9018883705139, 970.0379135608673, 979.3672981262207, 993.6471345424652, 1002.5958678722382, 1011.7187480926514, 1032.1094543933868, 1046.7531547546387, 1055.387466430664, 1069.578608751297, 1078.691009759903, 1087.7794687747955, 1096.8410155773163, 1111.665390253067, 1120.487667798996, 1129.970768213272, 1144.6403019428253, 1153.6111600399017, 1162.3438520431519, 1171.66446518898, 1190.5204524993896, 1199.5983369350433, 1214.41761636734, 1224.2988455295563, 1232.9066541194916, 1242.5091223716736, 1252.6345572471619, 1265.971601486206, 1275.0145721435547, 1288.5713980197906, 1298.1681370735168, 1312.3695769309998, 1327.5020503997803, 1336.6950969696045, 1356.678186416626, 1366.4755437374115, 1382.7520649433136, 1392.2778670787811, 1401.889063835144, 1411.0557746887207, 1420.2309517860413, 1429.6116392612457, 1446.2753086090088, 1455.7212252616882, 1470.1906538009644, 1479.7065572738647, 1500.4482190608978, 1520.9071176052094, 1530.0274815559387, 1539.6876149177551, 1549.599949836731, 1566.1514613628387, 1581.2731983661652, 1590.5708451271057, 1605.9701788425446, 1616.1156618595123, 1630.6853280067444, 1639.930881023407, 1654.5009529590607, 1663.7842984199524, 1672.812974691391, 1682.0398218631744, 1691.5607585906982, 1706.3924329280853, 1715.6195697784424, 1725.1013193130493, 1739.1543188095093, 1749.3389422893524]"
total minutes,"[0, 1.1736623048782349, 1.5308704137802125, 1.868469532330831, 2.1448242982228596, 2.442212963104248, 3.0927165945370994, 3.356418418884277, 3.6303184111913045, 3.7855196873346966, 4.071736963589986, 4.351029666264852, 4.514048004150391, 4.889850970109304, 5.0481774727503455, 5.303284219900767, 5.474985218048095, 5.8037301898002625, 5.954231818517049, 6.116560701529185, 6.264171922206879, 6.416548156738282, 6.571078471342722, 6.719442673524221, 7.056795104344686, 7.21079600652059, 7.466066177686056, 7.625915801525116, 7.77895983060201, 7.93301659822464, 8.2469198346138, 8.493717888991037, 8.644483331839243, 8.79441572825114, 9.039392634232838, 9.283289543787639, 9.617033596833547, 9.860465621948242, 10.039130445321401, 10.186813974380494, 10.425588230292002, 10.570557085673014, 10.71834067106247, 10.959312685330708, 11.195662367343903, 11.428073155879975, 11.613671271006266, 11.866436998049418, 12.104597723484039, 12.254093178113301, 12.509920926888784, 12.745719742774963, 13.003578289349873, 13.156064879894256, 13.313324463367461, 13.482069639364878, 13.805790197849273, 13.965296347935995, 14.278057968616485, 14.513241910934449, 14.748870555559794, 14.99689965248108, 15.146954842408498, 15.350318944454193, 15.513552355766297, 15.760680226484935, 16.015031472841898, 16.16729855934779, 16.322788302103678, 16.560785575707754, 16.70993113120397, 16.861979134877522, 17.20182423988978, 17.44588591257731, 17.589791107177735, 17.82631014585495, 17.978183495998383, 18.12965781291326, 18.28068359295527, 18.527756504217784, 18.674794463316598, 18.83284613688787, 19.077338365713754, 19.226852667331695, 19.37239753405253, 19.527741086483, 19.842007541656493, 19.993305615584056, 20.240293606122336, 20.40498075882594, 20.548444235324858, 20.708485372861226, 20.87724262078603, 21.09952669143677, 21.250242869059246, 21.47618996699651, 21.63613561789195, 21.87282628218333, 22.12503417332967, 22.278251616160073, 22.611303106943765, 22.774592395623525, 23.045867749055226, 23.204631117979684, 23.364817730585735, 23.51759624481201, 23.670515863100686, 23.826860654354096, 24.10458847681681, 24.262020421028136, 24.503177563349407, 24.661775954564412, 25.00747031768163, 25.348451960086823, 25.50045802593231, 25.66146024862925, 25.826665830612182, 26.10252435604731, 26.35455330610275, 26.509514085451762, 26.766169647375744, 26.93526103099187, 27.178088800112405, 27.332181350390115, 27.575015882651012, 27.729738306999206, 27.880216244856516, 28.03399703105291, 28.19267930984497, 28.439873882134755, 28.593659496307374, 28.75168865521749, 28.98590531349182, 29.155649038155875]"
cummulative feedback,"[0, 265, 316, 357, 380, 406, 461, 472, 495, 499, 516, 526, 529, 534, 534, 535, 537, 538, 539, 539, 539, 540, 541, 541, 545, 546, 547, 547, 549, 549, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550, 550]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
